Symbol,Date,Open,High,Low,Close,Volume
ADDA.IDX,02-Nov-2015,5,69,5,64,0
ADDD.IDX,02-Nov-2015,-3,11,-9,11,0
ADDE.IDX,02-Nov-2015,205,694,205,679,0
ADDN.IDX,02-Nov-2015,313,1453,313,1383,0
ADDQ.IDX,02-Nov-2015,578,1512,578,1432,0
ADDS.IDX,02-Nov-2015,22,86,-75,75,0
ADDT.IDX,02-Nov-2015,896,3025,896,2879,0
ADDV.IDX,02-Nov-2015,-12,-8,-72,-51,0
ADDX.IDX,02-Nov-2015,10,33,-133,24,0
ADR.IDX,02-Nov-2015,823.48,827.8,822.95,827.38,0
ADRA.IDX,02-Nov-2015,1.07,1.87,1.07,1.85,0
ADRD.IDX,02-Nov-2015,0.87,1.17,0.77,1.17,0
ADRE.IDX,02-Nov-2015,1.48,2.61,1.48,2.54,0
ADRN.IDX,02-Nov-2015,1.37,5.37,1.37,4.74,0
ADRQ.IDX,02-Nov-2015,1.8,4.16,1.8,3.76,0
ADRS.IDX,02-Nov-2015,1.06,1.12,0.89,1.1,0
ADRT.IDX,02-Nov-2015,1.55,4.36,1.55,3.99,0
ADRV.IDX,02-Nov-2015,0.88,0.95,0.73,0.83,0
ADRX.IDX,02-Nov-2015,1.02,1.06,0.86,1.02,0
ADVA.IDX,02-Nov-2015,71,148,71,139,26220100
ADVD.IDX,02-Nov-2015,21,74,21,74,133525200
ADVE.IDX,02-Nov-2015,625,1124,625,1119,862735600
ADVN.IDX,02-Nov-2015,1154,1785,1154,1752,3018108000
ADVQ.IDX,02-Nov-2015,1296,1993,1296,1950,1480013000
ADVS.IDX,02-Nov-2015,340,822,340,814,154864700
ADVT.IDX,02-Nov-2015,2521,3924,2521,3841,4524341000
ADVV.IDX,02-Nov-2015,95,258,95,258,45396100
ADVX.IDX,02-Nov-2015,435,1080,435,1072,200260800
AEX.IDX,02-Nov-2015,457.84,465.57,457.84,464.58,0
AMZ.IDX,02-Nov-2015,329.97,336.4,328.16,333.7,0
ASHD.IDX,02-Nov-2015,115,558,115,513,0
ASHF.IDX,02-Nov-2015,72,710,72,686,0
ASHR.IDX,02-Nov-2015,1.62,2.41,1.36,2.33,0
ASHU.IDX,02-Nov-2015,187,1213,187,1199,0
ATX.IDX,02-Nov-2015,2420.78,2442.74,2405.84,2433.52,0
AVDA.IDX,02-Nov-2015,-94.38,1241.74,-133.49,1241.74,0
AVDD.IDX,02-Nov-2015,120.39,8498.18,-3416.29,7725.37,0
AVDE.IDX,02-Nov-2015,189.47,53234.87,189.47,49741.94,0
AVDN.IDX,02-Nov-2015,1371.22,243100.94,1371.22,241859.56,0
AVDQ.IDX,02-Nov-2015,2508.76,123001.85,2508.76,118603.04,0
AVDS.IDX,02-Nov-2015,-169.11,5232.64,-896.22,5200.51,0
AVDT.IDX,02-Nov-2015,3785.6,366169.56,3785.6,361692.03,0
AVDV.IDX,02-Nov-2015,139.98,915.44,4.14,804.29,0
AVDX.IDX,02-Nov-2015,-29.13,6134.12,-892.08,6004.8,0
AVLD.IDX,02-Nov-2015,7.62,316.14,7.62,316.14,0
AVLF.IDX,02-Nov-2015,-2.8,431.13,-3.49,428.9,0
AVLR.IDX,02-Nov-2015,0.63,2.37,0.63,2.35,0
AVLU.IDX,02-Nov-2015,4.82,746.55,4.82,745.05,0
AVRA.IDX,02-Nov-2015,0.42,1.89,0.42,1.89,0
AVRD.IDX,02-Nov-2015,2.05,2.62,0.22,2.37,0
AVRE.IDX,02-Nov-2015,1.07,2.46,1.07,2.36,0
AVRN.IDX,02-Nov-2015,1.32,5.73,1.32,5.08,0
AVRQ.IDX,02-Nov-2015,2.17,5.42,2.17,5.1,0
AVRS.IDX,02-Nov-2015,0.72,1.71,0.72,1.5,0
AVRT.IDX,02-Nov-2015,1.57,5.48,1.57,5.03,0
AVRV.IDX,02-Nov-2015,1.51,1.82,1,1.21,0
AVRX.IDX,02-Nov-2015,0.96,1.56,0.86,1.42,0
AVVA.IDX,02-Nov-2015,0.68,27.71,0.68,26.22,0
AVVD.IDX,02-Nov-2015,2.34,137.34,2.34,133.52,0
AVVE.IDX,02-Nov-2015,26.2,895.93,26.2,862.73,0
AVVN.IDX,02-Nov-2015,56.36,3024.22,56.36,3018.1,0
