Symbol,Date,Open,High,Low,Close,Volume
ADDA.IDX,20-Nov-2015,43,60,-9,-5,0
ADDD.IDX,20-Nov-2015,1,3,-32,-20,0
ADDE.IDX,20-Nov-2015,528,684,376,380,0
ADDN.IDX,20-Nov-2015,1139,1322,328,411,0
ADDQ.IDX,20-Nov-2015,851,979,601,649,0
ADDS.IDX,20-Nov-2015,155,192,-193,-192,0
ADDT.IDX,20-Nov-2015,2033,2239,942,1055,0
ADDV.IDX,20-Nov-2015,-6,36,-6,36,0
ADDX.IDX,20-Nov-2015,149,196,-170,-156,0
ADR.IDX,20-Nov-2015,821.16,822.69,815.18,815.55,0
ADRA.IDX,20-Nov-2015,1.91,2.22,0.92,0.95,0
ADRD.IDX,20-Nov-2015,1.05,1.14,0.6,0.74,0
ADRE.IDX,20-Nov-2015,3.56,4.49,1.66,1.67,0
ADRN.IDX,20-Nov-2015,3.71,4.7,1.36,1.48,0
ADRQ.IDX,20-Nov-2015,2.5,2.5,1.65,1.73,0
ADRS.IDX,20-Nov-2015,1.67,1.75,0.78,0.78,0
ADRT.IDX,20-Nov-2015,2.96,3.2,1.49,1.57,0
ADRV.IDX,20-Nov-2015,0.92,1.25,0.92,1.13,0
ADRX.IDX,20-Nov-2015,1.48,1.57,0.85,0.86,0
ADVA.IDX,20-Nov-2015,90,122,90,110,25568300
ADVD.IDX,20-Nov-2015,18,61,18,59,33761800
ADVE.IDX,20-Nov-2015,734,1003,734,942,655023400
ADVN.IDX,20-Nov-2015,1559,1679,1217,1258,1846448000
ADVQ.IDX,20-Nov-2015,1418,1658,1418,1530,1097512000
ADVS.IDX,20-Nov-2015,386,725,386,690,71870200
ADVT.IDX,20-Nov-2015,3067,3272,2852,2898,2969529000
ADVV.IDX,20-Nov-2015,71,305,71,305,48962900
ADVX.IDX,20-Nov-2015,457,996,457,995,120833100
AEX.IDX,20-Nov-2015,470.91,470.96,466.34,468.69,0
AMZ.IDX,20-Nov-2015,307.8,308.68,298.94,300.59,0
ASHD.IDX,20-Nov-2015,57,690,57,677,0
ASHF.IDX,20-Nov-2015,151,707,151,326,0
ASHR.IDX,20-Nov-2015,3.64,3.94,1.44,1.48,0
ASHU.IDX,20-Nov-2015,208,1060,208,1003,0
ATX.IDX,20-Nov-2015,2489.97,2495.05,2479.5,2483.7,0
AVDA.IDX,20-Nov-2015,196.76,495.7,-871.66,-337.58,0
AVDD.IDX,20-Nov-2015,-197.69,4689.85,-9356.96,1732.73,0
AVDE.IDX,20-Nov-2015,1506.24,20886.48,1506.24,8154.85,0
AVDN.IDX,20-Nov-2015,5484.49,26829.85,-15743.76,3446.98,0
AVDQ.IDX,20-Nov-2015,6659.16,59555.36,6659.16,57535.48,0
AVDS.IDX,20-Nov-2015,396.51,705.79,396.51,504.02,0
AVDT.IDX,20-Nov-2015,12340.41,58631.19,10112.21,48462.8,0
AVDV.IDX,20-Nov-2015,61.26,1972.02,61.26,1971.89,0
AVDX.IDX,20-Nov-2015,457.77,836.81,340.65,340.65,0
AVLD.IDX,20-Nov-2015,5.08,534.3,5.08,532.09,0
AVLF.IDX,20-Nov-2015,0.64,167.32,-45.54,25.64,0
AVLR.IDX,20-Nov-2015,1.12,3.49,0.89,1.04,0
AVLU.IDX,20-Nov-2015,5.73,557.73,5.73,557.73,0
AVRA.IDX,20-Nov-2015,4.02,4.02,0.7,0.88,0
AVRD.IDX,20-Nov-2015,0.65,13.05,0.26,2.05,0
AVRE.IDX,20-Nov-2015,1.83,3.02,1.08,1.14,0
AVRN.IDX,20-Nov-2015,2,2.51,0.81,0.95,0
AVRQ.IDX,20-Nov-2015,3.55,3.55,1.79,2.1,0
AVRS.IDX,20-Nov-2015,2.41,2.41,0.3,0.32,0
AVRT.IDX,20-Nov-2015,2.51,2.51,1.05,1.19,0
AVRV.IDX,20-Nov-2015,1.35,2.64,1.35,1.67,0
AVRX.IDX,20-Nov-2015,2,2.05,0.46,0.48,0
AVVA.IDX,20-Nov-2015,2.61,26.59,2.61,25.56,0
AVVD.IDX,20-Nov-2015,3.67,65.14,3.67,33.76,0
AVVE.IDX,20-Nov-2015,33.08,665.84,33.08,655.02,0
AVVN.IDX,20-Nov-2015,109.43,1850.41,109.43,1846.44,0
AVVQ.IDX,20-Nov-2015,92.65,1140.89,92.65,1097.51,0
AVVS.IDX,20-Nov-2015,6.77,71.98,6.77,71.87,0
AVVT.IDX,20-Nov-2015,204.7,3010.81,204.7,2969.52,0
AVVV.IDX,20-Nov-2015,2.35,48.96,2.35,48.96,0
AVVX.IDX,20-Nov-2015,9.12,120.95,9.12,120.83,0
