Symbol,Date,Open,High,Low,Close,Volume
ADDA.IDX,12-Nov-2015,-47,-21,-83,-82,0
ADDD.IDX,12-Nov-2015,7,14,-3,12,0
ADDE.IDX,12-Nov-2015,-581,-581,-937,-932,0
ADDN.IDX,12-Nov-2015,-1464,-1077,-1624,-1622,0
ADDQ.IDX,12-Nov-2015,-1175,-710,-1378,-1378,0
ADDS.IDX,12-Nov-2015,-311,-306,-802,-789,0
ADDT.IDX,12-Nov-2015,-2686,-1808,-3082,-3082,0
ADDV.IDX,12-Nov-2015,-26,-26,-173,-173,0
ADDX.IDX,12-Nov-2015,-337,-337,-966,-962,0
ADR.IDX,12-Nov-2015,805.43,806.66,800.19,800.28,0
ADRA.IDX,12-Nov-2015,0.45,0.81,0.45,0.46,0
ADRD.IDX,12-Nov-2015,1.41,1.6,0.95,1.2,0
ADRE.IDX,12-Nov-2015,0.26,0.3,0.23,0.23,0
ADRN.IDX,12-Nov-2015,0.15,0.32,0.13,0.13,0
ADRQ.IDX,12-Nov-2015,0.25,0.52,0.24,0.27,0
ADRS.IDX,12-Nov-2015,0.35,0.44,0.33,0.34,0
ADRT.IDX,12-Nov-2015,0.2,0.43,0.2,0.21,0
ADRV.IDX,12-Nov-2015,0.69,0.69,0.51,0.51,0
ADRX.IDX,12-Nov-2015,0.4,0.46,0.37,0.38,0
ADVA.IDX,12-Nov-2015,39,92,39,70,11948100
ADVD.IDX,12-Nov-2015,24,72,24,71,10601800
ADVE.IDX,12-Nov-2015,206,327,206,291,273394700
ADVN.IDX,12-Nov-2015,263,508,244,244,392616900
ADVQ.IDX,12-Nov-2015,410,785,407,530,394398000
ADVS.IDX,12-Nov-2015,168,419,168,417,68569000
ADVT.IDX,12-Nov-2015,712,1385,712,844,798963100
ADVV.IDX,12-Nov-2015,59,187,59,187,29390000
ADVX.IDX,12-Nov-2015,227,606,227,604,97959000
AEX.IDX,12-Nov-2015,466.96,470.15,459.24,459.85,0
AMZ.IDX,12-Nov-2015,313.72,313.72,304.12,304.39,0
ASHD.IDX,12-Nov-2015,311,1309,311,1309,0
ASHF.IDX,12-Nov-2015,-246,-246,-932,-932,0
ASHR.IDX,12-Nov-2015,0.2,0.39,0.2,0.28,0
ASHU.IDX,12-Nov-2015,65,411,65,377,0
ATX.IDX,12-Nov-2015,2466.91,2467.33,2390.45,2391.54,0
AVDA.IDX,12-Nov-2015,-71.92,-71.92,-2551.37,-2551.32,0
AVDV.IDX,12-Nov-2015,-79.39,-79.39,-2657.21,-1872.63,0
AVLD.IDX,12-Nov-2015,15.06,972.01,15.06,972.01,0
AVLF.IDX,12-Nov-2015,-11.48,-11.48,-740.16,-740.16,0
AVLR.IDX,12-Nov-2015,0.23,0.56,0.21,0.23,0
AVLU.IDX,12-Nov-2015,3.57,246.86,3.57,231.85,0
AVRA.IDX,12-Nov-2015,0.39,0.8,0.31,0.31,0
AVRD.IDX,12-Nov-2015,0.97,0.97,0.02,0.04,0
AVRE.IDX,12-Nov-2015,0.24,0.48,0.24,0.24,0
AVRN.IDX,12-Nov-2015,0.12,0.49,0.11,0.11,0
AVRQ.IDX,12-Nov-2015,0.35,0.89,0.3,0.3,0
AVRS.IDX,12-Nov-2015,0.13,0.43,0.13,0.23,0
AVRT.IDX,12-Nov-2015,0.2,0.59,0.16,0.16,0
AVRV.IDX,12-Nov-2015,0.75,0.79,0.35,0.61,0
AVRX.IDX,12-Nov-2015,0.26,0.48,0.26,0.28,0
AVVA.IDX,12-Nov-2015,0.46,15.61,0.46,11.94,0
AVVD.IDX,12-Nov-2015,0.27,10.6,0.27,10.6,0
AVVE.IDX,12-Nov-2015,11.29,273.39,11.29,273.39,0
AVVN.IDX,12-Nov-2015,11.48,483.89,11.48,392.61,0
AVVQ.IDX,12-Nov-2015,14.79,414.94,14.79,394.39,0
AVVS.IDX,12-Nov-2015,1.6,69.34,1.6,68.56,0
AVVT.IDX,12-Nov-2015,26.74,879.72,26.74,798.96,0
AVVV.IDX,12-Nov-2015,2.42,29.39,2.42,29.39,0
AVVX.IDX,12-Nov-2015,4.03,98.74,4.03,97.95,0
BANK.IDX,12-Nov-2015,2989.32,2990.04,2950.31,2950.6,0
BCMC.IDX,12-Nov-2015,99.3,99.66,99.17,99.18,0
BCMM.IDX,12-Nov-2015,99.12,99.35,98.29,98.29,0
BFX.IDX,12-Nov-2015,3651.38,3666.06,3599.86,3609.24,0
BJE.IDX,12-Nov-2015,183.42,183.44,179.49,179.55,0
BKX.IDX,12-Nov-2015,75.39,75.4,74.39,74.4,0
BTK.IDX,12-Nov-2015,3649.43,3668.81,3589.89,3591.02,0
BTS.IDX,12-Nov-2015,3476.24,3476.24,3476.24,3476.24,0
BVSP.IDX,12-Nov-2015,47065.0117,47459.9336,46695.7969,46883.5781,0
BWH.IDX,12-Nov-2015,184.47,185.21,183.08,184.93,0
BXD.IDX,12-Nov-2015,272.99,272.99,271.88,271.93,0
BXM.IDX,12-Nov-2015,1143.67,1143.67,1138.58,1138.75,0
BXN.IDX,12-Nov-2015,470.95,471.59,470.81,470.89,0
BXR.IDX,12-Nov-2015,213.22,213.29,211.32,211.32,0
BXY.IDX,12-Nov-2015,1549.26,1549.89,1538.87,1539.1,0
BZJ.IDX,12-Nov-2015,59.66,59.66,58.19,58.33,0
CAC40.IDX,12-Nov-2015,4941.26,4963.38,4851.04,4856.65,0
CASE.IDX,12-Nov-2015,6801.9,6866.21,6801.9,6806.67,166378304
CELS.IDX,12-Nov-2015,190.17,191.46,186.73,186.81,0
CEX.IDX,12-Nov-2015,479.07,479.07,474.13,474.16,0
CIV.IDX,12-Nov-2015,18.46,18.59,17.66,17.69,0
CKG.IDX,12-Nov-2015,517.23,517.23,511.09,511.34,0
COMP.IDX,12-Nov-2015,5043.1,5062.49,5004.46,5005.08,0
CPH.IDX,12-Nov-2015,257.22,257.22,257.22,257.22,0
CPR.IDX,12-Nov-2015,2.21,2.23,2.16,2.17,51696
CRXR.IDX,12-Nov-2015,1063.74,1063.74,1063.74,1063.74,0
CVK.IDX,12-Nov-2015,451.69,451.69,444.78,444.96,0
CYM.IDX,12-Nov-2015,19.32,19.34,18.96,18.98,0
CYO.IDX,12-Nov-2015,1593.29,1593.29,1593.29,1593.29,0
CZH.IDX,12-Nov-2015,257.08,260.79,257.08,257.46,0
DAX.IDX,12-Nov-2015,10895.74,10957.61,10735.17,10782.63,0
DCFI.IDX,12-Nov-2015,60.93,60.93,56.25,56.25,0
DCOF.IDX,12-Nov-2015,56.25,56.25,48.43,48.43,0
DCOH.IDX,12-Nov-2015,50,51.56,43.75,43.75,0
DCSE.IDX,12-Nov-2015,15069.16,15110.28,14918.45,14919.68,0
DCTH.IDX,12-Nov-2015,42.18,45.31,37.5,37.5,0
DCTW.IDX,12-Nov-2015,32.81,34.37,26.56,26.56,0
DDA.IDX,12-Nov-2015,17.52,18.57,16.8,18.23,0
DDB.IDX,12-Nov-2015,15.85,16.92,14.1,16.82,0
DDO.IDX,12-Nov-2015,98.04,98.04,98.04,98.04,0
DDX.IDX,12-Nov-2015,93.35,93.65,92.14,92.21,0
DECA.IDX,12-Nov-2015,86,156,86,152,37461300
DECD.IDX,12-Nov-2015,17,64,17,59,232745700
DECE.IDX,12-Nov-2015,787,1226,787,1223,1125636000
DECN.IDX,12-Nov-2015,1727,1869,1585,1866,3456412000
DECQ.IDX,12-Nov-2015,1585,1909,1495,1908,1277126000
DECS.IDX,12-Nov-2015,479,1207,479,1206,291243500
DECT.IDX,12-Nov-2015,3398,3928,3193,3926,4770999000
DECV.IDX,12-Nov-2015,85,360,85,360,48116300
DECX.IDX,12-Nov-2015,564,1566,564,1566,339359800
DFI.IDX,12-Nov-2015,2879.16,2879.16,2842.3,2843.54,0
DGE.IDX,12-Nov-2015,1016.98,1018.74,1001.01,1001.02,0
DHC.IDX,12-Nov-2015,5586.66,5594.18,5522.85,5525.92,0
