Symbol,Date,Open,High,Low,Close,Volume
ADDA.IDX,27-Oct-2015,-43,-12,-112,-108,0
ADDD.IDX,27-Oct-2015,-10,-6,-22,-11,0
ADDE.IDX,27-Oct-2015,-502,-502,-776,-747,0
ADDN.IDX,27-Oct-2015,-1247,-1027,-1516,-1251,0
ADDQ.IDX,27-Oct-2015,-657,-364,-1237,-1069,0
ADDS.IDX,27-Oct-2015,-194,-188,-463,-396,0
ADDT.IDX,27-Oct-2015,-1947,-1403,-2803,-2428,0
ADDV.IDX,27-Oct-2015,7,7,-101,-87,0
ADDX.IDX,27-Oct-2015,-187,-182,-564,-483,0
ADR.IDX,27-Oct-2015,823.85,825.25,821.69,822.95,0
ADRA.IDX,27-Oct-2015,0.51,0.86,0.32,0.32,0
ADRD.IDX,27-Oct-2015,0.65,0.9,0.53,0.85,0
ADRE.IDX,27-Oct-2015,0.32,0.38,0.31,0.34,0
ADRN.IDX,27-Oct-2015,0.23,0.33,0.16,0.25,0
ADRQ.IDX,27-Oct-2015,0.49,0.71,0.31,0.39,0
ADRS.IDX,27-Oct-2015,0.53,0.67,0.45,0.59,0
ADRT.IDX,27-Oct-2015,0.35,0.51,0.25,0.32,0
ADRV.IDX,27-Oct-2015,1.08,1.08,0.7,0.74,0
ADRX.IDX,27-Oct-2015,0.62,0.73,0.53,0.63,0
ADVA.IDX,27-Oct-2015,46,91,46,52,9971900
ADVD.IDX,27-Oct-2015,19,65,19,65,125301200
ADVE.IDX,27-Oct-2015,242,393,242,388,222106500
ADVN.IDX,27-Oct-2015,381,516,300,436,1192942000
ADVQ.IDX,27-Oct-2015,652,896,580,688,586619600
ADVS.IDX,27-Oct-2015,221,588,221,587,113603600
ADVT.IDX,27-Oct-2015,1079,1489,958,1176,1789534000
ADVV.IDX,27-Oct-2015,88,252,88,251,36684100
ADVX.IDX,27-Oct-2015,309,839,309,838,150287700
AEX.IDX,27-Oct-2015,462.59,463.8,458.43,458.43,0
AMZ.IDX,27-Oct-2015,316.8,316.8,307.6,310.97,0
ASHD.IDX,27-Oct-2015,228,1234,228,1234,0
ASHF.IDX,27-Oct-2015,-159,-159,-788,-784,0
ASHR.IDX,27-Oct-2015,0.3,0.47,0.3,0.36,0
ASHU.IDX,27-Oct-2015,69,475,69,450,0
ATX.IDX,27-Oct-2015,2468.19,2468.74,2403.69,2410.68,0
ATXR.IDX,27-Oct-2015,126.09,126.09,126.09,126.09,0
AVDA.IDX,27-Oct-2015,36.66,36.66,-4780.04,-4744.13,0
AVDD.IDX,27-Oct-2015,-1488.69,9291.73,-6215.35,4097.64,0
AVDS.IDX,27-Oct-2015,-594.74,-594.74,-9660.91,-9653.72,0
AVDV.IDX,27-Oct-2015,31.21,208.81,-1263.38,-851.53,0
AVLD.IDX,27-Oct-2015,9.21,825.52,9.21,825.39,0
AVLF.IDX,27-Oct-2015,-7.5,-4.45,-668.67,-668.36,0
AVLR.IDX,27-Oct-2015,0.18,0.58,0.15,0.19,0
AVLU.IDX,27-Oct-2015,1.7,164.53,1.7,157.03,0
AVRA.IDX,27-Oct-2015,1.25,1.25,0.07,0.17,0
AVRD.IDX,27-Oct-2015,0.09,4.52,0.05,1.48,0
AVRE.IDX,27-Oct-2015,0.28,0.4,0.19,0.25,0
AVRN.IDX,27-Oct-2015,0.37,0.45,0.27,0.41,0
AVRQ.IDX,27-Oct-2015,0.42,0.68,0.32,0.46,0
AVRS.IDX,27-Oct-2015,0.27,0.69,0.24,0.54,0
AVRT.IDX,27-Oct-2015,0.4,0.51,0.29,0.42,0
AVRV.IDX,27-Oct-2015,1.12,1.24,0.71,0.81,0
AVRX.IDX,27-Oct-2015,0.46,0.73,0.39,0.58,0
AVVA.IDX,27-Oct-2015,1.82,10.11,1.19,9.97,0
AVVD.IDX,27-Oct-2015,1.6,133.09,1.6,125.3,0
AVVE.IDX,27-Oct-2015,11.6,227.59,11.6,222.1,0
AVVN.IDX,27-Oct-2015,31.4,1192.94,31.4,1192.94,0
AVVQ.IDX,27-Oct-2015,23.55,592.45,23.55,586.61,0
AVVS.IDX,27-Oct-2015,2.2,113.6,2.2,113.6,0
AVVT.IDX,27-Oct-2015,56.78,1789.53,56.78,1789.53,0
AVVV.IDX,27-Oct-2015,2.74,36.99,2.74,36.68,0
AVVX.IDX,27-Oct-2015,4.94,150.59,4.94,150.28,0
BANK.IDX,27-Oct-2015,2853.02,2869.63,2829.36,2839.18,0
BCMM.IDX,27-Oct-2015,99.45,99.52,98.47,98.74,0
BFX.IDX,27-Oct-2015,3519.23,3542.87,3511.13,3513.69,0
BJE.IDX,27-Oct-2015,173.29,179.32,173.15,179.32,0
BKNIF.IDX,27-Oct-2015,17738.45,17855.35,17738.45,17806.3,0
BKX.IDX,27-Oct-2015,72.47,72.63,71.98,72.32,0
BOXR.IDX,27-Oct-2015,184.66,184.66,184.66,184.66,0
BSESN.IDX,27-Oct-2015,27291.06,27296.3,27209.52,27253.44,0
BTK.IDX,27-Oct-2015,3462.93,3586.36,3462.93,3586.36,0
BTS.IDX,27-Oct-2015,3476.24,3476.24,3476.24,3476.24,0
BVSP.IDX,27-Oct-2015,47204.7852,47338.4336,46742.4453,47042.9492,0
BWH.IDX,27-Oct-2015,188.53,191.49,187.24,188.26,0
BXD.IDX,27-Oct-2015,271.1,271.43,270.82,271.1,0
BXM.IDX,27-Oct-2015,1136.05,1137.15,1134.59,1135.94,0
BXN.IDX,27-Oct-2015,468.89,469.57,468.81,469.31,0
BXR.IDX,27-Oct-2015,210.07,210.07,208.31,208.94,0
BXY.IDX,27-Oct-2015,1538.84,1541.03,1536.02,1539.16,0
BZJ.IDX,27-Oct-2015,58.7,58.7,57.39,57.85,0
CAC40.IDX,27-Oct-2015,4885.09,4896.46,4847.07,4847.07,0
CASE.IDX,27-Oct-2015,7577.53,7579.12,7516.36,7534.08,358937056
CELS.IDX,27-Oct-2015,197.58,198.01,193.7,195.13,0
CEX.IDX,27-Oct-2015,472.09,474.76,470.25,472.96,0
CEXR.IDX,27-Oct-2015,110.42,110.42,110.42,110.42,0
CHXR.IDX,27-Oct-2015,134.13,134.13,134.13,134.13,0
CIV.IDX,27-Oct-2015,20.55,21.11,20.26,20.33,0
CKG.IDX,27-Oct-2015,515.43,516.22,510.31,512.31,0
COMP.IDX,27-Oct-2015,5018.99,5040.08,5009.07,5030.15,0
CPH.IDX,27-Oct-2015,257.22,257.22,257.22,257.22,0
CPR.IDX,27-Oct-2015,2.35,2.38,2.342,2.362,39274
CRXR.IDX,27-Oct-2015,134.42,134.42,134.42,134.42,0
CS2R.IDX,27-Oct-2015,182.47,182.47,182.47,182.47,0
CSXR.IDX,27-Oct-2015,197.37,197.37,197.37,197.37,0
CVK.IDX,27-Oct-2015,447.27,447.27,441.66,442.64,0
CYM.IDX,27-Oct-2015,19.66,19.66,19.31,19.37,0
CYO.IDX,27-Oct-2015,1593.29,1593.29,1593.29,1593.29,0
CZH.IDX,27-Oct-2015,261.24,261.79,258.6,260.27,0
DAX.IDX,27-Oct-2015,10761.37,10807.41,10692.19,10692.19,0
DAXR.IDX,27-Oct-2015,154.66,154.66,154.66,154.66,0
DCFI.IDX,27-Oct-2015,80,80,75.38,78.46,0
DCOF.IDX,27-Oct-2015,61.53,64.61,61.53,63.07,0
DCOH.IDX,27-Oct-2015,55.38,58.46,53.84,58.46,0
DCSE.IDX,27-Oct-2015,15256.45,15357.63,15216.04,15251.48,0
DCTH.IDX,27-Oct-2015,55.38,56.92,53.84,56.92,0
DCTW.IDX,27-Oct-2015,72.3,75.38,67.69,72.3,0
DDA.IDX,27-Oct-2015,16.54,16.55,15.75,16.11,0
