Symbol,Date,Open,High,Low,Close,Volume
ADDA.IDX,03-Nov-2015,-6,50,-8,27,0
ADDD.IDX,03-Nov-2015,4,4,-20,-4,0
ADDE.IDX,03-Nov-2015,-328,570,-328,463,0
ADDN.IDX,03-Nov-2015,-505,602,-505,300,0
ADDQ.IDX,03-Nov-2015,-407,805,-407,440,0
ADDS.IDX,03-Nov-2015,60,280,44,251,0
ADDT.IDX,03-Nov-2015,-918,1443,-918,767,0
ADDV.IDX,03-Nov-2015,1,7,-45,-25,0
ADDX.IDX,03-Nov-2015,1,249,1,226,0
ADR.IDX,03-Nov-2015,823.7,830.77,822.75,828.62,0
ADRA.IDX,03-Nov-2015,0.92,1.58,0.91,1.28,0
ADRD.IDX,03-Nov-2015,1.22,1.22,0.6,0.94,0
ADRE.IDX,03-Nov-2015,0.5,2.22,0.5,1.88,0
ADRN.IDX,03-Nov-2015,0.59,1.8,0.59,1.33,0
ADRQ.IDX,03-Nov-2015,0.64,2,0.64,1.44,0
ADRS.IDX,03-Nov-2015,1,1.44,1,1.37,0
ADRT.IDX,03-Nov-2015,0.62,1.87,0.62,1.38,0
ADRV.IDX,03-Nov-2015,1.01,1.05,0.84,0.91,0
ADRX.IDX,03-Nov-2015,1,1.26,1,1.23,0
ADVA.IDX,03-Nov-2015,69,136,69,121,32394800
ADVD.IDX,03-Nov-2015,22,65,22,65,555344200
ADVE.IDX,03-Nov-2015,334,1040,334,988,891987300
ADVN.IDX,03-Nov-2015,735,1352,735,1200,2735777000
ADVQ.IDX,03-Nov-2015,751,1610,751,1436,1251428000
ADVS.IDX,03-Nov-2015,322,913,322,913,212036100
ADVT.IDX,03-Nov-2015,1555,3094,1555,2757,4019600000
ADVV.IDX,03-Nov-2015,92,285,92,283,52388900
ADVX.IDX,03-Nov-2015,414,1196,414,1196,264425000
AEX.IDX,03-Nov-2015,465.59,466.85,464.08,466.85,0
AMZ.IDX,03-Nov-2015,333.7,344.7,333.7,343.29,0
ASHD.IDX,03-Nov-2015,66,814,66,619,0
ASHF.IDX,03-Nov-2015,-43,586,-335,436,0
ASHR.IDX,03-Nov-2015,0.34,2.09,0.34,1.7,0
ASHU.IDX,03-Nov-2015,23,1122,23,1055,0
