Symbol,Date,Open,High,Low,Close,Volume
ADDA.IDX,22-Oct-2015,30,78,1,32,0
ADDD.IDX,22-Oct-2015,14,14,-31,-22,0
ADDE.IDX,22-Oct-2015,497,857,497,853,0
ADDN.IDX,22-Oct-2015,1254,1299,739,1007,0
ADDQ.IDX,22-Oct-2015,874,1219,281,637,0
ADDS.IDX,22-Oct-2015,226,500,226,500,0
ADDT.IDX,22-Oct-2015,2158,2590,1021,1676,0
ADDV.IDX,22-Oct-2015,29,41,-18,-14,0
ADDX.IDX,22-Oct-2015,255,488,255,486,0
ADR.IDX,22-Oct-2015,822.63,830.38,822.63,829.37,0
ADRA.IDX,22-Oct-2015,1.69,2.27,1,1.33,0
ADRD.IDX,22-Oct-2015,2.07,2.07,0.59,0.69,0
ADRE.IDX,22-Oct-2015,3.08,3.78,2.98,3.61,0
ADRN.IDX,22-Oct-2015,4.42,4.42,2.08,2.83,0
ADRQ.IDX,22-Oct-2015,2.6,3.27,1.26,1.71,0
ADRS.IDX,22-Oct-2015,2.11,2.25,1.59,1.91,0
ADRT.IDX,22-Oct-2015,3.26,3.6,1.55,2.09,0
ADRV.IDX,22-Oct-2015,1.45,1.54,0.92,0.94,0
ADRX.IDX,22-Oct-2015,1.95,2.09,1.42,1.59,0
ADVA.IDX,22-Oct-2015,73,139,73,127,18674600
ADVD.IDX,22-Oct-2015,27,51,24,51,136370200
ADVE.IDX,22-Oct-2015,735,1179,735,1179,1113739000
ADVN.IDX,22-Oct-2015,1620,1699,1417,1555,2890478000
ADVQ.IDX,22-Oct-2015,1417,1755,1298,1525,1433676000
ADVS.IDX,22-Oct-2015,429,1044,429,1044,252818700
ADVT.IDX,22-Oct-2015,3110,3586,2869,3207,4342829000
ADVV.IDX,22-Oct-2015,93,263,93,255,65488200
ADVX.IDX,22-Oct-2015,522,1301,522,1299,318306900
AEX.IDX,22-Oct-2015,448.17,459.11,447.43,457.97,0
AMZ.IDX,22-Oct-2015,332.84,332.84,321.35,325.43,0
ASHD.IDX,22-Oct-2015,28,466,28,423,0
ASHF.IDX,22-Oct-2015,67,845,67,828,0
ASHR.IDX,22-Oct-2015,3.39,3.5,2.49,2.95,0
ASHU.IDX,22-Oct-2015,95,1265,95,1251,0
ATX.IDX,22-Oct-2015,2412.43,2467.14,2402.89,2461.94,0
AVDA.IDX,22-Oct-2015,82.55,550.24,-1080.3,-302.9,0
AVDD.IDX,22-Oct-2015,339.37,5922.93,-737.11,5773.83,0
AVDE.IDX,22-Oct-2015,2593.38,76531.22,2593.38,75254.86,0
AVDQ.IDX,22-Oct-2015,2172.75,90431.49,2172.75,88895.21,0
AVDS.IDX,22-Oct-2015,346.38,18335.79,346.38,18335.79,0
AVDV.IDX,22-Oct-2015,235.64,3976.52,235.64,3949.79,0
AVDX.IDX,22-Oct-2015,582.02,22306.51,582.02,22285.58,0
AVLD.IDX,22-Oct-2015,3.82,335.84,3.82,323.99,0
AVLF.IDX,22-Oct-2015,5.87,586.88,5.87,586.27,0
AVLR.IDX,22-Oct-2015,2.53,3.2,1.82,2.8,0
AVLU.IDX,22-Oct-2015,9.7,910.41,9.7,910.27,0
AVRA.IDX,22-Oct-2015,2.4,2.4,0.47,0.86,0
AVRD.IDX,22-Oct-2015,38.04,38.04,0.69,1.73,0
AVRE.IDX,22-Oct-2015,2.85,3.15,2.21,3.08,0
AVRN.IDX,22-Oct-2015,2.61,3.01,1.63,2.07,0
AVRQ.IDX,22-Oct-2015,2.03,3.73,1.78,2.63,0
AVRS.IDX,22-Oct-2015,2.23,4.57,2.23,3.63,0
AVRT.IDX,22-Oct-2015,2.36,3.16,1.69,2.21,0
AVRV.IDX,22-Oct-2015,2.75,2.75,1.64,2.51,0
AVRX.IDX,22-Oct-2015,2.4,3.99,2.4,3.33,0
AVVA.IDX,22-Oct-2015,1.41,20.27,1.41,18.67,0
AVVD.IDX,22-Oct-2015,3.48,136.37,3.48,136.37,0
AVVE.IDX,22-Oct-2015,39.89,1120.57,39.89,1113.73,0
AVVN.IDX,22-Oct-2015,73.08,2890.47,73.08,2890.47,0
AVVQ.IDX,22-Oct-2015,42.75,1462.39,42.75,1433.67,0
AVVS.IDX,22-Oct-2015,6.27,252.81,6.27,252.81,0
AVVT.IDX,22-Oct-2015,117.25,4359.66,117.25,4342.82,0
AVVV.IDX,22-Oct-2015,3.69,65.75,3.69,65.48,0
AVVX.IDX,22-Oct-2015,9.97,318.51,9.97,318.3,0
BANK.IDX,22-Oct-2015,2790.53,2840.01,2790.53,2824.64,0
BCMM.IDX,22-Oct-2015,100.51,101.26,100.24,100.8,0
BFX.IDX,22-Oct-2015,3407.11,3470.41,3405.06,3462.3,0
BJE.IDX,22-Oct-2015,167.07,169.38,164.17,167.58,0
BKX.IDX,22-Oct-2015,70.74,72.32,70.74,71.68,0
BTK.IDX,22-Oct-2015,3351.95,3387.63,3283.35,3351.55,0
BTS.IDX,22-Oct-2015,3476.24,3476.24,3476.24,3476.24,0
BVSP.IDX,22-Oct-2015,47026.7109,47909.0039,47026.7109,47772.1406,0
BWH.IDX,22-Oct-2015,182.9,185.02,181.33,181.42,0
BXD.IDX,22-Oct-2015,269.23,270.79,269.23,270.67,0
BXM.IDX,22-Oct-2015,1127.53,1134.11,1127.53,1133.4,0
BXN.IDX,22-Oct-2015,464.07,466.29,462.92,466.29,0
BXR.IDX,22-Oct-2015,208.79,210.09,208.6,209.65,0
BXY.IDX,22-Oct-2015,1522.35,1534.7,1521.64,1533.5,0
BZJ.IDX,22-Oct-2015,58.82,60.31,58.82,60.22,0
CAC40.IDX,22-Oct-2015,4675.15,4816.99,4670.1,4802.18,0
CASE.IDX,22-Oct-2015,7669.14,7688.98,7610.89,7611.03,538178944
CELS.IDX,22-Oct-2015,196.65,199.74,196.57,198.48,0
CEX.IDX,22-Oct-2015,462.36,473.37,462.36,472.81,0
CIV.IDX,22-Oct-2015,21.02,21.07,20.67,20.73,0
CKG.IDX,22-Oct-2015,508.92,514.74,508.92,512.91,0
COMP.IDX,22-Oct-2015,4875.96,4926.99,4861.8,4920.05,0
CPH.IDX,22-Oct-2015,257.22,257.22,257.22,257.22,0
CPR.IDX,22-Oct-2015,2.36,2.405,2.355,2.3835,46788
CRXR.IDX,22-Oct-2015,1063.74,1063.74,1063.74,1063.74,0
CVK.IDX,22-Oct-2015,443.2,449.79,443.2,447.49,0
CYM.IDX,22-Oct-2015,19.6,19.88,19.6,19.81,0
CYO.IDX,22-Oct-2015,1593.29,1593.29,1593.29,1593.29,0
CZH.IDX,22-Oct-2015,254.5,257.55,253.91,256.51,0
DAX.IDX,22-Oct-2015,10213.01,10508.25,10194.74,10491.97,0
DCFI.IDX,22-Oct-2015,76.92,78.46,75.38,76.92,0
DCOF.IDX,22-Oct-2015,61.53,63.07,61.53,63.07,0
DCOH.IDX,22-Oct-2015,50.76,55.38,50.76,55.38,0
DCSE.IDX,22-Oct-2015,15087.67,15400.87,15087.67,15382.02,0
DCTH.IDX,22-Oct-2015,47.69,50.76,47.69,49.23,0
DCTW.IDX,22-Oct-2015,86.15,87.69,84.61,86.15,0
DDA.IDX,22-Oct-2015,15.36,15.58,14.63,15.08,0
DDB.IDX,22-Oct-2015,13.83,14.25,13.28,13.28,0
DDO.IDX,22-Oct-2015,98.04,98.04,98.04,98.04,0
DDX.IDX,22-Oct-2015,95.31,96.65,94.94,96.06,0
DECA.IDX,22-Oct-2015,43,113,43,95,21703600
DECD.IDX,22-Oct-2015,13,77,13,73,78631900
DECE.IDX,22-Oct-2015,238,356,238,326,361190200
DECN.IDX,22-Oct-2015,366,678,366,548,1390726000
DECQ.IDX,22-Oct-2015,543,1057,536,888,544724000
DECS.IDX,22-Oct-2015,203,588,203,544,69460800
DECT.IDX,22-Oct-2015,952,1848,952,1531,1957153000
DECV.IDX,22-Oct-2015,64,269,64,269,25990300
DECX.IDX,22-Oct-2015,267,846,267,813,95451100
DFI.IDX,22-Oct-2015,2745.69,2811.62,2745.69,2804.86,0
DGE.IDX,22-Oct-2015,997.16,998.49,972.86,990.01,0
DHC.IDX,22-Oct-2015,5525.81,5525.81,5167.48,5236.84,0
DHD.IDX,22-Oct-2015,1295.26,1326.25,1294.37,1316.61,0
DIFI.IDX,22-Oct-2015,76.66,80,73.33,76.66,0
DIOF.IDX,22-Oct-2015,56.66,56.66,56.66,56.66,0
DIOH.IDX,22-Oct-2015,40,50,40,50,0
DITH.IDX,22-Oct-2015,40,46.66,40,43.33,0
DITW.IDX,22-Oct-2015,86.66,86.66,86.66,86.66,0
DIVD.IDX,22-Oct-2015,34.88,35.14,34.88,35.14,0
DIVQ.IDX,22-Oct-2015,1360.36,1391.73,1359.14,1380.43,0
DJC.IDX,22-Oct-2015,6098.03,6197.49,6098.03,6193.21,0
DJEC.IDX,22-Oct-2015,600.72,610.49,600.72,608.49,0
DJI.IDX,22-Oct-2015,17180.88,17505.18,17180.88,17489.16,0
DJT.IDX,22-Oct-2015,8125.39,8267.96,8125.39,8238.93,0
DJU.IDX,22-Oct-2015,599.04,606.76,598.6,605.36,0
DJWO.IDX,22-Oct-2015,311.51,314.26,310.97,314.15,0
DLTC.IDX,22-Oct-2015,990.04,1011.46,990.04,1009.5,0
DMT.IDX,22-Oct-2015,8140.99,8267.81,8140.99,8238.93,0
DOI.IDX,22-Oct-2015,2760.31,2760.31,2760.31,2760.31,0
DOWE.IDX,22-Oct-2015,1713.9,1732.58,1709.92,1727.9,0
DOWV.IDX,22-Oct-2015,196.27,196.65,195.94,196.36,0
DRCI.IDX,22-Oct-2015,240.77,243.41,240.77,242.94,0
DREI.IDX,22-Oct-2015,325.87,329.6,325.87,329.02,0
DRG.IDX,22-Oct-2015,523.58,525.43,517.66,523.93,0
DRO.IDX,22-Oct-2015,543.25,543.25,543.25,543.25,0
DSAE.IDX,22-Oct-2015,839,863.55,839,860.41,8015000
DSAF.IDX,22-Oct-2015,858.95,873.27,858.95,871.94,2458200
DSAG.IDX,22-Oct-2015,162.74,168.98,162.74,168.18,12808200
DSAI.IDX,22-Oct-2015,346.51,359.65,345.82,357.62,7563600
DSAL.IDX,22-Oct-2015,75.53,78.56,75.12,75.37,9793600
DSAM.IDX,22-Oct-2015,939.59,942.49,925.57,932.48,17357800
DSAP.IDX,22-Oct-2015,314.03,318.41,313.82,317.72,23606200
DSAR.IDX,22-Oct-2015,241.35,250.17,241.35,249.76,13291500
DSAS.IDX,22-Oct-2015,857.02,881.43,857.02,877.57,6465200
DSAT.IDX,22-Oct-2015,416.13,423.96,414.82,423.4,7587300
DSAU.IDX,22-Oct-2015,205.52,207.79,205.29,207.04,15136600
DSAV.IDX,22-Oct-2015,594.24,612.1,594.24,609.51,2746200
DSBC.IDX,22-Oct-2015,1101.14,1121.04,1101.14,1117.69,34097100
DSBD.IDX,22-Oct-2015,649.67,670.25,648.96,669.95,6575600
DSBE.IDX,22-Oct-2015,128.66,130.47,128.03,129.91,1366200
DSBK.IDX,22-Oct-2015,317.41,324.51,317.41,322.49,77523100
DSBM.IDX,22-Oct-2015,286.03,293.17,286.03,292.72,53735400
DSBS.IDX,22-Oct-2015,114.64,118.56,114.64,118,30488800
DSBT.IDX,22-Oct-2015,1763.84,1785.77,1739.78,1772.92,35751200
DSBV.IDX,22-Oct-2015,616.66,634.65,616.66,631.8,12914200
DSCA.IDX,22-Oct-2015,555.37,568.43,546.8,553.75,6185100
DSCC.IDX,22-Oct-2015,352.33,364.22,352.33,363.04,15654100
DSCE.IDX,22-Oct-2015,777.65,789.67,776.81,781.6,1236500
DSCF.IDX,22-Oct-2015,315.75,317.48,310.79,314,8481800
DSCG.IDX,22-Oct-2015,900.22,921.68,900.22,919.95,45735800
DSCH.IDX,22-Oct-2015,482.38,494.32,482.38,493.74,23246600
DSCL.IDX,22-Oct-2015,23.99,25.05,23.87,24.53,1459400
DSCM.IDX,22-Oct-2015,488.98,500.72,488.98,499.64,3814800
DSCN.IDX,22-Oct-2015,510.81,525.3,510.55,524.37,9625700
DSCP.IDX,22-Oct-2015,306.04,314.19,306.04,313.05,4683600
DSCR.IDX,22-Oct-2015,1559.46,1582.11,1559.46,1582,30863100
DSCS.IDX,22-Oct-2015,965.05,966.3,947.27,950.82,7383900
DSCT.IDX,22-Oct-2015,818.36,836.05,818.36,833.15,27316400
DSCX.IDX,22-Oct-2015,740.73,753.08,740.73,750.15,7592400
DSCY.IDX,22-Oct-2015,727.17,736.63,727.17,735.21,151535300
DSDB.IDX,22-Oct-2015,936.22,945.06,935.26,937.93,322000
DSDN.IDX,22-Oct-2015,276.36,284.64,275.94,283.76,1549800
DSDR.IDX,22-Oct-2015,693.26,697.66,690.41,694.42,16767200
DSDS.IDX,22-Oct-2015,229.31,239.25,229.31,236.92,2094000
DSDT.IDX,22-Oct-2015,82.15,83.01,82.05,82.88,2538400
DSDV.IDX,22-Oct-2015,124.45,127.58,124.45,127.31,6285100
