Symbol,Date,Open,High,Low,Close,Volume
ADDA.IDX,17-Nov-2015,-3,-3,-74,-46,0
ADDD.IDX,17-Nov-2015,7,8,-23,-14,0
ADDE.IDX,17-Nov-2015,204,484,-50,-14,0
ADDN.IDX,17-Nov-2015,75,696,-766,-667,0
ADDQ.IDX,17-Nov-2015,314,714,-417,-206,0
ADDS.IDX,17-Nov-2015,-52,183,-96,-1,0
ADDT.IDX,17-Nov-2015,386,1372,-1103,-919,0
ADDV.IDX,17-Nov-2015,12,12,-146,-138,0
ADDX.IDX,17-Nov-2015,-40,142,-217,-138,0
ADR.IDX,17-Nov-2015,809.8,813.82,808.24,809.38,0
ADRA.IDX,17-Nov-2015,0.95,0.95,0.47,0.65,0
ADRD.IDX,17-Nov-2015,1.41,1.41,0.66,0.8,0
ADRE.IDX,17-Nov-2015,1.52,2.13,0.93,0.98,0
ADRN.IDX,17-Nov-2015,1.07,1.99,0.46,0.51,0
ADRQ.IDX,17-Nov-2015,1.39,1.87,0.66,0.84,0
ADRS.IDX,17-Nov-2015,0.89,1.31,0.88,1,0
ADRT.IDX,17-Nov-2015,1.21,1.84,0.61,0.67,0
ADRV.IDX,17-Nov-2015,1.12,1.12,0.6,0.62,0
ADRX.IDX,17-Nov-2015,0.93,1.17,0.81,0.88,0
ADVA.IDX,17-Nov-2015,70,98,54,89,9133300
ADVD.IDX,17-Nov-2015,24,58,24,56,14603600
ADVE.IDX,17-Nov-2015,593,935,518,746,547768100
ADVN.IDX,17-Nov-2015,1023,1393,670,719,1201599000
ADVQ.IDX,17-Nov-2015,1112,1529,811,1116,798116900
ADVS.IDX,17-Nov-2015,463,798,462,798,97574400
ADVT.IDX,17-Nov-2015,2205,2998,1613,1924,2008850000
ADVV.IDX,17-Nov-2015,110,233,110,233,33262600
ADVX.IDX,17-Nov-2015,573,1031,572,1031,130837000
AEX.IDX,17-Nov-2015,459.66,466.83,458.69,466.54,0
AMZ.IDX,17-Nov-2015,315.96,315.96,310.48,311.52,0
ASHD.IDX,17-Nov-2015,134,922,134,887,0
ASHF.IDX,17-Nov-2015,137,399,-191,-96,0
ASHR.IDX,17-Nov-2015,2.02,2.02,0.77,0.89,0
ASHU.IDX,17-Nov-2015,271,952,271,791,0
ATX.IDX,17-Nov-2015,2403.29,2452.74,2403.07,2445.37,0
AVDA.IDX,17-Nov-2015,-42.71,-42.71,-2499.85,-2399.62,0
AVDD.IDX,17-Nov-2015,37.59,37.59,37.59,37.59,0
AVDN.IDX,17-Nov-2015,3597.79,27240.88,-6986.02,6441.27,0
AVDQ.IDX,17-Nov-2015,454.46,23818.54,-2309.47,7677.98,0
AVDT.IDX,17-Nov-2015,4009.54,39432.06,-16619.24,634.41,0
AVDV.IDX,17-Nov-2015,431.56,431.56,-2432.72,-2381.95,0
AVLD.IDX,17-Nov-2015,5.95,772.06,5.95,771.81,0
AVLF.IDX,17-Nov-2015,-0.35,216.36,-401.98,-328.03,0
AVLR.IDX,17-Nov-2015,0.93,1.95,0.32,0.57,0
AVLU.IDX,17-Nov-2015,5.59,644.93,5.59,443.78,0
AVRA.IDX,17-Nov-2015,0.49,0.71,0.21,0.27,0
AVRD.IDX,17-Nov-2015,1.13,1.13,0.07,0.07,0
AVRE.IDX,17-Nov-2015,0.97,1.97,0.49,0.64,0
AVRN.IDX,17-Nov-2015,1.73,1.73,0.35,0.39,0
AVRQ.IDX,17-Nov-2015,1.16,1.98,0.67,0.89,0
AVRS.IDX,17-Nov-2015,0.63,0.88,0.39,0.5,0
AVRT.IDX,17-Nov-2015,1.51,1.68,0.46,0.5,0
