FANG
Date,Open,High,Low,Close,Volume
12-May-2015,78.86,80.66,78.22,79.59,731900
11-May-2015,77.01,78.83,76.50,78.33,1735400
08-May-2015,76.95,77.98,74.25,77.01,4786900
07-May-2015,79.50,79.50,74.37,75.34,2329400
06-May-2015,80.32,80.71,78.12,78.67,911500
05-May-2015,83.71,84.76,79.43,79.76,1273100
04-May-2015,81.20,83.07,81.01,82.94,1005800
01-May-2015,82.62,83.15,81.02,81.88,615600
30-Apr-2015,82.95,84.09,81.12,82.57,841100
29-Apr-2015,79.82,83.29,79.82,82.96,988500
28-Apr-2015,79.97,80.78,79.42,80.23,708800
27-Apr-2015,80.16,80.99,79.06,79.73,756600
24-Apr-2015,81.99,82.30,79.45,79.83,862800
23-Apr-2015,82.06,83.33,81.76,81.96,893300
22-Apr-2015,82.93,83.47,81.44,81.98,880300
21-Apr-2015,84.07,84.07,82.00,82.81,774600
20-Apr-2015,82.91,85.82,82.81,84.07,1021900
17-Apr-2015,82.67,83.60,81.68,82.57,798400
16-Apr-2015,82.00,84.10,81.50,83.32,1177700
15-Apr-2015,82.29,83.00,80.73,82.41,1431000
14-Apr-2015,80.59,81.24,79.98,80.39,1004300
13-Apr-2015,81.71,81.88,79.30,79.86,851000
10-Apr-2015,81.39,81.66,80.22,80.75,899600
09-Apr-2015,78.83,80.84,78.11,80.72,1196700
08-Apr-2015,80.38,80.89,77.80,78.06,887100
07-Apr-2015,79.10,81.45,79.10,79.96,994200
06-Apr-2015,80.46,80.64,78.77,79.47,942300
03-Apr-2015,78.88,78.88,78.88,78.88,996170
02-Apr-2015,76.82,79.70,76.67,78.88,891600
01-Apr-2015,77.60,79.25,76.47,77.39,1137400
31-Mar-2015,75.88,77.44,75.18,76.84,992900
30-Mar-2015,75.21,77.82,75.21,77.63,1080700
27-Mar-2015,75.29,76.58,74.74,75.17,939200
26-Mar-2015,75.95,78.75,75.95,76.85,1887200
25-Mar-2015,75.17,75.68,73.87,74.92,867100
24-Mar-2015,71.46,73.93,71.36,73.77,931800
23-Mar-2015,72.41,73.50,71.53,71.58,1422900
20-Mar-2015,71.98,72.54,71.10,72.34,1596500
19-Mar-2015,71.23,72.26,70.38,71.49,669200
18-Mar-2015,69.81,72.80,69.24,72.65,1239500
17-Mar-2015,70.39,71.50,69.52,70.47,856100
16-Mar-2015,68.99,70.00,67.79,70.00,662200
13-Mar-2015,67.52,69.81,67.52,69.68,1105100
12-Mar-2015,70.89,71.49,69.88,69.94,738300
11-Mar-2015,68.32,70.44,68.00,70.05,817700
10-Mar-2015,68.63,70.20,68.08,68.09,859600
09-Mar-2015,69.79,71.40,69.40,69.61,983700
06-Mar-2015,70.18,71.35,69.57,69.86,741600
05-Mar-2015,71.40,72.25,70.72,71.18,1059300
04-Mar-2015,72.89,73.57,71.01,71.81,1532500
03-Mar-2015,70.73,72.00,70.48,71.69,1694800
02-Mar-2015,71.00,72.27,69.74,70.98,1051300
27-Feb-2015,73.42,73.74,70.85,71.21,931300
26-Feb-2015,74.38,74.58,72.33,73.17,857000
25-Feb-2015,74.81,76.06,73.55,74.96,1075600
24-Feb-2015,75.08,75.34,72.88,74.08,755200
23-Feb-2015,73.51,75.20,72.36,74.36,1056700
20-Feb-2015,76.03,76.81,74.37,75.09,1241700
19-Feb-2015,72.27,76.93,71.25,75.86,1323400
18-Feb-2015,71.35,75.78,71.27,73.80,1725300
17-Feb-2015,72.69,74.19,72.26,73.57,1456900
16-Feb-2015,73.46,73.46,73.46,73.46,1320820
13-Feb-2015,74.50,75.28,72.61,73.46,1238800
12-Feb-2015,69.87,73.40,69.87,72.97,1622200
11-Feb-2015,67.51,68.88,65.55,68.78,1473600
10-Feb-2015,70.42,70.45,67.57,69.40,1084900
09-Feb-2015,70.95,72.12,70.08,70.13,984700
06-Feb-2015,69.81,71.06,68.97,70.83,1270600
05-Feb-2015,68.46,69.45,67.28,69.06,1056700
04-Feb-2015,68.66,69.56,66.60,67.13,1020100
03-Feb-2015,71.33,72.81,68.75,69.68,1677700
02-Feb-2015,69.73,72.00,68.00,69.74,1456200
30-Jan-2015,67.57,70.66,66.74,68.99,1544700
29-Jan-2015,66.68,68.66,64.21,68.64,1137100
28-Jan-2015,68.10,68.55,65.34,66.08,1226300
27-Jan-2015,67.68,70.83,67.53,68.96,1336500
26-Jan-2015,67.01,68.97,66.16,68.51,1585200
23-Jan-2015,67.56,69.17,66.28,67.00,1036100
22-Jan-2015,68.94,69.51,67.15,67.98,1612100
21-Jan-2015,61.97,68.90,61.52,68.54,2503400
20-Jan-2015,64.35,65.79,61.91,62.81,1837700
19-Jan-2015,65.63,65.63,65.63,65.63,1780240
16-Jan-2015,64.20,66.72,64.00,65.63,2163000
15-Jan-2015,66.45,67.30,63.28,63.45,2094100
14-Jan-2015,61.49,66.00,61.30,65.30,2873500
13-Jan-2015,60.04,61.59,59.42,61.24,928900
12-Jan-2015,60.67,61.31,57.79,59.47,1168400
09-Jan-2015,61.26,62.39,60.08,61.84,858100
08-Jan-2015,58.74,61.33,57.71,61.08,1219300
07-Jan-2015,58.40,60.03,57.18,58.25,1198000
06-Jan-2015,56.72,58.19,55.53,57.37,1394500
05-Jan-2015,59.20,59.59,55.87,57.28,1421400
02-Jan-2015,60.05,61.51,58.74,59.93,1023100
01-Jan-2015,59.78,59.78,59.78,59.78,963190
31-Dec-2014,58.85,61.07,57.61,59.78,1068700
30-Dec-2014,59.72,61.52,58.82,59.87,822900
29-Dec-2014,60.66,62.31,59.08,60.38,672500
26-Dec-2014,61.75,61.75,59.56,60.41,427100
25-Dec-2014,60.18,60.18,60.18,60.18,970089
24-Dec-2014,61.17,61.29,59.00,60.18,384400
23-Dec-2014,61.25,62.23,60.41,61.69,841500
22-Dec-2014,61.99,62.48,59.32,61.07,935100
19-Dec-2014,59.90,63.03,58.70,62.56,1599900
18-Dec-2014,61.60,62.39,57.82,59.58,1985600
17-Dec-2014,55.94,59.95,55.74,58.97,4351200
16-Dec-2014,52.08,58.96,51.95,55.84,2552400
15-Dec-2014,52.86,54.33,51.69,53.40,1414500
12-Dec-2014,51.79,54.92,51.79,52.47,2186300
11-Dec-2014,53.02,55.72,52.94,53.11,1017000
10-Dec-2014,55.85,56.51,53.00,53.65,1327600
09-Dec-2014,54.22,57.66,53.71,56.68,1360900
08-Dec-2014,57.31,57.31,53.93,54.80,1580700
05-Dec-2014,58.39,59.69,57.48,58.79,1507000
04-Dec-2014,58.25,60.20,57.41,58.48,1272500
03-Dec-2014,58.45,63.11,56.97,59.86,1625700
02-Dec-2014,55.36,58.71,54.44,57.84,1981400
01-Dec-2014,56.34,57.45,53.87,55.81,1515900
28-Nov-2014,59.24,61.86,54.48,56.40,2111700
27-Nov-2014,64.88,64.88,64.88,64.88,1426050
26-Nov-2014,66.71,66.81,64.23,64.88,961700
25-Nov-2014,68.12,69.40,66.53,67.03,1169500
24-Nov-2014,69.16,69.83,67.00,68.09,1300100
21-Nov-2014,68.50,71.30,68.26,69.74,1509100
20-Nov-2014,65.14,67.33,65.09,67.21,812900
19-Nov-2014,64.59,65.44,62.84,65.13,1008700
18-Nov-2014,63.61,65.43,62.40,64.37,1263900
17-Nov-2014,66.90,67.56,62.98,63.72,1575000
14-Nov-2014,65.11,67.91,64.60,67.79,1043900
13-Nov-2014,64.49,65.60,63.20,64.76,1750100
12-Nov-2014,64.78,65.94,64.25,64.81,3320200
11-Nov-2014,66.62,68.75,65.91,67.50,1143200
10-Nov-2014,70.14,71.39,66.31,66.60,1361800
07-Nov-2014,66.09,69.54,66.09,69.49,1403800
06-Nov-2014,64.46,66.01,63.70,65.82,1091800
05-Nov-2014,66.19,67.09,63.03,65.01,1402500
04-Nov-2014,65.52,66.41,62.68,63.64,1948200
03-Nov-2014,69.89,71.54,66.52,67.39,1337700
31-Oct-2014,67.96,68.61,64.07,68.44,1746100
30-Oct-2014,68.09,68.96,66.42,67.68,966600
29-Oct-2014,68.25,70.00,67.36,69.08,1219000
28-Oct-2014,64.65,67.83,63.72,67.78,756900
27-Oct-2014,64.61,65.00,60.51,64.13,1422000
24-Oct-2014,66.83,67.57,65.07,67.24,774100
23-Oct-2014,64.27,68.26,63.81,67.22,1535300
22-Oct-2014,67.95,69.65,64.10,64.20,1461200
21-Oct-2014,65.39,67.56,64.79,67.49,1882400
20-Oct-2014,63.00,65.80,62.03,64.28,759500
17-Oct-2014,64.60,68.44,61.86,63.35,1731600
16-Oct-2014,59.14,64.04,57.40,63.12,2024000
15-Oct-2014,57.09,60.48,56.34,59.98,1971200
14-Oct-2014,59.00,61.76,56.90,58.44,3573000
13-Oct-2014,63.25,65.54,58.41,59.21,3605700
10-Oct-2014,68.80,68.85,63.14,64.75,2625500
09-Oct-2014,72.43,72.43,68.56,69.27,1436100
08-Oct-2014,70.95,73.41,68.58,73.12,1503900
07-Oct-2014,73.67,74.53,71.34,71.45,1183800
06-Oct-2014,73.13,74.58,71.94,73.97,1040600
03-Oct-2014,75.40,75.58,72.51,73.00,873800
02-Oct-2014,73.45,76.94,71.72,75.28,1704600
01-Oct-2014,75.30,76.70,73.29,74.41,1983500
30-Sep-2014,76.95,77.30,73.38,74.78,1609600
29-Sep-2014,74.97,76.95,74.26,76.76,2375700
26-Sep-2014,72.57,73.97,71.87,73.64,747600
25-Sep-2014,73.93,74.13,71.88,72.60,1334500
24-Sep-2014,73.06,74.47,70.66,74.30,1752800
23-Sep-2014,73.31,74.93,72.64,72.84,913600
22-Sep-2014,75.51,75.55,72.93,73.46,1111400
19-Sep-2014,76.40,77.00,74.74,75.55,1628600
18-Sep-2014,75.91,77.48,75.25,76.18,2357200
17-Sep-2014,77.90,79.30,77.01,77.70,867500
16-Sep-2014,76.35,79.78,75.75,78.22,835200
15-Sep-2014,76.28,77.27,75.20,76.24,712200
12-Sep-2014,77.41,77.87,75.83,76.56,546200
11-Sep-2014,75.72,78.16,75.65,77.87,803200
10-Sep-2014,76.01,77.71,74.61,76.80,1018900
09-Sep-2014,77.49,79.12,75.57,76.46,1162700
08-Sep-2014,78.81,78.82,76.25,77.42,1328000
05-Sep-2014,78.76,79.82,77.74,79.25,1125700
04-Sep-2014,83.97,84.37,78.16,79.50,2162800
03-Sep-2014,83.99,84.54,82.31,83.84,969400
02-Sep-2014,86.49,86.72,82.72,83.23,1145200
01-Sep-2014,86.35,86.35,86.35,86.35,1139900
29-Aug-2014,83.51,86.82,83.51,86.35,1061900
28-Aug-2014,82.02,83.43,81.92,83.20,638000
27-Aug-2014,84.26,84.26,81.78,82.60,734300
26-Aug-2014,81.76,85.50,81.54,83.88,1397900
25-Aug-2014,80.33,81.89,79.68,81.40,835800
22-Aug-2014,80.80,80.80,78.67,79.98,691800
21-Aug-2014,80.36,81.14,79.63,80.74,850100
20-Aug-2014,79.60,80.55,78.75,80.24,658400
19-Aug-2014,79.83,81.82,79.61,80.00,1105900
18-Aug-2014,78.76,80.03,77.41,79.78,1350800
15-Aug-2014,77.22,78.62,76.40,78.45,912300
14-Aug-2014,77.10,77.81,74.65,75.86,1125300
13-Aug-2014,76.16,77.96,76.16,77.18,605800
12-Aug-2014,76.98,77.47,75.66,76.04,576700
11-Aug-2014,78.25,78.26,76.61,77.49,1070800
08-Aug-2014,76.80,78.33,76.54,77.45,960600
07-Aug-2014,78.79,79.75,74.87,76.58,1941700
06-Aug-2014,79.92,81.26,78.02,78.52,1155600
05-Aug-2014,82.01,82.74,78.17,78.93,1512300
04-Aug-2014,80.51,82.23,79.64,81.61,974400
01-Aug-2014,82.33,82.35,77.98,80.02,2387800
31-Jul-2014,84.01,84.10,81.02,82.23,1571400
30-Jul-2014,86.00,87.19,84.28,84.75,664100
29-Jul-2014,84.59,86.68,83.92,85.59,782600
28-Jul-2014,85.90,86.10,83.59,84.80,569500
25-Jul-2014,86.96,87.38,85.23,85.70,984100
24-Jul-2014,88.12,89.08,86.86,88.01,2064100
23-Jul-2014,87.00,87.89,86.25,87.85,1308200
22-Jul-2014,87.20,87.69,86.42,86.56,4448200
21-Jul-2014,86.02,89.87,86.00,87.99,1346900
18-Jul-2014,84.57,87.34,84.57,86.66,1238700
17-Jul-2014,85.82,88.20,84.00,84.71,850200
16-Jul-2014,83.93,85.99,83.53,85.49,856600
15-Jul-2014,86.11,86.80,82.71,83.36,1110100
14-Jul-2014,84.79,87.93,84.61,86.59,840300
11-Jul-2014,85.70,86.50,83.34,84.21,890800
10-Jul-2014,84.99,86.55,82.82,85.72,1005000
09-Jul-2014,86.85,87.37,85.47,87.29,685600
08-Jul-2014,86.72,87.11,84.16,85.97,1506300
07-Jul-2014,88.80,89.73,86.70,87.31,924800
04-Jul-2014,88.81,88.81,88.81,88.81,1179180
03-Jul-2014,88.76,89.16,87.41,88.81,596800
02-Jul-2014,89.50,90.42,87.61,88.29,796200
01-Jul-2014,90.00,90.48,88.19,89.77,1039200
30-Jun-2014,89.13,89.84,88.45,88.80,1145800
27-Jun-2014,89.04,89.87,88.50,88.69,3201300
26-Jun-2014,90.45,91.00,87.70,89.29,939100
25-Jun-2014,88.00,91.36,87.80,90.56,1917100
24-Jun-2014,90.20,90.54,87.15,87.69,2265600
23-Jun-2014,90.38,91.51,89.12,91.41,1253800
20-Jun-2014,89.47,90.69,88.30,89.79,1712400
19-Jun-2014,90.69,90.69,88.30,89.05,1081200
18-Jun-2014,91.49,93.33,88.88,90.34,2892100
17-Jun-2014,90.00,92.24,88.88,90.26,1163800
16-Jun-2014,88.19,90.30,87.18,89.90,1385400
13-Jun-2014,85.33,88.39,84.50,87.95,1622400
12-Jun-2014,84.70,85.90,83.50,84.69,1162300
11-Jun-2014,81.66,84.47,81.12,83.84,915800
10-Jun-2014,83.00,83.66,81.37,82.33,601900
09-Jun-2014,81.43,82.25,80.06,82.00,748400
06-Jun-2014,79.94,81.51,79.38,81.09,953500
05-Jun-2014,78.64,79.87,77.53,79.24,821100
04-Jun-2014,78.36,79.76,77.01,78.54,845700
03-Jun-2014,76.08,78.49,75.58,78.30,943300
02-Jun-2014,76.99,78.47,75.35,76.11,1250300
30-May-2014,75.54,75.95,74.30,75.48,1023500
29-May-2014,71.56,75.93,70.86,75.02,1460600
28-May-2014,71.45,71.93,70.26,71.39,684900
27-May-2014,72.85,73.15,70.36,71.47,891500
26-May-2014,72.78,72.78,72.78,72.78,862880
23-May-2014,72.84,74.32,72.61,72.78,664100
22-May-2014,72.80,74.20,72.25,73.03,604100
21-May-2014,70.78,73.20,70.78,72.71,935100
20-May-2014,71.23,71.66,69.48,70.16,548800
19-May-2014,70.25,71.80,70.20,71.15,565900
16-May-2014,69.35,70.73,67.64,70.67,736400
15-May-2014,71.71,72.05,67.72,69.43,1684700
14-May-2014,73.77,74.46,71.76,72.02,813000
13-May-2014,73.23,74.43,72.25,73.73,955600
12-May-2014,71.68,74.75,71.01,72.72,1706400
09-May-2014,70.99,73.08,70.11,71.24,904400
08-May-2014,72.59,75.00,70.78,71.76,2311400
07-May-2014,73.72,76.50,71.60,75.72,1760400
06-May-2014,73.39,73.99,72.67,73.25,890800
05-May-2014,73.25,75.04,72.55,73.63,629800
02-May-2014,71.95,74.29,71.41,73.77,886500
01-May-2014,72.04,73.54,70.31,71.27,686200
30-Apr-2014,72.01,72.37,70.20,71.94,780200
29-Apr-2014,71.52,73.01,71.08,72.22,836800
28-Apr-2014,71.50,72.56,69.32,70.96,647700
25-Apr-2014,75.28,75.28,71.13,71.44,1041800
24-Apr-2014,73.49,75.89,73.20,75.42,857200
23-Apr-2014,74.20,75.18,73.37,73.89,640900
22-Apr-2014,75.43,76.72,73.96,74.26,952200
21-Apr-2014,74.00,74.65,71.86,74.52,982400
18-Apr-2014,73.34,73.34,73.34,73.34,1112050
17-Apr-2014,70.70,74.14,70.54,73.34,910900
16-Apr-2014,70.16,71.56,69.24,70.49,876500
15-Apr-2014,68.50,70.47,66.82,69.08,1323500
14-Apr-2014,68.44,70.99,68.00,70.12,1028000
11-Apr-2014,65.79,70.72,64.50,67.60,2507100
10-Apr-2014,68.00,68.34,64.43,65.63,823400
09-Apr-2014,67.37,68.87,66.62,68.06,722000
08-Apr-2014,65.17,67.06,64.40,66.60,873400
07-Apr-2014,66.00,66.79,64.05,65.17,1101700
04-Apr-2014,69.68,69.68,66.37,67.25,657400
03-Apr-2014,69.68,69.68,67.01,67.91,903000
02-Apr-2014,66.48,69.40,66.13,68.97,921300
01-Apr-2014,67.30,68.65,65.00,66.41,1014100
31-Mar-2014,70.36,70.99,67.00,67.31,1576600
28-Mar-2014,68.34,69.90,67.56,69.70,1465600
27-Mar-2014,64.87,68.90,64.87,68.04,910600
26-Mar-2014,64.91,66.08,63.96,64.89,746600
25-Mar-2014,64.27,64.95,63.02,64.29,498100
24-Mar-2014,64.51,64.90,62.19,64.14,686400
21-Mar-2014,65.26,66.11,64.03,64.22,851200
20-Mar-2014,64.27,66.13,63.04,65.19,841100
19-Mar-2014,65.56,65.97,64.07,64.40,683000
18-Mar-2014,64.02,65.75,63.96,65.68,597400
17-Mar-2014,64.13,64.96,63.45,63.93,580300
14-Mar-2014,63.43,64.33,63.02,63.58,508700
13-Mar-2014,64.35,64.46,62.63,63.36,800100
12-Mar-2014,61.61,63.52,60.76,63.16,811100
11-Mar-2014,62.92,64.44,60.41,62.01,1085000
10-Mar-2014,63.83,63.96,61.01,63.03,852300
07-Mar-2014,63.23,64.13,62.52,63.88,591000
06-Mar-2014,63.95,64.70,62.22,62.76,854300
05-Mar-2014,65.52,65.93,63.07,64.04,685700
04-Mar-2014,65.03,66.14,64.76,65.48,673000
03-Mar-2014,63.89,65.38,63.51,64.41,709400
28-Feb-2014,64.01,64.71,63.68,64.33,1029700
27-Feb-2014,64.44,65.35,63.62,63.89,742800
26-Feb-2014,63.90,65.12,61.91,64.54,884300
25-Feb-2014,65.58,65.58,62.83,63.74,1470100
24-Feb-2014,64.34,68.00,64.31,64.80,1942100
21-Feb-2014,63.98,64.42,62.93,63.99,3257600
20-Feb-2014,60.90,62.89,60.23,62.67,1074500
19-Feb-2014,61.14,62.54,60.40,61.04,765100
18-Feb-2014,59.58,61.87,58.44,61.02,1333500
17-Feb-2014,59.65,59.65,59.65,59.65,1251990
14-Feb-2014,58.72,59.83,58.00,59.65,877200
13-Feb-2014,57.52,59.32,56.66,58.89,842900
12-Feb-2014,58.97,59.84,57.80,57.97,795300
11-Feb-2014,57.45,59.22,56.07,58.91,717100
10-Feb-2014,57.23,58.65,56.00,57.52,914600
07-Feb-2014,57.20,59.00,55.01,56.72,1298600
06-Feb-2014,53.15,55.41,53.10,53.77,1109300
05-Feb-2014,50.74,53.05,50.40,52.96,723300
04-Feb-2014,50.32,52.62,50.32,51.64,429400
03-Feb-2014,52.44,52.56,49.54,50.08,1003600
31-Jan-2014,50.67,53.32,50.10,51.98,827000
30-Jan-2014,49.14,51.55,49.14,51.37,1053200
29-Jan-2014,49.09,50.36,48.30,48.59,764800
28-Jan-2014,47.73,50.45,47.73,49.80,591800
27-Jan-2014,48.87,49.80,47.26,47.54,596900
24-Jan-2014,50.40,50.40,48.01,48.87,837800
23-Jan-2014,51.11,51.37,49.52,50.44,978600
22-Jan-2014,49.20,51.63,49.00,51.22,773200
21-Jan-2014,48.61,49.58,47.69,49.08,717500
20-Jan-2014,48.51,48.51,48.51,48.51,780620
17-Jan-2014,48.90,49.44,47.63,48.51,747300
16-Jan-2014,48.02,48.88,47.25,48.61,503600
15-Jan-2014,47.27,48.76,47.21,48.02,925700
14-Jan-2014,44.55,47.12,44.02,47.01,908200
13-Jan-2014,46.03,47.14,44.05,44.43,817400
10-Jan-2014,45.43,47.20,45.25,46.97,1066500
09-Jan-2014,47.66,48.07,44.85,45.52,1103300
08-Jan-2014,48.39,48.73,46.91,47.61,534800
07-Jan-2014,48.80,50.04,47.92,48.39,727500
06-Jan-2014,49.00,49.25,47.04,48.57,1433900
03-Jan-2014,51.23,52.30,48.01,49.18,1258200
