IBM
Date,Open,High,Low,Close,Volume
01-Dec-2015,139.58,141.40,139.58,141.28,4195100
30-Nov-2015,138.61,139.90,138.52,139.42,4545500
27-Nov-2015,138.00,138.81,137.21,138.46,1415800
26-Nov-2015,138.00,138.00,138.00,138.00,4150470
25-Nov-2015,138.37,138.43,137.37,138.00,3238100
24-Nov-2015,137.65,139.34,137.31,138.60,3407600
23-Nov-2015,138.53,138.87,137.12,138.46,5137900
20-Nov-2015,137.37,138.91,137.25,138.50,5176300
19-Nov-2015,136.21,137.74,136.01,136.74,4753600
18-Nov-2015,134.79,135.91,134.26,135.82,4149100
17-Nov-2015,134.22,134.82,133.31,133.82,2815100
16-Nov-2015,131.79,134.09,131.79,133.71,4190800
13-Nov-2015,132.95,133.00,131.65,131.75,4613800
12-Nov-2015,134.70,134.70,133.01,133.04,4701300
11-Nov-2015,136.09,136.20,134.50,135.02,3164800
10-Nov-2015,135.36,135.74,134.12,135.47,4520800
09-Nov-2015,137.92,138.08,134.88,135.31,8075500
06-Nov-2015,138.60,139.55,137.87,138.25,4744900
05-Nov-2015,141.61,142.38,139.63,139.89,5096800
04-Nov-2015,142.55,142.65,141.30,141.63,3513200
03-Nov-2015,140.02,142.80,139.90,141.88,4344000
02-Nov-2015,140.50,140.52,139.57,140.37,3822200
30-Oct-2015,140.44,141.33,139.90,140.08,3983900
29-Oct-2015,140.36,140.82,139.02,140.55,3710400
28-Oct-2015,137.92,141.23,137.50,140.83,8498350
27-Oct-2015,143.51,143.83,137.33,137.86,15008500
26-Oct-2015,144.75,145.00,143.21,143.66,3489400
23-Oct-2015,144.61,145.49,143.70,144.68,5362300
22-Oct-2015,141.74,145.07,141.62,144.09,5583100
21-Oct-2015,140.25,142.66,139.30,140.92,7134900
20-Oct-2015,142.49,142.88,140.27,140.64,15971700
19-Oct-2015,149.85,149.97,148.38,149.22,6828577
16-Oct-2015,150.65,151.20,149.26,150.39,3483700
15-Oct-2015,151.07,151.24,148.58,150.09,3476200
14-Oct-2015,149.60,150.65,149.02,150.01,3353000
13-Oct-2015,150.78,150.78,149.18,149.62,3915700
12-Oct-2015,152.40,152.58,150.85,151.14,3227600
09-Oct-2015,152.46,153.15,151.27,152.39,3531000
08-Oct-2015,149.69,153.02,149.29,152.28,4794300
07-Oct-2015,150.04,150.73,148.86,150.09,2989900
06-Oct-2015,149.06,150.15,148.49,148.78,3018000
05-Oct-2015,145.82,149.89,145.82,149.04,5131800
02-Oct-2015,141.05,144.59,140.56,144.58,3054400
01-Oct-2015,145.31,145.67,141.59,143.59,3880800
30-Sep-2015,143.69,145.71,143.66,144.97,3946100
29-Sep-2015,141.99,142.66,141.15,142.47,4763500
28-Sep-2015,144.42,145.38,142.47,142.52,4317300
25-Sep-2015,145.55,146.27,144.53,145.42,3474400
24-Sep-2015,142.60,145.07,141.95,144.41,3280200
23-Sep-2015,144.21,144.57,142.75,143.66,2674200
22-Sep-2015,144.62,145.06,143.77,144.43,3564000
21-Sep-2015,145.39,146.98,144.92,146.48,3825000
18-Sep-2015,146.05,146.38,143.98,144.51,7975800
17-Sep-2015,148.10,149.68,147.30,148.14,4002900
16-Sep-2015,147.84,148.89,147.54,148.41,2799200
15-Sep-2015,146.60,147.93,145.76,147.53,2717000
14-Sep-2015,147.37,147.37,145.41,145.65,3226700
11-Sep-2015,145.71,147.50,145.67,147.37,3115000
10-Sep-2015,145.85,147.16,144.51,146.20,3461600
09-Sep-2015,148.74,149.04,144.85,145.05,3407700
08-Sep-2015,145.86,147.34,145.66,147.23,3933200
07-Sep-2015,143.70,143.70,143.70,143.70,3856570
04-Sep-2015,144.57,145.40,143.32,143.70,4201000
03-Sep-2015,146.05,148.03,145.77,146.78,3603500
02-Sep-2015,144.74,145.08,143.18,145.05,4252000
01-Sep-2015,144.91,144.98,141.85,142.68,5272000
31-Aug-2015,147.38,148.40,146.26,147.89,4093000
28-Aug-2015,147.75,148.20,147.18,147.98,4076200
27-Aug-2015,148.50,148.97,145.66,148.54,4976600
26-Aug-2015,144.09,146.98,142.14,146.70,6221700
25-Aug-2015,146.94,147.11,140.62,140.96,7073200
24-Aug-2015,143.47,147.76,142.32,143.47,10189600
21-Aug-2015,151.50,153.19,148.70,148.85,7362100
20-Aug-2015,152.74,153.91,152.50,152.66,4011500
19-Aug-2015,155.15,155.67,153.41,153.94,4206300
18-Aug-2015,155.51,156.52,155.25,156.01,2018300
17-Aug-2015,155.20,156.69,154.70,156.31,2249500
14-Aug-2015,155.00,156.21,154.58,155.75,3226400
13-Aug-2015,156.06,156.09,154.32,155.07,2533300
12-Aug-2015,154.26,156.52,153.95,156.16,3624800
11-Aug-2015,155.96,155.99,154.86,155.51,3167100
10-Aug-2015,156.77,157.47,156.12,156.75,4613300
07-Aug-2015,155.89,156.25,154.34,155.12,3794800
06-Aug-2015,157.13,157.54,156.18,156.32,3004700
05-Aug-2015,159.10,159.54,157.48,157.90,3472700
04-Aug-2015,158.40,158.82,156.87,157.60,5260500
03-Aug-2015,161.70,161.85,157.90,158.71,4615600
31-Jul-2015,161.40,162.06,160.63,161.99,3580200
30-Jul-2015,160.50,161.40,159.75,160.96,1994600
29-Jul-2015,160.00,161.50,159.39,161.09,3378300
28-Jul-2015,159.91,160.19,158.50,160.05,2721000
27-Jul-2015,159.00,160.18,158.60,159.07,3706200
24-Jul-2015,161.29,161.93,159.41,159.75,3778100
23-Jul-2015,160.27,162.75,159.83,161.73,5034200
22-Jul-2015,162.73,163.07,159.70,160.35,7181800
21-Jul-2015,164.33,166.35,162.02,163.07,13752200
20-Jul-2015,172.79,173.78,172.14,173.22,7377800
17-Jul-2015,170.24,172.52,170.10,172.51,4356400
16-Jul-2015,169.46,171.09,169.16,171.00,3529800
15-Jul-2015,168.51,169.27,168.00,168.53,1998000
14-Jul-2015,169.43,169.54,168.24,168.61,3025200
13-Jul-2015,167.93,169.89,167.52,169.38,4228900
10-Jul-2015,165.66,167.40,165.52,166.95,4538300
09-Jul-2015,165.34,165.51,163.70,163.85,4199700
08-Jul-2015,164.00,164.94,162.68,163.16,2776200
07-Jul-2015,164.94,165.35,162.23,165.00,3549800
06-Jul-2015,163.83,165.23,163.52,164.73,3079800
03-Jul-2015,165.09,165.09,165.09,165.09,4006860
02-Jul-2015,165.05,165.32,164.42,165.09,2852600
01-Jul-2015,163.97,165.61,163.60,164.49,3214500
30-Jun-2015,163.99,164.00,162.12,162.66,3597200
29-Jun-2015,163.92,165.35,162.89,162.97,3314600
26-Jun-2015,166.23,166.81,165.23,165.46,8945900
25-Jun-2015,167.80,168.13,166.08,166.08,2408800
24-Jun-2015,168.71,168.84,166.83,166.97,3548000
23-Jun-2015,168.38,169.97,167.57,168.62,3701600
22-Jun-2015,167.65,168.34,167.20,167.73,2335700
19-Jun-2015,167.62,168.42,166.77,166.99,7073900
18-Jun-2015,167.05,168.72,167.05,168.25,3330800
17-Jun-2015,167.00,167.85,166.10,167.17,2862900
16-Jun-2015,166.33,167.40,165.91,166.84,3249800
15-Jun-2015,165.33,166.44,164.25,166.26,4245600
12-Jun-2015,168.30,168.30,166.69,166.99,3062100
11-Jun-2015,169.26,170.44,168.54,168.78,3464000
10-Jun-2015,166.49,169.39,166.06,168.92,4680500
09-Jun-2015,165.34,166.02,163.37,165.68,3395900
08-Jun-2015,167.00,167.28,165.02,165.34,3758700
05-Jun-2015,168.34,168.91,167.20,167.40,3100500
04-Jun-2015,169.53,170.60,167.93,168.38,3079300
03-Jun-2015,170.50,171.56,169.63,169.92,2131000
02-Jun-2015,169.66,170.45,168.43,169.65,2571800
01-Jun-2015,170.21,171.04,169.03,170.18,2985400
29-May-2015,171.35,171.35,169.65,169.65,4091900
28-May-2015,171.45,171.84,170.66,171.71,1731300
27-May-2015,171.16,172.48,170.49,172.00,2764300
26-May-2015,172.11,172.12,169.13,170.13,3854100
25-May-2015,172.22,172.22,172.22,172.22,2736630
22-May-2015,173.04,173.39,172.19,172.22,2849600
21-May-2015,173.32,174.14,173.04,173.34,2295500
20-May-2015,173.33,174.44,172.46,173.76,2300600
19-May-2015,172.97,173.75,171.93,173.48,2523000
18-May-2015,173.44,173.49,172.30,173.06,1970600
15-May-2015,173.91,174.41,172.60,173.26,2916500
14-May-2015,173.50,174.40,173.22,174.05,2439000
13-May-2015,171.24,172.74,170.75,172.28,2457500
12-May-2015,170.55,171.49,168.84,170.55,2962400
11-May-2015,172.65,172.99,170.86,171.12,2661000
08-May-2015,172.94,173.33,172.24,172.68,3092600
07-May-2015,169.63,171.98,169.04,170.99,2472600
06-May-2015,172.90,174.05,168.86,170.05,3612600
05-May-2015,173.51,174.23,171.96,173.08,3593600
04-May-2015,174.47,176.30,173.70,173.97,4027900
01-May-2015,173.21,174.00,172.42,173.67,3312000
30-Apr-2015,173.77,174.28,170.30,171.29,5062900
29-Apr-2015,173.40,175.13,172.80,174.40,4518300
28-Apr-2015,170.83,174.69,170.02,173.92,5816600
27-Apr-2015,170.89,171.49,170.30,170.73,3168500
24-Apr-2015,170.23,170.85,168.74,169.78,3888400
23-Apr-2015,165.23,171.91,165.14,170.24,8235600
22-Apr-2015,164.39,166.00,162.89,165.36,4024700
21-Apr-2015,166.07,167.38,164.05,164.26,9683500
20-Apr-2015,162.10,166.64,161.90,166.16,9609200
17-Apr-2015,161.66,161.86,160.03,160.67,4314400
16-Apr-2015,163.31,163.98,162.54,163.13,3136900
15-Apr-2015,162.63,164.96,162.50,164.13,3498700
14-Apr-2015,162.42,162.74,160.79,162.30,2719200
13-Apr-2015,162.37,164.00,162.36,162.38,3868900
10-Apr-2015,162.34,163.33,161.25,162.86,2515700
09-Apr-2015,161.70,162.47,160.72,162.34,2263400
08-Apr-2015,161.72,163.55,161.01,161.85,2524300
07-Apr-2015,161.67,163.84,161.62,162.07,3147900
06-Apr-2015,159.80,162.80,158.70,162.04,3465600
03-Apr-2015,160.45,160.45,160.45,160.45,3416030
02-Apr-2015,159.52,162.54,158.89,160.45,4671500
01-Apr-2015,160.23,160.62,158.39,159.18,3700700
31-Mar-2015,161.08,162.33,160.40,160.50,4255300
30-Mar-2015,161.31,163.60,161.25,162.67,4138000
27-Mar-2015,160.79,160.90,159.23,160.40,3477900
26-Mar-2015,159.27,161.25,158.91,160.59,4396000
25-Mar-2015,162.81,163.08,159.20,159.20,5428900
24-Mar-2015,164.79,164.89,162.90,163.00,4346100
23-Mar-2015,162.77,165.35,162.73,164.63,5930100
20-Mar-2015,160.95,163.00,160.35,162.88,9006400
19-Mar-2015,159.70,160.92,158.81,159.81,3878500
18-Mar-2015,156.85,160.70,155.80,159.81,5738800
17-Mar-2015,156.20,157.29,155.37,156.96,3311900
16-Mar-2015,155.06,157.09,154.80,157.08,3749600
13-Mar-2015,157.46,157.52,153.40,154.28,6064100
12-Mar-2015,156.27,158.72,156.27,157.98,4567300
11-Mar-2015,158.57,159.14,155.94,156.80,5709800
10-Mar-2015,159.60,160.23,157.81,157.81,4600900
09-Mar-2015,158.20,161.15,158.20,160.77,5193800
06-Mar-2015,160.19,161.44,158.06,158.50,4540100
05-Mar-2015,159.86,161.50,159.70,161.18,3791600
04-Mar-2015,160.54,160.56,158.72,159.42,3633600
03-Mar-2015,160.04,161.75,160.00,161.03,3234400
02-Mar-2015,161.79,161.89,159.81,160.48,5917800
27-Feb-2015,161.05,162.29,160.16,161.94,4410000
26-Feb-2015,163.74,164.14,159.77,160.87,7110700
25-Feb-2015,164.94,164.96,162.58,162.81,4004500
24-Feb-2015,162.49,164.99,161.51,164.83,4701600
23-Feb-2015,164.23,164.40,162.50,162.91,2714400
20-Feb-2015,163.64,164.34,162.09,163.65,3352900
19-Feb-2015,162.05,164.49,161.44,163.89,3504300
18-Feb-2015,161.86,162.47,160.64,162.19,4358300
17-Feb-2015,159.75,161.41,159.73,160.96,2894500
16-Feb-2015,160.40,160.40,160.40,160.40,3498920
13-Feb-2015,158.78,160.80,158.64,160.40,3706900
12-Feb-2015,158.72,159.50,158.09,158.52,3333000
11-Feb-2015,157.77,159.09,157.17,158.20,3626600
10-Feb-2015,156.74,158.56,155.08,158.56,4440600
09-Feb-2015,156.00,157.50,155.40,155.75,3057700
06-Feb-2015,157.34,158.08,156.23,156.72,3256400
05-Feb-2015,157.29,158.59,157.15,157.91,5253600
04-Feb-2015,157.21,158.71,156.70,156.96,3678400
03-Feb-2015,154.75,158.60,154.75,158.47,5539400
02-Feb-2015,154.00,154.66,151.51,154.66,4712200
30-Jan-2015,153.91,155.24,153.04,153.31,6563500
29-Jan-2015,151.38,155.58,149.52,155.48,8320800
28-Jan-2015,154.00,154.53,151.55,151.55,4495900
27-Jan-2015,154.94,155.09,152.59,153.67,5659500
26-Jan-2015,158.38,159.46,155.77,156.36,7888100
23-Jan-2015,154.92,157.60,154.89,155.87,4834800
22-Jan-2015,151.94,155.72,151.76,155.39,6120100
21-Jan-2015,153.03,154.50,151.07,152.09,11897100
20-Jan-2015,156.70,157.33,154.03,156.95,8392700
19-Jan-2015,157.14,157.14,157.14,157.14,6239580
16-Jan-2015,154.07,157.63,153.82,157.14,5756000
15-Jan-2015,156.69,156.97,154.16,154.57,4251700
14-Jan-2015,154.91,156.49,153.74,155.80,4690200
13-Jan-2015,157.26,159.97,155.68,156.81,4377500
12-Jan-2015,159.00,159.25,155.76,156.44,4187600
09-Jan-2015,158.42,160.34,157.25,159.11,4488300
08-Jan-2015,156.24,159.04,155.55,158.42,4241100
07-Jan-2015,157.20,157.20,154.03,155.05,4701800
06-Jan-2015,159.67,159.96,155.17,156.07,6146700
05-Jan-2015,161.27,161.27,159.19,159.51,4880300
02-Jan-2015,161.30,163.31,161.00,162.06,5525400
01-Jan-2015,160.44,160.44,160.44,160.44,3945110
31-Dec-2014,160.41,161.50,160.38,160.44,4011900
30-Dec-2014,160.02,160.82,159.79,160.05,2829900
29-Dec-2014,162.00,162.34,159.45,160.51,3331800
26-Dec-2014,162.27,163.09,162.01,162.34,1912300
25-Dec-2014,161.82,161.82,161.82,161.82,4279471
24-Dec-2014,162.88,162.99,161.61,161.82,1869900
23-Dec-2014,162.23,162.90,161.61,162.24,4044200
22-Dec-2014,158.33,161.91,158.33,161.44,4682500
19-Dec-2014,157.49,160.41,157.49,158.51,8864800
18-Dec-2014,153.51,157.68,153.30,157.68,7302300
17-Dec-2014,151.52,153.31,151.11,151.93,5139400
16-Dec-2014,151.94,154.89,150.50,151.41,6781900
15-Dec-2014,155.93,156.74,152.84,153.06,6500300
12-Dec-2014,160.21,160.50,155.33,155.38,8611700
11-Dec-2014,160.82,162.93,160.52,161.07,3989500
10-Dec-2014,163.01,163.33,160.03,160.51,4082300
09-Dec-2014,161.07,163.02,160.80,162.99,3865900
08-Dec-2014,163.29,163.29,161.54,161.86,2851300
05-Dec-2014,163.61,164.50,162.91,163.27,3013500
04-Dec-2014,164.01,164.50,163.01,164.05,3862900
03-Dec-2014,162.47,164.52,162.00,164.52,6434900
02-Dec-2014,162.47,162.73,161.64,162.67,3465700
01-Dec-2014,162.00,163.32,161.35,161.54,4168300
28-Nov-2014,162.81,163.37,161.44,162.17,2405500
27-Nov-2014,161.95,161.95,161.95,161.95,4324570
26-Nov-2014,161.93,162.10,161.01,161.95,3967200
25-Nov-2014,162.65,163.50,161.56,161.76,4062300
24-Nov-2014,161.58,163.86,161.06,162.15,6619000
21-Nov-2014,161.83,161.95,160.75,160.92,4076800
20-Nov-2014,161.00,161.50,159.80,160.64,4183100
19-Nov-2014,162.00,162.10,160.96,161.43,3802600
18-Nov-2014,164.73,164.75,161.89,161.89,5412400
17-Nov-2014,164.16,164.97,163.72,164.16,4798900
14-Nov-2014,162.10,164.49,161.69,164.16,4978400
13-Nov-2014,162.00,162.80,161.80,162.79,3239700
12-Nov-2014,162.28,163.00,161.76,161.92,3378200
11-Nov-2014,163.70,163.90,162.60,163.30,3535600
10-Nov-2014,161.90,164.47,161.61,163.49,4958200
07-Nov-2014,161.42,162.21,160.85,162.07,3494800
06-Nov-2014,161.28,161.53,160.05,161.46,4067600
05-Nov-2014,163.13,163.54,161.56,161.82,4104700
04-Nov-2014,164.34,164.36,162.24,162.65,4247000
03-Nov-2014,164.25,164.54,163.38,164.36,4692400
31-Oct-2014,165.38,165.59,163.62,164.40,5818300
30-Oct-2014,163.50,164.62,163.02,164.35,3895900
29-Oct-2014,164.33,164.62,162.76,163.46,4741600
28-Oct-2014,161.96,163.60,161.80,163.60,7896800
27-Oct-2014,162.00,162.91,161.81,161.87,4989400
24-Oct-2014,162.08,162.44,161.45,162.08,6652300
23-Oct-2014,162.12,162.83,161.54,162.18,7600200
22-Oct-2014,162.40,165.41,161.10,161.79,11091400
21-Oct-2014,166.40,166.68,161.68,163.23,20953600
20-Oct-2014,166.84,170.33,166.69,169.10,23416500
17-Oct-2014,181.24,182.84,180.22,182.05,4354400
16-Oct-2014,179.80,181.48,178.69,179.84,5578600
15-Oct-2014,182.64,183.79,178.75,181.75,6897600
14-Oct-2014,184.89,185.72,183.59,183.80,3924900
13-Oct-2014,185.49,186.65,183.42,183.52,3599900
10-Oct-2014,185.86,187.74,185.10,185.93,5090300
09-Oct-2014,189.12,189.50,186.09,186.42,2625600
08-Oct-2014,185.97,189.60,185.61,189.36,2985300
07-Oct-2014,187.77,188.12,185.54,185.71,2994000
06-Oct-2014,189.88,190.89,188.71,189.04,2100100
03-Oct-2014,188.11,189.37,187.56,188.67,3071500
02-Oct-2014,187.66,187.78,186.24,186.91,2283600
01-Oct-2014,189.91,190.40,186.79,187.17,3723100
30-Sep-2014,189.64,190.85,189.15,189.83,2932500
29-Sep-2014,188.51,189.96,188.12,189.64,2344700
26-Sep-2014,188.93,190.33,188.61,190.06,2494000
25-Sep-2014,192.05,192.50,188.97,189.01,4158800
24-Sep-2014,191.00,192.45,189.88,192.31,3082500
23-Sep-2014,192.75,193.07,191.52,191.62,3301700
22-Sep-2014,193.72,194.14,192.63,193.11,3317900
19-Sep-2014,194.15,195.00,193.19,194.00,8854500
18-Sep-2014,192.79,194.13,192.71,193.75,2963400
17-Sep-2014,193.22,193.64,192.30,192.80,3214100
16-Sep-2014,191.72,193.57,190.82,192.96,2561500
15-Sep-2014,191.42,192.49,190.58,191.81,2457800
12-Sep-2014,191.39,191.60,190.57,191.28,2900900
11-Sep-2014,191.08,192.78,190.12,191.72,2299300
10-Sep-2014,190.12,192.15,190.10,191.54,2765300
09-Sep-2014,190.39,190.74,189.78,189.99,2403600
08-Sep-2014,190.75,191.20,189.51,190.14,2525600
05-Sep-2014,190.53,191.75,190.09,191.20,2261200
04-Sep-2014,191.69,192.69,190.06,190.68,2868700
03-Sep-2014,192.39,192.95,191.86,191.95,1824300
02-Sep-2014,192.68,192.97,190.93,191.56,2679600
01-Sep-2014,192.30,192.30,192.30,192.30,2366550
29-Aug-2014,192.28,192.75,191.14,192.30,2911000
28-Aug-2014,191.47,192.30,190.66,192.00,1503500
27-Aug-2014,193.03,194.13,191.56,192.25,2190200
26-Aug-2014,191.02,193.53,191.02,192.99,3175300
25-Aug-2014,191.39,191.81,190.71,191.16,1726100
22-Aug-2014,190.77,191.88,190.29,190.41,1940400
21-Aug-2014,190.90,192.07,190.50,191.23,2497900
20-Aug-2014,189.81,190.39,189.25,190.10,2177700
19-Aug-2014,190.04,190.25,189.36,190.07,2040100
18-Aug-2014,188.10,189.81,187.76,189.36,2420300
15-Aug-2014,187.85,188.88,186.79,187.38,2815800
14-Aug-2014,187.57,188.17,186.93,187.88,1929500
13-Aug-2014,188.00,188.48,187.37,187.95,1797000
12-Aug-2014,187.45,188.69,186.81,187.34,1858600
11-Aug-2014,187.81,188.36,186.28,187.47,2527200
08-Aug-2014,184.40,186.67,183.58,186.63,2781900
07-Aug-2014,186.64,186.68,183.58,184.30,2708900
06-Aug-2014,185.36,186.88,184.44,185.97,3847000
05-Aug-2014,188.77,189.20,186.44,187.10,3307900
04-Aug-2014,189.35,189.95,188.60,189.64,2125900
01-Aug-2014,190.50,191.50,188.86,189.15,5181000
31-Jul-2014,192.84,194.29,191.54,191.67,4208000
30-Jul-2014,195.20,195.99,192.90,194.00,3945600
29-Jul-2014,195.30,195.89,194.54,194.57,3264400
28-Jul-2014,194.30,196.40,193.65,195.78,3242400
25-Jul-2014,195.30,195.90,193.79,194.40,3376400
24-Jul-2014,193.95,195.62,193.75,195.24,3612600
23-Jul-2014,194.11,194.90,193.57,193.63,3584400
22-Jul-2014,191.56,194.72,191.56,194.09,4853000
21-Jul-2014,191.30,191.70,189.25,190.85,4154700
18-Jul-2014,191.96,193.44,190.00,192.50,8169300
17-Jul-2014,192.36,195.95,192.00,192.49,8874500
16-Jul-2014,192.20,193.36,190.76,192.36,7815600
15-Jul-2014,189.38,190.08,188.21,188.49,4873400
14-Jul-2014,188.53,190.44,188.53,189.86,4502200
11-Jul-2014,187.73,188.35,186.70,188.00,2403800
10-Jul-2014,186.44,188.05,186.21,187.70,3177800
09-Jul-2014,187.68,188.90,186.89,188.42,3309500
08-Jul-2014,187.65,188.08,186.37,187.22,3135100
07-Jul-2014,187.61,188.27,187.44,188.04,2958900
04-Jul-2014,188.53,188.53,188.53,188.53,3795320
03-Jul-2014,188.39,188.81,187.35,188.53,2422300
02-Jul-2014,186.35,188.99,186.17,188.39,5097100
01-Jul-2014,181.70,187.27,181.70,186.35,6644300
30-Jun-2014,181.33,181.93,180.26,181.27,4228800
27-Jun-2014,179.77,182.46,179.66,181.71,4575600
26-Jun-2014,180.87,181.37,179.27,180.37,3258400
25-Jun-2014,180.25,180.97,180.06,180.72,2763000
24-Jun-2014,181.50,183.00,180.65,180.88,3875400
23-Jun-2014,181.92,182.25,181.00,182.14,3231600
20-Jun-2014,182.59,182.67,181.40,181.55,10679700
19-Jun-2014,184.12,184.47,182.36,182.82,3551200
18-Jun-2014,182.04,183.61,181.79,183.60,3935600
17-Jun-2014,181.90,182.81,181.56,182.26,2491800
16-Jun-2014,182.40,182.71,181.24,182.35,3556200
13-Jun-2014,182.00,183.00,181.52,182.56,2778900
12-Jun-2014,182.48,182.55,180.91,181.22,4425400
11-Jun-2014,183.64,184.20,182.01,182.25,4065300
10-Jun-2014,186.20,186.22,183.82,184.29,4157000
09-Jun-2014,186.22,187.64,185.96,186.22,2728400
06-Jun-2014,186.47,187.65,185.90,186.37,3296900
05-Jun-2014,184.66,186.09,183.92,185.98,2861900
04-Jun-2014,184.71,185.45,184.20,184.51,2376900
03-Jun-2014,185.55,185.76,184.12,184.37,2517100
02-Jun-2014,184.76,186.28,184.67,185.69,3204000
30-May-2014,183.38,184.57,182.49,184.36,4620200
29-May-2014,183.64,183.78,182.33,183.76,2759900
28-May-2014,184.48,184.88,182.94,183.08,3724100
27-May-2014,184.80,185.65,183.93,184.78,4794500
26-May-2014,185.94,185.94,185.94,185.94,3317590
23-May-2014,185.84,186.14,185.31,185.94,2563400
22-May-2014,186.45,186.45,185.03,185.68,2218100
21-May-2014,185.85,187.16,184.95,186.39,2988300
20-May-2014,186.25,186.70,184.70,184.89,3032800
19-May-2014,186.61,187.13,186.04,187.00,3270600
16-May-2014,186.27,187.41,185.93,187.06,3949600
15-May-2014,189.07,189.08,186.18,186.46,4202500
14-May-2014,191.91,191.99,188.17,188.72,5255900
