QQQ
Date,Open,High,Low,Close,Volume
17-Mar-2015,105.66,106.29,105.42,106.12,19725236
16-Mar-2015,104.99,105.99,104.88,105.95,25836468
13-Mar-2015,104.96,105.38,103.95,104.6,42314000
12-Mar-2015,104.29,105.18,104.22,105.06,21582596
11-Mar-2015,105.13,105.27,104.33,104.37,23898420
10-Mar-2015,106.2,106.23,104.98,104.98,34404808
9-Mar-2015,106.88,107.23,106.44,106.97,26403488
6-Mar-2015,107.74,107.95,106.39,106.66,31193284
5-Mar-2015,107.97,108.2,107.43,107.88,15466830
4-Mar-2015,107.75,107.91,107.1,107.69,21126512
3-Mar-2015,108.29,108.4,107.42,108.11,20911066
2-Mar-2015,107.85,108.65,107.83,108.61,23120770
27-Feb-2015,108.08,108.15,107.47,107.64,27943002
26-Feb-2015,107.68,108.18,107.38,108.12,22376656
25-Feb-2015,107.68,108.1,107.33,107.57,19598724
24-Feb-2015,107.62,107.97,107.29,107.84,19854660
23-Feb-2015,107.59,107.79,107.35,107.76,17950116
20-Feb-2015,106.87,107.71,106.53,107.65,28532316
19-Feb-2015,106.34,107.01,106.31,106.94,19954054
18-Feb-2015,106.13,106.47,105.99,106.41,15217338
17-Feb-2015,106.16,106.33,105.9,106.26,17793964
13-Feb-2015,105.56,106.18,105.36,106.16,29229524
12-Feb-2015,104.72,105.3,104.56,105.26,22647844
11-Feb-2015,103.79,104.28,103.59,104.05,20290734
10-Feb-2015,102.65,103.81,102.49,103.67,23822592
9-Feb-2015,102.01,102.56,101.83,102.08,22751232
6-Feb-2015,103.19,103.44,102.04,102.41,34408440
5-Feb-2015,102.41,103.1,102.15,103.03,23730888
4-Feb-2015,101.82,102.82,101.59,102.15,34256992
3-Feb-2015,101.63,102.31,100.97,102.24,30950920
2-Feb-2015,100.62,101.36,99.05,101.27,43902084
30-Jan-2015,101.09,101.86,100.25,100.39,41863400
29-Jan-2015,100.13,101.36,99.26,101.18,46756296
28-Jan-2015,102.35,102.46,100.19,100.21,43860280
27-Jan-2015,101.78,101.84,100.39,100.73,45445124
26-Jan-2015,103.41,103.6,102.88,103.41,20023068
23-Jan-2015,103.29,103.85,102.99,103.53,35019284
22-Jan-2015,101.82,103.41,100.93,103.3,41123988
21-Jan-2015,100.61,101.9,100.26,101.42,40323408
20-Jan-2015,100.72,101.17,99.59,100.91,31067234
16-Jan-2015,98.82,100.24,98.66,100.11,35599268
15-Jan-2015,100.72,100.88,98.83,98.95,51223912
14-Jan-2015,99.8,100.77,99.37,100.25,51603908
13-Jan-2015,101.82,102.89,99.99,100.81,56532916
12-Jan-2015,102.1,102.21,100.58,100.84,34348980
9-Jan-2015,102.89,102.92,101.31,101.9,41693844
8-Jan-2015,101.5,102.78,101.4,102.58,40467944
7-Jan-2015,100.02,100.89,99.78,100.65,37821548
6-Jan-2015,100.87,101.04,98.92,99.37,66639660
5-Jan-2015,101.77,101.89,100.43,100.72,36667684
2-Jan-2015,103.03,103.47,101.72,102.22,31528748
31-Dec-2014,103.77,104.18,102.38,102.53,24537344
30-Dec-2014,103.99,104.22,103.45,103.59,18724834
29-Dec-2014,104.21,104.51,104.14,104.28,17177486
26-Dec-2014,103.87,104.52,103.84,104.3,14014558
24-Dec-2014,103.61,103.97,103.54,103.57,14391347
23-Dec-2014,104.22,104.23,103.36,103.48,26925070
22-Dec-2014,103.42,103.88,103.37,103.85,34091984
19-Dec-2014,103.24,104.01,102.98,103.59,51774256
18-Dec-2014,102.16,103.15,101.88,103.14,50291568
17-Dec-2014,98.98,101,98.85,100.71,80554112
16-Dec-2014,99.89,101.38,98.89,98.91,66018944
15-Dec-2014,102.1,102.47,100.23,100.52,53489656
12-Dec-2014,101.71,102.88,101.56,101.57,47378148
11-Dec-2014,102.5,103.92,102.48,102.69,47944168
10-Dec-2014,103.65,103.91,102.02,102.21,39630400
9-Dec-2014,102.3,103.92,101.94,103.84,46511888
8-Dec-2014,103.99,104.44,102.96,103.51,33026928
5-Dec-2014,104.41,104.57,104.02,104.25,25889632
4-Dec-2014,104.19,104.65,103.81,104.24,31329260
3-Dec-2014,104.26,104.44,103.64,104.29,33281088
2-Dec-2014,103.8,104.29,103.58,104.11,26289468
1-Dec-2014,104.59,104.79,103.3,103.69,36345132
28-Nov-2014,104.66,105.11,104.6,104.88,17547444
26-Nov-2014,103.82,104.45,103.71,104.39,19159132
25-Nov-2014,103.72,104.03,103.45,103.72,17704732
24-Nov-2014,103.04,103.61,102.95,103.56,18073236
21-Nov-2014,103.47,103.57,102.43,102.76,34414632
20-Nov-2014,101.67,102.65,101.59,102.56,23042830
19-Nov-2014,102.46,102.46,101.63,102.11,23961868
18-Nov-2014,101.9,102.71,101.89,102.57,26597200
17-Nov-2014,101.88,102.11,101.33,101.81,23589216
14-Nov-2014,101.77,102.12,101.43,102.12,19445108
13-Nov-2014,101.55,102.18,101.33,101.8,28317428
12-Nov-2014,100.78,101.47,100.78,101.36,22268608
11-Nov-2014,100.89,101.19,100.61,101.19,15606606
10-Nov-2014,100.56,101,100.3,100.87,20545654
7-Nov-2014,100.78,100.82,99.99,100.51,21153762
6-Nov-2014,100.24,100.63,99.84,100.6,24923646
5-Nov-2014,100.92,100.94,99.94,100.29,26042094
4-Nov-2014,100.28,100.54,99.59,100.28,22978756
3-Nov-2014,100.44,100.88,100.35,100.61,33754808
31-Oct-2014,100.58,100.66,99.99,100.32,54831708
30-Oct-2014,98.31,99.19,98.08,98.95,36305168
29-Oct-2014,98.77,99.05,98.04,98.74,40958064
28-Oct-2014,98.04,99.13,98.02,99.11,34463880
27-Oct-2014,97.35,97.81,96.97,97.64,29824600
24-Oct-2014,96.92,97.64,96.6,97.57,43621040
23-Oct-2014,96.28,97.31,96.13,96.77,48520552
22-Oct-2014,96.12,96.26,95.28,95.34,39553080
21-Oct-2014,94.52,95.83,94.3,95.83,54126904
20-Oct-2014,91.97,93.46,91.81,93.38,41762720
17-Oct-2014,92,92.89,91.47,92.01,68954128
16-Oct-2014,89.46,91.59,89.42,90.81,94124976
15-Oct-2014,90.57,91.77,89.28,91.38,109917136
14-Oct-2014,92.6,93.16,91.72,91.98,72517568
13-Oct-2014,93.28,93.97,91.89,91.97,81630416
10-Oct-2014,95.26,95.8,93.41,93.43,78370224
9-Oct-2014,97.28,97.52,95.68,95.82,62630748
8-Oct-2014,95.63,97.7,95.03,97.4,65569216
7-Oct-2014,96.44,96.74,95.53,95.54,45581232
6-Oct-2014,97.42,97.66,96.62,96.91,36407848
3-Oct-2014,96.72,97.52,96.4,97.12,42055588
2-Oct-2014,96.15,96.47,94.94,96.17,55052072
1-Oct-2014,97.49,97.56,95.86,96.17,58728800
30-Sep-2014,97.86,98.24,97.27,97.73,42271508
29-Sep-2014,96.75,97.86,96.71,97.6,33689404
26-Sep-2014,97,97.9,96.84,97.72,56714464
25-Sep-2014,98.47,98.59,96.66,96.7,69299976
24-Sep-2014,97.81,98.82,97.49,98.77,36306544
23-Sep-2014,97.62,98.16,97.53,97.72,34144044
22-Sep-2014,98.67,98.68,97.57,97.99,49117784
19-Sep-2014,99.39,99.49,98.52,98.91,47418284
18-Sep-2014,98.53,98.98,98.43,98.97,30518728
17-Sep-2014,98.07,98.7,97.64,98.23,37669848
16-Sep-2014,96.88,98.27,96.77,98.08,38555564
15-Sep-2014,98.29,98.3,96.93,97.24,33392792
12-Sep-2014,98.6,98.63,97.88,98.18,30845174
11-Sep-2014,98.35,98.74,97.95,98.69,29069140
10-Sep-2014,98.08,98.81,97.81,98.77,31457616
9-Sep-2014,98.76,99.15,97.77,97.96,36882584
8-Sep-2014,98.59,99.02,98.32,98.78,25908764
5-Sep-2014,98.28,98.65,97.74,98.59,31177492
4-Sep-2014,98.43,98.91,97.85,98.09,24869536
3-Sep-2014,99.01,99.03,98.01,98.18,26273492
2-Sep-2014,98.74,98.8,98.36,98.77,18565744
29-Aug-2014,98.35,98.61,97.98,98.48,18142716
28-Aug-2014,97.91,98.23,97.79,98.11,23861352
27-Aug-2014,98.23,98.34,98.02,98.22,15794401
26-Aug-2014,98.23,98.31,97.98,98.2,20350510
25-Aug-2014,98.22,98.38,97.87,98.1,24419220
22-Aug-2014,97.65,97.96,97.43,97.76,25014798
21-Aug-2014,97.47,97.66,97.31,97.61,19577024
20-Aug-2014,97.32,97.61,97.25,97.41,23690348
19-Aug-2014,97.1,97.47,97.04,97.41,21600222
18-Aug-2014,96.61,96.96,96.5,96.87,39438536
15-Aug-2014,96.19,96.36,95.22,96.13,55922136
14-Aug-2014,95.28,95.69,95.17,95.67,25308624
13-Aug-2014,94.56,95.21,94.51,95.17,28278368
12-Aug-2014,94.14,94.42,93.69,94.18,28523916
11-Aug-2014,94.01,94.51,93.96,94.22,28650952
8-Aug-2014,93.15,93.77,92.75,93.66,40768208
7-Aug-2014,93.71,93.9,92.66,92.99,33687368
6-Aug-2014,92.77,93.87,92.7,93.29,34817292
5-Aug-2014,93.7,93.97,92.92,93.36,50958148
4-Aug-2014,93.66,94.44,93.29,94.08,33652948
1-Aug-2014,93.59,94.1,92.81,93.44,61494288
31-Jul-2014,94.95,95.08,93.64,93.78,50671904
30-Jul-2014,95.86,96.05,95.34,95.72,35801184
29-Jul-2014,95.71,95.93,95.26,95.34,27354182
28-Jul-2014,95.54,95.76,94.77,95.51,25909378
25-Jul-2014,95.39,95.61,94.98,95.48,30292056
24-Jul-2014,96.13,96.24,95.72,95.85,24618494
23-Jul-2014,95.68,96.07,95.51,95.96,29298208
22-Jul-2014,95.18,95.5,95.09,95.35,26031276
21-Jul-2014,94.67,94.91,94.3,94.75,30142486
18-Jul-2014,93.9,94.92,93.76,94.87,37165452
17-Jul-2014,94.38,94.72,93.09,93.39,43596440
16-Jul-2014,94.94,95.04,94.54,94.64,22343208
15-Jul-2014,94.73,94.88,93.59,94.27,39981552
14-Jul-2014,94.45,94.8,94.29,94.59,19817524
11-Jul-2014,93.63,94.03,93.38,94.03,19824716
10-Jul-2014,92.56,93.81,92.41,93.43,44825372
9-Jul-2014,93.28,93.83,93.01,93.72,30313112
8-Jul-2014,94,94.06,92.65,93.03,41131200
7-Jul-2014,94.34,94.46,93.99,94.17,23553518
3-Jul-2014,94.17,94.45,93.91,94.45,15492275
2-Jul-2014,93.74,94,93.67,93.86,19025216
1-Jul-2014,92.98,93.95,92.97,93.7,32249054
30-Jun-2014,92.49,92.91,92.45,92.69,20012670
27-Jun-2014,92,92.54,91.98,92.53,23176848
26-Jun-2014,92.13,92.14,91.41,92.12,22862652
25-Jun-2014,91.28,92.23,91.27,92.07,33228104
24-Jun-2014,91.58,92.35,91.23,91.49,32367600
23-Jun-2014,91.53,91.61,91.3,91.58,21086136
20-Jun-2014,91.49,91.66,91.32,91.56,26228844
19-Jun-2014,91.64,91.71,91.04,91.45,39033544
18-Jun-2014,91.1,91.64,90.54,91.51,35040712
17-Jun-2014,90.89,91.25,90.73,91,20295436
16-Jun-2014,90.71,91.22,90.52,90.95,25602356
13-Jun-2014,91.02,91.1,90.48,90.87,40074340
12-Jun-2014,91.24,91.34,90.29,90.61,35778076
11-Jun-2014,91.14,91.56,91.05,91.43,23239904
10-Jun-2014,91.22,91.5,91.11,91.45,20963872
9-Jun-2014,91.39,91.52,91.04,91.3,23769064
6-Jun-2014,91.21,91.36,91,91.36,23022992
5-Jun-2014,90.17,91.01,89.86,90.84,36124640
4-Jun-2014,89.53,90.23,89.39,90.08,20438796
3-Jun-2014,89.48,89.9,89.38,89.75,22114428
2-Jun-2014,90,90.01,89.22,89.79,30894284
30-May-2014,89.9,90.02,89.41,89.88,30380780
29-May-2014,89.62,89.88,89.44,89.87,33545940
28-May-2014,89.54,89.67,89.22,89.3,30950282
27-May-2014,88.86,89.59,88.79,89.57,30184080
23-May-2014,87.93,88.49,87.72,88.47,23048642
22-May-2014,87.55,88.08,87.41,87.83,31093002
21-May-2014,86.78,87.5,86.73,87.45,37412872
20-May-2014,86.9,87.21,86.27,86.62,34240440
19-May-2014,86.1,87.07,85.93,86.94,32461458
16-May-2014,85.87,86.38,85.28,86.33,67865832
15-May-2014,86.43,86.58,85.22,85.77,60596208
14-May-2014,86.65,86.96,86.25,86.45,26839372
13-May-2014,86.94,87.22,86.74,86.91,30782794
12-May-2014,85.94,86.88,85.87,86.85,39545280
9-May-2014,85.06,85.5,84.5,85.44,35632872
8-May-2014,84.91,86.16,84.7,85.12,47269032
7-May-2014,85.64,85.71,84.19,85.2,68549528
6-May-2014,86.45,86.48,85.41,85.45,34213564
5-May-2014,85.62,86.59,85.4,86.57,28308662
2-May-2014,86.56,86.73,85.91,86.12,40697756
1-May-2014,86.16,86.77,85.94,86.28,37706648
30-Apr-2014,85.43,86.11,85.18,86.02,39278756
29-Apr-2014,85.39,85.95,84.96,85.79,37215620
28-Apr-2014,85.22,85.74,83.78,85.11,59480056
25-Apr-2014,85.71,85.8,84.63,84.84,45040380
24-Apr-2014,86.82,86.83,85.29,86.22,49682216
23-Apr-2014,86.18,86.19,85.35,85.4,34667536
22-Apr-2014,85.73,86.37,85.63,86.16,39193284
21-Apr-2014,85.06,85.48,84.65,85.48,26301436
17-Apr-2014,84.54,85.27,84.29,84.85,54530276
16-Apr-2014,84.48,84.83,83.76,84.83,47593232
15-Apr-2014,83.73,84.2,81.97,83.72,85934104
14-Apr-2014,83.52,83.88,82.67,83.44,47189580
11-Apr-2014,83.02,84.1,82.59,82.79,95123792
10-Apr-2014,86.49,86.5,83.53,83.77,74797528
9-Apr-2014,85.31,86.49,85.07,86.44,46289948
8-Apr-2014,84.31,85.1,84.01,84.99,52300324
7-Apr-2014,84.49,85.27,83.62,84.21,85296848
4-Apr-2014,87.89,88.01,84.79,85.02,133262696
3-Apr-2014,88.15,88.27,86.84,87.34,30773196
2-Apr-2014,88.19,88.27,87.64,88.04,35160992
1-Apr-2014,86.72,87.87,86.34,87.81,39238296
31-Mar-2014,86.35,86.88,86.25,86.3,34414808
28-Mar-2014,85.78,86.63,85.45,85.68,40511524
27-Mar-2014,85.9,86.27,85.05,85.52,65768400
26-Mar-2014,87.57,87.75,85.99,86,41497832
25-Mar-2014,87.3,87.85,86.39,87.12,42335320
24-Mar-2014,87.92,87.99,86.04,86.84,78955880
21-Mar-2014,89.19,89.23,87.43,87.6,63761000
20-Mar-2014,88.17,88.94,87.97,88.67,32194524
19-Mar-2014,88.94,89.04,87.85,88.43,41595176
18-Mar-2014,87.94,89.02,87.92,88.91,31802570
17-Mar-2014,87.64,88.3,87.59,87.85,28986760
14-Mar-2014,87.39,87.78,87.04,87.08,39439584
13-Mar-2014,89.27,89.3,87.28,87.68,49379944
12-Mar-2014,88.21,88.99,87.88,88.94,28490212
11-Mar-2014,89.2,89.42,88.34,88.6,27985918
10-Mar-2014,88.86,89.03,88.42,88.99,18462630
7-Mar-2014,89.63,89.72,88.46,88.91,31738024
6-Mar-2014,89.61,89.7,89.03,89.35,24504528
5-Mar-2014,89.34,89.58,89.14,89.43,27699828
4-Mar-2014,89.01,89.35,88.94,89.18,33795592
3-Mar-2014,87.88,88.3,87.28,88.06,39595496
28-Feb-2014,88.79,89.33,87.93,88.72,49502304
27-Feb-2014,88.26,88.91,88.12,88.82,29266998
26-Feb-2014,88.58,88.84,87.89,88.25,43919616
25-Feb-2014,88.53,88.73,88.04,88.32,27375590
24-Feb-2014,88.12,88.82,88.06,88.42,32210776
21-Feb-2014,88.34,88.48,87.85,87.95,31894656
20-Feb-2014,87.73,88.24,87.35,88.07,42754856
19-Feb-2014,88.09,88.3,87.48,87.66,42699904
18-Feb-2014,87.95,88.43,87.77,88.27,30213700
14-Feb-2014,87.59,88.03,87.37,87.84,34843160
13-Feb-2014,86.37,87.73,86.36,87.66,41374204
12-Feb-2014,87.01,87.21,86.75,87.01,33238758
11-Feb-2014,86.01,87.01,85.96,86.85,39515268
10-Feb-2014,85.31,85.91,85.29,85.87,30885224
7-Feb-2014,84.37,85.44,84.11,85.38,39324160
6-Feb-2014,83.07,83.99,83.05,83.88,33035284
5-Feb-2014,82.78,83.12,81.9,82.83,42812228
4-Feb-2014,82.84,83.38,82.6,83.04,38598216
3-Feb-2014,84.25,84.6,82.22,82.44,67072512
31-Jan-2014,83.66,84.77,83.57,84.37,46203244
30-Jan-2014,84.1,84.89,83.99,84.6,67322000
29-Jan-2014,83.23,83.85,82.9,83.06,53125404
28-Jan-2014,83.54,84.05,83.43,83.96,45379768
27-Jan-2014,84.86,84.98,83.38,84.01,64971832
24-Jan-2014,86.12,86.24,84.8,84.83,65766444
23-Jan-2014,86.55,86.57,85.93,86.53,35801820
22-Jan-2014,86.8,87.04,86.57,86.83,30037528
21-Jan-2014,86.49,86.64,85.88,86.6,27002616
17-Jan-2014,86.18,86.43,85.74,85.95,37731176
16-Jan-2014,86.34,86.56,86.22,86.44,32379080
15-Jan-2014,86.07,86.59,86.01,86.43,40733612
14-Jan-2014,84.4,85.79,84.4,85.72,38016544
13-Jan-2014,85.26,85.56,83.79,84.12,49944900
10-Jan-2014,85.32,85.48,84.68,85.38,38863340
9-Jan-2014,85.69,85.71,84.81,85.11,24209016
8-Jan-2014,85.19,85.63,85.03,85.39,27808844
7-Jan-2014,84.79,85.33,84.66,85.2,26442278
6-Jan-2014,84.74,84.85,84.11,84.42,32794754
3-Jan-2014,85.35,85.43,84.72,84.74,36526824
2-Jan-2014,85.63,85.65,85.11,85.35,29833748
