Symbol,Date,Open,High,Low,Close,Volume
AAL,20-Oct-2015,44.54,45.18,44.45,44.79,7602200
AAME,20-Oct-2015,4.28
AAOI,20-Oct-2015,17.94,18.28,17.7,18.24,275000
AAON,20-Oct-2015,21.19,21.6,21.02,21.12,81100
AAPL,20-Oct-2015,111.34,114.17,110.82,113.77,48923000
AAVL,20-Oct-2015,8.51,8.71,8.17,8.26,240600
AAWW,20-Oct-2015,40.38,40.73,39.99,40.64,164200
AAXJ,20-Oct-2015,57.66,57.77,57.53,57.71,451300
