"AIZ"	"07  - Financial"	60.600	60.400	60.300	77.700	58.400	55.100	13.800	13.800	14.500	15.200	14.000	13.900	12.600	12.400	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	43.210	50.440	61.530	63.060	71.780	66.370	69.250	67.810	70.130	74.030	74.760	71.300	74.000	76.490	38.520	41.060	34.700	66.370	68.430	80.540	67.000	81.530	71.100	86.310	80.520	99.000	103.690	93.850	06/30/2017
"AJG"	"07  - Financial"	34.600	40.800	43.000	50.100	89.000	103.000	25.600	25.800	25.800	27.200	28.500	28.300	29.900	31.600	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	10.560	11.140	13.710	16.180	21.120	21.130	20.750	20.590	20.320	20.290	20.760	20.180	20.470	21.370	29.080	33.440	34.650	46.930	47.080	40.940	47.300	43.730	39.850	47.600	48.230	56.950	57.250	60.380	06/30/2017
"AKAM"	"10  - Technology"	1.700	0.000	0.000	0.000	13.900	16.700	0.300	17.300	4.700	4.600	4.700	4.700	4.600	4.600	54.800	104.700	149.500	93.900	125.300	148.600	38.400	37.700	40.800	37.700	42.300	46.800	52.200	53.400	12.280	11.730	13.190	14.760	16.520	17.490	17.280	17.550	17.650	17.950	18.170	18.600	18.820	19.040	47.050	32.280	40.910	47.180	62.960	52.630	69.820	60.820	53.970	55.930	69.470	62.600	49.810	47.340	06/30/2017
"ALB"	"01  - Basic Materials"	25.500	37.600	32.800	31.600	41.400	81.700	19.300	19.500	15.100	15.800	15.900	18.300	68.500	14.600	58.400	77.100	78.900	82.200	88.300	89.200	21.900	21.900	19.900	20.500	21.000	19.100	24.300	17.300	15.490	17.580	20.560	19.410	17.280	29.270	28.030	29.000	31.540	28.100	29.340	33.740	32.480	33.980	55.780	51.510	62.120	63.390	60.130	56.010	55.270	53.520	56.220	79.310	83.550	101.510	105.540	127.290	06/30/2017
"ALGN"	"08  - Health Care"	0.000	0.100	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	26.000	37.200	42.900	44.100	52.800	61.200	17.800	13.900	15.100	18.600	20.400	21.600	22.800	24.400	4.980	6.290	7.220	7.870	9.320	10.600	10.000	10.670	11.170	11.380	12.160	12.490	13.080	13.450	19.540	23.725	27.750	57.140	55.910	65.850	62.710	65.460	66.030	80.550	85.920	102.760	150.120	184.500	06/30/2017
"ALK"	"11  - Transportation"	102.100	74.800	46.000	35.000	28.000	8.000	1.000	1.000	5.000	2.000	5.000	18.000	21.000	22.000	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	7.710	8.180	10.050	14.500	15.700	18.780	18.580	19.170	19.710	21.310	23.260	23.770	24.410	26.410	14.172	18.772	21.545	36.685	59.760	80.510	64.430	76.250	73.900	58.290	72.220	97.820	89.760	75.280	06/30/2017
"ALL"	"07  - Financial"	367.000	367.000	373.000	367.000	322.000	292.000	73.000	73.000	73.000	72.000	73.000	77.000	85.000	83.000	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	35.200	35.140	42.050	44.570	42.930	45.570	47.250	47.490	49.180	50.340	51.650	51.160	53.080	54.330	31.880	27.410	40.170	54.540	70.250	62.090	64.870	61.880	63.460	69.950	67.900	82.160	88.440	90.880	06/30/2017
"ALLE"	"10  - Technology"	1.800	1.400	1.500	10.200	53.800	52.900	13.700	16.300	16.300	16.500	15.600	15.900	15.900	16.100	33.800	38.900	38.200	39.600	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	14.700	13.990	-0.690	-0.050	0.270	0.150	0.270	0.770	1.450	1.580	1.190	1.590	2.790	-99999999.990	-99999999.990	-99999999.990	44.190	55.460	65.920	60.140	65.170	63.000	69.430	63.840	72.590	81.120	82.770	06/30/2017
"ALXN"	"08  - Health Care"	0.700	0.800	7.400	4.100	3.000	47.700	0.000	23.200	23.900	0.000	0.000	24.500	24.000	24.000	98.400	131.500	215.600	307.000	499.700	709.500	161.000	191.000	176.300	355.600	195.700	205.700	219.000	199.000	4.820	6.190	10.350	12.180	16.670	38.690	36.480	36.610	35.820	36.550	37.930	39.050	39.540	39.620	40.275	71.500	93.740	132.884	185.030	190.750	180.770	176.000	140.800	116.760	130.500	131.250	121.670	146.690	06/30/2017
"AMAT"	"10  - Technology"	21.500	59.000	95.000	95.000	95.000	103.000	32.000	42.000	37.000	38.000	38.000	38.000	44.000	59.000	1143.500	2236.000	2473.000	1319.000	1427.000	1450.000	363.000	374.000	386.000	386.000	393.000	416.000	437.000	454.000	5.620	6.670	5.710	5.900	6.480	6.270	6.450	6.250	5.900	6.300	6.660	7.130	7.620	8.140	14.050	10.710	11.440	17.680	24.920	18.670	19.220	16.770	18.870	23.970	29.080	36.220	41.310	47.140	07/30/2017
"AMD"	"10  - Technology"	199.000	180.000	175.000	177.000	177.000	160.000	39.000	41.000	40.000	41.000	41.000	34.000	32.000	32.000	1405.000	1453.000	1354.000	1199.000	1075.000	937.000	238.000	226.000	240.000	242.000	258.000	265.000	265.000	279.000	1.420	2.190	0.730	0.720	0.240	-0.530	-0.430	-0.520	-0.630	-0.520	0.470	0.440	0.440	0.440	8.180	5.400	2.400	3.870	2.670	2.870	2.400	2.120	2.140	5.140	7.230	14.460	12.480	12.520	07/01/2017
"AME"	"10  - Technology"	67.500	69.700	75.500	73.600	79.900	91.800	23.700	22.700	23.400	23.700	23.600	23.600	24.500	24.600	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	7.440	8.540	10.500	12.860	13.230	13.570	13.820	13.720	14.030	14.390	14.550	14.150	14.830	15.610	26.167	28.067	37.570	52.670	52.630	53.590	54.780	54.820	46.410	46.230	44.100	53.970	60.570	65.330	06/30/2017
"AMG"	"07  - Financial"	91.100	101.100	83.000	87.300	76.600	88.900	23.600	20.700	22.300	21.900	22.400	23.000	21.900	22.400	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	37.950	36.020	40.310	40.190	47.760	52.250	49.090	52.830	53.120	54.250	59.050	65.690	63.230	63.940	99.220	95.950	130.150	216.880	212.240	159.760	218.600	180.260	138.690	140.770	132.660	167.930	165.860	179.870	06/30/2017
"AMGN"	"08  - Health Care"	604.000	610.000	1053.000	1022.000	1061.000	1079.000	282.000	284.000	294.000	313.000	325.000	328.000	326.000	321.000	2894.000	3167.000	6710.000	4083.000	4297.000	4070.000	1119.000	1093.000	872.000	900.000	990.000	1078.000	769.000	873.000	24.940	21.030	24.590	29.340	33.960	37.050	36.940	37.340	38.090	40.120	41.200	40.590	41.570	43.220	54.900	64.210	86.200	114.080	159.290	162.330	153.520	158.180	142.280	152.150	141.160	176.530	172.230	187.470	06/30/2017
"AMP"	"07  - Financial"	290.000	634.000	552.000	281.000	328.000	387.000	98.000	116.000	55.000	53.000	52.000	81.000	50.000	52.000	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	41.670	37.230	41.570	40.320	42.400	39.720	42.290	40.940	41.100	42.120	41.440	39.250	39.540	40.300	57.550	49.640	62.630	115.050	132.250	106.420	124.930	115.360	83.950	89.850	88.390	131.500	127.290	139.860	06/30/2017
"AMT"	"09  - Services"	247.500	313.300	403.200	459.800	581.700	596.800	149.800	149.800	160.200	181.300	190.400	186.400	184.000	187.300	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	8.730	8.310	9.050	8.950	9.980	15.880	15.630	15.700	16.350	15.940	15.760	15.870	16.040	15.170	51.640	60.010	77.270	79.820	98.850	96.950	93.290	102.230	92.200	113.610	117.190	114.790	132.320	145.010	06/30/2017
"AMZN"	"09  - Services"	39.000	65.000	92.000	141.000	210.000	459.000	116.000	115.000	117.000	116.000	118.000	133.000	139.000	143.000	1734.000	2909.000	4564.000	6565.000	9275.000	12540.000	3197.000	3569.000	3526.000	3880.000	4135.000	4544.000	4813.000	5549.000	15.360	17.120	18.080	21.330	23.250	28.660	26.560	28.660	31.330	34.960	37.510	40.430	46.020	48.460	180.000	173.100	250.870	398.790	310.350	675.890	434.090	625.900	552.520	715.620	789.820	845.040	968.000	986.790	06/30/2017
"ANDV"	"06  - Energy"	157.000	356.000	150.000	151.000	235.000	217.000	54.000	54.000	60.000	60.000	70.000	84.000	89.000	87.000	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	22.870	25.940	30.500	31.870	34.660	42.310	43.840	43.480	43.660	46.340	46.530	46.830	46.850	67.870	18.540	23.360	44.050	58.500	74.350	105.370	84.410	106.930	80.680	74.920	84.970	85.190	93.600	102.420	06/30/2017
"ANSS"	"10  - Technology"	4.500	3.300	2.700	1.200	0.000	0.300	0.100	0.000	0.100	0.100	0.000	0.000	0.000	0.000	89.000	108.500	132.600	151.400	165.400	168.800	44.800	41.400	44.700	47.400	45.400	45.600	54.400	49.000	16.870	19.050	20.950	23.050	24.090	24.500	24.660	24.760	25.350	25.510	25.640	25.620	25.880	25.710	52.070	57.280	67.340	87.200	82.000	92.500	91.240	95.310	83.020	90.750	91.350	106.760	121.680	121.820	06/30/2017
"ANTM"	"07  - Financial"	418.900	430.300	511.800	602.700	600.700	653.000	164.800	179.700	187.100	185.700	172.900	177.300	235.000	189.900	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	57.950	64.650	74.040	82.970	87.900	87.620	88.920	88.220	89.940	92.140	94.010	95.260	98.680	99.890	56.860	66.250	60.920	92.390	125.670	139.440	164.140	139.150	130.690	131.340	121.860	164.820	188.130	186.590	06/30/2017
"AON"	"07  - Financial"	182.000	245.000	228.000	210.000	255.000	273.000	72.000	68.000	69.000	73.000	70.000	70.000	70.000	71.000	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	28.120	24.080	23.630	26.160	22.240	21.370	20.940	21.940	19.440	20.520	20.310	20.650	21.730	20.910	46.010	46.800	55.610	83.890	94.830	92.210	99.680	93.310	95.290	109.230	110.830	115.650	132.950	143.310	06/30/2017
"AOS"	"10  - Technology"	6.900	9.300	9.200	5.700	6.100	7.600	1.600	1.400	1.700	1.900	2.100	1.600	2.200	2.500	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	4.770	5.890	6.460	7.210	7.650	8.120	8.020	8.200	8.420	8.460	8.750	8.720	9.030	9.330	9.520	10.030	15.767	26.970	28.205	38.305	35.990	38.410	35.190	44.055	45.170	50.360	56.330	58.220	06/30/2017
"APA"	"06  - Energy"	362.000	438.000	508.000	568.000	505.000	497.000	126.000	116.000	117.000	118.000	118.000	119.000	118.000	117.000	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	2771.000	223.000	2065.000	95.000	91.000	161.000	126.000	92.000	108.000	69.250	75.500	80.540	84.550	67.540	20.870	25.950	20.870	5.340	18.840	17.020	16.460	16.800	18.110	119.230	90.580	78.500	85.940	62.670	44.470	57.630	47.130	38.280	55.670	59.480	52.590	47.930	42.520	06/30/2017
"APC"	"06  - Energy"	743.000	839.000	742.000	686.000	772.000	825.000	199.000	209.000	220.000	217.000	220.000	233.000	223.000	227.000	494.000	605.000	1946.000	1021.000	1156.000	1429.000	938.000	303.000	102.000	61.000	252.000	315.000	548.000	448.000	41.790	36.360	41.260	43.540	38.980	25.230	27.710	25.230	22.960	22.120	24.370	22.120	21.520	20.780	76.160	76.330	74.310	79.320	82.500	48.580	78.060	66.880	37.950	53.250	59.440	64.650	45.340	43.550	06/30/2017
"APD"	"01  - Basic Materials"	121.900	115.500	123.700	141.800	278.200	113.400	22.800	49.000	69.100	73.900	32.600	20.400	27.700	29.200	114.700	118.800	126.400	133.700	139.800	137.100	32.900	16.900	18.200	18.700	33.200	15.100	14.800	14.600	26.140	27.210	30.670	33.580	34.630	33.730	33.680	34.140	32.010	32.530	32.580	32.900	42.760	43.160	84.083	78.758	77.676	103.341	133.341	120.287	126.499	128.487	122.469	131.316	133.420	140.470	143.060	150.130	06/30/2017
"APH"	"10  - Technology"	40.700	43.000	59.600	63.600	80.400	68.300	17.000	17.200	18.100	18.000	18.100	18.400	19.300	23.400	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	6.680	6.400	7.520	8.990	9.280	10.480	10.180	10.490	11.010	11.470	12.000	11.920	12.080	12.670	26.390	22.695	32.350	44.590	53.810	52.230	57.970	54.220	53.070	57.330	65.930	69.210	73.820	82.580	06/30/2017
"ARE"	"09  - Services"	6.500	126.800	69.200	68.000	79.300	105.800	27.700	28.200	24.900	25.000	25.900	31.200	29.800	31.700	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	52.700	50.690	49.260	51.980	48.630	50.440	47.440	50.220	48.520	49.820	47.200	57.880	55.340	56.340	73.260	68.970	69.320	63.620	88.740	90.360	87.460	89.740	79.160	103.520	107.810	119.310	120.470	120.520	06/30/2017
"ARNC"	"01  - Basic Materials"	494.000	524.000	397.000	453.000	442.000	473.000	123.000	473.000	121.000	129.000	133.000	499.000	115.000	183.000	174.000	184.000	197.000	192.000	123.000	169.000	55.000	169.000	31.000	39.000	38.000	132.000	28.000	30.000	39.960	38.990	36.960	29.550	31.650	28.540	29.360	28.540	27.780	28.010	26.750	11.550	12.330	12.880	34.681	19.493	19.560	23.955	35.582	22.242	28.169	21.769	16.428	20.890	22.850	28.790	22.650	25.340	06/30/2017
"ATVI"	"10  - Technology"	5.000	4.000	1.000	0.000	0.000	0.000	49.000	0.000	57.000	120.000	54.000	0.000	42.000	38.000	635.000	629.000	604.000	584.000	571.000	646.000	159.000	193.000	175.000	249.000	249.000	285.000	225.000	252.000	8.350	9.140	10.180	6.470	10.100	11.080	10.940	11.040	11.360	11.580	11.880	12.270	12.600	12.880	12.440	12.320	10.620	17.830	20.150	38.710	24.210	34.760	31.670	39.630	43.170	45.130	57.570	65.000	06/30/2017
