"BSET"	11.459	11.437	10.992	10.722	10.553	10.702	10.783	10.816	10.832	10.780	10.767	10.739	10.643	10.614	235.300	253.200	269.700	321.300	340.700	430.900	111.600	111.000	115.600	106.900	106.700	104.700	113.800	105.900	-2.000	55.300	26.700	5.100	9.300	20.400	4.500	4.300	5.700	3.200	3.400	4.200	5.000	2.900	7.800	-5.400	8.000	10.600	30.000	32.400	20.300	5.200	7.700	2.400	8.600	8.000	20.100	2.100	4.300	3.700	3.100	2.500	1.900	8.500	10.700	10.400	8.500	7.800	9.200	9.100	3.800	0.700	"0421 - Furniture & Fixtures"	"M - Nasdaq"	"None"
"BTN"	14.163	14.427	14.038	13.999	14.061	14.135	14.114	14.121	14.164	14.174	14.211	14.213	14.249	14.257	136.300	184.400	169.100	103.600	83.200	78.100	19.200	17.800	19.700	21.300	17.100	20.600	18.700	20.400	8.400	10.300	5.500	0.200	0.100	-16.700	-9.900	-2.800	-2.500	-1.500	-0.800	1.800	-0.500	1.100	3.600	20.100	-0.400	8.500	-0.500	7.000	2.100	0.800	6.700	5.300	-1.600	0.200	2.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	"0427 - Photography"	"A - American"	"None"
"BWA"	228.310	218.458	225.304	228.600	227.150	224.414	225.353	224.837	221.669	217.388	215.735	212.872	211.500	211.596	5652.800	7114.700	7183.200	7436.600	8305.100	8023.200	2031.900	1884.000	2123.100	2268.600	2329.200	2214.200	2259.000	2407.000	377.400	550.100	500.900	624.300	655.800	609.700	148.100	157.400	125.300	164.100	164.400	83.300	-293.300	189.200	538.900	708.200	878.700	718.800	801.800	867.900	286.600	150.900	397.700	34.400	327.800	230.900	442.600	60.300	1051.900	751.300	823.800	1021.000	716.300	2108.900	1731.700	1734.500	2108.900	2131.900	2119.500	2089.900	2043.600	2040.300	"0415 - Auto & Truck Parts"	"N - New York"	"500"
"CFI"	12.709	12.959	12.711	12.235	12.177	12.217	12.219	12.277	12.343	12.331	12.257	12.286	12.308	12.313	206.400	216.800	254.400	268.800	287.200	310.200	78.800	80.200	77.000	78.500	77.300	80.700	75.300	76.200	13.200	16.200	13.300	18.300	17.400	15.100	4.900	4.700	3.800	4.900	3.600	5.300	4.500	6.300	21.600	14.800	12.000	17.100	20.200	26.100	5.400	1.100	10.100	4.700	10.900	5.800	10.900	7.600	11.500	9.100	6.700	4.400	2.800	0.000	0.000	0.000	0.000	0.000	0.000	7.000	0.000	0.000	"0421 - Furniture & Fixtures"	"N - New York"	"None"
"COH"	311.413	294.877	288.284	282.494	277.790	275.700	276.300	277.100	277.600	277.800	278.200	279.500	280.500	280.800	3607.600	4158.500	4763.200	5075.400	4806.200	4191.600	1004.100	1030.300	1273.800	1033.100	1154.600	1037.600	1321.700	995.200	734.900	880.800	1038.900	1034.400	781.300	402.400	11.700	96.400	170.100	112.500	81.500	117.400	199.700	122.200	990.900	1033.300	1221.700	1414.000	985.400	937.400	186.600	8.000	302.000	199.200	249.400	-38.100	366.200	201.900	24.200	23.400	1.000	0.500	0.000	879.100	879.100	875.600	872.000	868.500	861.200	591.400	591.600	591.800	"0403 - Apparel/Accessories"	"N - New York"	"500"
"COLM"	67.450	67.616	67.680	68.756	69.807	70.162	70.339	70.338	69.889	69.441	69.694	69.761	69.836	69.606	1483.500	1694.000	1669.600	1685.000	2100.600	2326.200	380.200	767.600	699.400	525.100	388.700	745.700	717.500	543.800	77.000	103.500	99.900	94.300	137.200	174.300	-6.500	91.100	63.400	31.800	-8.200	83.600	84.700	36.000	23.500	63.800	148.700	274.300	185.800	95.100	-4.600	-235.000	306.000	97.000	5.700	-187.900	360.300	88.200	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	"0403 - Apparel/Accessories"	"M - Nasdaq"	"None"
"CPS"	17.490	17.611	17.445	14.679	16.695	17.213	17.078	17.294	17.438	17.442	17.242	17.469	17.673	17.743	2414.100	2853.500	2880.900	3090.500	3244.000	3342.800	860.800	827.500	854.400	862.500	879.300	855.700	875.400	902.100	308.400	75.300	76.700	35.100	42.800	111.900	36.500	32.700	21.700	31.300	40.900	36.400	31.100	41.700	95.200	172.300	84.400	133.300	171.000	270.400	66.100	53.400	160.400	27.900	87.300	66.800	181.700	3.600	456.800	455.600	450.800	656.100	743.100	732.400	743.400	740.700	732.400	730.800	728.600	726.700	729.500	728.500	"0415 - Auto & Truck Parts"	"N - New York"	"SmallCap 600"
"CROX"	85.482	88.318	89.571	87.989	85.140	75.604	75.320	74.322	73.210	73.087	73.408	73.493	73.515	73.810	789.700	1000.900	1123.300	1192.700	1198.200	1090.600	607.900	274.100	208.700	279.100	603.000	245.900	187.400	267.900	66.900	111.800	130.700	10.400	-19.000	-98.000	3.700	-27.800	-73.900	5.400	16.100	-5.400	-42.500	7.200	104.300	142.400	128.400	83.500	-11.700	9.700	-3.100	10.000	2.800	-56.900	19.800	9.500	10.400	-49.900	0.000	0.000	4.600	11.700	6.400	1.600	3.700	2.400	1.600	0.900	0.300	0.000	0.000	0.000	"0418 - Footwear"	"M - Nasdaq"	"SmallCap 600"
"CTB"	61.299	62.150	62.561	63.327	61.402	57.012	57.244	56.693	56.052	55.535	55.020	54.055	53.313	52.835	3361.000	3907.800	4200.800	3439.200	3424.800	2972.900	751.800	782.400	775.500	649.800	740.300	750.900	783.900	643.000	116.300	253.500	220.400	111.000	213.600	212.800	59.600	53.200	59.200	59.000	70.700	49.300	69.300	30.600	174.700	125.500	454.200	272.400	319.100	300.300	54.900	86.400	167.100	5.400	63.700	107.600	133.100	-53.900	320.700	329.500	336.100	321.000	297.900	296.400	297.500	297.300	296.400	295.800	295.900	295.900	297.100	296.500	"0436 - Tires"	"N - New York"	"MidCap 400"
"CVGI"	26.247	27.848	28.230	28.584	28.926	29.209	29.149	29.149	29.389	29.449	29.449	29.449	29.773	29.872	597.800	832.000	857.900	747.700	839.700	825.300	217.600	202.700	184.700	180.300	178.300	153.600	150.000	173.400	6.500	18.600	50.100	-12.400	7.600	7.100	3.200	2.600	-2.300	2.600	2.700	1.100	0.400	-99999999.990	17.600	7.800	24.000	19.200	9.500	55.300	11.100	25.300	2.900	6.900	30.700	12.600	-0.800	-7.400	165.000	250.000	250.000	250.000	250.000	232.400	250.000	250.000	232.400	232.600	232.800	233.000	233.200	167.000	"0415 - Auto & Truck Parts"	"M - Nasdaq"	"None"
"DAN"	140.800	146.600	148.000	146.400	158.000	159.000	162.100	158.000	151.200	149.400	146.600	144.000	143.900	144.600	5921.000	7544.000	7224.000	6769.000	6617.000	6060.000	1609.000	1468.000	1375.000	1449.000	1546.000	1384.000	1447.000	1701.000	0.000	196.000	269.000	-12.000	327.000	155.000	59.000	119.000	-86.000	45.000	53.000	57.000	485.000	75.000	287.000	370.000	339.000	577.000	510.000	406.000	148.000	138.000	140.000	-27.000	185.000	24.000	202.000	11.000	780.000	831.000	803.000	1567.000	1588.000	1553.000	1570.000	1566.000	1553.000	1574.000	1637.000	1615.000	1595.000	1623.000	"0415 - Auto & Truck Parts"	"N - New York"	"MidCap 400"
"DCI"	155.697	154.393	150.286	148.274	145.594	137.750	137.247	136.184	133.867	133.700	133.900	133.800	133.400	132.900	1877.100	2294.000	2493.200	2436.900	2473.500	2371.200	568.000	609.700	538.000	517.200	571.300	593.800	553.000	550.600	166.200	225.300	264.300	247.400	260.200	208.100	46.400	56.300	38.500	38.000	54.800	59.500	58.000	46.500	203.000	246.100	259.700	315.900	317.800	212.800	76.000	51.500	57.900	51.400	92.600	84.200	99.700	64.600	256.200	205.700	203.500	102.800	243.700	389.200	265.200	389.200	389.300	389.000	391.800	350.200	324.700	297.800	"0415 - Auto & Truck Parts"	"N - New York"	"MidCap 400"
"DECK"	39.024	38.615	38.605	36.879	34.547	34.433	33.938	33.117	32.511	32.341	32.259	32.024	32.057	31.973	813.200	1001.000	1377.300	1414.400	1851.300	1817.100	340.600	213.800	486.900	795.900	378.600	174.400	485.900	760.300	116.800	158.200	199.100	128.900	143.000	161.800	1.400	-47.300	36.400	156.900	-23.700	-58.900	39.300	41.000	185.500	139.900	30.100	163.900	310.000	169.700	-23.100	-27.000	-301.400	474.000	-20.100	-43.400	-246.200	456.300	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	"0418 - Footwear"	"N - New York"	"MidCap 400"
"DLA"	8.514	8.486	8.453	8.234	7.901	7.874	7.889	7.835	7.761	7.735	7.714	7.696	7.598	7.600	424.400	475.200	489.900	490.500	452.900	449.100	120.500	120.200	90.200	109.200	111.600	114.400	85.300	104.100	12.200	17.300	-2.400	9.200	-1.000	8.100	4.400	4.200	0.700	3.400	2.500	2.300	-0.600	4.500	32.300	2.900	-19.100	32.200	14.000	22.300	24.300	15.300	-1.000	-4.300	-1.700	9.200	-0.500	0.300	62.400	84.000	110.900	94.800	114.500	93.900	104.600	93.900	97.800	107.400	113.800	106.600	111.200	89.200	"0403 - Apparel/Accessories"	"A - American"	"None"
"DORM"	35.534	35.866	36.124	36.347	36.052	35.466	35.548	35.514	35.259	34.678	34.546	34.572	34.384	34.385	438.200	513.400	570.400	664.500	751.500	803.000	198.700	210.900	204.800	208.100	209.600	212.800	229.100	221.600	48.100	56.200	66.400	81.900	90.000	92.300	23.100	26.100	21.800	24.700	26.000	26.700	28.700	29.200	30.700	38.100	48.900	61.600	59.600	92.100	11.100	22.600	34.600	23.900	12.600	19.000	66.000	38.100	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	"0415 - Auto & Truck Parts"	"M - Nasdaq"	"SmallCap 600"
"ELY"	63.902	64.601	67.061	72.809	77.559	83.116	78.395	83.875	92.374	93.952	94.029	94.081	94.117	94.070	967.700	886.500	834.100	842.800	886.900	843.800	230.500	175.800	153.300	274.100	245.600	187.900	163.700	308.900	-29.300	-182.300	-131.400	-22.300	16.000	14.600	12.800	-3.600	-30.500	38.400	34.100	-5.900	123.300	25.700	9.600	10.100	-28.800	-8.900	36.900	30.600	57.700	61.100	2.200	-71.500	89.200	67.900	-7.900	-62.800	0.000	0.000	107.100	107.800	108.600	0.000	109.000	26.700	0.000	0.000	0.000	0.000	0.000	0.000	"0430 - Recreational Products"	"N - New York"	"SmallCap 600"
"ESCA"	12.726	12.849	13.244	13.506	13.853	14.088	14.072	14.120	14.145	14.200	14.265	14.289	14.297	14.317	120.700	134.300	112.600	133.000	138.000	155.500	43.800	34.600	43.700	34.600	48.500	38.800	45.800	30.800	6.100	4.400	10.800	12.600	13.300	11.600	3.200	2.000	2.900	1.700	2.100	4.200	3.500	1.400	8.900	2.300	6.100	9.000	19.300	15.500	18.500	-10.800	4.800	1.700	2.700	-2.500	10.300	5.900	7.500	5.000	3.500	4.900	3.400	21.500	2.200	1.800	21.500	6.300	5.600	5.300	24.200	23.000	"0430 - Recreational Products"	"M - Nasdaq"	"None"
"ETH"	28.982	28.758	28.824	28.864	28.918	28.874	28.715	28.410	28.304	27.827	27.745	27.725	27.666	27.691	590.100	679.000	729.400	729.100	746.700	754.600	193.600	190.400	207.500	190.600	205.700	193.300	194.700	180.500	-44.300	29.300	49.700	32.500	42.900	37.100	12.700	13.100	16.500	10.200	16.800	11.500	10.700	2.300	51.300	63.200	37.700	61.300	59.900	55.100	32.700	16.100	5.000	17.600	19.800	27.500	0.000	26.300	199.400	165.000	154.300	130.800	130.400	73.200	73.200	72.500	55.100	44.500	38.800	38.100	37.500	27.200	"0421 - Furniture & Fixtures"	"N - New York"	"SmallCap 600"
"F"	3449.000	3793.000	3815.000	3935.000	3912.000	3969.000	3974.000	3969.000	3972.000	3972.500	3973.000	3974.000	3976.000	3976.000	128954.000	135605.000	133559.000	146917.000	144077.000	149558.000	37263.000	38144.000	40251.000	37718.000	39485.000	35943.000	38654.000	39146.000	6561.000	20213.000	5613.000	11953.000	1231.000	7373.000	2160.000	2192.000	2655.000	2452.000	1970.000	957.000	-783.000	1587.000	11477.000	9784.000	9045.000	10444.000	14507.000	16170.000	5210.000	6455.000	2092.000	8241.000	3593.000	5160.000	2798.000	4336.000	62324.000	59177.000	69236.000	80683.000	79999.000	89856.000	84187.000	85781.000	89856.000	93254.000	95053.000	89951.000	93301.000	96720.000	"0412 - Auto & Truck Manufacturers"	"N - New York"	"500"
"FIT"	-99999999.990	-99999999.990	204.892	204.892	204.892	129.886	154.699	206.657	211.321	216.043	218.850	222.412	224.383	226.511	-99999999.990	-99999999.990	76.400	271.100	745.400	1858.000	737.200	409.300	711.600	505.400	586.500	503.800	573.800	298.900	-99999999.990	-99999999.990	-4.200	-51.600	38.500	122.800	20.500	45.800	56.500	11.000	6.300	26.100	-146.300	-60.100	-99999999.990	-99999999.990	-6.900	33.200	18.800	109.200	4.200	121.300	-16.300	280.900	-172.800	-68.000	69.400	49.100	0.000	0.000	0.000	10.800	15.800	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	"0430 - Recreational Products"	"N - New York"	"None"
"FLXS"	6.608	6.693	6.781	7.041	7.231	7.423	7.468	7.508	7.575	7.622	7.676	7.725	7.779	7.804	326.500	339.400	352.100	386.200	438.500	466.900	121.300	126.500	125.400	125.400	122.800	112.100	118.500	120.800	10.800	10.400	13.100	13.200	15.000	22.300	5.800	5.800	5.400	6.900	6.200	4.800	5.400	7.600	19.100	13.800	9.000	5.900	16.200	3.300	-2.800	8.500	0.700	22.800	22.300	11.200	0.900	11.600	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	"0421 - Furniture & Fixtures"	"M - Nasdaq"	"None"
"FOSL"	66.701	63.298	60.959	57.401	52.882	48.800	48.634	48.153	48.119	48.132	48.119	48.130	48.163	48.313	2030.700	2567.300	2857.500	3260.000	3509.700	3228.800	740.000	771.300	992.500	659.800	685.400	738.000	959.200	581.800	255.200	294.700	343.400	378.200	376.700	220.600	54.600	57.500	70.400	5.800	6.000	17.400	49.700	-48.200	209.200	251.300	451.600	411.700	387.900	360.800	77.500	-28.000	226.300	34.500	37.400	-12.600	150.800	51.400	4.500	6.200	75.100	494.700	609.700	785.100	674.400	785.700	785.100	799.900	708.700	697.400	610.000	589.700	"0424 - Jewelry & Silverware"	"M - Nasdaq"	"SmallCap 600"
"FOXF"	30.118	30.030	32.059	34.571	36.756	36.989	36.921	36.991	36.992	36.935	36.607	36.777	36.874	37.135	171.000	197.700	235.900	272.700	306.700	366.800	97.200	106.200	95.700	80.200	102.300	109.000	111.600	106.300	10.800	13.500	14.200	24.100	27.700	25.000	6.800	10.600	6.800	3.300	8.900	13.700	9.800	10.500	10.200	21.000	17.400	22.600	32.900	30.000	-9.300	12.800	16.900	5.200	-4.400	10.400	27.600	9.200	0.000	15.300	56.300	8.000	47.200	45.100	65.700	57.000	45.100	54.100	69.900	69.000	63.100	62.200	"0415 - Auto & Truck Parts"	"M - Nasdaq"	"SmallCap 600"
"FSS"	57.600	62.200	62.300	62.600	62.700	62.200	62.600	62.300	61.600	62.100	60.100	59.800	59.500	59.600	633.100	688.700	803.200	712.900	779.100	768.000	205.400	179.700	109.800	172.800	172.300	186.700	176.100	177.800	-74.100	13.100	22.000	152.500	59.700	65.800	18.200	15.800	16.200	10.400	9.400	7.500	12.100	7.200	30.300	3.800	23.200	74.800	72.300	97.200	24.100	108.400	-38.600	-5.400	10.600	12.700	6.800	13.700	184.400	213.100	152.800	84.700	44.000	43.700	42.400	40.500	43.700	0.200	66.300	65.100	63.500	64.100	"0412 - Auto & Truck Manufacturers"	"N - New York"	"SmallCap 600"
"GIII"	38.350	39.592	40.012	40.646	43.298	45.328	44.965	45.073	45.311	45.961	45.549	45.667	45.918	48.093	1063.400	1231.200	1399.700	1718.200	2116.900	2344.100	433.000	473.900	909.900	527.400	457.400	442.300	883.500	603.300	56.700	49.600	56.900	77.400	110.400	114.300	6.800	12.500	87.200	8.000	2.800	-1.300	70.600	-20.100	-28.600	6.800	54.500	84.600	88.600	74.300	-71.800	-77.000	-46.400	333.700	1.800	-40.900	-78.200	222.900	0.000	0.000	19.800	20.600	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	461.800	"0403 - Apparel/Accessories"	"M - Nasdaq"	"SmallCap 600"
"GM"	1500.000	1536.000	1566.000	1393.000	1605.000	1586.000	1596.000	1577.000	1553.000	1546.000	1548.000	1550.000	1516.000	1505.000	135592.000	150276.000	152256.000	155427.000	155929.000	152356.000	38180.000	38843.000	39621.000	37265.000	42372.000	42825.000	43918.000	41200.000	4668.000	10777.000	6421.000	3770.000	2804.000	9687.000	1117.000	1359.000	6266.000	1953.000	2866.000	2773.000	1835.000	2608.000	6780.000	8166.000	10605.000	12630.000	10061.000	11691.000	5786.000	12777.000	4731.000	-272.000	6233.000	6568.000	4016.000	2041.000	9974.000	8033.000	10532.000	22025.000	31721.000	43549.000	39114.000	40401.000	43549.000	49561.000	54090.000	53726.000	55600.000	57200.000	"0412 - Auto & Truck Manufacturers"	"N - New York"	"500"
"GNTX"	278.714	284.985	286.195	286.920	290.952	293.096	293.958	292.590	291.159	289.211	288.803	287.737	288.334	287.409	816.300	1023.800	1099.600	1171.900	1375.500	1543.600	379.300	389.800	405.600	405.600	423.800	429.600	419.900	453.500	137.700	164.700	168.600	222.900	288.600	318.500	74.600	78.300	88.400	80.300	86.500	92.100	88.800	97.600	128.100	141.700	257.800	317.300	327.200	351.600	83.900	91.300	68.400	151.400	102.000	99.600	118.400	131.200	0.000	0.000	0.000	265.600	258.100	225.600	254.400	227.500	225.600	208.800	206.900	195.000	178.100	36.300	"0415 - Auto & Truck Parts"	"M - Nasdaq"	"MidCap 400"
"GOLF"	-99999999.990	74.094	74.094	74.094	74.094	74.094	-99999999.990	-99999999.990	74.094	74.094	23.196	23.880	57.453	74.221	-99999999.990	1336.100	1451.100	1477.200	1537.600	1503.000	446.600	319.900	1503.000	442.800	903.000	332.400	336.900	433.600	-99999999.990	-36.800	0.000	2.600	3.900	16.700	8.000	-17.400	16.700	29.100	34.500	-9.600	2.700	-99999999.990	-99999999.990	51.100	55.500	78.800	54.100	91.800	136.500	73.700	183.700	-94.000	55.500	66.500	-16.800	-223.500	0.000	1002.800	985.200	1028.600	824.200	394.500	0.000	0.000	394.500	394.700	394.600	720.700	348.300	437.400	"0430 - Recreational Products"	"N - New York"	"None"
"GPC"	158.032	156.656	155.413	154.636	153.299	151.667	152.134	151.354	150.539	149.593	149.241	148.899	148.475	148.154	11207.600	12458.900	13013.900	14077.800	15341.600	15280.000	3940.400	3921.800	3681.800	3718.300	3899.600	3941.700	3780.100	3905.600	475.500	565.100	648.000	685.000	711.300	705.700	195.400	188.000	161.300	158.000	191.400	185.300	152.500	160.200	678.700	624.900	906.400	1056.700	790.100	1159.400	331.600	441.900	263.400	135.000	395.400	210.900	204.700	101.800	250.000	534.200	283.700	527.800	540.000	287.600	500.000	500.000	287.600	250.000	250.000	300.000	550.000	550.000	"0415 - Auto & Truck Parts"	"N - New York"	"500"
"GPRO"	123.141	123.141	123.141	123.141	104.453	134.595	133.150	135.800	137.086	137.543	138.942	140.124	141.075	142.899	64.500	234.200	526.000	985.700	1394.200	1620.000	419.900	400.300	436.600	183.500	220.800	240.600	540.600	218.600	-99999999.990	13.700	-79.900	43.900	111.600	36.100	35.000	18.800	-34.500	-107.500	-91.800	-104.100	-115.700	-111.200	-99999999.990	15.200	8.400	102.500	96.900	157.600	65.900	4.600	20.800	-33.300	-45.500	-41.700	12.700	-137.900	0.000	0.000	113.600	53.300	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	"0427 - Photography"	"M - Nasdaq"	"None"
"GT"	242.226	244.000	245.000	246.000	268.000	269.000	270.000	269.000	269.000	267.000	264.000	262.000	258.000	252.000	18832.000	22767.000	20992.000	19540.000	18138.000	16443.000	4172.000	4184.000	4063.000	3691.000	3879.000	3847.000	3741.000	3699.000	-216.000	321.000	183.000	600.000	2445.000	307.000	192.000	271.000	-380.000	184.000	202.000	317.000	561.000	166.000	924.000	773.000	1038.000	938.000	340.000	1687.000	536.000	337.000	1076.000	-381.000	261.000	357.000	1267.000	-286.000	4319.000	4789.000	4888.000	6162.000	6216.000	5074.000	5746.000	5591.000	5074.000	5685.000	5745.000	5446.000	4798.000	5257.000	"0436 - Tires"	"M - Nasdaq"	"500"
"GWW"	70.837	69.691	69.812	69.456	68.334	65.157	65.454	64.720	62.063	61.669	60.891	60.017	59.160	58.720	7182.200	8078.200	8950.000	9437.800	9965.000	9973.400	4962.200	2532.900	2478.300	2506.500	2563.700	2596.300	2470.700	2541.100	499.400	645.600	677.500	785.400	792.200	761.400	427.200	190.400	143.900	185.000	171.100	184.200	60.200	173.300	596.400	746.100	816.200	986.500	959.800	989.900	369.500	366.400	254.000	314.400	12.000	344.000	332.600	180.900	420.400	175.100	467.000	445.500	403.300	1388.400	1348.600	1450.600	1388.400	1387.100	1765.800	1874.100	1840.900	1847.700	"0406 - Appliances & Tools"	"N - New York"	"500"
