"ARCH"	16.240	19.009	21.138	21.210	21.222	21.285	21.291	21.292	21.291	21.293	21.293	21.293	36.129	25.008	3186.300	3883.000	3768.100	3014.400	2937.100	2573.300	644.500	688.500	563.200	428.100	420.300	550.300	575.700	601.000	3243.900	87.900	-739.200	-745.200	-558.400	-2913.100	-168.100	-1999.500	-632.400	-206.700	-175.900	-51.400	1709.500	51.700	697.100	642.200	332.800	55.700	-33.600	-44.400	-242.600	91.800	115.000	-10.100	-50.200	29.000	-112.800	125.500	1538.700	3762.300	5085.900	5118.000	5123.500	31.000	5114.600	5108.500	31.000	0.000	0.000	30.000	351.800	318.000	"0603 - Coal"	"N - New York"	"None"
"ARCX"	-99999999.990	5.050	5.050	7.100	12.949	16.657	15.508	15.233	19.282	19.257	19.262	19.290	19.450	19.487	-99999999.990	21.000	22.900	47.800	54.900	81.800	32.700	24.100	25.000	26.100	26.200	26.700	26.400	25.900	-99999999.990	5.400	5.400	9.600	0.600	5.500	2.000	1.800	1.700	3.000	4.200	4.200	2.900	2.300	-99999999.990	7.600	10.000	14.400	23.600	37.400	12.600	16.000	8.800	12.500	15.100	15.700	12.300	11.500	0.000	0.000	30.500	105.600	111.100	226.100	176.100	223.100	226.100	240.300	243.300	246.000	249.000	249.500	"0609 - Oil & Gas Operations"	"N - New York"	"None"
"ARLP"	73.421	73.538	73.726	73.904	74.044	74.174	74.189	74.189	74.189	74.291	74.375	74.375	74.375	74.503	1610.100	1843.600	2034.300	2205.600	2300.700	2273.700	604.700	566.400	542.200	412.800	439.200	552.100	527.400	461.100	245.300	298.800	225.700	268.400	353.300	156.400	52.600	45.200	-13.700	27.600	62.300	69.200	99.400	84.800	520.600	574.000	555.900	704.700	739.200	716.300	177.300	190.000	187.400	80.600	131.700	282.200	209.000	177.000	704.200	688.500	791.600	848.400	606.900	658.600	802.900	825.500	658.600	719.600	243.500	237.300	485.000	447.100	"0603 - Coal"	"M - Nasdaq"	"None"
"AROC"	61.995	62.624	63.436	64.454	66.234	68.433	68.514	68.560	68.433	68.833	69.021	69.064	69.098	69.404	2417.200	2612.600	2794.200	862.800	959.200	998.100	255.100	248.900	998.100	213.300	204.100	195.800	193.800	189.900	-142.600	-332.600	-75.500	-35.600	-45.300	-166.700	-5.000	-20.200	-166.700	-2.000	-4.600	-9.800	-38.400	-11.800	366.300	120.400	389.900	355.700	379.400	427.600	105.400	257.000	427.600	142.600	-5.600	83.000	54.200	54.800	1897.100	1773.000	1564.900	1502.200	2025.800	1576.900	2089.800	2075.900	1576.900	1600.200	1562.500	1471.400	1441.700	1436.400	"0612 - Oil Well Services & Equipment"	"N - New York"	"SmallCap 600"
"ATW"	64.391	64.754	65.267	65.073	64.240	64.581	64.649	64.653	64.765	64.781	64.795	64.906	64.879	78.270	650.600	645.100	787.400	1063.700	1174.000	1395.900	330.600	363.200	307.800	296.400	227.800	188.700	157.600	167.700	257.000	271.700	272.200	350.200	340.800	432.600	113.000	150.700	39.100	122.400	99.500	4.200	9.700	-28.900	306.400	339.800	255.600	432.100	442.600	604.300	133.900	120.700	220.100	160.000	135.300	109.600	83.500	109.800	230.000	520.000	830.000	1263.200	1742.100	1678.300	1716.200	1678.300	1608.400	1595.000	1374.800	1227.900	1298.000	1298.100	"0612 - Oil Well Services & Equipment"	"N - New York"	"SmallCap 600"
"BAS"	0.070	0.071	0.071	0.071	0.072	0.071	0.071	0.070	0.071	0.073	0.075	0.075	42.691	25.924	728.200	1243.300	1374.900	1262.900	1491.300	805.600	193.600	189.200	161.000	130.400	120.000	141.600	155.500	182.000	-43.600	45.800	19.600	-35.900	-8.300	-241.700	-48.300	-105.600	-55.200	-83.300	-89.900	-92.100	141.900	-38.600	49.400	279.500	303.700	165.600	224.500	95.500	22.300	5.000	2.500	-20.800	-21.200	-29.800	-79.700	-12.900	474.600	749.000	844.900	846.700	882.600	828.700	850.900	842.300	828.700	969.800	961.400	40.600	184.800	194.400	"0612 - Oil Well Services & Equipment"	"N - New York"	"None"
"BHI"	394.000	436.000	440.000	443.000	437.000	438.000	438.000	439.000	438.000	442.000	438.000	430.000	425.000	429.000	14414.000	19831.000	21361.000	22364.000	24551.000	15742.000	3968.000	3786.000	3394.000	2670.000	2408.000	2353.000	2410.000	2262.000	812.000	1739.000	1311.000	1096.000	1719.000	-1967.000	-188.000	-159.000	-1031.000	-981.000	-911.000	-429.000	-417.000	-129.000	856.000	1507.000	1835.000	3161.000	2953.000	1796.000	581.000	428.000	531.000	-99.000	3577.000	119.000	632.000	-163.000	3554.000	3845.000	3837.000	3882.000	3913.000	3890.000	3904.000	3896.000	3890.000	3885.000	2887.000	2895.000	2886.000	2884.000	"0612 - Oil Well Services & Equipment"	"N - New York"	"500"
"BKEP"	34.315	22.059	22.666	22.706	25.670	32.945	32.933	32.947	33.023	33.176	33.206	36.036	37.955	38.146	152.600	173.200	178.800	194.700	186.600	180.000	88.900	47.200	43.900	41.000	43.400	46.900	46.000	46.300	-31.400	-21.400	5.400	9.200	5.400	-15.700	-1.800	8.200	-22.100	-4.800	-24.100	4.800	-7.000	-2.900	19.900	37.200	61.700	60.600	58.200	60.500	19.200	24.000	17.300	4.600	14.300	20.900	12.900	7.500	244.200	220.700	211.800	273.200	216.100	245.100	243.100	232.100	245.100	273.100	279.100	254.100	324.600	330.600	"0612 - Oil Well Services & Equipment"	"M - Nasdaq"	"None"
"BPL"	26.016	90.423	97.309	107.202	119.323	128.084	127.650	128.329	129.170	129.703	130.494	131.113	137.651	140.377	3151.300	4693.600	4285.900	5054.100	6620.200	3453.400	796.800	728.400	840.200	780.600	777.100	766.600	924.100	969.300	43.100	285.700	231.700	347.400	332.600	438.100	91.600	100.000	134.000	131.100	140.500	156.400	107.700	123.600	292.500	403.900	441.600	385.500	599.600	710.200	54.000	210.800	207.800	206.000	165.600	178.200	168.100	193.000	1519.400	2393.600	2735.200	3092.700	3368.600	3732.800	3574.600	3632.800	3732.800	3701.700	3738.600	3826.900	4217.700	4561.000	"0612 - Oil Well Services & Equipment"	"N - New York"	"None"
"BRS"	32.729	36.010	36.069	36.010	36.284	35.194	34.775	34.899	34.922	34.937	34.922	34.990	35.070	35.095	1167.800	1232.800	1341.800	1508.500	1669.600	1858.700	450.400	467.000	446.900	419.900	381.700	369.400	357.500	337.400	105.700	137.600	63.500	130.100	186.700	84.300	15.100	-9.600	-42.300	3.200	-25.300	-40.800	-29.800	-21.900	195.400	151.400	231.300	266.800	232.100	253.200	90.800	15.900	42.300	-2.600	60.300	-15.400	43.400	-42.900	701.200	698.500	742.900	764.900	827.100	845.700	845.700	918.200	973.300	1175.800	1071.600	1123.300	1140.000	990.200	"0612 - Oil Well Services & Equipment"	"N - New York"	"SmallCap 600"
"BSM"	-99999999.990	-99999999.990	190.267	190.267	190.267	96.182	96.178	96.186	96.179	191.479	191.545	190.929	194.211	192.050	-99999999.990	-99999999.990	435.100	463.600	548.300	392.900	64.800	137.000	100.000	64.400	40.600	99.200	56.700	124.600	-99999999.990	-99999999.990	91.700	152.800	154.600	-108.000	-107.600	50.900	-51.300	8.900	-22.100	36.200	-8.600	60.500	-99999999.990	-99999999.990	358.000	320.800	396.100	284.700	69.700	73.100	67.600	25.900	57.600	58.000	55.100	64.000	0.000	0.000	344.000	451.000	394.000	66.000	6.000	43.000	66.000	116.000	285.000	299.000	316.000	388.000	"0606 - Oil & Gas - Integrated"	"N - New York"	"None"
"CAPL"	-99999999.990	-99999999.990	7.525	15.257	19.928	28.988	30.306	33.044	33.245	33.106	33.284	33.366	34.645	33.588	1192.100	1623.600	1884.100	1936.100	2664.900	2226.300	1125.200	627.800	467.900	367.700	512.600	488.000	501.500	469.300	0.400	10.700	1.400	18.100	-6.400	10.100	-3.300	9.700	3.600	1.000	2.800	2.100	1.400	0.700	30.900	11.600	7.400	29.600	28.500	64.500	16.500	81.300	-33.300	18.600	18.500	26.700	15.700	21.800	182.800	218.700	257.500	237.900	254.400	430.600	266.000	428.400	430.600	496.100	481.900	506.000	465.100	472.800	"0609 - Oil & Gas Operations"	"N - New York"	"None"
"CCLP"	15.371	15.318	15.438	15.505	18.929	33.169	33.161	33.185	33.186	33.190	33.209	33.249	33.401	33.464	81.400	95.200	108.600	121.300	282.600	457.600	126.500	128.900	99.400	81.700	76.100	70.700	82.900	65.600	1.600	6.800	16.000	17.200	10.700	-148.500	0.800	1.200	-152.000	-103.200	-4.600	-15.700	-11.900	-15.300	20.400	18.900	31.100	29.100	44.800	101.900	19.700	11.300	38.400	15.100	20.500	10.000	15.900	1.800	145.100	0.000	10.100	30.000	540.000	566.700	578.200	588.300	566.700	566.500	569.200	495.700	592.200	597.300	"0612 - Oil Well Services & Equipment"	"M - Nasdaq"	"None"
"CDEV"	-99999999.990	-99999999.990	-99999999.990	-99999999.990	50.000	50.000	-99999999.990	-99999999.990	-99999999.990	29.023	14.623	14.675	165.684	201.776	-99999999.990	-99999999.990	-99999999.990	-99999999.990	131.800	90.500	-99999999.990	-99999999.990	-99999999.990	0.000	0.000	0.000	98.800	61.100	-99999999.990	-99999999.990	-99999999.990	-99999999.990	17.800	-38.300	-99999999.990	-99999999.990	-99999999.990	0.000	0.000	-0.500	-226.800	9.800	-99999999.990	-99999999.990	-99999999.990	-99999999.990	97.200	68.900	-99999999.990	-99999999.990	-99999999.990	0.000	-0.100	-1.000	61.200	19.200	0.000	0.000	0.000	0.000	0.000	138.600	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	"0606 - Oil & Gas - Integrated"	"M - Nasdaq"	"None"
"CELP"	-99999999.990	11.826	11.826	11.826	11.826	11.832	11.828	11.831	11.834	11.826	11.836	11.843	11.852	11.858	-99999999.990	2.900	12.800	249.100	404.400	371.200	94.100	91.000	96.400	89.800	73.500	72.300	81.800	70.400	-99999999.990	2.200	4.800	4.300	-20.300	4.100	2.700	2.100	-1.800	1.200	0.000	-4.000	3.300	2.400	-99999999.990	1.100	5.000	7.200	13.000	26.900	13.500	7.200	24.700	-18.500	11.000	0.800	5.900	7.200	0.000	2.300	0.000	75.000	77.600	139.100	130.200	140.900	140.900	139.100	135.300	135.400	135.600	135.700	"0612 - Oil Well Services & Equipment"	"N - New York"	"None"
"CEQP"	3.573	10.573	12.498	10.915	18.201	30.983	18.284	18.834	68.528	68.912	69.044	69.050	69.062	69.697	1786.000	2153.800	2006.800	1426.700	3931.300	2632.800	641.500	630.700	629.100	536.000	601.900	587.600	795.000	828.100	-10.000	17.600	554.900	6.400	56.400	-1673.100	-39.100	-221.500	-1420.600	-101.200	-51.200	-10.000	-82.600	-43.300	173.600	114.400	239.000	188.300	283.000	440.700	54.500	90.500	139.100	134.300	58.700	51.500	101.600	58.900	1661.100	1833.400	739.800	2260.900	2392.800	2501.800	2507.100	2518.200	2501.800	2530.800	1581.600	1576.700	1522.700	1550.300	"0609 - Oil & Gas Operations"	"N - New York"	"None"
"CHK"	631.000	637.000	643.000	653.000	659.000	662.000	662.000	663.000	662.000	668.000	724.000	777.000	890.000	906.000	9366.000	11635.000	12316.000	19080.000	23125.000	12764.000	3521.000	3376.000	4078.000	1953.000	1622.000	2276.000	2021.000	2753.000	1663.000	1570.000	-940.000	474.000	1273.000	-14856.000	-4151.000	-4695.000	-2228.000	-1111.000	-1792.000	-1197.000	-973.000	75.000	5117.000	5903.000	2837.000	4614.000	4634.000	1234.000	314.000	318.000	179.000	-842.000	516.000	376.000	-254.000	99.000	12640.000	10769.000	12312.000	12904.000	11174.000	10311.000	10655.000	10674.000	10311.000	10062.000	8621.000	9022.000	9938.000	9509.000	"0609 - Oil & Gas Operations"	"N - New York"	"500"
"CJ"	46.323	46.352	49.315	52.008	53.038	53.838	53.950	53.955	59.682	116.851	117.019	117.229	117.533	55.557	67.000	244.200	758.500	1111.500	1070.300	1607.900	440.000	483.500	401.200	511.200	427.500	409.000	269.600	-99999999.990	-2.400	32.300	162.000	182.400	66.400	68.800	23.800	22.300	-30.700	-65.100	-455.000	-321.700	-428.400	-99999999.990	12.100	44.700	171.700	253.900	181.100	181.800	41.000	69.200	47.700	55.500	-0.800	0.600	-29.600	-77.900	60.700	44.800	0.000	173.700	164.200	349.900	341.800	349.900	1115.100	1117.700	1116.300	1108.100	31.400	0.000	"0612 - Oil Well Services & Equipment"	"N - New York"	"None"
"CLR"	337.970	355.180	362.680	368.150	368.829	369.540	369.510	369.599	369.663	370.062	370.435	370.483	370.539	370.831	839.100	1649.800	2542.600	3421.800	4801.600	2680.200	796.400	682.700	575.500	453.200	451.200	526.200	549.700	685.400	168.300	429.100	739.400	764.200	977.300	-353.700	0.400	-82.400	-139.700	-198.300	-119.400	-109.600	27.700	0.500	653.200	1067.900	1632.100	2563.300	3355.700	1857.100	394.600	498.700	441.600	278.900	218.800	366.200	262.000	470.200	926.000	1254.300	3537.800	4713.800	5926.800	7115.600	6988.000	7108.700	7115.600	7203.400	7149.300	6830.100	6577.700	6508.200	"0609 - Oil & Gas Operations"	"N - New York"	"None"
"CNX"	214.921	226.680	227.594	228.729	229.994	229.186	229.133	229.036	229.053	229.259	229.404	229.439	229.442	229.817	5138.500	4237.900	3282.400	3120.700	2930.200	2081.900	1119.900	490.800	471.200	436.900	883.000	499.800	597.800	668.500	346.800	681.700	318.400	80.700	164.900	-360.700	-524.900	122.800	41.400	-44.400	-279.600	60.300	-325.600	-39.000	1131.300	1527.600	728.100	658.800	936.800	505.800	588.400	220.100	203.100	258.400	223.700	162.900	82.600	205.100	3186.100	3177.400	3173.000	3163.600	3243.400	2738.800	2597.500	2776.700	2738.800	2759.000	2754.500	2763.800	2762.100	2657.300	"0603 - Coal"	"N - New York"	"MidCap 400"
"CNXC"	-99999999.990	-99999999.990	-99999999.990	23.222	23.222	23.222	23.222	23.222	23.222	23.222	23.225	23.227	23.230	23.292	-99999999.990	-99999999.990	-99999999.990	276.400	416.800	327.000	177.600	81.400	67.900	47.800	127.000	69.800	84.300	83.300	-99999999.990	-99999999.990	-99999999.990	64.300	104.900	-4.400	0.000	14.400	8.500	2.400	4.900	4.900	9.700	12.000	-99999999.990	-99999999.990	-99999999.990	94.400	142.600	76.900	38.500	8.500	90.700	5.800	18.900	28.400	25.800	17.700	0.000	0.000	0.000	167.400	160.900	181.100	139.200	176.000	181.100	196.300	194.500	204.800	198.000	194.200	"0603 - Coal"	"N - New York"	"None"
"COG"	415.646	416.996	419.075	420.188	415.840	413.696	413.713	413.846	413.876	431.841	465.068	465.149	465.208	465.348	863.100	979.900	1204.500	1746.300	2173.000	1357.200	306.300	305.300	280.800	281.900	246.800	310.400	316.500	517.800	103.400	122.400	131.700	279.800	104.500	-113.900	-27.500	-15.500	-111.100	-51.200	-62.900	-10.300	-292.800	105.700	484.900	501.800	652.100	1024.500	1236.400	740.700	171.200	146.400	155.800	129.200	18.000	105.400	139.700	269.400	975.000	950.000	1012.000	1147.000	1752.000	1996.100	1995.000	2017.000	1996.100	1583.200	1519.800	1520.200	1520.500	1520.900	"0609 - Oil & Gas Operations"	"N - New York"	"500"
"COP"	1479.330	1375.035	1243.799	1230.963	1237.325	1241.919	1241.026	1242.125	1243.719	1244.557	1244.892	1245.961	1246.343	1243.280	61959.000	64830.000	58436.000	54943.000	52366.000	29456.000	8304.000	7177.000	6213.000	5143.000	5533.000	6513.000	6958.000	7497.000	10246.000	7122.000	7411.000	7978.000	5738.000	-4428.000	-179.000	-1071.000	-3450.000	-1469.000	-1071.000	-1040.000	-35.000	586.000	17045.000	19646.000	13922.000	16087.000	16735.000	7572.000	104.000	1934.000	1596.000	421.000	1259.000	1280.000	1443.000	1790.000	22656.000	21610.000	20770.000	21073.000	22383.000	23453.000	24787.000	24716.000	23453.000	27376.000	27346.000	27353.000	26186.000	25340.000	"0606 - Oil & Gas - Integrated"	"N - New York"	"500"
"CPE"	28.817	37.908	39.522	40.133	44.848	65.708	66.038	66.277	73.037	83.582	118.209	136.983	166.257	201.054	89.900	127.600	110.700	102.600	151.900	137.500	39.200	34.300	33.600	30.700	45.100	55.900	69.100	81.400	8.400	106.400	2.700	-0.300	29.900	-248.000	-6.900	-113.800	-115.100	-42.900	-71.900	19.300	-3.600	45.300	100.100	79.200	51.300	54.500	94.400	86.900	23.900	25.500	31.300	16.100	21.400	12.400	68.700	52.700	165.500	125.300	120.700	75.700	321.600	328.600	375.000	399.000	328.600	289.100	329.600	290.100	390.200	390.500	"0609 - Oil & Gas Operations"	"N - New York"	"None"
"CRC"	38.700	38.700	38.180	38.180	38.200	38.300	38.270	38.310	38.390	39.550	39.900	40.600	42.100	42.300	2916.000	3934.000	4073.000	4284.000	4173.000	2403.000	634.000	626.000	566.000	322.000	317.000	456.000	501.000	590.000	2506.000	971.000	699.000	869.000	-1434.000	-3554.000	-68.000	-104.000	-3282.000	-50.000	-140.000	546.000	-83.000	52.000	-99999999.990	2456.000	2223.000	2476.000	2371.000	403.000	117.000	180.000	-9.000	115.000	-71.000	101.000	-15.000	133.000	0.000	0.000	0.000	0.000	6360.000	6043.000	6476.000	6345.000	6043.000	5872.000	5843.000	5173.000	5168.000	5021.000	"0606 - Oil & Gas - Integrated"	"N - New York"	"None"
"CRK"	9.112	9.199	9.284	9.311	9.309	9.223	9.224	9.230	9.230	11.143	11.557	12.293	13.151	14.225	349.100	434.400	384.800	420.300	555.200	252.400	77.300	61.400	47.200	36.200	40.700	50.300	48.500	53.800	-19.600	-33.500	-103.100	-106.700	-57.100	-1047.100	-135.100	-545.000	-288.500	-56.600	4.900	-28.500	-54.900	-22.900	311.700	275.400	262.200	261.300	401.000	30.100	-96.800	-0.800	6.600	-31.000	-0.200	-23.500	31.000	3.200	513.400	1196.900	1324.400	798.700	1060.700	1249.300	1379.400	1297.300	1249.300	1210.600	1145.200	1025.500	1044.500	1051.400	"0609 - Oil & Gas Operations"	"N - New York"	"None"
"CRR"	22.969	23.011	22.969	22.957	22.946	22.999	22.999	23.009	23.014	23.063	23.109	24.770	26.557	26.607	473.100	625.700	645.500	667.400	648.300	279.600	73.300	75.800	56.800	33.100	20.700	20.200	29.100	34.700	78.200	129.400	105.400	84.400	55.200	-109.500	-17.000	-13.900	-50.000	-24.700	-20.300	-20.000	-15.200	-32.400	91.800	111.400	156.400	137.600	105.800	70.600	6.300	8.700	2.400	-8.300	17.700	-14.700	-12.700	-19.100	0.000	0.000	0.000	0.000	0.000	55.000	0.000	0.000	55.000	52.700	73.800	70.600	67.400	73.000	"0612 - Oil Well Services & Equipment"	"N - New York"	"SmallCap 600"
"CRZO"	33.861	39.077	39.591	40.781	45.372	51.457	51.225	51.543	56.602	58.360	58.806	58.945	63.613	65.188	138.100	202.200	368.200	520.200	710.200	429.200	123.500	106.200	99.400	81.300	107.300	111.200	143.800	151.400	11.700	32.500	51.200	21.900	222.300	-1157.900	-47.000	-708.800	-380.700	-311.400	-262.100	-101.200	-0.800	40.000	94.400	154.300	252.200	366.900	501.600	377.400	91.200	118.500	94.400	53.900	72.200	71.800	74.900	76.400	558.100	711.500	967.800	900.200	1351.300	1236.000	1372.800	1412.200	1236.000	1267.200	1298.200	1333.800	1325.400	1362.000	"0609 - Oil & Gas Operations"	"M - Nasdaq"	"SmallCap 600"
"CVI"	86.340	86.500	86.800	86.800	86.800	86.800	86.800	86.800	86.800	86.800	86.800	86.800	86.800	86.800	4079.800	5029.100	8567.300	8985.800	9109.500	5432.500	1624.200	1408.800	1010.600	905.500	1283.200	1240.300	1353.400	1507.100	14.300	345.800	378.600	370.700	173.900	169.600	101.900	57.900	-45.000	-16.200	28.400	5.400	7.100	22.200	225.400	278.600	762.600	440.100	640.300	536.800	198.200	235.900	-75.500	21.600	48.300	149.000	48.600	137.200	469.000	853.900	897.100	674.900	673.500	540.700	547.700	547.300	540.700	540.400	1165.500	1164.500	1162.800	1163.300	"0609 - Oil & Gas Operations"	"N - New York"	"None"
"CVRR"	-99999999.990	-99999999.990	-99999999.990	147.600	147.600	147.600	147.600	147.600	147.600	147.600	147.600	147.600	147.600	147.600	3905.600	4752.800	8281.700	8683.500	8829.700	5161.900	1547.500	1361.600	948.300	834.000	1164.400	1163.500	1269.400	1423.500	38.200	480.300	595.300	512.600	358.700	291.200	227.800	138.900	-122.200	-68.000	78.100	15.900	-10.700	67.000	167.000	352.700	917.300	601.000	715.800	473.700	160.000	258.400	-93.200	3.000	37.800	145.600	81.400	116.100	469.000	728.900	772.100	581.400	580.000	572.200	579.200	578.800	572.200	571.900	571.700	571.500	539.700	539.500	"0609 - Oil & Gas Operations"	"N - New York"	"None"
