"Agilent Technologies Inc"	"A"	"N - New York"	"56  - Healthcare"	"56101010 - Advanced Medical Equipment & Technology"	1203.000	1206.000	1211.000	1189.000	1114.000	1102.000	1067.000	1111.000	541.000	557.000	538.000	540.000	519.000	511.000	494.000	520.000	662.000	649.000	673.000	649.000	595.000	591.000	573.000	591.000	97.000	91.000	93.000	89.000	87.000	84.000	79.000	84.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-15.000	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	978.000	976.000	972.000	956.000	913.000	901.000	861.000	928.000	225.000	230.000	239.000	233.000	201.000	201.000	206.000	183.000	18.000	19.000	20.000	20.000	19.000	20.000	20.000	19.000	-35.000	-16.000	-14.000	-13.000	-11.000	-10.000	-7.000	13.000	242.000	227.000	233.000	226.000	193.000	191.000	193.000	151.000	6.000	22.000	20.000	49.000	18.000	27.000	25.000	25.000	236.000	205.000	213.000	177.000	175.000	164.000	168.000	126.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	236.000	205.000	213.000	177.000	175.000	164.000	168.000	126.000	-99999999.990	-99999999.990	-533.000	0.000	-99999999.990	-99999999.990	-99999999.990	0.000	236.000	205.000	-320.000	177.000	175.000	164.000	168.000	126.000	0.738	0.637	-0.991	0.550	0.545	0.511	0.522	0.387	0.738	0.637	0.659	0.550	0.545	0.511	0.522	0.387	0.728	0.629	-0.991	0.538	0.537	0.505	0.515	0.383	0.728	0.629	0.659	0.538	0.537	0.505	0.515	0.383	0.149	0.149	0.132	0.132	0.132	0.132	0.115	0.115
"American Airlines Group Inc"	"AAL"	"M - Nasdaq"	"52  - Industrials"	"52406010 - Airlines"	11559.000	11643.000	10401.000	10601.000	10965.000	11227.000	9820.000	9789.000	4684.000	4482.000	3986.000	3874.000	3830.000	3723.000	3570.000	3466.000	6875.000	7161.000	6415.000	6727.000	7135.000	7504.000	6250.000	6323.000	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	549.000	545.000	527.000	527.000	512.000	496.000	484.000	480.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	216.000	117.000	141.000	303.000	107.000	203.000	121.000	260.000	10910.000	10615.000	9970.000	9911.000	9709.000	9628.000	9083.000	9022.000	649.000	1028.000	431.000	690.000	1256.000	1599.000	737.000	767.000	265.000	266.000	265.000	266.000	266.000	263.000	257.000	253.000	-72.000	-7.000	-107.000	-1.000	-73.000	-53.000	-55.000	14.000	456.000	769.000	273.000	425.000	1063.000	1389.000	535.000	500.000	115.000	203.000	87.000	-663.000	402.000	525.000	195.000	211.000	341.000	566.000	186.000	1088.000	661.000	864.000	340.000	289.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	341.000	566.000	186.000	1088.000	661.000	864.000	340.000	289.000	-99999999.990	-99999999.990	-99999999.990	-830.000	-99999999.990	-99999999.990	-99999999.990	-99999999.990	341.000	566.000	186.000	258.000	661.000	864.000	340.000	289.000	0.740	1.221	0.394	0.541	1.364	1.760	0.675	0.562	0.740	1.221	0.394	2.280	1.364	1.760	0.675	0.562	0.739	1.218	0.392	0.538	1.360	1.753	0.670	0.558	0.739	1.218	0.392	2.270	1.360	1.753	0.670	0.558	0.100	0.100	0.100	0.100	0.100	0.100	0.100	0.100
"Advance Auto Parts, Inc."	"AAP"	"N - New York"	"53  - Consumer Cyclicals"	"53403010 - Retailers - Auto Vehicles, Parts & Service"	2275.000	2326.700	2873.800	2037.000	2182.200	2263.700	2890.800	2082.900	1268.100	1315.100	1601.600	1163.400	1234.500	1270.600	1620.200	1175.300	1006.900	1011.600	1272.200	873.600	947.700	993.100	1270.600	907.600	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2120.700	2159.100	2675.600	1949.800	2025.700	2117.000	2711.100	1976.700	154.300	167.600	198.200	87.200	156.500	146.700	179.700	106.200	13.100	12.900	17.700	13.100	13.300	13.900	18.400	13.400	-5.700	-2.700	-0.500	-0.100	-0.800	-3.200	-4.900	-4.100	146.900	157.500	181.000	74.100	144.000	136.000	166.200	96.900	51.700	61.600	69.600	33.400	48.000	48.900	58.200	34.500	95.200	95.800	111.400	40.700	96.000	87.000	108.000	62.400	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-0.200	95.200	95.800	111.400	40.700	96.000	87.000	108.000	62.100	20.600	22.000	25.300	143.800	-99999999.990	-99999999.990	-99999999.990	-99999999.990	115.800	117.800	136.700	184.500	96.000	87.000	108.000	62.100	1.568	1.591	1.848	2.497	1.300	1.179	1.463	0.843	1.289	1.294	1.506	0.551	1.300	1.179	1.463	0.843	1.561	1.587	1.843	2.488	1.295	1.175	1.457	0.841	1.284	1.291	1.502	0.549	1.295	1.175	1.457	0.841	0.060	0.060	0.060	0.060	0.060	0.060	0.060	0.060
"Apple Inc."	"AAPL"	"M - Nasdaq"	"57  - Technology"	"57106020 - Phones & Handheld Devices"	62900.000	53265.000	61137.000	88293.000	52579.000	45408.000	52896.000	78351.000	38816.000	32844.000	37715.000	54381.000	32648.000	27920.000	32305.000	48175.000	24084.000	20421.000	23422.000	33912.000	19931.000	17488.000	20591.000	30176.000	3750.000	3701.000	3378.000	3407.000	2997.000	2937.000	2776.000	2871.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	46782.000	40653.000	45243.000	62019.000	39459.000	34640.000	38799.000	54992.000	16118.000	12612.000	15894.000	26274.000	13120.000	10768.000	14097.000	23359.000	868.000	846.000	792.000	734.000	666.000	602.000	530.000	525.000	-1171.000	-1518.000	-1066.000	-1490.000	-1463.000	-1142.000	-1117.000	-1346.000	16421.000	13284.000	16168.000	27030.000	13917.000	11308.000	14684.000	24180.000	3396.000	1765.000	2346.000	4365.000	3203.000	2591.000	3655.000	6289.000	13025.000	11519.000	13822.000	22665.000	10714.000	8717.000	11029.000	17891.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	13025.000	11519.000	13822.000	22665.000	10714.000	8717.000	11029.000	17891.000	1100.000	0.000	0.000	-2600.000	-99999999.990	-99999999.990	-99999999.990	-99999999.990	14125.000	11519.000	13822.000	20065.000	10714.000	8717.000	11029.000	17891.000	2.942	2.359	2.751	3.924	2.081	1.678	2.110	3.377	2.713	2.359	2.751	4.433	2.081	1.678	2.110	3.377	2.914	2.338	2.727	3.890	2.067	1.666	2.096	3.358	2.687	2.338	2.727	4.394	2.067	1.666	2.096	3.358	0.730	0.730	0.630	0.630	0.630	0.630	0.570	0.570
"AbbVie Inc"	"ABBV"	"N - New York"	"56  - Healthcare"	"56201040 - Pharmaceuticals"	8236.000	8278.000	7934.000	7739.000	6995.000	6944.000	6538.000	6796.000	1781.000	1888.000	1883.000	2061.000	1654.000	1574.000	1633.000	1552.000	6455.000	6390.000	6051.000	5678.000	5341.000	5370.000	4905.000	5244.000	1268.000	1322.000	1244.000	1402.000	1222.000	1223.000	1135.000	1190.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	55.000	0.000	69.000	312.000	0.000	15.000	0.000	40.000	5077.000	5516.000	5031.000	5945.000	4290.000	4270.000	4119.000	4438.000	3159.000	2762.000	2903.000	1794.000	2705.000	2674.000	2419.000	2358.000	339.000	320.000	309.000	299.000	293.000	284.000	273.000	316.000	59.000	430.000	-203.000	302.000	317.000	37.000	60.000	44.000	2761.000	2012.000	2797.000	1193.000	2095.000	2353.000	2086.000	1998.000	14.000	29.000	14.000	741.000	464.000	438.000	375.000	607.000	2747.000	1983.000	2783.000	452.000	1631.000	1915.000	1711.000	1391.000	-12.000	-10.000	-12.000	0.000	-8.000	-9.000	-9.000	-7.000	2735.000	1973.000	2771.000	452.000	1623.000	1906.000	1702.000	1384.000	-99999999.990	-99999999.990	-99999999.990	-400.000	-99999999.990	-99999999.990	-99999999.990	-99999999.990	2735.000	1973.000	2771.000	52.000	1623.000	1906.000	1702.000	1384.000	1.810	1.258	1.742	0.033	1.016	1.195	1.066	0.856	1.810	1.258	1.742	0.283	1.016	1.195	1.066	0.856	1.805	1.255	1.736	0.032	1.012	1.191	1.062	0.852	1.805	1.255	1.736	0.281	1.012	1.191	1.062	0.852	0.960	0.960	0.710	0.640	0.640	0.640	0.640	0.570
"AmerisourceBergen Corp."	"ABC"	"N - New York"	"54  - Consumer Non-Cyclicals"	"54301010 - Retailers - Drug"	43297.100	43142.300	41033.900	40466.300	39120.000	38707.100	37147.400	38169.300	42264.500	41895.400	39777.800	39353.700	37948.000	37627.300	35891.000	37133.000	1032.600	1246.900	1256.100	1112.600	1172.000	1079.800	1256.400	1036.300	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	120.600	120.000	119.400	105.100	104.300	99.500	97.700	96.100	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	100.200	111.200	37.800	53.800	641.800	284.500	11.900	19.700	43143.000	42753.100	40552.400	40071.100	39255.000	38536.800	36522.400	37769.300	154.100	389.200	481.500	395.200	-135.000	170.300	625.000	400.000	49.400	52.800	50.000	37.400	36.200	37.000	37.900	38.000	-7.200	-8.900	70.100	-1.200	0.400	-0.100	-5.800	-1.100	111.900	345.200	361.300	359.000	-171.500	133.400	592.900	363.100	-107.100	67.300	79.200	84.800	173.000	83.000	181.400	115.900	219.000	277.900	282.200	274.300	-344.600	50.400	411.500	247.200	39.300	-2.100	5.300	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	258.300	275.800	287.500	274.300	-344.600	50.400	411.500	247.200	-25.000	-99999999.990	-99999999.990	587.600	-99999999.990	-99999999.990	-99999999.990	-99999999.990	233.300	275.800	287.500	861.900	-344.600	50.400	411.500	247.200	1.083	1.262	1.311	3.948	-1.577	0.230	1.891	1.131	1.199	1.262	1.311	1.256	-1.577	0.230	1.891	1.131	1.073	1.249	1.293	3.903	-1.577	0.227	1.860	1.114	1.188	1.249	1.293	1.242	-1.577	0.227	1.860	1.114	0.760	0.380	0.000	0.380	0.365	0.365	0.365	0.365
"ABIOMED, Inc."	"ABMD"	"M - Nasdaq"	"56  - Healthcare"	"56101010 - Advanced Medical Equipment & Technology"	181.800	180.000	174.400	154.000	132.800	132.500	124.700	114.700	29.800	30.900	30.100	25.000	21.600	21.900	19.300	19.000	152.000	149.200	144.300	129.000	111.200	110.600	105.400	95.700	22.700	21.300	21.300	17.700	19.400	16.900	16.300	16.300	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	131.500	133.300	126.900	109.300	101.100	99.400	95.700	89.300	50.300	46.700	47.500	44.700	31.700	33.100	29.000	25.400	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-1.500	-1.700	-1.000	-0.900	-0.800	-0.700	-0.300	-0.400	51.800	48.500	48.500	45.700	32.500	33.800	29.400	25.800	1.700	-41.600	12.300	10.200	8.000	-3.600	14.500	10.400	50.100	90.100	36.200	35.400	24.500	37.400	14.900	15.400	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	50.100	90.100	36.200	35.400	24.500	37.400	14.900	15.400	-99999999.990	-99999999.990	0.600	-22.000	-99999999.990	-99999999.990	-99999999.990	-99999999.990	50.100	90.100	36.800	13.400	24.500	37.400	14.900	15.400	1.115	2.022	0.831	0.304	0.555	0.851	0.342	0.355	1.115	2.022	0.818	0.801	0.555	0.851	0.342	0.355	1.086	1.951	0.798	0.293	0.536	0.819	0.332	0.345	1.086	1.951	0.785	0.773	0.536	0.819	0.332	0.345	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
"Abbott Laboratories"	"ABT"	"N - New York"	"56  - Healthcare"	"56101020 - Medical Equipment, Supplies & Distribution"	7656.000	7767.000	7390.000	7589.000	6829.000	6637.000	6335.000	5333.000	3165.000	3281.000	3057.000	3260.000	2857.000	3169.000	3044.000	2310.000	4491.000	4486.000	4333.000	4329.000	3972.000	3468.000	3291.000	3023.000	583.000	573.000	581.000	612.000	493.000	512.000	541.000	338.000	544.000	562.000	584.000	560.000	501.000	392.000	522.000	121.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	75.000	10.000	44.000	58.000	88.000	30.000	131.000	10.000	6728.000	6885.000	6796.000	6898.000	6019.000	6210.000	6537.000	4385.000	928.000	882.000	594.000	691.000	810.000	427.000	-202.000	948.000	203.000	210.000	227.000	246.000	218.000	214.000	226.000	153.000	7.000	-105.000	-64.000	-129.000	-34.000	-82.000	-1164.000	-80.000	718.000	777.000	431.000	574.000	626.000	295.000	736.000	875.000	129.000	58.000	7.000	-22.000	65.000	25.000	350.000	110.000	589.000	719.000	424.000	596.000	561.000	270.000	386.000	765.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	589.000	719.000	424.000	596.000	561.000	270.000	386.000	765.000	-26.000	14.000	-6.000	-1424.000	42.000	13.000	33.000	33.000	563.000	733.000	418.000	-828.000	603.000	283.000	419.000	798.000	0.320	0.417	0.238	-0.474	0.346	0.163	0.243	0.540	0.335	0.409	0.242	0.341	0.322	0.155	0.223	0.517	0.318	0.414	0.237	-0.474	0.344	0.163	0.241	0.538	0.332	0.406	0.240	0.341	0.320	0.155	0.222	0.516	0.280	0.280	0.280	0.265	0.265	0.265	0.265	0.260
"Accenture Plc"	"ACN"	"N - New York"	"57  - Technology"	"57201010 - IT Services & Consulting"	10642.200	10838.900	10067.800	10054.500	9640.900	9356.800	8762.200	9005.600	7419.100	7519.700	7219.400	7002.200	6754.200	6447.200	6258.000	6275.600	3223.100	3319.200	2848.400	3052.300	2886.700	2909.600	2504.200	2730.000	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-99999999.990	-3.900	501.600	12.300	-99999999.990	9189.600	9219.100	8785.100	8568.600	8340.500	8483.100	7635.900	7673.600	1452.600	1619.800	1282.700	1485.900	1300.400	873.700	1126.300	1332.000	5.200	5.800	3.800	4.700	4.900	3.600	4.000	3.000	-9.100	1.400	34.100	-12.900	3.500	-4.300	3.800	-2.200	1456.600	1612.600	1244.800	1494.100	1292.000	874.400	1118.500	1331.100	408.200	513.500	188.500	305.600	308.800	169.600	231.300	271.400	1048.400	1099.100	1056.300	1188.500	983.200	704.800	887.200	1059.700	-18.800	-15.100	-55.800	-64.900	-50.700	-35.300	-48.500	-55.300	1029.500	1083.900	1000.400	1123.700	932.500	669.500	838.800	1004.500	0.000	-40.900	-136.700	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	1029.500	1043.000	863.700	1123.700	932.500	669.500	838.800	1004.500	1.607	1.632	1.398	1.825	1.510	1.081	1.348	1.616	1.607	1.696	1.619	1.825	1.510	1.081	1.348	1.616	1.577	1.604	1.373	1.786	1.479	1.051	1.326	1.583	1.577	1.667	1.582	1.786	1.479	1.051	1.326	1.583	1.330	0.000	1.330	0.000	1.210	0.000	0.000	0.000
"Adobe Inc"	"ADBE"	"M - Nasdaq"	"57  - Technology"	"57201020 - Software"	2291.100	2195.400	2078.900	2006.600	1841.100	1772.200	1681.600	1608.400	295.500	281.300	258.900	270.900	262.900	239.400	237.300	216.600	1995.600	1914.100	1820.000	1735.700	1578.200	1532.800	1444.300	1391.800	399.000	374.100	348.800	324.000	315.600	299.400	285.100	257.800	23.900	17.100	17.100	18.700	19.400	19.300	19.100	18.500	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-0.300	1572.500	1496.900	1376.200	1357.300	1295.400	1268.100	1212.600	1136.100	718.600	698.500	702.700	649.300	545.700	504.100	469.000	472.300	21.100	20.400	19.900	19.100	18.800	18.300	18.100	17.500	-3.800	-12.600	-19.700	-12.800	-14.500	-6.900	-9.800	-2.000	701.400	690.800	702.500	643.000	541.400	492.600	460.600	456.700	35.100	-72.400	-8.600	141.500	121.800	118.200	62.200	57.100	666.300	763.200	711.100	501.500	419.600	374.400	398.400	399.600	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	666.300	763.200	711.100	501.500	419.600	374.400	398.400	399.600	-99999999.990	-100.000	-128.000	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	666.300	663.200	583.100	501.500	419.600	374.400	398.400	399.600	1.360	1.348	1.185	1.019	0.850	0.757	0.806	0.806	1.360	1.551	1.445	1.019	0.850	0.757	0.806	0.806	1.341	1.331	1.167	1.000	0.838	0.748	0.796	0.796	1.341	1.532	1.424	1.000	0.838	0.748	0.796	0.796	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
