"SYK",7320.000,8307.000,8657.000,9021.000,9675.000,9946.000,11325.000,11785.000,1751.400,1686.000,1741.000,1256.000,1246.000,1861.000,2166.000,2201.000,123.500,76.000,350.000,925.000,980.000,396.000,402.000,431.000,1273.400,1345.000,1298.000,1006.000,515.000,1439.000,1647.000,1689.000,1757.600,905.000,1395.000,1339.000,1795.000,3379.000,3316.000,3213.000,1056.800,1283.000,2530.000,1422.000,1588.000,1639.000,2030.000,2172.000,1775.300,3514.000,7132.000,5833.000,6204.000,7724.000,9864.000,9839.000,10895.100,12146.000,13206.000,15743.000,17279.000,16223.000,20435.000,20517.000,3721.500,4463.000,4609.000,6696.000,8684.000,7712.000,10885.000,10813.000,1547.000,1434.000,1657.000,1886.000,1782.000,899.000,1812.000,1498.000,396.400,386.500,380.600,378.600,378.500,376.600,374.100,373.400,0.630,0.750,0.850,1.060,1.220,1.380,1.520,1.565,18.100,19.880,22.590,23.900,22.710,22.600,25.530,25.990,410.000,-161.000,-449.000,300.000,629.000,-1141.000,2361.000,-4353.000,7173.600,7683.000,8597.000,9047.000,8595.000,8511.000,9550.000,9704.000,456.200,341.000,407.000,206.000,645.000,296.000,274.000,250.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,291.700,345.000,288.000,314.000,329.000,410.000,437.000,456.000,1251.900,1417.000,2860.000,1518.000,1572.000,1662.000,1967.000,1875.000,182.000,226.000,210.000,195.000,233.000,270.000,490.000,399.000,1807.100,1780.000,1768.000,1295.000,1273.000,1843.000,2149.000,1939.000,53.700,49.710,54.820,75.140,94.330,92.940,119.810,136.370,-795.000,-2135.000,-736.000,-2217.000,-1878.000,1956.000,-4191.000,-4451.000,996.500,1751.000,1746.000,2739.000,3246.000,3230.000,6686.000,7184.000,190.000,386.000,03/31/2017,12/31/2016
"STI",6343.000,6181.000,5867.000,5388.000,5384.000,5265.000,5778.000,5896.000,2203.000,3552.000,3707.000,4300.000,4498.000,4599.000,4777.000,4843.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-87.000,495.000,1931.000,1297.000,1722.000,1863.000,1811.000,1831.000,4296.000,3696.000,7134.000,4258.000,7047.000,4299.000,5091.000,6957.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7894.000,7361.000,7325.000,7703.000,7556.000,7662.000,7994.000,7983.000,172874.000,176859.000,173442.000,175335.000,190328.000,190817.000,204875.000,205642.000,149744.000,156793.000,152457.000,153913.000,167323.000,167380.000,181257.000,182158.000,4218.000,4539.000,2013.000,4210.000,-1160.000,3552.000,-681.000,-99999999.990,495.361,523.995,534.149,534.283,527.500,514.844,498.638,490.091,0.040,0.120,0.200,0.350,0.700,0.920,1.000,1.020,36.720,37.770,36.570,38.740,41.290,43.140,44.910,45.420,-5118.000,4834.000,-3005.000,1739.000,13399.000,-866.000,12662.000,-99999999.990,18188.000,19791.000,19535.000,20697.000,21780.000,22212.000,22393.000,22259.000,-185.000,79.000,812.000,322.000,493.000,764.000,805.000,769.000,1489.000,1116.000,765.000,535.000,544.000,501.000,557.000,590.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,252.000,131.000,206.000,200.000,277.000,303.000,454.000,-99999999.990,21.000,739.000,2796.000,1683.000,2278.000,2707.000,2692.000,2676.000,29.510,17.700,28.350,36.810,41.900,42.840,54.850,56.810,-719.000,-10242.000,4740.000,-8943.000,-9273.000,-5316.000,-11157.000,-99999999.990,13648.000,10908.000,9357.000,10700.000,13022.000,8462.000,11748.000,10496.000,878.000,754.000,03/31/2017,12/31/2016
"TXN",13966.000,13735.000,12825.000,12205.000,13045.000,13000.000,13370.000,13764.000,4514.000,2992.000,1973.000,2832.000,3947.000,4274.000,4799.000,5083.000,-111.000,605.000,822.000,-182.000,-51.000,22.000,25.000,306.000,3184.000,2201.000,1728.000,2125.000,2777.000,2943.000,3551.000,3878.000,1319.000,992.000,1416.000,1627.000,1199.000,1000.000,1154.000,1073.000,1520.000,1788.000,1757.000,1731.000,1784.000,1691.000,1790.000,1843.000,1205.000,7558.000,7062.000,6703.000,6347.000,5991.000,5678.000,5662.000,13401.000,20497.000,20021.000,18938.000,17372.000,16230.000,16431.000,15978.000,2964.000,9545.000,9060.000,8131.000,6982.000,6284.000,5958.000,5339.000,3820.000,3256.000,3414.000,3384.000,4054.000,4397.000,4614.000,4862.000,1199.000,1151.000,1132.000,1098.000,1065.000,1030.000,1003.000,998.000,0.490,0.560,0.720,1.070,1.240,1.400,1.640,1.760,8.700,9.520,9.680,9.840,9.760,9.660,10.440,10.660,-2626.000,2589.000,-1951.000,-3170.000,-4105.000,-4294.000,-3810.000,-4114.000,10437.000,10952.000,10961.000,10807.000,10390.000,9946.000,10473.000,10639.000,1323.000,719.000,176.000,592.000,1053.000,1230.000,1335.000,1311.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,621.000,625.000,444.000,422.000,437.000,386.000,396.000,429.000,1518.000,1545.000,1230.000,1203.000,1246.000,1165.000,1267.000,1337.000,1199.000,816.000,495.000,412.000,385.000,551.000,531.000,534.000,4551.000,2997.000,2020.000,2849.000,3968.000,4306.000,5010.000,5311.000,32.500,29.110,30.890,43.910,53.465,54.810,72.970,79.180,-1057.000,-6172.000,-1039.000,-3.000,-377.000,-302.000,-650.000,-956.000,0.000,4211.000,4186.000,4158.000,3630.000,3120.000,2978.000,2980.000,1301.000,1663.000,03/31/2017,12/31/2016
"TMK",3372.500,3377.400,3595.100,3496.900,3620.100,3766.100,3934.600,3980.000,826.100,808.600,846.500,835.800,860.800,842.800,855.600,853.800,11.600,22.500,14.300,12.800,12.300,7.200,8.300,-99999999.990,504.100,504.500,529.300,507.200,528.100,516.300,539.600,544.000,365.700,84.100,61.700,36.900,66.000,61.400,76.200,-99999999.990,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,396.900,396.900,441.600,441.600,441.600,441.600,441.600,-99999999.990,16159.800,16588.300,18776.900,18191.700,20272.300,19853.200,21436.100,-99999999.990,12143.500,12728.600,14415.100,14415.400,15574.800,15797.700,16869.200,-99999999.990,1028.600,859.500,942.800,1119.300,864.700,1120.100,1398.700,-99999999.990,183.013,162.416,144.921,137.647,130.722,125.095,120.001,-99999999.990,0.273,0.307,0.380,0.440,0.493,0.532,0.555,0.560,21.940,23.760,30.100,27.430,35.940,32.420,38.060,-99999999.990,-329.600,-824.500,-269.100,-535.900,-500.000,-525.700,-319.800,-99999999.990,4016.200,3859.600,4361.800,3776.300,4697.500,4055.600,4566.900,-99999999.990,246.500,226.200,236.700,248.100,256.600,249.900,232.600,225.800,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,230.300,253.500,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,0.000,9.200,5.400,4.700,11.200,19.400,37.000,25.200,-99999999.990,826.100,808.600,846.500,835.800,860.800,842.800,855.600,853.800,26.551,28.927,34.447,52.100,54.170,57.160,73.760,76.710,-557.600,-312.100,-698.000,-614.400,-350.200,-633.400,-1062.400,-99999999.990,789.600,790.600,989.700,990.900,992.100,743.700,1133.200,0.000,595.000,484.000,03/31/2017,12/31/2016
"TSS",1717.600,1809.000,1793.600,2064.300,2446.900,2779.500,4170.100,4615.400,309.400,322.500,355.000,353.300,393.700,534.100,573.400,588.900,-99999999.990,-99999999.990,1.700,43.400,41.200,-99999999.990,-99999999.990,-99999999.990,196.200,219.800,242.500,241.100,270.900,359.500,318.100,333.800,394.800,316.300,247.600,520.900,289.200,389.300,425.400,464.700,7.100,10.100,8.900,12.100,14.300,15.100,17.100,-99999999.990,816.200,726.300,2203.200,5145.000,2554.000,5053.300,4836.500,4540.600,1952.300,1858.400,2023.800,3686.600,3733.600,3877.900,6366.200,6350.700,711.100,557.100,598.600,2105.500,2040.800,2034.900,4266.300,4206.000,389.200,436.300,455.800,452.400,560.200,600.200,717.900,832.200,195.378,191.239,187.403,187.145,184.297,182.465,182.744,183.880,0.280,0.310,0.400,0.400,0.400,0.400,0.400,0.400,6.350,6.800,7.610,8.450,9.190,10.100,11.490,11.660,-81.700,-371.100,-213.000,1091.800,-316.500,-290.800,1822.200,190.600,1241.100,1301.300,1425.200,1581.100,1692.800,1843.000,2099.900,2144.700,106.100,102.600,114.100,111.000,129.800,151.400,161.200,160.800,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,36.100,26.100,63.400,33.700,48.800,52.200,38.700,45.700,250.600,248.700,247.100,255.800,283.200,366.000,432.800,405.700,217.500,95.900,118.100,193.800,235.900,203.300,142.600,130.600,310.700,319.800,355.800,384.900,433.900,537.600,576.600,561.800,15.380,19.560,21.420,33.280,33.960,49.800,49.030,57.310,-361.700,-141.400,-309.800,-1509.800,-226.600,-202.200,-2492.900,-2481.300,225.300,63.600,192.000,1435.800,1405.100,1377.500,3313.300,3229.100,530.000,729.000,03/31/2017,12/31/2016
"WM",12515.000,13378.000,13649.000,13983.000,13996.000,12961.000,13609.000,13873.000,2116.000,2028.000,1851.000,1079.000,2299.000,1490.000,2292.000,2343.000,-80.000,29.000,233.000,991.000,-78.000,652.000,116.000,114.000,953.000,961.000,817.000,98.000,1298.000,753.000,1182.000,1222.000,539.000,258.000,194.000,58.000,1307.000,39.000,32.000,30.000,130.000,153.000,174.000,178.000,106.000,92.000,90.000,95.000,6021.000,6672.000,6688.000,7128.000,6180.000,6938.000,6806.000,6795.000,21476.000,22569.000,23097.000,22603.000,21297.000,20367.000,20859.000,20650.000,15216.000,16499.000,16743.000,16896.000,15431.000,15022.000,15562.000,15133.000,2275.000,2469.000,2295.000,2455.000,2331.000,2498.000,2960.000,2243.000,480.200,469.700,463.600,467.700,462.600,452.700,443.500,441.300,1.260,1.360,1.420,1.460,1.500,1.540,1.640,1.230,13.040,12.920,13.710,12.200,12.680,11.810,11.940,12.500,-1273.000,-566.000,-530.000,-687.000,-2072.000,-2155.000,-1035.000,-1804.000,6260.000,6070.000,6354.000,5707.000,5866.000,5345.000,5297.000,5517.000,629.000,511.000,443.000,364.000,413.000,308.000,642.000,639.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,692.000,838.000,842.000,744.000,740.000,721.000,799.000,720.000,1656.000,1775.000,1839.000,1810.000,1937.000,2094.000,2132.000,1972.000,1104.000,1324.000,1510.000,1271.000,1151.000,1233.000,1339.000,1037.000,2104.000,2001.000,2265.000,975.000,2206.000,1445.000,2187.000,2222.000,36.870,32.710,33.740,44.870,51.320,53.370,70.910,72.780,-1606.000,-2185.000,-1830.000,-1900.000,995.000,-1608.000,-1932.000,-578.000,8674.000,9125.000,9173.000,9500.000,8345.000,8676.000,8893.000,8646.000,482.000,359.000,03/31/2017,12/31/2016
"UAL",23325.000,37110.000,37152.000,38279.000,38901.000,37864.000,36556.000,36781.000,976.000,1822.000,39.000,1249.000,2373.000,5166.000,4338.000,3967.000,605.000,579.000,1369.000,470.000,410.000,227.000,587.000,448.000,255.000,837.000,-723.000,569.000,1132.000,4210.000,2443.000,2226.000,8069.000,6246.000,4770.000,3220.000,2002.000,3006.000,2179.000,2164.000,466.000,615.000,695.000,667.000,666.000,738.000,873.000,900.000,9441.000,9273.000,9120.000,8959.000,8807.000,8659.000,8155.000,8135.000,39599.000,37988.000,37628.000,36812.000,36595.000,40861.000,40140.000,41445.000,37871.000,36182.000,37147.000,33828.000,34199.000,31895.000,31481.000,32996.000,1907.000,2408.000,935.000,1444.000,2634.000,5992.000,5542.000,3691.000,207.000,329.000,331.000,348.000,371.000,376.000,329.900,313.700,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.340,5.490,1.450,8.570,6.460,23.850,26.250,26.930,-200.000,-2432.000,-454.000,-972.000,-1596.000,-2495.000,-3213.000,99.000,1727.000,1806.000,481.000,2984.000,2396.000,8966.000,8659.000,8449.000,0.000,5.000,-1.000,-32.000,-4.000,9.000,1376.000,1244.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1805.000,1998.000,2312.000,2087.000,1882.000,1869.000,2139.000,2135.000,1613.000,1358.000,1287.000,1414.000,2286.000,1128.000,1176.000,1429.000,416.000,840.000,2016.000,2164.000,2005.000,2747.000,3223.000,2282.000,1036.000,1762.000,73.000,2061.000,1808.000,4839.000,4361.000,3992.000,23.820,18.870,23.380,37.830,66.890,57.300,72.880,70.210,3320.000,-1799.000,-1957.000,-2022.000,-2256.000,-2493.000,-3238.000,-2261.000,12470.000,11424.000,11232.000,10924.000,10524.000,10400.000,10740.000,12014.000,32.000,117.000,03/31/2017,12/31/2016
"UNP",16965.000,19557.000,20926.000,21963.000,23988.000,21813.000,19941.000,20244.000,4960.000,5719.000,6739.000,7445.000,8753.000,8052.000,7272.000,7378.000,21.000,5.000,6.000,1.000,-99999999.990,-99999999.990,-99999999.990,0.000,2780.000,3292.000,3943.000,4388.000,5180.000,4772.000,4233.000,4326.000,1086.000,1217.000,1063.000,1432.000,1586.000,1391.000,1277.000,1049.000,534.000,614.000,660.000,653.000,712.000,736.000,717.000,760.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,43088.000,45096.000,47153.000,49731.000,52372.000,54600.000,55718.000,55900.000,25325.000,26518.000,27276.000,28506.000,31183.000,33898.000,35786.000,36177.000,4105.000,5873.000,6161.000,6823.000,7385.000,7344.000,7525.000,7235.000,996.400,971.400,946.200,926.600,897.100,866.200,832.400,811.500,0.655,0.965,1.200,1.430,1.805,2.150,2.200,2.255,17.830,19.130,21.010,22.910,23.620,23.900,23.950,24.300,-2381.000,-2623.000,-2682.000,-3049.000,-2982.000,-3063.000,-4246.000,-5295.000,17763.000,18578.000,19877.000,21225.000,21189.000,20702.000,19932.000,19723.000,1653.000,1972.000,2375.000,2660.000,3163.000,2884.000,2533.000,2562.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,677.000,819.000,825.000,803.000,877.000,743.000,955.000,789.000,1184.000,1401.000,1331.000,1414.000,1611.000,1356.000,1258.000,1279.000,2482.000,3261.000,4012.000,3496.000,4346.000,4650.000,3505.000,3629.000,5035.000,5836.000,6853.000,7574.000,8904.000,8278.000,7464.000,7591.000,46.330,52.970,62.860,84.000,119.130,78.200,103.680,111.960,-2488.000,-3119.000,-3633.000,-3405.000,-4249.000,-4476.000,-3393.000,-3564.000,9003.000,8697.000,8801.000,8872.000,10952.000,13607.000,14249.000,14310.000,229.000,107.000,03/31/2017,12/31/2016
"UDR",525.100,623.400,716.600,758.900,818.000,894.600,959.900,968.900,26.000,22.400,67.300,116.900,126.800,159.600,174.600,182.000,10.300,6.100,11.500,-12.300,0.500,2.300,0.700,1.200,-123.700,-136.900,-63.200,-1.300,7.000,85.000,78.200,94.700,9.500,12.500,12.100,30.200,15.200,6.700,2.100,2.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5529.500,6721.400,6859.100,6807.700,6828.700,7663.800,7679.600,7735.900,3923.200,4407.300,3866.200,3996.100,4093.600,4764.100,4586.500,4699.700,214.200,251.400,327.200,339.900,392.400,458.600,536.900,432.100,165.857,201.294,238.851,249.969,251.528,258.669,265.386,266.790,0.730,0.800,0.875,0.925,1.015,1.093,1.163,1.180,8.890,10.860,12.340,11.060,10.690,11.030,11.480,11.210,373.100,806.300,-116.000,-198.600,-113.700,-201.600,-429.300,-245.400,1474.600,2185.900,2946.300,2765.000,2688.500,2853.300,3046.600,2989.700,-2.500,-5.600,-30.300,-7.300,-15.100,-3.900,-3.800,-3.000,-99999999.990,151.800,0.000,-99999999.990,-99999999.990,-99999999.990,-99999999.990,0.000,105.900,95.500,104.600,113.700,80.900,79.200,103.400,74.600,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,425.900,1174.200,261.000,69.200,331.000,362.200,259.300,296.700,162.700,176.100,62.200,121.100,131.600,223.500,228.800,246.600,23.520,25.100,23.780,23.350,30.820,37.570,36.480,37.340,-583.800,-1054.700,-211.600,-123.200,-293.700,-265.500,-112.300,-184.900,3567.500,3918.400,3409.300,3523.700,3565.300,3570.800,3401.500,3537.300,180.000,170.000,03/31/2017,12/31/2016
"UHS",4900.100,6760.200,6961.400,7367.900,8205.100,9043.500,9766.200,9929.300,505.700,897.100,942.600,1015.500,1063.300,1259.400,1281.400,1279.200,53.200,0.000,34.900,0.000,36.200,0.000,0.000,-99999999.990,229.300,397.600,442.900,510.400,545.100,680.200,702.100,717.500,29.500,41.200,23.500,17.200,32.100,61.200,33.700,63.000,94.300,96.800,99.000,101.800,108.100,116.000,125.400,126.500,2589.900,2627.600,3036.800,3049.000,3291.200,3596.100,3784.100,3787.500,7527.900,7665.200,8200.800,8311.700,8974.400,9615.400,10317.800,10448.300,5549.200,5368.900,5487.500,5061.700,5238.500,5365.800,5784.600,5712.300,501.300,710.700,799.200,884.200,1035.900,1020.900,1288.500,1307.300,96.786,97.199,96.821,98.033,98.826,98.797,97.208,96.585,0.200,0.200,0.200,0.200,0.300,0.400,0.400,0.400,20.450,23.630,28.020,33.150,37.800,43.010,46.630,49.030,1713.000,-413.100,-27.400,-507.000,-187.400,-77.200,-125.900,-82.200,1978.800,2296.400,2713.300,3250.000,3735.900,4249.600,4533.200,4736.000,152.300,247.500,274.600,315.300,324.700,395.200,409.200,406.100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,252.500,228.000,1136.600,276.900,336.400,1399.900,439.700,1282.500,837.800,969.800,1067.200,1117.000,1282.700,1302.400,1439.600,1447.800,257.200,323.900,417.600,408.300,404.600,379.300,541.400,568.000,500.100,889.000,922.000,1002.000,1044.800,1249.500,1273.100,1237.400,43.420,38.860,48.350,81.260,111.260,119.490,106.380,120.760,-2194.100,-285.800,-789.600,-383.500,-832.800,-912.900,-1187.200,-1215.100,3912.100,3651.400,3727.400,3209.800,3210.200,3368.600,4030.200,3772.500,1042.000,931.000,03/31/2017,12/31/2016
"UTX",52275.000,55754.000,57708.000,56600.000,57900.000,56098.000,57244.000,57702.000,6898.000,7846.000,7684.000,8549.000,9593.000,7291.000,8172.000,8494.000,160.000,381.000,-99999999.990,-99999999.990,368.000,396.000,78.000,-99999999.990,7635.000,4831.000,4847.000,5265.000,6066.000,3996.000,5065.000,5273.000,4083.000,5960.000,4819.000,4619.000,5229.000,7075.000,7157.000,7156.000,7766.000,7797.000,9537.000,10330.000,7642.000,8135.000,8704.000,9386.000,21781.000,21861.000,42990.000,43689.000,42976.000,42904.000,42743.000,43053.000,58493.000,61452.000,89409.000,90594.000,91206.000,87484.000,89706.000,90373.000,37108.000,39572.000,63495.000,58728.000,59993.000,60126.000,62127.000,62779.000,5906.000,6590.000,6646.000,6877.000,7321.000,6383.000,3880.000,7734.000,907.900,892.300,895.200,901.000,898.300,872.700,818.200,794.000,1.700,1.870,2.030,2.195,2.360,2.560,2.620,2.640,23.550,24.520,28.950,35.370,34.750,31.350,33.710,34.750,-3153.000,-4005.000,8021.000,-5940.000,-4261.000,-10785.000,-1188.000,-6185.000,21385.000,21880.000,25914.000,31866.000,31213.000,27358.000,27579.000,27594.000,-1725.000,2134.000,1711.000,1999.000,2244.000,2111.000,1697.000,1820.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5206.000,5570.000,6431.000,6965.000,6250.000,6875.000,7483.000,7520.000,8925.000,9546.000,22198.000,11458.000,20896.000,10653.000,11481.000,11840.000,838.000,929.000,2932.000,2291.000,2187.000,2089.000,2087.000,1745.000,6999.000,8023.000,7804.000,8686.000,9811.000,7412.000,8294.000,8385.000,78.720,73.090,82.010,113.800,115.000,96.070,109.620,118.990,-3187.000,-707.000,-15821.000,-1113.000,-2080.000,6206.000,-2503.000,-1666.000,10010.000,9501.000,21597.000,19741.000,17784.000,19320.000,21697.000,20898.000,379.000,365.000,03/31/2017,12/31/2016
"VFC",7702.600,9459.200,10879.900,11419.600,11881.700,12032.700,12019.000,12019.000,820.900,1244.800,1465.300,1647.100,1798.300,1787.900,1499.200,1458.500,201.700,0.000,0.000,-99999999.990,0.000,-569.000,79.600,-99999999.990,571.400,888.100,1086.000,1210.100,1327.700,1315.100,1172.500,1172.500,792.200,341.200,597.500,776.400,971.900,944.400,1227.900,604.400,1070.700,1453.600,1354.200,1399.100,1482.800,1555.400,1569.300,1645.500,2725.200,5065.300,5607.300,5145.400,4258.500,5771.500,3576.700,3529.200,6457.600,9313.100,9633.000,10315.400,9845.300,9639.500,9739.300,9225.300,2596.300,4787.100,4507.400,4238.400,4214.400,4254.700,4798.400,4844.100,1001.300,1081.400,1275.000,1506.000,1762.100,1203.400,1477.900,1413.300,435.056,437.148,439.292,438.657,432.611,425.408,416.103,411.990,0.608,0.653,0.758,0.915,1.370,1.330,1.530,1.580,8.880,10.350,11.670,13.850,13.020,12.660,11.870,10.630,-742.800,912.200,-802.500,-983.800,-1171.900,-840.200,-1076.900,-1233.400,3861.200,4526.000,5125.600,6077.000,5630.900,5384.800,4940.900,4381.200,176.700,274.400,335.700,352.400,385.800,392.200,243.100,243.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,511.000,637.100,562.600,638.700,690.800,680.600,664.600,438.300,773.100,1120.200,1222.300,1360.400,1276.200,1290.000,1197.700,1253.400,125.300,249.100,282.800,325.100,302.000,317.800,220.100,238.900,828.000,1242.300,1515.500,1647.300,1799.700,1796.100,1510.300,1446.000,21.545,31.748,37.742,62.340,74.900,62.250,53.350,54.630,-180.500,-2460.000,-220.300,-350.300,-329.300,-322.800,-112.400,-137.500,935.900,1831.800,1429.200,1426.800,1413.800,1401.800,2039.200,2051.500,160.000,151.000,03/31/2017,12/31/2016
"VLO",82233.000,125987.000,138393.000,138074.000,130844.000,87804.000,75659.000,81717.000,1876.000,3680.000,5044.000,4282.000,5902.000,6358.000,3572.000,3280.000,2.000,0.000,86.000,-325.000,0.000,0.000,56.000,-99999999.990,922.000,2096.000,3115.000,2712.000,3692.000,3987.000,2289.000,2099.000,3334.000,1024.000,1723.000,4292.000,3689.000,4114.000,4816.000,4463.000,4947.000,8256.000,5962.000,5758.000,6623.000,5898.000,5709.000,6025.000,448.000,227.000,213.000,156.000,-99999999.990,-99999999.990,-99999999.990,0.000,37621.000,42783.000,44477.000,47260.000,45550.000,44227.000,46173.000,-99999999.990,22596.000,26360.000,26445.000,27800.000,24873.000,23700.000,26149.000,-99999999.990,3045.000,4038.000,5270.000,5564.000,4241.000,5611.000,4820.000,-99999999.990,563.000,563.000,550.000,542.000,526.000,497.000,461.000,448.000,0.200,0.300,0.650,0.850,1.050,1.700,2.400,2.500,26.690,29.170,32.790,35.900,39.310,41.300,43.440,-99999999.990,816.000,-1066.000,-1233.000,-163.000,-1930.000,-2545.000,-2012.000,-99999999.990,15025.000,16423.000,18032.000,19460.000,20677.000,20527.000,20024.000,-99999999.990,575.000,1226.000,1626.000,1254.000,1777.000,1870.000,765.000,660.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6441.000,9472.000,9348.000,9931.000,6760.000,4907.000,6357.000,-99999999.990,4782.000,8744.000,8200.000,8725.000,5825.000,8999.000,5830.000,-99999999.990,1730.000,2355.000,2931.000,2121.000,2153.000,1618.000,1278.000,-99999999.990,1982.000,3723.000,5054.000,4341.000,5949.000,6404.000,3628.000,3344.000,21.119,19.229,31.168,50.400,49.500,70.710,68.320,64.610,-1405.000,-5298.000,-3351.000,-2812.000,-2844.000,-2487.000,-2006.000,-99999999.990,7515.000,6732.000,6463.000,6261.000,5780.000,7208.000,7886.000,8369.000,335.000,259.000,03/31/2017,12/31/2016
"VAR",2356.600,2596.700,2807.000,2942.900,3049.800,3099.100,3217.800,3120.200,534.200,588.500,594.100,608.900,571.200,549.000,550.800,428.400,-99999999.990,-99999999.990,-99999999.990,0.000,25.100,0.000,16.900,-99999999.990,367.500,408.600,427.000,438.200,403.700,411.500,402.300,306.100,520.200,564.500,704.600,1117.900,849.300,845.500,843.500,705.500,363.900,410.000,457.900,535.200,572.300,612.600,639.700,453.700,217.700,224.800,249.000,398.700,390.400,908.600,399.400,294.200,2324.000,2498.800,2878.700,3468.500,3357.300,3578.700,-99999999.990,3118.800,1048.600,1254.900,1369.000,1754.600,1740.900,1867.000,-99999999.990,1830.300,460.800,472.800,492.800,455.200,449.000,469.600,356.300,-99999999.990,121.816,116.703,111.376,108.352,103.964,99.679,95.400,93.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10.470,10.660,13.560,15.820,15.550,17.170,-99999999.990,13.850,-422.200,-311.300,-234.700,51.600,-595.500,-276.700,-245.800,-99999999.990,1275.400,1243.900,1509.800,1713.800,1616.400,1711.600,-99999999.990,1288.500,165.400,180.100,168.900,173.800,170.800,142.600,153.700,126.600,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,119.000,154.900,180.700,194.300,187.400,202.900,201.100,144.000,591.700,635.200,691.800,698.300,731.900,770.900,891.800,761.500,67.500,70.900,61.100,76.300,89.600,91.400,80.400,-99999999.990,537.000,591.300,599.300,616.200,581.700,562.600,568.200,442.700,61.350,59.446,62.200,68.798,76.608,71.552,79.504,90.740,-74.800,-117.900,-122.300,-96.300,-133.100,-210.900,-109.200,-99999999.990,17.900,6.300,6.300,450.000,387.500,337.500,287.500,277.200,128.000,97.000,03/31/2017,09/30/2016
"WDC",9850.000,9526.000,12478.000,15351.000,15130.000,14572.000,12994.000,15919.000,1525.000,781.000,1771.000,1266.000,1791.000,1611.000,466.000,1107.000,27.000,42.000,355.000,819.000,147.000,191.000,345.000,242.000,1382.000,726.000,1612.000,980.000,1617.000,1465.000,242.000,-423.000,2734.000,3490.000,3208.000,4309.000,4804.000,5024.000,8151.000,5652.000,560.000,577.000,1210.000,1188.000,1226.000,1368.000,2129.000,2254.000,234.000,293.000,2774.000,2559.000,3013.000,3098.000,14985.000,14156.000,7328.000,8118.000,14206.000,14036.000,15499.000,15170.000,32862.000,29448.000,2619.000,2630.000,6537.000,6143.000,6657.000,5951.000,21717.000,18417.000,1942.000,1655.000,3067.000,3119.000,2816.000,2242.000,1983.000,2853.000,228.000,231.000,241.000,241.000,235.000,232.000,239.000,289.000,0.000,0.000,0.000,0.750,1.100,1.700,2.000,2.000,20.650,23.760,31.820,32.750,37.630,39.740,46.630,38.170,-16.000,-106.000,819.000,-1048.000,-385.000,-1069.000,10751.000,6959.000,4709.000,5488.000,7669.000,7893.000,8842.000,9219.000,11145.000,11031.000,138.000,54.000,145.000,242.000,135.000,112.000,-89.000,118.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1507.000,1545.000,2773.000,1990.000,1971.000,1881.000,2056.000,2379.000,1256.000,1206.000,2364.000,1793.000,1989.000,1532.000,1461.000,1948.000,737.000,778.000,717.000,952.000,628.000,612.000,584.000,583.000,1529.000,790.000,1783.000,1277.000,1808.000,1626.000,419.000,536.000,33.900,30.950,42.490,83.900,110.700,60.050,67.950,89.070,-986.000,-793.000,-4167.000,-970.000,-1936.000,-953.000,-9608.000,-10043.000,294.000,150.000,1955.000,1725.000,2313.000,2149.000,13660.000,12907.000,278.000,327.000,03/31/2017,07/01/2016
