"Agilent Technologies Inc"	"A"	"N - New York"	"56  - Healthcare"	"56101010 - Advanced Medical Equipment & Technology"	2131.000	3011.000	2887.000	2678.000	2563.000	2389.000	2241.000	2289.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	733.000	754.000	751.000	724.000	678.000	677.000	653.000	631.000	623.000	594.000	608.000	575.000	566.000	548.000	551.000	533.000	180.000	166.000	151.000	192.000	189.000	186.000	190.000	182.000	3667.000	4525.000	4397.000	4169.000	3996.000	3800.000	3635.000	3635.000	801.000	798.000	792.000	757.000	716.000	675.000	653.000	639.000	70.000	139.000	140.000	138.000	137.000	134.000	133.000	270.000	3448.000	2932.000	2974.000	2968.000	2987.000	2941.000	2974.000	2933.000	363.000	390.000	395.000	394.000	425.000	466.000	477.000	452.000	8349.000	8784.000	8698.000	8426.000	8261.000	8016.000	7872.000	7794.000	273.000	271.000	292.000	305.000	289.000	265.000	268.000	257.000	0.000	315.000	345.000	210.000	280.000	241.000	190.000	0.000	741.000	779.000	724.000	748.000	672.000	681.000	631.000	688.000	1014.000	1365.000	1361.000	1263.000	1241.000	1187.000	1089.000	945.000	1799.000	1800.000	1800.000	1801.000	1801.000	1802.000	1802.000	1904.000	968.000	1002.000	1011.000	527.000	608.000	652.000	681.000	699.000	3785.000	4171.000	4176.000	3595.000	3653.000	3644.000	3575.000	3551.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	4564.000	4613.000	4522.000	4831.000	4608.000	4372.000	4297.000	4243.000	8349.000	8784.000	8698.000	8426.000	8261.000	8016.000	7872.000	7794.000	14.260	14.330	14.000	15.000	14.360	13.620	13.340	13.020
"American Airlines Group Inc"	"AAL"	"M - Nasdaq"	"52  - Industrials"	"52406010 - Airlines"	303.000	293.000	297.000	295.000	340.000	386.000	374.000	322.000	4552.000	4381.000	4994.000	4771.000	5428.000	6500.000	6302.000	6037.000	2170.000	1941.000	1809.000	3504.000	1700.000	1543.000	1397.000	1594.000	1576.000	1522.000	1455.000	2718.000	1315.000	1206.000	1154.000	1094.000	897.000	1039.000	1118.000	969.000	1219.000	1381.000	1399.000	1277.000	9498.000	9176.000	9673.000	9146.000	10002.000	11016.000	10626.000	10324.000	34223.000	34424.000	34333.000	34156.000	33311.000	32993.000	32291.000	31159.000	211.000	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	6238.000	6248.000	6284.000	7236.000	6305.000	6315.000	6327.000	6264.000	2465.000	2774.000	2990.000	3189.000	2783.000	3012.000	3383.000	3527.000	52635.000	52622.000	53280.000	52785.000	52401.000	53336.000	52627.000	51274.000	1886.000	2053.000	1953.000	1688.000	1638.000	1924.000	1882.000	1592.000	2493.000	2213.000	2793.000	2554.000	2467.000	2334.000	1714.000	1855.000	11969.000	12403.000	12262.000	11116.000	11202.000	11854.000	11690.000	10425.000	16348.000	16669.000	17008.000	15358.000	15307.000	16112.000	15286.000	13872.000	22274.000	21863.000	21946.000	22511.000	22217.000	22525.000	22829.000	22489.000	14581.000	14959.000	15344.000	15696.000	10929.000	10984.000	11055.000	11128.000	53203.000	53491.000	54298.000	53565.000	48453.000	49621.000	49170.000	47489.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-568.000	-869.000	-1018.000	-780.000	3948.000	3715.000	3457.000	3785.000	52635.000	52622.000	53280.000	52785.000	52401.000	53336.000	52627.000	51274.000	-1.230	-1.870	-2.160	-1.630	8.140	7.570	6.860	7.360
"Advance Auto Parts, Inc."	"AAP"	"N - New York"	"53  - Consumer Cyclicals"	"53403010 - Retailers - Auto Vehicles, Parts & Service"	970.000	902.200	639.100	546.900	363.300	257.200	126.100	135.200	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	698.600	664.100	620.400	606.400	679.400	680.500	683.000	641.300	4187.100	4159.800	4230.500	4168.500	4219.300	4293.400	4413.800	4325.900	168.600	151.700	127.500	105.100	106.000	95.100	83.800	70.500	6024.300	5877.800	5617.500	5426.900	5368.000	5326.200	5306.700	5172.800	1335.800	1338.900	1358.400	1394.100	1418.500	1431.300	1439.600	1446.300	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1555.500	1563.900	1576.800	1592.000	1602.900	1612.800	1617.700	1631.800	56.800	54.900	62.200	69.300	78.900	67.100	64.700	64.100	8972.400	8835.600	8615.000	8482.300	8468.200	8437.400	8428.700	8315.000	3023.700	2910.000	2890.300	2894.600	2921.700	2937.100	3049.200	3086.200	-99999999.990	-99999999.990	-99999999.990	-99999999.990	0.400	0.400	0.500	0.300	697.600	688.200	589.800	585.500	615.400	660.800	609.900	589.600	3721.200	3598.200	3480.100	3480.100	3537.400	3598.300	3659.600	3676.000	1045.400	1045.100	1044.800	1044.300	1044.000	1043.700	1073.400	1042.900	546.100	534.300	543.400	542.700	656.000	667.100	672.000	679.800	5312.700	5177.600	5068.300	5067.100	5237.400	5309.100	5405.000	5398.800	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3659.600	3657.900	3546.600	3415.200	3230.800	3128.300	3023.700	2916.200	8972.400	8835.600	8615.000	8482.300	8468.200	8437.400	8428.700	8315.000	49.530	49.400	47.940	46.210	43.740	42.360	40.980	39.580
"Apple Inc."	"AAPL"	"M - Nasdaq"	"57  - Technology"	"57106020 - Phones & Handheld Devices"	25913.000	31971.000	45059.000	27491.000	20289.000	18571.000	15157.000	16371.000	40388.000	38999.000	42881.000	49662.000	53892.000	58188.000	51944.000	44081.000	48995.000	26367.000	22408.000	50899.000	53547.000	22632.000	20612.000	27977.000	3956.000	5936.000	7662.000	4421.000	4855.000	3146.000	2910.000	2712.000	12087.000	12488.000	12043.000	11337.000	13936.000	10338.000	11367.000	12191.000	131339.000	115761.000	130053.000	143810.000	128645.000	112875.000	101990.000	103332.000	41304.000	38117.000	35077.000	33679.000	33783.000	29286.000	27163.000	26510.000	170799.000	172773.000	179286.000	207944.000	194714.000	184757.000	189740.000	185638.000	-99999999.990	-99999999.990	-99999999.990	8038.000	8015.000	8105.000	8090.000	8271.000	22283.000	22546.000	23086.000	13323.000	18177.000	10150.000	7549.000	7390.000	365725.000	349197.000	367502.000	406794.000	375319.000	345173.000	334532.000	331141.000	55888.000	38489.000	34311.000	62985.000	44242.000	31915.000	28573.000	38510.000	20748.000	17472.000	20478.000	18478.000	18473.000	18475.000	13991.000	13992.000	40230.000	32587.000	34531.000	34325.000	63843.000	30912.000	30778.000	31628.000	116866.000	88548.000	89320.000	115788.000	100814.000	81302.000	73342.000	84130.000	93735.000	97128.000	101362.000	103922.000	97207.000	89864.000	84531.000	73557.000	47977.000	48572.000	49942.000	46885.000	43251.000	41582.000	42577.000	41064.000	258578.000	234248.000	240624.000	266595.000	241272.000	212748.000	200450.000	198751.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	107147.000	114949.000	126878.000	140199.000	134047.000	132425.000	134082.000	132390.000	365725.000	349197.000	367502.000	406794.000	375319.000	345173.000	334532.000	331141.000	22.310	23.540	25.250	27.420	26.030	25.490	25.660	24.990
"AbbVie Inc"	"ABBV"	"N - New York"	"56  - Healthcare"	"56201040 - Pharmaceuticals"	8015.000	3547.000	9007.000	9303.000	8446.000	6088.000	4740.000	5100.000	770.000	196.000	467.000	486.000	1108.000	1117.000	1508.000	1323.000	5780.000	5793.000	5841.000	5088.000	4891.000	4859.000	4677.000	4758.000	1786.000	1580.000	1738.000	1605.000	1785.000	1582.000	1427.000	1444.000	2114.000	2729.000	3391.000	4741.000	2700.000	3316.000	3195.000	3562.000	18465.000	13845.000	20444.000	21223.000	18930.000	16962.000	15547.000	16187.000	2950.000	2787.000	2828.000	2803.000	2697.000	2657.000	2612.000	2604.000	1463.000	1505.000	2057.000	2090.000	1971.000	2052.000	2123.000	1783.000	42343.000	42595.000	43110.000	43344.000	43915.000	44018.000	44119.000	44313.000	943.000	909.000	903.000	1326.000	1327.000	1305.000	1263.000	1212.000	66164.000	61641.000	69342.000	70786.000	68840.000	66994.000	65664.000	66099.000	11343.000	10647.000	10552.000	5102.000	9015.000	8711.000	8364.000	4782.000	4021.000	6530.000	6381.000	6415.000	3821.000	3420.000	425.000	402.000	23.000	47.000	125.000	5124.000	197.000	128.000	55.000	4597.000	15387.000	17224.000	17058.000	16641.000	13033.000	12259.000	8844.000	9781.000	36487.000	30579.000	30906.000	30953.000	33974.000	33817.000	36526.000	36440.000	17211.000	17213.000	17825.000	18095.000	15146.000	14909.000	15296.000	15242.000	69085.000	65016.000	65789.000	65689.000	62153.000	60985.000	60666.000	61463.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2921.000	-3375.000	3553.000	5097.000	6687.000	6009.000	4998.000	4636.000	66164.000	61641.000	69342.000	70786.000	68840.000	66994.000	65664.000	66099.000	-1.930	-2.150	2.230	3.190	4.190	3.770	3.130	2.870
"AmerisourceBergen Corp."	"ABC"	"N - New York"	"54  - Consumer Non-Cyclicals"	"54301010 - Retailers - Drug"	2492.500	2388.900	2091.400	3037.700	2435.100	1311.500	2404.400	1791.100	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	11314.200	11764.600	11265.000	10127.800	10303.300	10553.300	9583.500	9696.200	11918.500	12074.300	12867.500	12020.700	11461.400	11669.500	11335.800	11414.800	169.100	176.500	173.400	110.200	103.400	143.000	170.200	176.700	25894.400	26404.400	26397.200	25296.400	24303.300	23677.200	23493.900	23078.800	1892.400	1903.400	1940.200	1829.100	1797.900	1749.900	1702.100	1630.700	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9612.100	9713.600	9759.900	8901.100	8877.600	8914.000	8876.600	8914.300	270.900	288.200	298.500	334.800	337.700	312.900	324.400	295.500	37669.800	38309.600	38395.700	36361.500	35316.500	34654.000	34397.000	33919.300	26836.900	26449.500	26403.600	25346.700	25404.000	24804.500	24276.000	24172.300	151.700	195.600	252.900	20.100	12.100	4.100	615.800	608.000	881.200	1454.500	1437.900	1373.500	1402.000	942.400	639.600	762.400	27869.700	28099.700	28094.400	26740.300	26818.200	25751.100	25531.400	25542.800	4510.800	4569.800	4640.000	4617.300	3781.600	3781.800	3839.600	3871.600	2239.400	2364.200	2297.700	2129.400	2652.300	2567.600	2496.700	2388.400	34737.000	35211.800	35208.200	33486.900	33252.000	32100.500	31867.700	31802.700	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2932.800	3097.800	3187.600	2874.600	2064.500	2553.500	2529.300	2116.600	37669.800	38309.600	38395.700	36361.500	35316.500	34654.000	34397.000	33919.300	13.620	14.170	14.540	13.170	9.450	11.680	11.620	9.680
"ABIOMED, Inc."	"ABMD"	"M - Nasdaq"	"56  - Healthcare"	"56101010 - Advanced Medical Equipment & Technology"	76.400	61.300	43.000	50.500	44.500	44.000	39.000	61.100	334.100	299.200	319.300	250.800	218.700	207.400	190.900	179.600	74.200	67.500	70.000	64.900	57.300	53.600	54.100	50.200	63.700	55.800	50.200	46.900	40.600	36.900	34.900	32.100	13.300	13.500	11.800	9.200	9.000	9.000	8.000	10.500	561.600	497.300	494.300	422.200	370.200	350.900	327.000	333.400	134.100	127.300	117.200	108.000	97.700	92.800	87.800	60.900	0.000	6.900	37.500	49.500	56.000	37.700	47.100	18.200	49.400	49.800	52.500	51.100	50.300	48.700	45.500	44.800	142.100	130.700	84.900	88.900	120.500	122.100	43.000	43.600	887.200	812.000	786.400	719.600	694.700	652.200	550.400	501.000	21.900	25.700	23.600	22.000	16.700	12.800	20.600	14.600	-99999999.990	-99999999.990	0.000	0.000	0.900	0.800	0.800	0.800	60.100	51.000	61.100	53.400	45.800	45.400	48.200	43.500	82.000	76.700	84.700	75.400	63.400	59.000	69.600	58.900	0.000	0.000	0.000	0.000	15.100	15.300	15.500	15.800	12.200	12.000	12.200	11.800	11.300	10.800	13.200	9.000	94.200	88.700	96.900	87.100	89.800	85.200	98.300	83.600	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	793.000	723.400	689.500	632.500	604.900	567.000	452.100	417.400	887.200	812.000	786.400	719.600	694.700	652.200	550.400	501.000	17.640	16.240	15.560	14.290	13.700	12.920	10.370	9.610
"Abbott Laboratories"	"ABT"	"N - New York"	"56  - Healthcare"	"56101020 - Medical Equipment, Supplies & Distribution"	7369.000	3065.000	3857.000	9407.000	11012.000	9675.000	8706.000	18620.000	181.000	199.000	185.000	203.000	187.000	160.000	154.000	155.000	5271.000	5192.000	5356.000	5249.000	4800.000	4633.000	4510.000	3248.000	3781.000	3714.000	3826.000	3601.000	3483.000	3603.000	3995.000	2434.000	1594.000	1952.000	1740.000	1687.000	1895.000	1912.000	1964.000	2319.000	18196.000	14122.000	14964.000	20147.000	21377.000	19983.000	19329.000	26776.000	7448.000	7432.000	7659.000	7607.000	7219.000	7286.000	7265.000	5705.000	971.000	940.000	913.000	883.000	1386.000	1545.000	1756.000	2947.000	42893.000	43795.000	45170.000	45493.000	40644.000	40785.000	40758.000	12222.000	2129.000	2126.000	2202.000	2120.000	1622.000	1552.000	1779.000	5016.000	71637.000	68415.000	70908.000	76250.000	72248.000	71151.000	70887.000	52666.000	2730.000	2503.000	2476.000	2402.000	1858.000	1667.000	1481.000	1178.000	4274.000	847.000	737.000	714.000	715.000	221.000	210.000	871.000	5772.000	5601.000	5797.000	5796.000	5362.000	4915.000	4955.000	4611.000	12776.000	8951.000	9010.000	8912.000	7935.000	6803.000	6646.000	6660.000	19284.000	19823.000	21154.000	27210.000	23310.000	23810.000	23764.000	20681.000	8679.000	8867.000	9143.000	9030.000	8785.000	8750.000	8930.000	4608.000	40932.000	37838.000	39509.000	45353.000	40216.000	39549.000	39525.000	32128.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	30705.000	30577.000	31399.000	30897.000	32032.000	31602.000	31362.000	20538.000	71637.000	68415.000	70908.000	76250.000	72248.000	71151.000	70887.000	52666.000	17.450	17.390	17.910	17.670	18.370	18.160	18.160	13.890
"Accenture Plc"	"ACN"	"N - New York"	"57  - Technology"	"57201010 - IT Services & Consulting"	5061.400	3928.800	3595.100	3681.700	4126.900	3382.200	3238.900	4077.100	3.200	3.300	3.400	0.700	3.000	2.600	2.500	2.500	7496.400	7446.700	7511.300	7458.000	6885.300	6741.700	6563.900	6469.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1024.600	958.100	1175.200	1163.500	1082.200	1079.200	958.700	819.800	13585.600	12336.900	12284.900	12303.800	12097.300	11205.700	10764.000	11368.400	1264.000	1228.900	1196.200	1159.000	1140.600	1041.000	968.400	928.900	238.600	251.000	254.300	266.500	252.500	250.400	243.300	290.800	6070.100	5963.500	6015.000	5770.700	5712.700	5253.700	4797.100	4560.100	3290.800	3470.400	3382.500	3474.100	3486.700	3384.700	3306.000	3295.500	24449.100	23250.800	23133.000	22974.200	22689.900	21135.600	20078.800	20443.700	1348.800	1389.000	1367.500	1316.900	1525.100	1291.100	1212.800	1163.300	5.300	2.800	2.900	3.000	2.900	2.900	2.900	2.800	8797.600	8161.800	7997.500	8543.100	8296.300	7860.200	7137.000	8004.000	10151.800	9553.600	9367.900	9863.000	9824.300	9154.300	8352.800	9170.100	19.700	26.000	25.900	22.200	22.200	24.700	24.500	24.600	3553.100	3518.500	3300.700	3195.500	3133.200	3079.900	3086.300	3214.900	14084.300	13453.500	13450.300	13872.000	13740.400	12968.200	12114.500	13026.600	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	10364.800	9797.300	9682.700	9102.100	8949.500	8167.400	7964.200	7417.100	24449.100	23250.800	23133.000	22974.200	22689.900	21135.600	20078.800	20443.700	16.180	15.330	15.670	14.780	14.500	13.190	12.800	11.930
"Adobe Inc"	"ADBE"	"M - Nasdaq"	"57  - Technology"	"57201020 - Software"	1747.100	2988.000	2667.000	2306.100	1774.600	1317.000	1068.900	1011.300	3197.300	3346.100	3481.000	3513.700	3593.900	3614.600	3578.700	3750.000	1044.500	1074.900	1062.700	1218.000	1006.200	901.500	850.800	833.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	311.900	332.500	270.200	210.100	206.400	219.200	257.100	245.400	6300.900	7741.400	7480.800	7247.800	6581.100	6052.200	5755.600	5839.800	1019.300	993.500	991.700	937.000	939.800	924.100	821.700	816.300	-99999999.990	-99999999.990	-99999999.990	0.000	0.000	0.000	80.400	80.400	7806.300	6144.300	6197.600	6207.200	6241.300	6242.500	6242.800	5820.900	269.100	284.200	303.400	143.500	144.600	146.100	144.300	139.900	15395.600	15163.400	14973.500	14535.600	13906.800	13364.900	13044.800	12697.200	145.600	117.200	131.100	113.500	90.300	77.900	191.500	88.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3646.500	3611.800	3405.400	3413.900	3125.800	2970.000	2762.600	2723.600	3792.000	3729.000	3536.500	3527.500	3216.100	3047.900	2954.100	2811.600	1874.700	1874.100	1874.800	1881.400	1889.200	1888.400	1884.100	1892.200	867.000	854.800	928.200	666.800	631.000	624.600	618.000	568.600	6533.700	6457.800	6339.500	6075.700	5736.400	5560.900	5456.100	5272.400	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	8861.900	8705.600	8634.000	8459.900	8170.400	7804.000	7588.700	7424.800	15395.600	15163.400	14973.500	14535.600	13906.800	13364.900	13044.800	12697.200	18.080	17.700	17.550	17.190	16.560	15.790	15.340	14.980
