"AAPL",65225.000,108249.000,156508.000,170910.000,182795.000,233715.000,215639.000,218118.000,18385.000,33790.000,55241.000,48999.000,52503.000,71230.000,60024.000,59212.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,14013.000,25922.000,41733.000,37037.000,39510.000,53394.000,45687.000,45217.000,1690.000,2903.000,3109.000,8705.000,10232.000,11389.000,8601.000,9359.000,1051.000,776.000,791.000,1764.000,2111.000,2349.000,2132.000,2712.000,1083.000,4432.000,5359.000,5756.000,8758.000,9009.000,8620.000,8271.000,75183.000,116371.000,176064.000,207000.000,231839.000,290345.000,321686.000,331141.000,27392.000,39756.000,57854.000,83451.000,120292.000,170990.000,193437.000,198751.000,18595.000,37529.000,50856.000,53666.000,59713.000,81266.000,65824.000,65417.000,6366.227,6469.806,6543.726,6477.188,6085.572,5753.421,5470.820,5298.661,0.000,0.000,0.379,1.629,1.812,1.980,2.180,2.230,7.510,11.840,18.060,19.070,18.330,20.750,23.440,24.990,-13854.000,-40419.000,-48227.000,-33774.000,-22579.000,-56274.000,-45977.000,-44649.000,47791.000,76615.000,118210.000,123549.000,111547.000,119355.000,128249.000,132390.000,12/31/2016,09/24/2016
"ADP",8927.700,9833.000,10595.400,9442.000,10226.400,10938.500,11667.800,12051.100,1756.200,1801.600,1933.800,1624.800,1815.100,2015.400,2219.600,2540.600,12.100,8.400,4.800,42.700,14.900,-1.400,-29.100,-205.400,1207.300,1245.000,1375.200,1122.200,1242.600,1376.500,1493.400,1694.100,1643.300,1389.400,1548.100,1699.100,1584.000,1639.300,3191.100,2705.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2925.700,3789.300,1932.800,1723.900,2374.500,2296.700,2216.200,2205.300,26862.200,34238.300,30817.400,32268.100,32059.800,33110.500,43670.000,39999.400,21383.300,28227.900,24703.400,26078.200,25389.600,28302.000,39188.400,36184.300,1682.100,1705.800,1910.200,1577.200,1821.400,1905.600,1859.900,2208.300,500.500,493.500,487.300,482.700,478.900,472.600,457.000,447.900,1.350,1.400,1.510,1.660,1.830,0.000,2.040,2.120,10.950,12.180,12.550,12.820,13.930,10.170,9.810,8.520,-2379.500,-7340.600,3243.600,-1578.400,813.300,-3760.300,-9087.200,-502.300,5478.900,6010.400,6114.000,6189.900,6670.200,4808.500,4481.600,3815.100,12/31/2016,06/30/2016
"CELG",3625.700,4842.100,5506.700,6493.900,7670.400,9256.000,11229.200,11229.200,989.600,1442.700,1746.400,1808.900,2515.000,2205.600,2809.800,2809.800,47.200,-9.000,169.000,171.100,52.700,348.600,394.600,394.600,880.500,1318.100,1456.200,1449.900,1999.900,1602.000,1999.200,1999.200,1351.100,1859.500,2090.400,3234.400,4121.600,4880.300,6169.900,6169.900,260.100,189.600,259.500,340.400,393.100,443.400,497.900,497.900,5144.800,4731.900,5143.200,4880.900,6258.800,15737.100,15257.600,15257.600,10177.200,10005.900,11734.300,13378.200,17340.100,26964.400,28085.600,28085.600,4193.200,4493.200,6039.800,7788.300,10815.300,21045.400,21486.300,21486.300,1181.600,1776.100,2018.600,2225.900,2806.300,2483.900,3976.300,3976.300,924.596,910.600,861.854,827.600,802.700,792.200,777.200,776.900,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.470,6.050,6.610,6.750,8.130,7.470,8.490,8.490,-2107.300,377.700,-1553.600,-528.600,-1438.000,-6259.000,-1002.200,-1002.200,5984.000,5512.700,5694.500,5589.900,6524.800,5919.000,6599.300,6599.300,12/31/2016,12/31/2016
"CERN",1850.200,2203.200,2665.400,2910.700,3402.700,4425.300,4796.500,4796.500,359.300,459.800,571.700,576.000,763.100,781.100,911.000,911.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,237.300,306.600,397.200,398.400,525.400,539.400,636.500,636.500,214.500,235.800,317.100,202.400,635.200,402.100,170.900,170.900,11.000,23.300,23.700,32.300,23.800,15.800,14.700,14.700,444.700,535.900,779.000,798.600,867.400,2049.800,2129.500,2129.500,2422.800,3000.400,3704.500,4098.400,4530.600,5562.000,5630.000,5630.000,517.500,689.700,870.800,930.700,964.600,1691.600,1702.000,1702.000,456.400,546.300,708.300,695.900,847.000,947.500,1155.600,1155.600,329.832,337.268,341.862,343.636,342.150,343.178,337.740,334.935,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.780,6.850,8.290,9.220,10.420,11.280,11.630,11.730,-520.900,-565.100,-701.600,-688.400,-284.600,-1405.900,-789.800,-789.800,1905.300,2310.700,2833.700,3167.700,3566.000,3870.400,3927.900,3927.900,12/31/2016,12/31/2016
"CMCSA",37937.000,55842.000,62570.000,64657.000,68775.000,74510.000,80403.000,80403.000,7956.000,10716.000,12155.000,13534.000,14854.000,15939.000,16825.000,16825.000,24.000,5.000,24.000,29.000,50.000,59.000,34.000,34.000,3635.000,4160.000,6203.000,6816.000,8380.000,8163.000,8695.000,8695.000,5984.000,1620.000,10951.000,1718.000,3910.000,2295.000,3301.000,3301.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,81298.000,165995.000,109243.000,108785.000,110056.000,115110.000,119870.000,119870.000,118534.000,157818.000,164971.000,158813.000,159186.000,166574.000,180500.000,180500.000,74180.000,110544.000,115615.000,108119.000,106475.000,114305.000,126557.000,126557.000,11179.000,14345.000,14854.000,14160.000,16945.000,18778.000,19240.000,19240.000,5616.000,5492.000,5356.000,5250.000,5166.000,4972.000,4820.000,4448.000,0.189,0.225,0.325,0.390,0.450,0.500,0.550,0.550,7.900,8.610,9.220,9.660,10.200,10.510,11.190,12.130,-5711.000,-12508.000,-1486.000,-9514.000,-8733.000,-11964.000,-18385.000,-18385.000,44354.000,47274.000,49356.000,50694.000,52711.000,52269.000,53943.000,53943.000,12/31/2016,12/31/2016
"CA",4227.000,4429.000,4779.000,4504.000,4412.000,4262.000,4025.000,4033.000,1228.000,1254.000,1365.000,1304.000,1070.000,1162.000,1135.000,1199.000,57.000,-9.000,42.000,38.000,197.000,32.000,-14.000,23.000,751.000,812.000,912.000,910.000,878.000,802.000,761.000,780.000,2583.000,3049.000,2679.000,2593.000,6504.000,2804.000,2812.000,2828.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6820.000,6972.000,7245.000,7106.000,6985.000,6537.000,6881.000,6745.000,11888.000,12414.000,11997.000,11815.000,12016.000,10973.000,11204.000,11022.000,6901.000,6794.000,6600.000,6365.000,6446.000,5348.000,5826.000,5446.000,1360.000,1381.000,1478.000,1408.000,1013.000,982.000,1022.000,1068.000,515.000,506.000,486.000,456.000,446.000,439.000,426.000,413.000,0.160,0.160,0.400,1.000,1.000,1.000,1.000,1.015,9.680,11.110,11.100,11.950,12.490,12.810,12.620,13.500,-888.000,-684.000,-451.000,-473.000,5.000,79.000,-595.000,-40.000,4987.000,5620.000,5397.000,5450.000,5570.000,5625.000,5378.000,5576.000,12/31/2016,03/31/2016
"EA",3654.000,3589.000,4143.000,3797.000,3575.000,4515.000,4396.000,4626.000,-686.000,-312.000,35.000,121.000,33.000,948.000,898.000,1043.000,142.000,144.000,27.000,-37.000,-36.000,-3.000,0.000,-99999999.990,-677.000,-276.000,76.000,98.000,8.000,875.000,1156.000,1300.000,1273.000,1579.000,1293.000,1292.000,1782.000,2068.000,2493.000,2483.000,100.000,77.000,59.000,42.000,56.000,36.000,33.000,35.000,1297.000,1254.000,2087.000,1974.000,1900.000,1824.000,1767.000,1713.000,4646.000,4928.000,5491.000,5070.000,5716.000,6147.000,7050.000,7719.000,1917.000,2364.000,3033.000,2803.000,3294.000,3111.000,3654.000,4170.000,152.000,320.000,277.000,324.000,712.000,1067.000,1223.000,1372.000,325.000,330.000,331.000,310.000,308.000,311.000,310.000,303.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.400,7.770,7.430,7.310,7.860,9.760,10.950,11.710,-572.000,-15.000,-689.000,32.000,-301.000,-470.000,-484.000,-899.000,2729.000,2564.000,2458.000,2267.000,2422.000,3036.000,3396.000,3549.000,12/31/2016,03/31/2016
"FAST",2269.500,2766.900,3133.600,3326.100,3733.500,3869.200,3962.000,3962.000,429.700,574.600,673.700,712.700,787.600,828.800,795.800,795.800,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,265.400,357.900,420.500,448.600,494.200,516.400,499.500,499.500,143.700,117.700,79.600,58.500,114.500,129.000,112.700,112.700,557.400,646.200,715.400,784.100,869.200,913.300,993.000,993.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1468.300,1684.900,1815.800,2075.800,2359.100,2532.500,2668.900,2668.900,185.800,226.000,255.500,303.100,443.900,731.200,735.800,735.800,240.500,268.500,396.300,416.100,499.400,546.900,514.000,514.000,294.861,295.054,296.089,296.754,296.490,291.453,288.950,289.074,0.410,0.650,0.740,0.800,1.000,1.120,1.200,1.200,4.350,4.940,5.270,5.970,6.460,6.180,6.690,6.690,-80.000,-112.200,-107.200,-201.800,-188.800,-180.600,-188.100,-188.100,1282.500,1459.000,1560.400,1772.700,1915.200,1801.300,1933.100,1933.100,12/31/2016,12/31/2016
"FISV",4133.000,4289.000,4436.000,4814.000,5066.000,5254.000,5505.000,5505.000,981.000,905.000,1048.000,1061.000,1210.000,1226.000,1445.000,1445.000,26.000,85.000,0.000,0.000,-99999999.990,85.000,0.000,-99999999.990,506.000,487.000,592.000,650.000,754.000,712.000,930.000,930.000,563.000,337.000,358.000,400.000,294.000,275.000,300.000,300.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6256.000,6601.000,6449.000,7358.000,7212.000,7072.000,7206.000,7206.000,8281.000,8548.000,8497.000,9513.000,9308.000,9340.000,9743.000,9743.000,5052.000,5290.000,5080.000,5928.000,6013.000,6680.000,7202.000,7202.000,987.000,936.000,865.000,1028.000,1306.000,1346.000,1431.000,1431.000,300.800,285.100,271.600,262.400,248.600,233.900,220.300,216.400,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10.730,11.430,12.580,13.660,13.250,11.370,11.530,11.740,-116.000,-664.000,-138.000,-113.000,-286.000,-360.000,-554.000,-554.000,3229.000,3258.000,3417.000,3585.000,3295.000,2660.000,2541.000,2541.000,12/31/2016,12/31/2016
"HOLX",1679.600,1789.300,2002.600,2492.300,2530.700,2705.000,2832.700,2872.000,69.900,344.600,71.400,-915.400,272.300,392.400,543.300,563.200,111.800,22.600,109.100,1170.700,64.700,91.200,15.800,16.800,-62.800,157.200,-73.600,-1172.800,17.300,131.600,330.800,332.300,515.600,712.300,560.400,822.500,736.100,491.300,548.400,646.000,192.500,230.500,367.200,289.400,330.600,283.100,274.700,258.300,4227.800,4381.100,8656.600,6721.200,6244.400,5831.400,5446.500,4480.200,5625.800,6008.800,10477.100,9000.800,8414.700,7642.500,7317.000,7337.800,2927.300,3071.900,7516.100,7059.300,6351.700,5563.300,5174.300,5109.200,456.700,456.000,370.200,493.800,508.400,786.100,787.200,792.500,258.743,261.099,264.041,268.704,275.499,280.566,280.213,278.663,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10.430,11.250,11.210,7.230,7.490,7.410,7.650,8.000,-67.000,-266.600,-3850.800,18.800,-67.000,-86.100,-68.400,-105.900,2698.500,2936.900,2961.000,1941.500,2063.000,2079.200,2142.700,2228.600,12/31/2016,09/24/2016
"JBHT",3793.500,4526.800,5055.000,5584.600,6165.400,6187.600,6555.500,6555.500,347.600,444.200,530.200,576.700,631.500,715.700,721.000,721.100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,199.600,257.000,310.400,342.400,374.800,427.200,432.100,432.100,7.700,5.500,5.600,5.800,6.000,5.600,6.400,6.400,17.300,20.900,23.100,26.200,27.700,23.200,18.600,18.600,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1961.700,2267.300,2464.600,2819.400,3378.500,3629.500,3829.000,3829.000,1388.600,1699.800,1672.800,1807.000,2174.000,2329.200,2414.900,2414.900,428.100,635.700,548.000,574.400,646.800,873.300,854.100,854.100,124.712,119.158,117.572,117.449,117.000,115.677,112.474,111.526,0.480,0.520,0.560,0.600,0.800,0.840,0.880,0.880,4.590,4.760,6.740,8.620,10.290,11.240,12.570,12.680,-226.000,-445.500,-369.600,-442.500,-659.700,-576.500,-485.400,-485.400,573.000,567.500,791.900,1012.500,1204.500,1300.400,1414.100,1414.100,12/31/2016,12/31/2016
"INTC",43623.000,53999.000,53341.000,52708.000,55870.000,55355.000,59387.000,59387.000,15463.000,17345.000,14638.000,12168.000,15201.000,14215.000,12782.000,12782.000,125.000,132.000,-99999999.990,363.000,441.000,141.000,3744.000,1978.000,11464.000,12942.000,11005.000,9620.000,11704.000,11420.000,10316.000,10316.000,5498.000,5065.000,8478.000,5674.000,2561.000,15308.000,5560.000,5560.000,3757.000,4096.000,4734.000,4172.000,4273.000,5167.000,5553.000,5553.000,5391.000,15521.000,15945.000,15663.000,15307.000,15265.000,23593.000,23593.000,63186.000,71119.000,84351.000,92358.000,91900.000,101459.000,113327.000,113327.000,13756.000,25208.000,33148.000,34102.000,36035.000,40374.000,47101.000,47101.000,16692.000,20963.000,18884.000,20776.000,20418.000,19017.000,21808.000,21808.000,5555.000,5256.000,4996.000,4970.000,4901.000,4742.000,4730.000,4736.000,0.630,0.782,0.870,0.900,0.900,0.960,1.040,1.040,8.900,8.730,10.250,11.720,11.400,12.880,14.000,13.980,-10539.000,-10301.000,-14060.000,-18073.000,-9905.000,-8183.000,-25817.000,-25817.000,49430.000,45911.000,51203.000,58256.000,55865.000,61085.000,66226.000,66226.000,12/31/2016,12/31/2016
"KLAC",1820.800,3175.200,3171.900,2842.800,2929.400,2814.000,2984.500,3259.200,330.100,1150.400,1016.300,729.700,772.100,529.700,960.400,1168.400,-13.600,12.600,6.100,6.000,7.000,163.300,8.900,-99999999.990,212.300,794.500,756.000,543.100,582.800,366.200,704.400,863.700,529.900,711.300,751.300,985.400,630.900,838.000,1108.500,937.000,401.700,575.700,650.800,634.400,656.500,617.900,698.600,671.200,445.300,414.100,383.400,361.100,363.100,347.200,339.500,337.700,3907.100,4675.500,5100.300,5287.400,5535.800,4826.000,4962.400,5094.500,1660.400,1814.600,1784.700,1805.200,1866.500,4404.600,4273.300,4129.400,447.800,823.200,941.600,913.200,778.900,605.900,759.700,857.800,170.652,167.261,166.795,166.089,166.016,162.282,155.869,156.335,0.600,1.000,1.400,1.600,1.800,2.000,2.080,2.100,13.160,17.100,19.880,20.970,22.100,2.600,4.420,6.170,-228.000,-359.500,-528.900,-241.400,-676.100,918.200,144.700,-336.500,2246.600,2860.900,3315.600,3482.200,3669.300,421.400,689.100,965.100,12/31/2016,06/30/2016
"ATVI",4447.000,4755.000,4856.000,4583.000,4408.000,4664.000,6608.000,6608.000,469.000,1328.000,1451.000,1372.000,1183.000,1319.000,1320.000,1320.000,329.000,38.000,0.000,0.000,-99999999.990,-99999999.990,92.000,-99999999.990,416.000,1069.000,1125.000,987.000,817.000,881.000,964.000,962.000,2812.000,3165.000,3959.000,8820.000,4848.000,3646.000,3207.000,3207.000,112.000,144.000,209.000,171.000,123.000,128.000,49.000,49.000,7753.000,7644.000,7637.000,7568.000,7566.000,8059.000,11626.000,11626.000,13447.000,13277.000,14200.000,14012.000,14642.000,15246.000,17452.000,17452.000,3244.000,2785.000,2883.000,7390.000,7409.000,7178.000,8333.000,8333.000,1376.000,952.000,1345.000,1264.000,1292.000,1192.000,2155.000,2155.000,1222.000,1148.000,1112.000,1024.000,716.000,728.000,740.000,743.000,0.150,0.165,0.180,0.190,0.200,0.230,0.260,0.520,8.350,9.140,10.180,6.470,10.100,11.080,12.320,12.270,-312.000,266.000,-124.000,308.000,-84.000,-3716.000,-1177.000,-1177.000,10203.000,10492.000,11317.000,6622.000,7233.000,8068.000,9119.000,9119.000,12/31/2016,12/31/2016
"MAT",5856.200,6266.000,6420.900,6484.900,6023.800,5702.600,5456.700,5456.700,901.900,1041.100,1021.000,1168.100,653.700,540.900,519.200,519.300,13.000,14.900,137.800,-99999999.990,-99999999.990,-99999999.990,-99999999.990,0.000,677.000,759.700,768.700,895.600,494.800,366.200,316.600,316.600,1281.100,1369.100,1335.700,1039.200,971.600,892.800,869.500,869.500,463.800,487.000,465.100,568.800,561.800,587.500,613.800,613.800,1037.600,1028.800,1786.800,1764.100,2131.700,2084.800,2048.100,2048.100,5417.700,5671.600,6526.800,6439.600,6722.000,6535.100,6493.800,6493.800,2789.100,3061.000,3459.700,3188.100,3772.900,3901.900,4086.000,4086.000,528.000,664.700,1275.700,698.400,888.600,734.600,594.500,594.500,360.615,344.669,341.665,343.394,339.016,339.172,341.480,342.653,0.830,0.920,1.240,1.440,1.520,1.520,1.520,1.520,7.290,7.570,8.980,9.470,8.700,7.760,7.050,7.030,-146.700,-174.500,-900.200,-242.100,-708.600,-282.500,-311.900,-311.900,2628.600,2610.600,3067.000,3251.600,2949.100,2633.300,2407.800,2407.800,12/31/2016,12/31/2016
"MSFT",62484.000,69943.000,73723.000,77849.000,86833.000,93580.000,85320.000,85688.000,24098.000,27161.000,21763.000,26556.000,27653.000,17978.000,19860.000,19566.000,59.000,0.000,6193.000,208.000,233.000,10194.000,1432.000,1309.000,18760.000,23150.000,16978.000,21863.000,22074.000,12193.000,16798.000,16768.000,5505.000,9610.000,6938.000,3804.000,8669.000,5595.000,6510.000,8468.000,740.000,1372.000,1137.000,1938.000,2660.000,2902.000,2251.000,1961.000,13552.000,13325.000,16622.000,17738.000,27108.000,21774.000,21605.000,45525.000,86113.000,108704.000,121271.000,142431.000,172384.000,174472.000,193468.000,224610.000,39938.000,51621.000,54908.000,63487.000,82600.000,94389.000,121471.000,155801.000,24073.000,26994.000,31626.000,28833.000,32231.000,29080.000,33325.000,22481.000,8813.000,8490.000,8396.000,8375.000,8299.000,8177.000,7925.000,7755.000,0.520,0.640,0.800,0.890,1.070,1.210,1.390,1.470,5.240,6.720,7.900,9.430,10.820,9.790,9.080,8.870,-11314.000,-14616.000,-24786.000,-23811.000,-18833.000,-23001.000,-23950.000,-40383.000,46175.000,57083.000,66363.000,78944.000,89784.000,80083.000,71997.000,68809.000,12/31/2016,06/30/2016
"MYL",5450.500,6129.800,6796.100,6909.100,7719.600,9429.300,11076.900,11076.900,720.500,1005.200,1108.700,1160.700,1341.700,1468.100,683.100,682.100,208.300,105.700,180.600,199.500,355.900,469.600,1445.700,1335.300,223.600,536.800,640.900,623.700,929.400,847.600,480.000,480.000,662.100,375.100,350.000,291.300,225.500,1236.000,998.800,998.800,1240.300,1396.700,1525.200,1656.900,1651.400,1951.000,2456.400,2456.400,6100.500,4601.800,5740.100,6858.400,6396.400,12602.000,23679.700,23679.700,11536.800,11598.100,11931.900,15294.800,15820.500,22267.700,34726.200,34726.200,7934.900,8106.400,8591.200,12353.000,12564.600,12503.300,23610.000,23610.000,931.400,720.400,949.000,1106.600,1014.800,2008.500,2047.200,2047.200,324.453,430.839,415.200,383.300,373.700,472.200,513.000,534.300,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.100,8.100,8.050,7.670,8.710,20.680,21.670,20.810,-725.400,-332.000,-364.200,-1868.800,-800.300,-1569.700,-7620.700,-7620.700,3601.900,3491.800,3340.700,2941.800,3255.900,9764.400,11116.200,11116.200,12/31/2016,12/31/2016
"FOXA",32778.000,24232.000,25051.000,27675.000,31867.000,28987.000,27326.000,28062.000,3323.000,3098.000,4463.000,8736.000,5189.000,9847.000,4154.000,4559.000,256.000,269.000,61.000,-2021.000,10.000,693.000,566.000,618.000,2539.000,2296.000,3176.000,6820.000,3785.000,8373.000,2763.000,3095.000,8709.000,12680.000,9626.000,6659.000,5415.000,8428.000,4424.000,4530.000,2392.000,2332.000,2595.000,2784.000,3092.000,2749.000,3291.000,3507.000,22055.000,23284.000,20307.000,22319.000,34196.000,18833.000,19510.000,19355.000,54384.000,61980.000,56663.000,50944.000,54793.000,50039.000,48193.000,49207.000,29271.000,31911.000,31979.000,33946.000,37375.000,32819.000,34532.000,34867.000,3854.000,3570.000,3122.000,1571.000,3535.000,3568.000,3028.000,4014.000,2619.000,2625.000,2499.000,2337.000,2265.000,2127.000,1943.000,1853.000,0.135,0.150,0.180,0.170,0.250,0.275,0.300,0.330,9.590,11.450,9.880,7.270,7.690,8.100,7.030,7.740,-313.000,-1369.000,-766.000,86.000,-935.000,6736.000,-1638.000,-588.000,25113.000,30069.000,24684.000,16998.000,17418.000,17220.000,13661.000,14340.000,12/31/2016,06/30/2016
"PCAR",10292.900,16355.200,17050.500,17123.800,18997.000,19115.100,17032.900,17032.900,648.500,1479.400,1595.800,1659.300,2004.900,2317.000,1087.900,1087.900,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,833.000,-99999999.990,457.600,1042.300,1111.600,1171.300,1358.800,1604.000,521.700,521.700,2040.800,2106.700,1272.400,1750.100,1737.600,2016.400,1915.700,1915.700,534.000,710.400,782.400,813.600,925.700,796.500,727.800,727.800,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,14234.100,17172.700,18627.800,20725.500,20618.800,21109.800,20638.900,20638.900,8876.300,11808.300,12780.900,14091.200,13865.600,14169.400,13861.300,13861.300,1551.400,1592.600,1519.000,2375.700,2123.600,2556.000,2300.800,2300.800,365.000,363.300,355.100,354.200,355.000,354.600,351.100,351.100,0.690,0.600,0.780,0.800,0.860,0.920,1.560,1.560,14.680,14.770,16.470,18.730,19.020,19.570,19.300,19.300,-467.100,-2419.000,-2588.000,-2151.000,-1531.900,-1974.900,-1564.300,-1564.300,5357.800,5364.400,5846.900,6634.300,6753.200,6940.400,6777.600,6777.600,12/31/2016,12/31/2016
"REGN",459.100,445.800,1378.500,2104.700,2819.600,4103.700,4860.400,4860.400,-97.500,-205.200,457.700,760.000,790.500,1233.100,1330.700,1330.600,-99999999.990,-99999999.990,-99999999.990,0.000,33.500,18.900,-99999999.990,-99999999.990,-104.500,-221.800,750.300,424.400,338.100,636.100,895.500,895.500,112.600,483.600,230.300,535.600,648.700,809.100,535.200,535.200,1.400,14.700,22.100,59.300,95.200,202.400,307.900,307.900,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1089.400,1323.600,2080.500,2951.000,3837.700,5609.100,6973.500,6973.500,561.600,837.900,835.100,998.900,1287.400,1954.300,2524.200,2524.200,99.200,-141.700,-74.600,583.600,752.400,1330.800,1473.400,1473.400,82.926,90.610,94.685,97.917,100.612,103.061,104.719,105.118,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.360,5.360,13.150,19.940,25.350,35.460,42.490,42.330,-437.000,128.500,-81.100,-355.500,-420.800,-907.600,-1046.900,-1046.900,527.800,485.700,1245.400,1952.100,2550.300,3654.800,4449.200,4449.200,12/31/2016,12/31/2016
"TXN",13966.000,13735.000,12825.000,12205.000,13045.000,13000.000,13370.000,13370.000,4514.000,2992.000,1973.000,2832.000,3947.000,4274.000,4799.000,4799.000,-111.000,605.000,822.000,-182.000,-51.000,22.000,25.000,304.000,3184.000,2201.000,1728.000,2125.000,2777.000,2943.000,3551.000,3550.000,1319.000,992.000,1416.000,1627.000,1199.000,1000.000,1154.000,1154.000,1520.000,1788.000,1757.000,1731.000,1784.000,1691.000,1790.000,1790.000,1205.000,7558.000,7062.000,6703.000,6347.000,5991.000,5678.000,5678.000,13401.000,20497.000,20021.000,18938.000,17372.000,16230.000,16431.000,16431.000,2964.000,9545.000,9060.000,8131.000,6982.000,6284.000,5958.000,5958.000,3820.000,3256.000,3414.000,3384.000,4054.000,4397.000,4614.000,4614.000,1199.000,1151.000,1132.000,1098.000,1065.000,1030.000,1003.000,1000.000,0.490,0.560,0.720,1.070,1.240,1.400,1.640,1.640,8.700,9.520,9.680,9.840,9.760,9.660,10.440,10.470,-1057.000,-6172.000,-1039.000,-3.000,-377.000,-302.000,-650.000,-650.000,10437.000,10952.000,10961.000,10807.000,10390.000,9946.000,10473.000,10473.000,12/31/2016,12/31/2016
"XLNX",1833.600,2369.400,2240.700,2168.700,2382.500,2377.300,2213.900,2310.900,428.300,789.500,627.800,580.700,739.100,755.100,669.900,704.100,33.900,16.300,18.800,0.000,19.300,24.500,0.000,-99999999.990,357.500,641.900,530.100,487.500,630.400,648.200,550.900,614.100,1031.500,1222.400,788.800,623.600,973.700,892.600,503.800,839.500,130.600,264.700,204.900,201.300,234.000,231.300,178.600,205.900,118.000,160.500,185.900,195.000,188.200,172.000,165.500,166.000,3184.300,4140.900,4464.100,4729.500,5037.300,4898.100,4819.300,4836.300,1063.800,1726.200,1756.400,1766.200,2249.700,2262.500,2216.500,2352.100,554.300,724.200,826.700,656.500,804.900,790.800,730.100,750.700,276.012,264.094,263.783,261.652,266.431,265.480,257.184,250.982,0.600,0.640,0.760,0.880,1.000,1.160,1.240,1.300,7.680,9.140,10.260,11.330,10.460,9.930,10.120,9.900,-336.700,-625.400,-960.900,-511.500,28.600,13.000,-423.900,34.100,2120.500,2414.600,2707.700,2963.300,2787.700,2635.500,2602.800,2484.200,12/31/2016,04/02/2016
"ESRX",44973.200,46128.300,93714.300,104098.800,100887.100,101751.800,100287.500,100287.500,2070.900,2314.400,2793.900,3551.700,3602.400,4339.300,5087.800,5087.800,-99999999.990,62.500,705.400,-99999999.990,1076.700,516.800,-99999999.990,-99999999.990,1204.600,1275.800,1345.200,1898.200,2007.600,2476.400,3404.400,3404.400,523.700,5620.100,2793.100,1991.400,1832.600,3186.300,3077.200,3077.200,382.400,374.400,1652.100,1871.100,2113.200,2023.100,1959.000,1959.000,7211.200,8727.500,61396.200,43321.000,41481.800,39747.000,37914.700,37914.700,10557.800,15607.000,58111.200,53548.200,53748.300,53243.300,51744.900,51744.900,6951.200,13133.300,34726.200,31710.800,33694.100,35870.500,35508.900,35508.900,2117.400,2193.100,4739.100,4770.900,4549.000,4848.300,4919.400,4919.400,538.500,500.900,731.300,808.600,750.300,689.000,626.900,608.900,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.700,4.940,31.980,27.010,26.730,25.210,25.900,26.660,-145.900,-123.900,-10391.700,-72.100,-411.900,-268.500,-351.900,-351.900,3606.600,2473.700,23385.000,21837.400,20054.200,17372.800,16236.000,16236.000,12/31/2016,12/31/2016
"IDXX",1103.400,1218.700,1293.300,1377.100,1485.800,1601.900,1775.400,1775.400,203.900,236.200,262.600,266.800,260.300,299.900,350.200,350.300,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,8.200,-99999999.990,-99999999.990,141.300,161.800,178.300,187.800,181.900,192.100,222.000,222.000,156.900,183.900,224.000,279.100,322.500,129.000,154.900,154.900,127.900,133.100,140.900,133.400,160.300,188.800,158.000,158.000,204.900,241.800,237.800,239.400,249.600,234.800,224.400,224.400,897.100,1030.800,1103.600,1230.500,1384.200,1475.000,1530.700,1530.700,322.900,491.200,467.400,712.300,1266.700,1559.100,1639.100,1639.100,178.800,217.900,222.400,246.000,235.800,216.400,334.600,334.600,115.426,113.580,109.970,106.318,100.094,92.601,89.732,89.285,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.970,4.750,5.790,4.870,1.170,-0.910,-1.210,-1.210,-43.200,-94.200,-58.100,-86.100,-80.400,-308.400,-90.800,-90.800,574.200,539.600,636.200,518.200,117.500,-84.100,-108.400,-108.400,12/31/2016,12/31/2016
