"CUBI"	"SmallCap 600"	"55  - Financials"	147.700	269.500	386.600	443.100	498.300	638.400	638.400	662.300	692.800	693.200	703.500	701.600	718.800	737.300	22.500	21.800	24.400	38.500	53.600	73.000	39.000	20.700	25.200	30.300	29.300	31.900	40.300	46.000	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	13.330	18.260	15.790	16.580	18.560	23.130	22.020	21.780	22.610	22.550	22.810	22.330	22.770	23.280	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	471.200	734.600	481.100	862.900	1158.800	1093.100	1414.300	1367.300	1360.300	1502.000	1294.200	1419.900	1386.100	1182.500	13.182	18.600	19.460	27.220	35.820	25.990	27.070	34.330	28.280	27.340	29.340	28.380	20.490	20.970	2.400	-82.080	28.560	-19.480	2.140	2.560	19.540	21.750	-20.590	4.410	-3.870	1.020	0.980	1.000	09/30/2018	01/18/2019
"CUTR"	"SmallCap 600"	"56  - Healthcare"	91.600	90.800	84.300	80.500	50.000	61.000	61.000	59.400	60.200	61.200	64.900	67.900	69.400	70.400	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.100	8.400	9.200	10.500	10.700	11.200	2.900	2.900	3.000	3.500	3.500	3.600	4.100	3.200	6.630	6.440	5.850	5.650	3.580	4.610	4.490	4.290	4.320	4.380	4.720	4.990	5.060	5.080	10.700	11.100	9.000	11.000	12.100	15.000	15.000	15.700	16.900	23.700	28.800	31.000	30.100	31.300	117.600	137.200	137.800	172.500	231.300	586.000	222.100	275.100	342.200	563.000	609.000	671.800	534.100	429.000	9.000	10.180	10.680	12.790	17.350	45.350	13.100	20.400	25.900	39.300	45.050	40.300	20.300	14.260	-0.430	-0.200	0.210	-0.350	-0.150	0.110	0.290	-0.280	0.520	0.240	0.430	-0.750	0.220	-0.160	09/30/2018	01/18/2019
"CUZ"	"MidCap 400"	"55  - Financials"	434.100	450.700	1362.600	1673.500	1683.400	2448.700	2448.700	2618.700	2771.300	2758.400	2765.100	2775.900	2770.700	2763.400	55.100	23.900	21.700	21.000	22.700	26.700	26.700	9.700	8.500	7.600	7.700	9.800	9.700	9.600	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	4.190	4.330	9.450	8.190	7.800	9.640	9.640	6.500	6.610	6.570	6.580	6.610	6.590	6.570	-99999999.990	1.900	24.600	0.000	7.200	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1411.100	1271.600	2001.900	2284.300	2553.500	3759.300	3571.400	4472.800	4748.100	5014.700	4890.000	4690.000	5113.300	4780.600	6.469	7.980	8.848	7.306	8.510	9.250	7.770	8.550	8.790	9.020	8.340	9.690	8.310	8.580	-1.520	-0.400	-9.870	-3.100	-0.470	-0.520	-0.520	-0.170	-0.010	-0.080	-0.230	-0.150	0.040	0.030	09/30/2018	01/18/2019
"CVBF"	"SmallCap 600"	"55  - Financials"	714.800	763.000	771.900	878.100	923.400	990.900	990.900	1046.300	1060.800	1076.500	1069.300	1066.900	1083.400	1818.600	35.000	25.300	16.500	16.400	8.600	8.000	1.900	2.000	2.100	2.100	2.000	2.200	2.100	3.800	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	6.800	7.310	7.370	8.340	8.730	9.240	9.200	9.660	9.670	9.810	9.740	9.710	9.850	14.370	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	863.300	1751.000	1614.800	1711.500	2347.000	2434.000	2375.800	2300.200	2352.300	2541.400	2492.700	2411.300	2372.100	2676.800	10.400	17.070	16.020	16.920	22.930	23.560	16.780	23.750	22.430	23.860	23.000	22.420	21.850	22.500	0.880	1.010	0.760	0.410	0.520	0.550	0.020	0.400	-0.050	0.230	0.140	0.220	0.110	0.240	09/30/2018	01/18/2019
"CVCO"	"SmallCap 600"	"53  - Consumer Cyclicals"	168.300	176.900	290.400	320.200	353.200	394.400	384.000	394.400	404.400	413.000	435.600	457.100	475.700	494.700	7.300	6.000	4.800	4.600	4.400	4.400	1.100	1.100	1.000	1.000	1.200	1.100	1.000	0.900	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	24.470	25.430	35.150	36.160	39.730	43.940	42.700	43.850	44.900	45.780	48.240	50.570	52.570	54.490	62.200	68.800	69.700	75.300	94.800	93.900	86.600	93.900	99.100	101.500	105.900	109.200	110.400	111.500	485.100	604.400	652.200	708.100	853.300	1295.300	835.900	993.500	1103.700	1254.400	1297.500	1444.900	1760.700	2159.000	49.980	68.700	79.270	83.310	99.850	152.600	92.400	119.250	129.650	156.900	159.100	207.650	200.610	149.250	-7.720	2.840	5.310	2.610	4.420	4.340	0.570	1.650	0.120	0.630	0.590	4.360	-0.410	1.910	09/29/2018	01/18/2019
"CVGW"	"SmallCap 600"	"54  - Consumer Non-Cyclicals"	110.000	119.300	179.400	185.000	214.100	243.100	218.200	235.900	247.800	243.100	249.100	266.400	284.800	263.200	1.200	1.100	1.000	0.800	0.800	1.000	0.200	0.300	0.200	0.200	0.200	0.300	0.100	0.200	0.100	1.500	0.800	0.100	0.100	0.100	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	7.430	8.030	11.380	10.700	12.340	13.960	12.560	13.540	14.220	13.950	14.280	15.240	16.290	15.060	22.900	28.700	31.000	26.400	31.800	30.900	24.400	38.600	32.700	30.900	31.200	39.200	35.900	35.000	404.900	488.500	783.100	881.300	1072.500	1484.800	1015.000	1181.600	1321.100	1299.400	1548.800	1658.900	1625.200	1711.600	25.210	30.260	47.300	49.000	61.400	84.400	59.150	56.400	69.050	73.700	85.350	96.150	97.000	81.060	0.410	-0.180	0.110	0.360	1.500	0.110	-2.590	1.070	0.620	1.000	-0.810	0.560	0.910	0.290	10/31/2018	01/18/2019
"CVLT"	"MidCap 400"	"57  - Technology"	230.000	354.000	462.600	407.000	396.300	466.900	435.200	466.900	495.000	515.300	396.100	404.100	396.700	417.100	0.100	0.000	0.000	0.700	0.900	1.000	0.200	0.200	0.200	0.200	0.200	0.500	0.000	0.000	39.900	47.400	55.100	64.100	69.300	83.500	21.200	22.900	22.500	22.900	24.000	24.700	24.800	24.500	5.220	7.790	9.850	8.950	8.780	10.450	9.650	10.410	10.970	11.300	8.750	8.990	8.730	9.090	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2774.200	2969.500	1970.500	1451.300	2033.100	2017.300	2001.700	1949.600	2198.000	2409.100	2063.300	2240.200	2641.000	2858.400	69.662	74.862	51.690	39.350	51.400	52.500	53.500	49.050	56.450	52.050	52.050	65.850	58.220	62.530	2.000	1.980	1.050	1.240	1.640	2.090	0.570	0.650	0.410	0.190	0.630	0.400	0.470	0.360	09/30/2018	01/18/2019
"CVS"	"500"	"56  - Healthcare"	38051.000	37653.000	37938.000	37958.000	37196.000	36830.000	36830.000	33837.000	34142.000	34863.000	37691.000	38673.000	35607.000	36618.000	588.000	561.000	517.000	615.000	859.000	1078.000	248.000	258.000	251.000	250.000	303.000	523.000	689.000	674.000	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	28.440	29.620	31.170	32.690	33.270	34.320	34.610	32.850	33.510	34.310	37.170	38.060	34.980	35.900	10046.000	11032.000	11045.000	11930.000	14001.000	14760.000	14760.000	14306.000	14271.000	14147.000	15296.000	14824.000	14922.000	14818.000	73323.300	99418.500	126522.000	123925.000	113272.000	101957.000	108124.200	106076.000	106663.700	105930.100	98825.000	86280.400	86806.300	101597.400	48.350	71.570	96.310	97.770	78.910	72.500	84.100	80.580	80.460	68.530	67.730	64.350	72.390	65.520	2.460	2.980	2.200	4.030	3.970	5.630	0.980	2.470	1.030	1.550	-1.130	1.340	1.960	0.050	09/30/2018	01/18/2019
"CVX"	"500"	"50  - Energy"	121382.000	136524.000	149113.000	155028.000	152716.000	145556.000	145556.000	146592.000	146203.000	146713.000	148124.000	150356.000	152198.000	153575.000	288.000	0.000	0.000	0.000	0.000	201.000	58.000	51.000	48.000	35.000	173.000	159.000	217.000	182.000	1216.000	1728.000	1861.000	1985.000	3340.000	1033.000	191.000	144.000	125.000	239.000	356.000	158.000	177.000	625.000	61.100	70.010	77.780	82.290	81.800	77.710	77.570	78.000	77.730	77.930	78.420	79.300	80.090	80.800	5543.000	6144.000	6380.000	6505.000	6334.000	5419.000	5419.000	5921.000	6075.000	5761.000	5585.000	6128.000	6644.000	6029.000	209905.000	236136.000	220549.000	185681.000	253370.000	274785.000	261175.200	241259.200	235533.700	257740.400	271619.200	250707.700	272335.400	259941.700	108.140	124.910	112.180	89.960	117.700	125.190	104.750	112.500	104.330	115.890	111.920	126.430	111.650	114.370	4.230	0.520	-5.410	-6.250	-9.660	-7.100	-1.160	-0.770	-0.120	0.060	0.290	-0.040	0.780	2.010	09/30/2018	01/18/2019
"CW"	"MidCap 400"	"52  - Industrials"	1205.000	1312.600	1552.700	1478.400	1255.400	1291.200	1291.200	1324.400	1393.200	1474.500	1527.800	1579.000	1576.100	1621.300	20.800	26.300	37.100	35.800	36.000	41.200	10.600	10.400	10.800	10.500	9.900	8.200	9.600	7.900	62.100	54.400	63.600	67.800	60.800	58.600	14.100	15.600	15.800	14.800	14.900	15.900	15.100	14.200	25.990	28.080	33.040	30.790	26.930	29.090	29.220	29.930	31.510	33.410	34.610	35.730	35.720	36.940	313.000	435.500	452.100	388.700	379.600	367.000	367.000	395.200	396.200	397.300	378.900	386.800	436.300	429.300	1915.800	3677.000	4101.700	3793.600	5250.400	5821.300	4758.500	4730.800	4680.800	5146.700	5717.500	6386.500	5846.800	6599.400	32.830	62.230	70.590	68.500	98.360	121.850	89.620	97.830	91.780	118.250	134.980	119.020	109.460	112.010	2.180	1.080	3.070	4.880	2.160	7.840	2.760	-0.790	1.630	1.880	4.370	-1.630	2.200	1.480	09/30/2018	01/18/2019
"CWT"	"SmallCap 600"	"59  - Utilities"	449.800	473.700	598.800	626.600	642.200	659.500	659.500	651.300	661.800	687.700	693.500	681.300	685.900	712.000	29.700	28.100	28.900	26.900	27.300	30.500	7.900	8.200	8.500	8.600	8.600	8.700	9.800	10.300	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	10.770	11.310	12.910	13.110	13.420	13.750	13.750	13.570	13.780	14.320	14.440	14.190	14.270	14.810	5.900	5.900	5.600	6.000	6.300	6.300	6.300	6.400	6.500	6.300	6.500	6.500	6.700	6.600	1274.400	1498.400	1594.800	1597.400	2161.500	2804.200	2255.600	2396.200	2484.100	2554.300	2889.500	2551.100	2683.400	2890.000	18.350	23.070	24.610	23.270	33.900	45.350	31.000	36.750	36.800	42.000	37.950	38.950	42.000	47.240	-0.790	-0.530	-0.610	-0.730	-1.340	-2.130	-0.730	-0.960	-0.920	-0.130	-1.030	-1.070	-1.060	-0.380	09/30/2018	01/18/2019
"CXO"	"500"	"50  - Energy"	2980.700	3466.200	3757.900	5280.800	6942.600	7623.000	7623.000	8532.000	8729.000	8631.000	8915.000	9738.000	9891.000	17232.000	118.400	182.700	218.600	433.300	215.400	203.500	41.900	40.000	39.000	39.000	28.000	30.000	57.000	46.000	11.400	39.800	109.500	284.800	58.800	77.500	23.000	15.000	20.000	7.000	17.000	18.000	26.000	10.000	29.060	33.590	36.220	48.520	57.890	56.570	52.660	58.100	59.260	58.490	60.410	65.830	56.430	91.200	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	16.000	16.000	-99999999.990	-99999999.990	-99999999.990	14.000	11.000	17.000	36.000	10382.900	14267.000	14015.600	13668.900	19005.800	22930.900	21884.400	20815.200	19980.900	22242.200	24976.600	24679.600	26565.900	33068.600	80.560	108.000	99.750	92.860	132.600	150.220	126.940	132.450	121.530	134.210	150.800	138.350	139.090	124.870	-5.270	-14.780	-4.980	-7.730	-8.150	-7.970	2.240	2.740	2.500	2.550	3.390	3.250	6.150	3.860	09/30/2018	01/18/2019
"CXW"	"MidCap 400"	"55  - Financials"	1408.000	1521.600	1502.500	1481.500	1462.700	1459.000	1459.000	1463.200	1463.300	1458.700	1451.600	1434.200	1427.900	1422.100	0.000	60.500	47.100	40.600	46.300	68.300	16.500	16.700	16.900	17.200	18.700	19.200	19.300	20.500	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	13.440	15.290	13.710	12.760	12.510	12.430	12.420	12.420	12.380	12.340	12.280	12.120	12.050	11.990	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	4904.200	4241.100	5110.600	4191.800	4267.200	4060.400	4280.500	5088.700	4629.600	4542.200	4054.600	3721.700	4254.700	4556.900	35.470	32.070	36.340	26.490	24.460	22.500	14.450	33.700	27.580	24.660	20.790	23.890	22.460	19.490	1.680	1.430	-0.060	0.460	-0.640	0.220	0.000	0.280	0.290	0.250	0.220	0.460	0.120	0.230	09/30/2018	01/18/2019
"CY"	"MidCap 400"	"57  - Technology"	400.300	180.900	180.200	207.800	2720.800	1891.800	1891.800	1858.300	1843.900	1847.200	1816.500	1827.700	1857.800	1885.300	0.000	3.800	8.100	5.800	16.400	55.200	20.600	19.500	18.800	20.900	21.000	18.900	15.600	17.100	190.000	379.800	190.900	164.600	274.800	331.200	91.600	87.000	88.200	90.400	87.500	92.900	95.400	90.300	2.430	1.210	1.210	1.310	9.010	5.920	5.840	5.680	5.590	5.550	5.270	5.140	5.180	5.210	92.300	127.600	100.600	88.200	243.600	287.800	287.800	325.000	311.800	287.000	272.100	275.400	286.800	289.400	1712.800	1765.200	2283.600	1710.700	3916.900	5975.400	4926.000	5662.000	5775.100	6280.100	6082.600	6024.900	7165.200	5913.900	10.840	10.500	14.280	9.810	11.440	15.240	9.970	13.270	13.650	15.860	17.470	15.580	12.940	13.290	0.930	0.260	-0.230	0.080	-0.550	0.060	0.130	-0.070	-0.060	0.250	0.460	-0.070	0.120	0.350	09/30/2018	01/18/2019
"CYH"	"SmallCap 600"	"56  - Healthcare"	2397.100	2731.200	3068.000	4003.000	4019.000	1615.000	1615.000	1429.000	1298.000	1213.000	-767.000	-775.000	-879.000	-1205.000	0.000	626.000	616.000	977.000	988.000	976.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	26.640	30.600	33.120	35.880	35.110	14.580	14.560	12.840	11.600	10.840	-6.850	-6.900	-7.790	-10.680	346.600	368.200	371.000	557.000	580.000	480.000	480.000	458.000	438.000	445.000	444.000	442.000	432.000	424.000	11456.000	12471.200	13613.300	19454.600	17897.800	16144.700	16293.000	16648.800	15737.600	14836.700	14429.000	14509.700	14470.600	14195.500	25.302	32.324	44.382	21.837	5.590	4.260	5.280	9.750	9.960	5.900	5.120	3.320	3.160	4.050	5.350	5.440	5.060	6.770	-0.280	3.550	1.300	0.860	1.190	-0.360	0.180	-0.570	-1.210	2.020	09/30/2018	01/18/2019
"CYTK"	"SmallCap 600"	"56  - Healthcare"	48.200	70.100	54.400	92.100	68.600	94.400	94.400	95.400	175.000	147.000	109.800	99.600	75.200	52.100	0.000	0.000	0.100	0.000	0.300	2.700	0.700	0.800	0.800	0.800	3.000	0.900	0.900	0.900	37.200	35.600	49.500	44.400	46.400	59.900	18.800	19.300	19.800	24.900	90.300	22.100	21.600	21.400	4.080	3.870	1.990	2.580	1.770	2.360	2.330	2.050	3.630	2.740	2.220	1.840	1.380	0.950	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	28.100	87.900	198.300	353.300	421.100	288.500	456.100	579.000	512.800	692.900	309.200	306.100	436.000	552.400	3.960	6.500	8.010	10.460	12.150	8.150	9.700	10.600	12.100	13.650	7.750	8.300	6.690	6.850	-3.900	-1.850	-0.300	-1.290	0.110	0.830	1.770	-0.480	-0.650	-0.480	-2.120	-0.560	-0.500	-0.600	09/30/2018	01/18/2019
"D"	"500"	"59  - Utilities"	11446.000	10568.000	11642.000	11555.000	12664.000	14605.000	14605.000	14917.000	14973.000	16280.000	17142.000	17689.000	18064.000	18470.000	796.000	816.000	877.000	1193.000	904.000	1010.000	295.000	292.000	308.000	305.000	300.000	314.000	361.000	378.000	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	19.970	18.450	20.120	19.830	21.380	23.690	23.330	23.750	23.800	25.340	26.630	27.190	27.670	28.250	1348.000	1259.000	1176.000	1410.000	2696.000	1524.000	1524.000	1453.000	1469.000	1527.000	1477.000	1367.000	1429.000	1455.000	50585.600	58612.900	67219.000	65452.800	74504.900	87034.400	85016.400	86613.700	87225.600	88156.500	91618.400	83463.200	84099.900	85826.100	51.800	64.690	76.900	67.640	76.590	81.060	75.200	77.640	76.630	81.140	74.070	68.180	71.420	68.770	-3.160	-2.150	-3.370	-5.670	-4.440	-5.970	-1.990	-0.870	-1.250	-0.850	-1.550	-0.640	-0.450	-0.500	09/30/2018	01/18/2019
"DAKT"	"SmallCap 600"	"57  - Technology"	190.800	188.200	203.100	212.000	201.100	198.300	199.700	198.300	206.400	211.000	204.400	197.600	199.400	204.700	0.300	0.400	0.300	0.200	0.200	0.200	0.100	0.100	0.100	0.000	0.000	0.000	0.000	0.000	23.500	23.100	23.400	24.700	26.900	29.100	7.000	7.900	9.000	8.900	8.300	9.200	9.300	9.000	4.560	4.450	4.740	4.870	4.570	4.500	4.530	4.480	4.670	4.750	4.590	4.430	4.470	4.570	77.900	88.400	95.600	99.500	100.000	102.900	95.100	102.900	120.800	101.700	102.900	106.300	79.000	69.500	436.300	623.600	495.100	325.900	447.100	374.400	404.300	390.100	409.200	419.600	367.000	375.600	372.200	295.300	11.080	15.680	12.510	8.720	10.700	9.130	8.350	9.370	9.630	10.270	8.910	8.510	7.310	7.410	-0.530	0.240	0.140	0.320	-0.480	0.390	0.570	-0.240	-0.270	0.170	0.260	-0.160	-0.400	0.550	10/27/2018	01/18/2019
"DAL"	"500"	"52  - Industrials"	-1396.000	-2131.000	11643.000	8813.000	10850.000	12287.000	12287.000	12945.000	13479.000	14001.000	12530.000	12557.000	12856.000	13704.000	1094.000	1005.000	852.000	650.000	481.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-1.650	-2.510	13.930	11.060	14.450	17.070	16.830	17.780	18.520	19.550	17.720	17.840	18.500	19.990	367.000	1023.000	1063.000	852.000	697.000	891.000	891.000	855.000	938.000	1136.000	1329.000	1146.000	1589.000	1170.000	21164.200	33615.000	49620.800	47972.900	43298.700	44890.000	40478.700	40778.900	45895.700	41855.500	46612.000	45788.200	42448.300	47553.500	11.870	27.470	49.190	50.690	49.190	56.000	41.770	49.930	53.740	50.030	53.900	49.540	54.730	48.110	1.870	0.600	2.160	2.850	5.470	4.110	0.890	-1.580	2.660	1.530	1.890	1.210	3.280	5.810	09/30/2018	01/18/2019
"DAN"	"MidCap 400"	"53  - Consumer Cyclicals"	984.000	1090.000	937.000	1080.000	728.000	1157.000	1157.000	1078.000	1119.000	1188.000	1013.000	1104.000	1145.000	1239.000	158.000	84.000	99.000	118.000	113.000	113.000	29.000	27.000	27.000	25.000	23.000	24.000	23.000	24.000	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	6.710	7.360	6.400	6.840	4.580	7.920	8.040	7.460	7.730	8.190	6.940	7.580	7.890	8.560	784.000	742.000	670.000	654.000	625.000	638.000	638.000	814.000	852.000	911.000	969.000	1032.000	1046.000	1100.000	3113.400	3606.800	4026.700	2812.400	3904.800	5715.500	3773.200	4354.200	4690.400	5443.200	6017.500	5225.700	4654.600	4403.500	15.610	19.620	21.740	13.800	18.980	32.010	15.480	18.890	22.330	30.490	26.570	20.190	15.570	17.760	0.660	0.530	2.120	1.200	0.680	0.180	0.470	-0.640	0.600	0.610	0.290	-0.800	0.320	0.210	09/30/2018	01/18/2019
"DAR"	"SmallCap 600"	"54  - Consumer Non-Cyclicals"	920.400	1062.400	2021.000	1953.000	1870.700	1973.000	1973.000	1999.400	2064.300	2122.700	2244.900	2365.400	2263.400	2254.400	37.200	24.100	38.100	135.400	105.500	94.200	22.400	21.700	22.400	22.500	22.300	23.100	23.000	20.100	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	8.010	9.030	16.910	11.860	11.340	11.990	11.980	12.140	12.530	12.890	13.620	14.360	13.750	13.690	50.800	130.100	65.100	401.600	344.600	330.800	330.800	342.100	359.600	375.100	358.200	373.100	370.600	361.700	2084.500	2602.300	2186.500	3873.600	4008.700	4723.700	3865.600	4210.600	4405.000	4610.500	4678.100	4582.800	4939.100	4839.800	16.040	20.880	18.160	10.520	12.910	18.130	13.600	13.010	15.740	18.250	18.190	19.880	20.660	21.490	1.560	1.130	0.750	0.210	1.130	0.890	0.670	0.570	0.590	0.420	0.840	0.160	0.610	0.430	09/29/2018	01/18/2019
"DBD"	"SmallCap 600"	"57  - Technology"	827.000	791.500	596.800	531.500	412.400	591.400	591.400	533.100	587.200	572.200	464.600	426.900	227.000	-7.400	34.500	30.300	22.800	25.100	28.300	96.300	31.300	30.000	31.300	26.200	25.900	25.800	27.600	44.500	78.100	84.100	86.200	83.700	86.300	105.100	37.900	40.500	40.400	34.600	41.100	41.700	40.700	35.600	12.870	12.550	9.370	8.240	6.350	8.560	7.840	7.080	7.780	7.580	6.130	5.630	2.990	-0.100	440.900	413.000	376.500	374.700	369.300	737.700	737.700	761.100	779.300	807.800	728.900	831.300	820.900	846.500	2291.800	2399.800	2522.500	2143.400	1979.900	2752.900	3519.400	4073.700	4049.200	3776.100	3086.800	3140.100	2997.000	2612.000	30.610	33.010	34.640	30.090	25.150	16.350	21.800	30.200	28.000	19.300	15.700	11.950	3.900	3.950	1.350	0.200	0.260	0.850	-1.430	-1.120	2.630	-1.140	-1.870	-0.960	3.130	-2.250	-1.640	-1.650	09/30/2018	01/18/2019
"DCI"	"MidCap 400"	"52  - Industrials"	910.000	1085.200	1002.500	774.800	767.400	850.100	776.500	797.700	850.100	876.300	822.300	831.700	853.000	849.600	11.500	10.900	10.200	15.200	20.700	19.500	4.800	4.800	5.100	5.200	5.100	5.400	5.600	4.200	59.600	62.600	61.800	60.200	55.500	54.700	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	6.060	7.320	6.890	5.620	5.740	6.410	5.840	6.020	6.470	6.700	6.300	6.390	6.580	6.600	256.100	234.800	253.400	265.000	234.100	293.500	260.400	272.800	293.500	319.600	344.900	344.200	334.100	360.500	5010.600	6430.600	5758.600	4340.300	5958.000	6798.000	5897.800	6445.500	6547.400	6501.100	6944.400	6137.600	6529.900	7127.300	32.840	43.460	38.630	28.660	42.080	48.950	36.520	42.950	45.540	47.210	47.460	45.120	51.280	48.280	0.880	1.070	0.930	0.200	0.940	1.190	0.250	0.160	0.300	0.160	-0.030	-0.010	0.420	0.080	10/31/2018	01/18/2019
"DCOM"	"SmallCap 600"	"55  - Financials"	361.000	391.600	435.500	459.700	493.900	565.900	565.900	573.200	580.400	586.000	598.600	608.000	615.500	603.600	69.700	86.100	47.000	48.400	46.200	52.100	13.900	14.000	14.400	15.200	15.900	17.000	17.900	19.600	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	10.700	11.420	12.380	12.810	13.630	15.410	15.390	15.270	15.460	15.680	16.030	16.260	16.460	16.280	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	495.800	571.900	597.700	619.900	734.800	726.300	696.200	744.600	810.300	743.900	726.700	612.800	692.100	642.500	13.890	16.920	16.280	17.490	20.100	20.950	16.200	21.500	19.600	22.050	18.000	19.500	16.120	18.310	1.180	1.430	1.120	0.710	0.780	-0.170	0.140	0.210	-0.210	0.340	0.010	0.150	0.240	0.280	09/30/2018	01/18/2019
"DDD"	"SmallCap 600"	"57  - Technology"	254.800	480.300	932.600	1292.900	655.900	629.900	629.900	637.500	647.800	617.700	618.900	612.200	590.200	580.500	2.100	12.500	3.400	1.200	2.000	1.300	0.000	0.000	0.000	0.200	0.200	0.200	0.200	0.200	14.300	23.200	43.500	75.400	92.800	88.400	21.100	22.900	24.400	24.400	23.000	25.900	22.700	23.200	3.410	5.940	9.480	11.970	5.860	5.670	5.670	5.730	5.820	5.530	5.530	5.470	5.270	5.160	25.300	41.800	75.100	96.600	105.900	103.300	103.300	105.100	110.800	100.600	103.900	110.400	114.500	128.200	2613.900	7442.600	2947.900	673.500	1348.800	789.700	1306.400	1517.100	1943.400	1371.000	843.400	1188.800	1440.200	2048.600	35.567	92.930	32.870	8.690	13.290	8.640	13.870	15.200	18.700	12.380	9.500	13.810	12.080	11.330	0.320	0.580	0.170	0.260	-0.230	0.360	0.170	0.170	-0.010	-0.010	0.070	-0.020	0.090	-0.110	09/30/2018	01/18/2019
