"DAL",1220.000,1094.000,1005.000,852.000,650.000,481.000,127.000,121.000,102.000,107.000,93.000,95.000,93.000,94.000,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,1.080,-1.670,-2.520,13.710,10.540,13.610,11.910,13.130,13.930,14.540,15.580,16.910,16.830,17.780
"DD",1258.000,1367.000,464.000,448.000,377.000,342.000,94.000,82.000,82.000,92.000,93.000,93.000,92.000,84.000,3254.000,3916.000,2123.000,2037.000,1958.000,1898.000,495.000,441.000,483.000,418.000,432.000,410.000,381.000,416.000,9.950,9.000,10.680,17.270,14.230,10.910,14.740,12.140,11.130,11.620,11.540,10.880,11.250,12.920
"DE",811.400,759.400,782.800,741.300,659.000,974.000,165.500,171.500,162.900,173.200,191.000,200.700,87.800,208.100,1052.400,1226.200,1433.600,1477.300,1452.000,1425.100,341.100,346.800,404.000,319.300,345.000,338.800,386.000,310.900,14.840,16.290,17.230,26.640,24.970,20.210,24.250,23.300,20.910,20.830,22.740,23.630,20.720,21.550
"DFS",1484.600,1331.000,103.000,1146.000,1134.000,1263.000,311.000,323.000,329.000,334.000,339.000,359.000,366.000,386.000,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,15.210,17.760,18.700,21.130,22.890,24.520,24.270,24.810,25.040,25.790,26.430,26.830,27.600,29.180
"DG",274.000,204.900,127.900,89.000,88.200,86.900,21.600,20.700,21.400,23.300,24.100,24.400,23.900,25.500,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,11.890,13.700,15.000,16.730,18.740,18.270,17.880,18.330,18.300,18.590,18.850,19.120,19.120,19.600
"DGX",145.000,172.200,167.700,162.000,167.000,154.000,37.000,35.000,36.000,0.000,35.000,37.000,36.000,37.000,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,22.960,23.270,26.250,25.970,29.660,32.530,29.960,31.870,32.530,32.420,32.410,33.550,33.780,33.800
"DHI",88.200,51.900,26.900,9.700,4.500,17.200,0.000,9.800,1.600,1.900,2.400,2.500,1.700,1.900,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,8.220,8.230,11.290,12.600,15.020,16.090,15.350,16.040,16.410,16.880,17.520,18.220,18.700,19.280
"DHR",117.200,141.600,157.500,141.200,94.700,139.800,29.000,39.100,50.700,52.900,108.400,43.700,32.300,40.300,774.000,1018.500,1137.900,1104.400,769.400,861.400,304.600,212.200,236.100,226.100,466.000,241.100,268.000,267.400,20.990,25.000,27.430,32.160,33.290,33.940,33.970,33.570,34.470,35.590,36.220,33.500,33.190,34.260
"DIS",456.000,435.000,472.000,349.000,294.000,265.000,66.000,62.000,68.000,66.000,81.000,88.000,119.000,121.000,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,19.590,19.910,22.160,25.350,25.840,26.280,27.100,27.430,26.520,26.580,27.020,27.260,26.910,27.140
"DISCA",203.000,208.000,248.000,306.000,328.000,330.000,89.000,77.000,82.000,82.000,85.000,91.000,91.000,86.000,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,14.640,16.250,12.630,12.800,12.330,12.610,12.040,12.690,13.060,12.790,12.990,13.230,13.170,13.180
"DISH",454.800,1116.000,536.200,745.000,611.200,494.000,156.300,152.800,142.800,42.100,0.700,3.400,19.700,29.300,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-2.540,-0.940,0.080,2.140,4.370,5.940,4.960,5.760,6.170,5.930,6.730,7.580,9.230,9.970
"DLPH",30.000,123.000,136.000,143.000,135.000,127.000,32.000,30.000,30.000,35.000,41.000,41.000,41.000,33.000,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,17.190,4.010,7.260,9.370,8.360,7.890,7.410,8.650,8.180,8.060,8.190,8.720,9.380,8.880
"DLR",137.400,149.400,157.100,189.400,191.100,201.400,46.100,48.100,61.700,57.300,59.900,63.100,56.200,55.500,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,17.330,19.850,25.020,17.360,21.220,23.220,20.610,19.920,22.040,21.260,20.430,28.130,25.680,25.230
"DLTR",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,5.740,5.590,7.270,5.370,8.670,19.810,9.070,18.880,17.650,18.770,19.850,20.620,21.410,22.840
"DOV",115.300,124.800,126.000,124.500,131.700,131.700,33.100,33.100,32.500,33.300,33.800,33.800,35.500,36.400,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,24.220,26.530,27.100,31.400,22.200,23.120,22.650,22.960,23.640,23.850,23.930,24.400,24.450,25.420
"DOW",1473.000,1341.000,1269.000,1101.000,983.000,946.000,232.000,233.000,240.000,201.000,208.000,220.000,229.000,219.000,1660.000,1646.000,1708.000,1745.000,1647.000,1598.000,429.000,382.000,404.000,361.000,399.000,399.000,425.000,416.000,15.840,15.910,14.430,19.300,15.730,18.910,17.230,17.820,19.340,19.580,22.440,22.510,31.250,22.500
"DPS",128.000,114.000,135.000,132.000,125.000,117.000,28.000,28.000,34.000,33.000,33.000,33.000,48.000,40.000,16.000,15.000,15.000,15.000,18.000,19.000,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,10.230,10.350,10.830,11.220,11.720,11.440,11.820,11.540,11.560,11.200,11.530,11.520,11.640,11.960
"DRI",99.600,97.500,205.700,123.300,132.700,184.900,0.200,0.200,0.100,0.000,0.000,0.000,0.000,0.000,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,13.600,14.150,14.160,15.970,16.460,18.270,18.490,19.030,15.530,15.030,15.430,14.420,15.060,15.900
"DTE",543.000,488.000,440.000,436.000,429.000,450.000,115.000,116.000,109.000,113.000,114.000,114.000,131.000,125.000,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,40.010,41.470,43.120,45.260,47.050,49.010,47.700,49.230,49.010,49.650,49.040,51.010,51.200,51.360
"DUK",840.000,859.000,1244.000,1329.000,1529.000,1527.000,403.000,403.000,402.000,319.000,511.000,500.000,482.000,423.000,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,51.260,51.290,71.190,58.540,57.810,57.240,57.980,57.200,57.900,57.740,57.900,57.900,58.760,58.870
"DVA",256.000,241.100,299.500,429.900,525.300,461.600,97.400,152.300,103.500,108.400,102.900,102.900,104.600,108.200,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,9.750,11.310,19.600,21.110,24.350,22.990,23.300,24.160,23.500,23.340,23.020,23.210,24.110,23.970
"DVN",344.000,766.000,846.000,410.000,476.000,503.000,116.000,121.000,130.000,136.000,144.000,289.000,139.000,140.000,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,44.260,51.390,53.200,50.990,53.180,17.110,44.330,37.740,28.440,16.390,13.520,9.490,11.270,11.420
"DXC",252.000,167.000,174.000,165.000,147.000,126.000,30.000,30.000,29.000,33.000,31.000,25.000,29.000,33.000,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,42.280,48.570,17.930,20.280,26.500,20.600,20.860,21.680,15.260,15.960,10.890,14.160,14.520,13.530
"EA",2.000,1.000,20.000,29.000,30.000,31.000,7.000,7.000,6.000,4.000,28.000,12.000,11.000,11.000,1229.000,2277.000,2392.000,1153.000,1125.000,1094.000,285.000,296.000,265.000,266.000,282.000,294.000,291.000,285.000,8.400,7.770,7.430,7.310,7.860,9.760,9.790,10.730,10.080,9.680,11.060,12.350,11.990,11.710
"EBAY",3.600,25.000,63.000,95.000,109.000,144.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,908.400,1235.200,1573.000,915.000,983.000,923.000,232.000,241.000,229.000,239.000,295.000,288.000,292.000,278.000,11.720,13.870,16.150,18.260,15.910,5.440,16.270,5.370,5.530,5.450,5.640,6.060,9.550,10.710
"ECL",65.600,82.100,285.600,272.800,268.000,253.700,65.200,56.400,61.600,63.400,68.900,68.700,71.600,76.000,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,9.120,23.920,20.780,24.490,24.380,23.310,23.040,23.000,22.980,23.340,22.360,22.570,23.560,23.670
"ED",597.000,582.000,586.000,576.000,586.000,629.000,155.000,155.000,156.000,162.000,162.000,165.000,173.000,172.000,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,38.910,39.080,40.520,41.810,42.940,44.550,43.570,43.660,44.520,44.500,44.920,46.640,46.850,46.990
"EFX",56.100,55.100,55.400,70.200,68.600,63.800,16.200,15.800,15.700,20.100,23.600,24.300,24.100,24.200,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,13.550,13.970,16.120,18.980,18.150,19.470,18.280,18.820,19.520,20.940,21.320,22.980,22.260,24.070
"EIX",440.000,485.000,521.000,544.000,560.000,555.000,143.000,138.000,138.000,135.000,140.000,144.000,147.000,150.000,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,32.460,30.840,28.930,30.480,33.620,34.870,33.980,34.740,35.580,34.870,35.090,35.450,36.240,36.800
"EL",74.300,63.900,61.100,54.800,50.800,60.000,15.200,15.000,17.100,17.000,18.000,18.600,21.000,22.000,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,4.930,6.670,7.030,8.480,9.980,9.610,10.190,9.670,9.370,9.750,10.330,9.690,9.980,10.340
"EMN",105.000,83.000,148.000,186.000,203.000,279.000,70.000,70.000,69.000,70.000,71.000,71.000,69.000,0.000,152.000,317.000,198.000,193.000,227.000,251.000,57.000,64.000,74.000,54.000,55.000,54.000,56.000,54.000,22.570,13.390,20.230,24.650,23.480,26.520,25.330,26.090,26.520,28.440,29.600,30.170,30.960,31.810
"EMR",280.000,246.000,224.000,218.000,214.000,198.000,49.000,49.000,198.000,53.000,54.000,53.000,215.000,52.000,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,13.040,13.890,14.090,14.750,14.450,12.000,13.100,13.140,12.000,11.470,11.980,11.870,11.750,12.000
"EOG",129.600,210.400,213.600,235.500,201.500,237.400,53.300,60.500,60.600,63.000,68.400,71.100,70.900,71.300,259.900,224.900,173.500,209.000,205.900,138.200,46.700,37.300,25.500,28.700,23.600,25.400,31.700,33.900,20.390,24.060,24.820,28.530,32.590,23.720,32.060,31.950,24.330,23.690,22.690,22.030,21.540,24.460
"EQIX",281.000,362.600,200.300,248.800,270.600,299.100,74.500,76.300,79.500,100.900,100.300,92.200,98.800,111.700,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,40.630,39.290,45.580,47.050,42.110,47.510,37.580,25.330,49.520,70.730,67.480,64.950,61.150,89.560
"EQR",480.400,958.100,934.200,609.100,468.500,455.300,113.300,116.800,113.900,218.900,88.800,88.600,98.600,108.500,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,17.290,18.550,23.920,29.510,28.570,28.700,28.780,28.710,28.680,30.240,30.470,27.600,27.900,27.940
"EQT",128.200,136.300,184.800,142.700,136.500,146.500,36.800,36.500,35.900,36.200,36.300,36.000,39.500,42.700,5.400,4.900,10.400,18.500,21.700,62.000,11.400,8.200,29.800,3.100,3.600,2.700,4.000,3.100,21.310,24.060,24.090,26.800,30.240,33.320,33.710,33.900,33.270,35.040,36.320,34.980,34.010,34.750
"ES",237.300,250.400,329.900,341.400,345.000,372.400,94.800,92.300,92.500,92.800,98.200,100.500,99.900,102.400,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,21.580,22.620,33.320,30.480,31.560,32.620,31.880,32.070,32.430,32.610,32.880,33.070,33.470,33.740
"ESRX",167.100,299.700,1238.000,596.100,582.900,500.300,132.300,128.400,123.200,138.600,136.800,273.400,146.000,145.700,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,6.700,4.940,31.980,27.010,26.730,25.210,23.430,24.450,25.670,23.010,24.400,25.060,26.660,26.490
"ESS",175.200,103.200,111.900,116.500,164.600,204.800,50.800,50.100,56.400,52.500,55.600,56.700,54.900,52.000,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,37.920,41.910,48.270,48.620,105.200,95.020,95.050,94.370,94.330,93.910,93.480,92.950,94.510,95.560
"ETFC",167.100,177.800,179.900,114.400,113.000,65.000,15.000,14.000,15.000,0.000,0.000,0.000,0.000,0.000,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,19.180,18.440,17.160,16.920,18.620,19.940,19.700,20.010,19.810,20.110,20.880,21.580,21.410,22.010
"ETN",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,425.000,417.000,439.000,644.000,647.000,625.000,158.000,158.000,156.000,153.000,149.000,149.000,146.000,145.000,21.940,22.080,43.450,35.460,33.300,32.620,32.510,33.690,33.040,32.900,33.840,33.520,33.940,33.070
"ETR",575.200,513.600,569.300,604.000,627.500,643.500,159.800,164.100,159.400,164.100,170.500,167.200,164.500,162.000,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,45.680,50.510,51.870,54.050,55.750,51.660,56.580,51.110,51.890,52.420,54.570,56.240,45.120,44.930
"EVHC",13.500,15.300,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,18.640,20.240,22.410,24.390,38.490,44.260,32.270,32.950,33.850,43.160,40.250,41.140,41.910,89.930
"EW",2.400,3.100,8.800,5.800,21.600,18.400,4.200,4.300,4.500,0.000,0.000,0.000,0.000,2.400,204.400,246.300,582.600,323.000,346.500,383.100,97.500,101.000,98.200,102.400,112.900,113.100,114.900,128.700,5.750,5.840,6.440,6.910,10.290,11.620,10.630,11.250,11.600,10.790,11.650,12.630,12.260,12.990
"EXC",817.000,726.000,928.000,1356.000,1065.000,1033.000,345.000,502.000,253.000,278.000,287.000,376.000,516.000,357.000,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,20.510,21.700,26.370,26.560,26.290,28.980,26.760,26.230,28.230,27.940,27.860,27.870,28.140,27.960
"EXPD",0.600,1.000,1.300,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,8.200,9.450,9.640,10.120,9.530,8.960,10.040,9.890,9.760,9.140,9.780,9.770,10.210,10.240
"EXPE",66.400,90.700,87.800,87.400,98.100,126.200,28.500,33.300,36.400,44.000,42.900,43.400,42.900,43.000,308.800,381.000,484.900,577.800,686.200,830.200,186.500,202.700,250.600,373.900,229.900,209.400,222.100,219.000,18.920,16.190,16.990,15.900,13.840,37.370,16.380,18.780,35.180,30.660,28.100,25.860,27.430,27.170
"EXR",65.800,69.100,72.300,73.000,84.000,99.000,23.500,21.600,31.700,32.600,66.600,34.700,37.100,37.200,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,10.090,11.160,14.660,15.790,15.010,17.440,18.350,17.200,16.910,17.170,16.850,17.490,18.010,17.800
"F",1807.000,817.000,713.000,829.000,797.000,773.000,190.000,206.000,212.000,200.000,212.000,238.000,244.000,279.000,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-0.200,3.960,4.180,6.640,6.250,7.220,6.630,6.920,7.210,7.450,7.840,7.920,7.340,7.700
"FAST",0.000,0.000,0.000,0.100,0.900,3.100,0.800,0.900,1.000,1.400,1.500,1.800,1.800,1.700,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,4.350,4.940,5.270,5.970,6.460,6.180,6.060,6.150,6.220,6.310,6.470,6.610,6.690,6.850
"FB",22.000,42.000,51.000,56.000,23.000,23.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10.000,144.000,388.000,1399.000,1415.000,2666.000,4816.000,1052.000,1160.000,1261.000,1314.000,1343.000,1463.000,1539.000,1574.000,0.720,2.000,5.860,6.390,13.810,15.780,13.470,14.110,14.750,15.650,16.580,17.640,18.850,20.550
"FBHS",131.200,32.500,8.500,7.200,10.400,31.900,6.000,11.100,11.400,11.800,13.900,11.800,11.600,11.900,33.400,35.100,41.700,50.800,46.100,48.700,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-0.390,13.660,14.830,16.010,13.960,15.370,14.840,15.010,15.370,14.080,14.870,15.300,15.330,15.550
"FCX",462.000,312.000,186.000,518.000,606.000,617.000,142.000,157.000,179.000,382.000,196.000,187.000,181.000,167.000,143.000,271.000,285.000,210.000,106.000,107.000,30.000,26.000,24.000,18.000,15.000,13.000,18.000,15.000,13.670,16.520,18.490,20.890,17.600,7.230,13.270,10.220,6.650,2.950,3.150,3.520,4.310,4.370
"FDX",79.000,86.000,52.000,82.000,160.000,235.000,235.000,0.000,0.000,0.000,336.000,0.000,0.000,0.000,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,44.270,48.320,46.750,55.230,49.760,52.980,53.550,54.200,53.730,52.670,51.050,53.370,54.630,57.080
"FE",680.000,938.000,911.000,913.000,955.000,1015.000,249.000,259.000,262.000,263.000,263.000,258.000,270.000,267.000,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,29.550,33.280,31.300,30.360,29.570,29.430,29.690,29.850,29.430,29.390,26.840,27.070,14.550,13.860
"FFIV",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,118.300,138.900,177.400,209.600,263.800,296.600,74.300,77.700,81.100,86.300,83.000,83.700,87.100,89.200,12.610,13.700,16.800,19.590,18.160,18.300,18.560,18.630,18.150,17.480,17.760,18.020,18.330,18.370
"FIS",179.800,264.800,231.300,198.600,167.000,195.400,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,18.550,21.630,22.760,22.710,23.010,32.710,22.480,22.920,23.280,31.540,28.990,29.220,29.630,29.610
"FISV",198.000,188.000,174.000,164.000,164.000,169.000,49.000,41.000,38.000,40.000,40.000,41.000,42.000,42.000,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,10.730,11.430,12.580,13.660,13.250,11.370,13.290,12.320,11.690,12.010,11.900,11.720,11.740,11.300
"FITB",885.000,661.000,512.000,412.000,451.000,495.000,116.000,125.000,132.000,135.000,144.000,150.000,148.000,153.000,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,13.140,14.120,14.730,15.590,17.160,18.170,17.750,18.210,18.490,19.380,20.280,20.570,19.930,20.190
"FL",14.000,13.000,11.000,11.000,11.000,11.000,3.000,2.000,3.000,3.000,3.000,3.000,3.000,2.000,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,13.010,13.790,15.720,16.820,17.350,18.350,18.430,18.470,18.280,18.550,19.600,19.180,19.810,20.500
"FLIR",2.900,5.500,11.700,14.100,14.600,14.100,3.400,3.700,3.400,3.400,4.400,5.700,4.500,4.500,116.600,147.200,275.100,147.700,142.800,132.900,35.200,31.100,32.000,36.400,36.900,32.700,41.500,42.000,9.750,9.970,10.550,11.330,11.410,11.840,11.700,11.640,11.950,12.130,11.950,12.070,12.320,12.610
"FLR",10.600,15.600,28.200,26.900,29.700,44.800,12.200,11.400,10.200,11.000,14.600,18.700,17.400,18.900,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,19.640,19.680,19.990,23.110,19.750,20.700,20.770,21.310,21.220,21.270,22.230,22.550,22.310,22.440
"FLS",34.300,36.200,43.500,54.400,60.300,65.300,16.000,15.400,16.300,17.600,14.600,15.300,15.100,15.200,-99999999.990,-99999999.990,38.900,37.800,40.900,45.900,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,12.570,13.620,12.050,13.210,14.110,12.520,13.030,13.180,12.610,12.380,13.240,13.370,13.000,12.620
"FMC",79.000,74.600,40.800,42.400,51.400,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,100.500,101.100,112.000,117.700,126.300,143.700,26.600,39.000,37.200,40.900,36.000,35.100,32.200,38.200,15.670,8.730,10.750,11.240,11.480,13.950,10.730,16.230,15.800,13.950,14.650,14.910,15.560,14.620
"FOXA",0.000,962.000,1032.000,1063.000,1121.000,1198.000,292.000,291.000,295.000,298.000,295.000,296.000,300.000,299.000,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,9.590,11.450,9.880,7.270,7.690,8.100,8.520,8.380,7.610,7.410,7.550,7.230,7.420,7.740
"FRT",95.600,196.900,226.700,105.000,93.900,92.600,24.200,23.400,21.700,23.200,23.700,23.100,24.300,23.900,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,17.730,19.320,19.990,22.010,23.680,23.890,23.130,23.720,23.990,23.730,26.160,27.030,27.520,27.460
"FTV",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-99999999.990,-99999999.990,352.700,378.300,387.600,377.700,95.900,95.700,91.000,93.700,96.700,95.200,99.200,96.200,-99999999.990,-99999999.990,-99999999.990,14.890,15.200,15.000,-99999999.990,15.210,15.000,15.280,6.860,7.320,7.840,8.320
"GD",167.000,155.000,168.000,103.000,103.000,98.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,34.930,36.340,32.230,41.350,35.290,33.420,34.570,33.900,34.280,34.370,36.110,37.230,34.060,35.070
