Date,U13SVS
2010-07-01,2406000000.00
2010-08-01,2587000000.00
2010-09-01,2553000000.00
2010-10-01,2554000000.00
2010-11-01,2389000000.00
2010-12-01,2256000000.00
2011-01-01,2471000000.00
2011-02-01,2602000000.00
2011-03-01,2770000000.00
2011-04-01,2703000000.00
2011-05-01,2750000000.00
2011-06-01,2837000000.00
2011-07-01,2551000000.00
2011-08-01,2744000000.00
2011-09-01,2678000000.00
2011-10-01,2621000000.00
2011-11-01,2414000000.00
2011-12-01,2214000000.00
2012-01-01,2383000000.00
2012-02-01,2549000000.00
2012-03-01,2722000000.00
2012-04-01,2560000000.00
2012-05-01,2616000000.00
2012-06-01,2664000000.00
2012-07-01,2392000000.00
2012-08-01,2647000000.00
2012-09-01,2533000000.00
2012-10-01,2543000000.00
2012-11-01,2405000000.00
2012-12-01,2202000000.00
2013-01-01,2367000000.00
2013-02-01,2536000000.00
2013-03-01,2719000000.00
2013-04-01,2680000000.00
2013-05-01,2778000000.00
2013-06-01,2749000000.00
2013-07-01,2587000000.00
2013-08-01,2804000000.00
2013-09-01,2707000000.00
2013-10-01,2758000000.00
2013-11-01,2530000000.00
2013-12-01,2324000000.00
2014-01-01,2404000000.00
2014-02-01,2550000000.00
2014-03-01,2807000000.00
2014-04-01,2705000000.00
2014-05-01,2779000000.00
2014-06-01,2800000000.00
2014-07-01,2610000000.00
2014-08-01,2717000000.00
2014-09-01,2673000000.00
2014-10-01,2658000000.00
2014-11-01,2394000000.00
2014-12-01,2211000000.00
2015-01-01,2356000000.00
2015-02-01,2385000000.00
2015-03-01,2598000000.00
2015-04-01,2548000000.00
2015-05-01,2534000000.00
2015-06-01,2607000000.00
2015-07-01,2449000000.00
2015-08-01,2540000000.00
2015-09-01,2495000000.00
2015-10-01,2519000000.00
2015-11-01,2305000000.00
2015-12-01,2049000000.00
2016-01-01,2186000000.00
2016-02-01,2305000000.00
2016-03-01,2464000000.00
2016-04-01,2412000000.00
2016-05-01,2397000000.00
2016-06-01,2496000000.00
2016-07-01,2279000000.00
2016-08-01,2466000000.00
2016-09-01,2348000000.00
2016-10-01,2416000000.00
2016-11-01,2247000000.00
2016-12-01,2113000000.00
2017-01-01,2236000000.00
2017-02-01,2365000000.00
2017-03-01,2552000000.00
2017-04-01,2456000000.00
2017-05-01,2550000000.00
2017-06-01,2578000000.00
2017-07-01,2404000000.00
2017-08-01,2588000000.00
2017-09-01,2425000000.00
2017-10-01,2540000000.00
2017-11-01,2343000000.00
2017-12-01,2143000000.00
2018-01-01,2291000000.00
2018-02-01,2395000000.00
2018-03-01,2574000000.00
2018-04-01,2558000000.00
