Date,IPB50089N
1967-01-01,49.89
1967-02-01,49.38
1967-03-01,48.19
1967-04-01,48.09
1967-05-01,47.16
1967-06-01,48.32
1967-07-01,49.51
1967-08-01,50.93
1967-09-01,49.88
1967-10-01,49.75
1967-11-01,50.32
1967-12-01,51.93
1968-01-01,52.46
1968-02-01,52.41
1968-03-01,52.14
1968-04-01,50.49
1968-05-01,50.55
1968-06-01,51.98
1968-07-01,52.12
1968-08-01,53.57
1968-09-01,52.70
1968-10-01,50.61
1968-11-01,52.25
1968-12-01,54.36
1969-01-01,54.53
1969-02-01,54.63
1969-03-01,54.06
1969-04-01,52.81
1969-05-01,52.74
1969-06-01,55.03
1969-07-01,55.31
1969-08-01,56.75
1969-09-01,55.73
1969-10-01,54.56
1969-11-01,55.80
1969-12-01,57.30
1970-01-01,57.95
1970-02-01,57.84
1970-03-01,56.89
1970-04-01,55.73
1970-05-01,55.51
1970-06-01,56.33
1970-07-01,56.74
1970-08-01,59.38
1970-09-01,59.12
1970-10-01,57.43
1970-11-01,58.20
1970-12-01,59.18
1971-01-01,60.39
1971-02-01,59.95
1971-03-01,58.77
1971-04-01,57.82
1971-05-01,57.15
1971-06-01,58.79
1971-07-01,59.06
1971-08-01,60.37
1971-09-01,59.33
1971-10-01,55.72
1971-11-01,56.63
1971-12-01,59.42
1972-01-01,61.63
1972-02-01,63.07
1972-03-01,61.75
1972-04-01,59.71
1972-05-01,58.07
1972-06-01,59.31
1972-07-01,60.00
1972-08-01,62.63
1972-09-01,61.94
1972-10-01,60.64
1972-11-01,62.06
1972-12-01,65.01
1973-01-01,67.26
1973-02-01,66.21
1973-03-01,63.17
1973-04-01,60.36
1973-05-01,59.34
1973-06-01,61.06
1973-07-01,62.05
1973-08-01,64.20
1973-09-01,63.35
1973-10-01,62.24
1973-11-01,62.40
1973-12-01,63.50
1974-01-01,65.74
1974-02-01,64.93
1974-03-01,63.44
1974-04-01,62.19
1974-05-01,61.65
1974-06-01,62.10
1974-07-01,64.04
1974-08-01,64.97
1974-09-01,63.25
1974-10-01,62.94
1974-11-01,60.32
1974-12-01,63.83
1975-01-01,66.91
1975-02-01,66.57
1975-03-01,64.67
1975-04-01,62.68
1975-05-01,60.72
1975-06-01,62.14
1975-07-01,62.26
1975-08-01,64.16
1975-09-01,62.92
1975-10-01,61.67
1975-11-01,62.39
1975-12-01,66.12
1976-01-01,69.22
1976-02-01,67.97
1976-03-01,65.64
1976-04-01,63.03
1976-05-01,62.14
1976-06-01,64.05
1976-07-01,64.04
1976-08-01,65.74
1976-09-01,65.20
1976-10-01,63.94
1976-11-01,66.53
1976-12-01,70.78
1977-01-01,71.91
1977-02-01,71.53
1977-03-01,68.65
1977-04-01,65.94
1977-05-01,65.43
1977-06-01,67.30
1977-07-01,67.79
1977-08-01,68.40
1977-09-01,68.82
1977-10-01,67.59
1977-11-01,68.18
1977-12-01,68.27
1978-01-01,69.90
1978-02-01,69.12
1978-03-01,67.65
1978-04-01,67.33
1978-05-01,67.59
1978-06-01,69.29
1978-07-01,69.12
1978-08-01,70.97
1978-09-01,69.56
1978-10-01,69.42
1978-11-01,70.52
1978-12-01,72.78
1979-01-01,75.37
1979-02-01,75.45
1979-03-01,72.78
1979-04-01,70.28
1979-05-01,68.65
1979-06-01,69.66
1979-07-01,68.82
1979-08-01,71.74
1979-09-01,70.01
1979-10-01,70.38
1979-11-01,71.42
1979-12-01,73.20
1980-01-01,75.73
