Date,IY337
2011-12-01,100.00
2012-01-01,100.00
2012-02-01,101.50
2012-03-01,101.70
2012-04-01,102.60
2012-05-01,102.60
2012-06-01,103.00
2012-07-01,103.00
2012-08-01,103.00
2012-09-01,103.10
2012-10-01,104.50
2012-11-01,104.70
2012-12-01,104.80
2013-01-01,105.10
2013-02-01,105.40
2013-03-01,105.50
2013-04-01,105.80
2013-05-01,105.40
2013-06-01,105.60
2013-07-01,107.80
2013-08-01,107.90
2013-09-01,107.60
2013-10-01,107.50
2013-11-01,107.30
2013-12-01,107.30
2014-01-01,107.60
2014-02-01,106.10
2014-03-01,107.20
2014-04-01,107.70
2014-05-01,107.80
2014-06-01,107.90
2014-07-01,108.00
2014-08-01,109.00
2014-09-01,108.70
2014-10-01,109.20
2014-11-01,109.20
2014-12-01,109.60
2015-01-01,110.30
2015-02-01,110.20
2015-03-01,107.70
2015-04-01,108.60
2015-05-01,109.70
2015-06-01,109.10
2015-07-01,109.40
2015-08-01,109.50
2015-09-01,110.00
2015-10-01,110.10
2015-11-01,110.10
2015-12-01,110.20
2016-01-01,110.60
2016-02-01,113.10
2016-03-01,113.00
2016-04-01,113.50
2016-05-01,113.70
2016-06-01,115.00
2016-07-01,116.60
2016-08-01,117.70
2016-09-01,117.90
2016-10-01,118.00
2016-11-01,118.00
2016-12-01,117.30
2017-01-01,117.80
2017-02-01,117.60
2017-03-01,117.40
2017-04-01,117.50
2017-05-01,117.50
2017-06-01,117.50
2017-07-01,117.40
2017-08-01,117.40
2017-09-01,117.50
2017-10-01,117.70
2017-11-01,117.90
2017-12-01,118.10
2018-01-01,118.40
2018-02-01,118.80
2018-03-01,118.80
2018-04-01,118.70
2018-05-01,118.60
