Date,IPB53310N
1967-01-01,63.81
1967-02-01,64.28
1967-03-01,62.92
1967-04-01,63.30
1967-05-01,62.15
1967-06-01,62.10
1967-07-01,63.58
1967-08-01,66.98
1967-09-01,64.97
1967-10-01,64.96
1967-11-01,65.57
1967-12-01,66.11
1968-01-01,66.22
1968-02-01,68.02
1968-03-01,68.23
1968-04-01,66.72
1968-05-01,66.54
1968-06-01,65.98
1968-07-01,64.52
1968-08-01,66.23
1968-09-01,65.10
1968-10-01,62.46
1968-11-01,66.12
1968-12-01,66.70
1969-01-01,66.72
1969-02-01,68.17
1969-03-01,68.25
1969-04-01,68.55
1969-05-01,69.25
1969-06-01,69.76
1969-07-01,65.42
1969-08-01,67.60
1969-09-01,67.90
1969-10-01,67.89
1969-11-01,69.55
1969-12-01,70.84
1970-01-01,70.62
1970-02-01,72.34
1970-03-01,71.98
1970-04-01,71.57
1970-05-01,70.94
1970-06-01,69.69
1970-07-01,66.35
1970-08-01,71.69
1970-09-01,72.40
1970-10-01,73.15
1970-11-01,74.51
1970-12-01,74.01
1971-01-01,73.62
1971-02-01,74.51
1971-03-01,74.64
1971-04-01,74.05
1971-05-01,73.82
1971-06-01,72.07
1971-07-01,68.90
1971-08-01,72.37
1971-09-01,69.91
1971-10-01,61.75
1971-11-01,65.58
1971-12-01,71.48
1972-01-01,71.65
1972-02-01,72.24
1972-03-01,72.56
1972-04-01,72.57
1972-05-01,70.99
1972-06-01,71.42
1972-07-01,69.79
1972-08-01,73.14
1972-09-01,72.96
1972-10-01,72.79
1972-11-01,73.65
1972-12-01,72.87
1973-01-01,72.60
1973-02-01,74.79
1973-03-01,72.99
1973-04-01,71.98
1973-05-01,72.07
1973-06-01,72.68
1973-07-01,71.44
1973-08-01,74.92
1973-09-01,74.33
1973-10-01,74.76
1973-11-01,75.00
1973-12-01,74.74
1974-01-01,74.48
1974-02-01,77.04
1974-03-01,75.26
1974-04-01,74.73
1974-05-01,74.60
1974-06-01,73.04
1974-07-01,73.44
1974-08-01,75.03
1974-09-01,75.37
1974-10-01,76.04
1974-11-01,69.17
1974-12-01,71.73
1975-01-01,75.57
1975-02-01,77.50
1975-03-01,76.10
1975-04-01,75.16
1975-05-01,74.90
1975-06-01,76.04
1975-07-01,71.80
1975-08-01,74.31
1975-09-01,74.98
1975-10-01,75.59
1975-11-01,75.89
1975-12-01,75.73
1976-01-01,75.11
1976-02-01,76.70
1976-03-01,75.75
1976-04-01,74.14
1976-05-01,74.52
1976-06-01,76.18
1976-07-01,71.97
1976-08-01,74.68
1976-09-01,76.42
1976-10-01,76.04
1976-11-01,76.03
1976-12-01,77.08
1977-01-01,73.26
1977-02-01,77.74
1977-03-01,79.13
1977-04-01,78.25
1977-05-01,78.07
1977-06-01,78.78
1977-07-01,75.14
1977-08-01,76.95
1977-09-01,81.12
1977-10-01,80.98
1977-11-01,81.55
1977-12-01,72.51
1978-01-01,70.58
1978-02-01,72.21
1978-03-01,75.41
1978-04-01,82.15
1978-05-01,82.52
1978-06-01,83.00
1978-07-01,80.37
1978-08-01,81.68
1978-09-01,80.42
1978-10-01,83.27
1978-11-01,83.60
1978-12-01,81.73
1979-01-01,80.49
1979-02-01,82.08
1979-03-01,81.87
1979-04-01,80.96
1979-05-01,80.27
1979-06-01,80.96
1979-07-01,77.01
1979-08-01,82.00
1979-09-01,81.62
1979-10-01,83.52
1979-11-01,83.67
1979-12-01,82.58
1980-01-01,83.61
1980-02-01,84.25
1980-03-01,85.04
1980-04-01,83.06
1980-05-01,82.61
1980-06-01,82.50
1980-07-01,79.96
1980-08-01,81.23
1980-09-01,82.90
1980-10-01,82.93
1980-11-01,83.72
1980-12-01,85.05
1981-01-01,84.01
1981-02-01,86.07
1981-03-01,85.65
1981-04-01,79.93
1981-05-01,79.75
1981-06-01,84.07
1981-07-01,84.61
1981-08-01,87.42
1981-09-01,86.39
1981-10-01,85.98
1981-11-01,86.14
1981-12-01,87.16
1982-01-01,86.38
1982-02-01,87.83
1982-03-01,86.37
1982-04-01,83.71
1982-05-01,82.40
1982-06-01,82.27
1982-07-01,79.95
1982-08-01,80.80
1982-09-01,80.26
1982-10-01,79.85
1982-11-01,80.19
1982-12-01,79.45
1983-01-01,81.32
1983-02-01,80.44
1983-03-01,78.25
1983-04-01,78.07
1983-05-01,76.54
1983-06-01,77.31
1983-07-01,76.71
1983-08-01,78.86
1983-09-01,78.98
1983-10-01,80.04
1983-11-01,80.87
1983-12-01,80.20
1984-01-01,85.90
1984-02-01,85.49
1984-03-01,83.01
1984-04-01,82.89
1984-05-01,83.49
1984-06-01,83.65
1984-07-01,83.94
1984-08-01,85.30
1984-09-01,85.50
1984-10-01,81.46
1984-11-01,82.45
1984-12-01,84.96
1985-01-01,85.71
1985-02-01,87.38
1985-03-01,84.89
1985-04-01,82.78
1985-05-01,82.64
1985-06-01,83.23
1985-07-01,81.58
1985-08-01,82.71
1985-09-01,83.60
1985-10-01,82.56
1985-11-01,82.38
1985-12-01,85.59
1986-01-01,87.18
1986-02-01,86.73
1986-03-01,82.19
1986-04-01,79.49
1986-05-01,78.42
1986-06-01,78.18
1986-07-01,77.37
1986-08-01,79.06
1986-09-01,78.15
1986-10-01,78.59
1986-11-01,80.03
1986-12-01,81.55
1987-01-01,83.46
1987-02-01,83.76
1987-03-01,81.34
1987-04-01,79.13
1987-05-01,78.03
1987-06-01,79.62
1987-07-01,78.42
1987-08-01,81.83
1987-09-01,81.74
1987-10-01,81.50
1987-11-01,83.39
1987-12-01,85.04
1988-01-01,86.72
1988-02-01,86.97
1988-03-01,85.65
1988-04-01,82.71
1988-05-01,82.11
1988-06-01,84.08
1988-07-01,83.34
1988-08-01,85.61
1988-09-01,83.77
1988-10-01,81.95
1988-11-01,82.51
1988-12-01,83.79
1989-01-01,85.73
1989-02-01,83.98
1989-03-01,82.11
1989-04-01,80.13
1989-05-01,81.81
1989-06-01,83.20
1989-07-01,83.90
1989-08-01,87.65
1989-09-01,83.58
1989-10-01,82.99
1989-11-01,84.98
1989-12-01,85.52
1990-01-01,90.90
1990-02-01,91.20
1990-03-01,86.50
1990-04-01,82.64
1990-05-01,82.87
1990-06-01,84.86
1990-07-01,85.27
1990-08-01,87.58
1990-09-01,85.29
1990-10-01,84.94
1990-11-01,86.05
1990-12-01,87.06
1991-01-01,89.97
1991-02-01,90.06
1991-03-01,87.45
1991-04-01,83.39
1991-05-01,83.94
1991-06-01,87.97
1991-07-01,87.83
1991-08-01,87.88
1991-09-01,85.64
1991-10-01,84.14
1991-11-01,84.39
1991-12-01,86.85
1992-01-01,88.93
1992-02-01,87.12
1992-03-01,82.36
1992-04-01,80.86
1992-05-01,81.06
1992-06-01,84.40
1992-07-01,84.36
1992-08-01,85.26
1992-09-01,83.37
1992-10-01,83.09
1992-11-01,85.24
1992-12-01,88.34
1993-01-01,88.07
1993-02-01,86.76
1993-03-01,82.38
1993-04-01,80.79
1993-05-01,83.06
1993-06-01,85.24
1993-07-01,83.52
1993-08-01,84.36
1993-09-01,82.52
1993-10-01,81.06
1993-11-01,83.60
1993-12-01,85.84
1994-01-01,86.56
1994-02-01,86.94
1994-03-01,84.92
1994-04-01,81.85
1994-05-01,83.14
1994-06-01,85.06
1994-07-01,86.09
1994-08-01,87.42
1994-09-01,85.29
1994-10-01,82.66
1994-11-01,86.80
1994-12-01,89.29
1995-01-01,90.08
1995-02-01,88.69
1995-03-01,85.47
1995-04-01,83.84
1995-05-01,85.51
1995-06-01,88.33
1995-07-01,88.37
1995-08-01,88.12
1995-09-01,86.34
1995-10-01,84.85
1995-11-01,86.76
1995-12-01,89.10
1996-01-01,89.71
1996-02-01,90.65
1996-03-01,89.09
1996-04-01,86.97
1996-05-01,87.67
1996-06-01,90.25
1996-07-01,89.07
1996-08-01,89.70
1996-09-01,87.23
1996-10-01,84.54
1996-11-01,86.39
1996-12-01,88.18
1997-01-01,89.43
1997-02-01,89.91
1997-03-01,86.80
1997-04-01,84.21
1997-05-01,85.17
1997-06-01,87.77
1997-07-01,88.51
1997-08-01,90.15
1997-09-01,87.26
1997-10-01,83.44
1997-11-01,86.22
1997-12-01,87.63
1998-01-01,90.71
1998-02-01,89.86
1998-03-01,87.96
1998-04-01,84.95
1998-05-01,86.59
1998-06-01,88.54
1998-07-01,88.72
1998-08-01,88.22
1998-09-01,84.94
1998-10-01,84.94
1998-11-01,85.77
1998-12-01,86.34
1999-01-01,88.57
1999-02-01,88.37
1999-03-01,85.78
1999-04-01,80.60
1999-05-01,82.72
1999-06-01,86.99
