Date,IPG3332N
1980-04-01,83.22
1980-05-01,80.78
1980-06-01,81.08
1980-07-01,76.73
1980-08-01,76.55
1980-09-01,77.23
1980-10-01,75.87
1980-11-01,76.82
1980-12-01,77.97
1981-01-01,75.20
1981-02-01,74.40
1981-03-01,74.88
1981-04-01,72.97
1981-05-01,73.39
1981-06-01,74.61
1981-07-01,71.98
1981-08-01,73.01
1981-09-01,73.31
1981-10-01,73.22
1981-11-01,74.20
1981-12-01,75.11
1982-01-01,70.07
1982-02-01,70.80
1982-03-01,70.80
1982-04-01,68.68
1982-05-01,68.73
1982-06-01,68.46
1982-07-01,66.04
1982-08-01,65.56
1982-09-01,65.41
1982-10-01,64.87
1982-11-01,64.12
1982-12-01,64.35
1983-01-01,61.68
1983-02-01,60.16
1983-03-01,60.55
1983-04-01,60.44
1983-05-01,60.87
1983-06-01,62.15
1983-07-01,61.04
1983-08-01,61.85
1983-09-01,63.97
1983-10-01,64.89
1983-11-01,66.70
1983-12-01,68.93
1984-01-01,66.96
1984-02-01,67.83
1984-03-01,68.30
1984-04-01,69.00
1984-05-01,69.85
1984-06-01,71.89
1984-07-01,70.38
1984-08-01,70.52
1984-09-01,73.62
1984-10-01,73.31
1984-11-01,73.97
1984-12-01,77.06
1985-01-01,73.72
1985-02-01,73.47
1985-03-01,74.62
1985-04-01,72.10
1985-05-01,72.30
1985-06-01,72.69
1985-07-01,69.00
1985-08-01,70.15
1985-09-01,71.27
1985-10-01,70.18
1985-11-01,71.64
1985-12-01,74.21
1986-01-01,70.64
1986-02-01,70.15
1986-03-01,70.95
1986-04-01,70.04
1986-05-01,69.88
1986-06-01,71.05
1986-07-01,68.23
1986-08-01,69.57
1986-09-01,70.87
1986-10-01,70.87
1986-11-01,73.42
1986-12-01,75.49
1987-01-01,74.34
1987-02-01,74.36
1987-03-01,75.91
1987-04-01,75.21
1987-05-01,77.12
1987-06-01,78.78
1987-07-01,76.47
1987-08-01,78.24
1987-09-01,79.41
1987-10-01,80.89
1987-11-01,81.97
1987-12-01,85.09
1988-01-01,83.46
1988-02-01,83.13
1988-03-01,84.48
1988-04-01,84.20
1988-05-01,84.40
1988-06-01,85.51
1988-07-01,84.10
1988-08-01,84.70
1988-09-01,88.36
1988-10-01,88.71
1988-11-01,89.20
1988-12-01,92.28
1989-01-01,90.47
1989-02-01,90.86
1989-03-01,91.19
1989-04-01,91.21
1989-05-01,90.80
1989-06-01,92.13
1989-07-01,89.25
1989-08-01,89.38
1989-09-01,91.02
1989-10-01,89.93
1989-11-01,89.78
1989-12-01,91.90
1990-01-01,91.10
1990-02-01,89.28
1990-03-01,89.72
1990-04-01,84.96
1990-05-01,89.30
1990-06-01,89.22
1990-07-01,85.80
1990-08-01,87.02
1990-09-01,89.28
1990-10-01,87.57
1990-11-01,88.11
1990-12-01,90.41
1991-01-01,86.91
1991-02-01,85.59
1991-03-01,86.13
1991-04-01,84.92
1991-05-01,83.79
1991-06-01,83.92
1991-07-01,81.19
1991-08-01,82.96
1991-09-01,84.16
1991-10-01,82.62
1991-11-01,82.51
1991-12-01,84.38
1992-01-01,81.39
1992-02-01,81.02
1992-03-01,82.80
1992-04-01,81.84
1992-05-01,82.58
1992-06-01,83.15
1992-07-01,80.66
1992-08-01,81.64
1992-09-01,82.31
1992-10-01,83.73
1992-11-01,85.38
1992-12-01,87.04
1993-01-01,85.74
1993-02-01,85.87
1993-03-01,87.06
1993-04-01,87.43
1993-05-01,88.57
1993-06-01,89.35
1993-07-01,87.63
1993-08-01,89.47
1993-09-01,90.69
1993-10-01,92.21
1993-11-01,94.76
1993-12-01,96.86
1994-01-01,95.61
1994-02-01,97.11
1994-03-01,100.72
1994-04-01,100.16
1994-05-01,101.27
1994-06-01,101.50
1994-07-01,99.32
1994-08-01,100.57
1994-09-01,102.66
1994-10-01,105.10
1994-11-01,108.18
1994-12-01,111.83
1995-01-01,110.70
1995-02-01,112.54
1995-03-01,116.94
1995-04-01,117.95
1995-05-01,123.40
1995-06-01,123.87
1995-07-01,121.77
1995-08-01,123.42
1995-09-01,126.50
1995-10-01,126.77
1995-11-01,130.86
1995-12-01,134.94
1996-01-01,128.87
1996-02-01,127.73
1996-03-01,127.71
1996-04-01,127.82
1996-05-01,130.69
1996-06-01,131.09
1996-07-01,128.77
1996-08-01,126.42
1996-09-01,124.57
1996-10-01,121.20
1996-11-01,121.36
1996-12-01,124.24
1997-01-01,122.18
1997-02-01,121.89
1997-03-01,123.36
1997-04-01,125.08
1997-05-01,125.71
1997-06-01,127.87
1997-07-01,128.41
1997-08-01,131.04
1997-09-01,136.34
1997-10-01,140.65
1997-11-01,144.93
1997-12-01,144.36
1998-01-01,136.39
1998-02-01,131.94
1998-03-01,130.58
1998-04-01,129.74
1998-05-01,127.81
1998-06-01,126.69
1998-07-01,118.96
1998-08-01,114.03
1998-09-01,108.39
1998-10-01,109.49
1998-11-01,113.71
1998-12-01,116.08
1999-01-01,112.87
1999-02-01,110.85
1999-03-01,113.50
1999-04-01,121.36
1999-05-01,127.61
1999-06-01,131.67
1999-07-01,132.82
1999-08-01,135.81
1999-09-01,133.40
1999-10-01,134.54
1999-11-01,138.47
1999-12-01,144.12
2000-01-01,144.43
2000-02-01,143.28
2000-03-01,148.47
2000-04-01,159.48
2000-05-01,168.50
2000-06-01,171.57
2000-07-01,173.51
2000-08-01,173.96
2000-09-01,172.52
2000-10-01,173.35
2000-11-01,166.84
2000-12-01,161.27
2001-01-01,156.32
2001-02-01,151.68
2001-03-01,143.24
2001-04-01,126.80
2001-05-01,116.14
2001-06-01,113.25
2001-07-01,108.41
2001-08-01,106.29
2001-09-01,101.54
2001-10-01,98.84
2001-11-01,97.70
2001-12-01,100.96
2002-01-01,99.25
2002-02-01,101.40
2002-03-01,104.98
2002-04-01,105.57
2002-05-01,109.62
2002-06-01,115.91
2002-07-01,119.20
2002-08-01,125.33
2002-09-01,128.21
2002-10-01,129.64
2002-11-01,127.57
2002-12-01,125.47
2003-01-01,113.46
2003-02-01,112.51
2003-03-01,116.65
2003-04-01,113.22
2003-05-01,109.14
2003-06-01,107.56
2003-07-01,102.34
2003-08-01,103.82
2003-09-01,102.32
2003-10-01,101.68
2003-11-01,101.59
2003-12-01,106.58
2004-01-01,107.06
2004-02-01,110.35
2004-03-01,115.92
2004-04-01,117.67
2004-05-01,118.49
2004-06-01,121.67
2004-07-01,122.31
2004-08-01,122.26
2004-09-01,118.45
2004-10-01,121.56
2004-11-01,121.61
2004-12-01,122.43
2005-01-01,119.68
2005-02-01,122.64
2005-03-01,123.54
2005-04-01,120.03
2005-05-01,120.29
2005-06-01,117.77
2005-07-01,112.18
2005-08-01,107.96
2005-09-01,110.86
2005-10-01,109.82
2005-11-01,111.84
2005-12-01,114.10
2006-01-01,112.78
2006-02-01,114.90
2006-03-01,118.41
2006-04-01,121.79
2006-05-01,123.41
2006-06-01,126.15
2006-07-01,132.69
2006-08-01,139.01
2006-09-01,139.32
2006-10-01,137.24
2006-11-01,132.47
2006-12-01,134.65
2007-01-01,130.81
2007-02-01,130.72
2007-03-01,132.41
2007-04-01,134.67
2007-05-01,138.58
2007-06-01,141.66
2007-07-01,137.90
2007-08-01,133.78
2007-09-01,130.08
2007-10-01,126.11
2007-11-01,123.85
2007-12-01,125.05
2008-01-01,116.43
2008-02-01,117.48
2008-03-01,120.56
2008-04-01,119.95
2008-05-01,117.77
2008-06-01,112.58
2008-07-01,107.59
2008-08-01,110.64
2008-09-01,105.75
2008-10-01,102.44
2008-11-01,100.31
2008-12-01,99.73
2009-01-01,90.36
2009-02-01,85.97
2009-03-01,79.67
2009-04-01,74.13
2009-05-01,72.77
2009-06-01,76.15
2009-07-01,77.39
2009-08-01,80.01
2009-09-01,81.78
2009-10-01,82.65
2009-11-01,83.81
2009-12-01,88.84
2010-01-01,86.90
2010-02-01,87.75
2010-03-01,88.57
2010-04-01,93.59
2010-05-01,98.17
2010-06-01,99.20
2010-07-01,98.85
2010-08-01,100.49
2010-09-01,100.94
2010-10-01,105.38
2010-11-01,106.21
2010-12-01,113.02
2011-01-01,114.80
2011-02-01,114.74
2011-03-01,112.71
2011-04-01,110.26
2011-05-01,112.49
2011-06-01,113.54
2011-07-01,111.41
2011-08-01,109.47
2011-09-01,106.26
2011-10-01,105.18
2011-11-01,101.47
2011-12-01,106.19
2012-01-01,102.69
2012-02-01,102.76
2012-03-01,104.02
2012-04-01,105.59
2012-05-01,107.69
2012-06-01,107.63
2012-07-01,102.17
2012-08-01,98.25
2012-09-01,94.48
2012-10-01,91.35
2012-11-01,88.80
2012-12-01,94.58
2013-01-01,94.64
2013-02-01,95.94
2013-03-01,98.23
2013-04-01,101.68
2013-05-01,103.91
2013-06-01,105.82
2013-07-01,102.75
2013-08-01,100.91
2013-09-01,97.35
2013-10-01,99.60
2013-11-01,101.61
2013-12-01,109.39
2014-01-01,102.50
2014-02-01,102.15
2014-03-01,100.09
2014-04-01,100.48
2014-05-01,101.73
2014-06-01,98.14
2014-07-01,96.64
2014-08-01,95.97
2014-09-01,95.63
2014-10-01,95.73
2014-11-01,96.85
2014-12-01,102.52
2015-01-01,97.59
2015-02-01,97.85
2015-03-01,97.36
2015-04-01,98.87
2015-05-01,99.20
2015-06-01,99.16
2015-07-01,98.10
2015-08-01,97.69
2015-09-01,96.38
2015-10-01,96.42
2015-11-01,95.49
2015-12-01,97.54
2016-01-01,91.90
2016-02-01,91.89
2016-03-01,91.17
2016-04-01,93.88
2016-05-01,94.91
2016-06-01,97.83
2016-07-01,97.42
2016-08-01,95.85
2016-09-01,93.98
2016-10-01,93.31
2016-11-01,96.30
2016-12-01,100.31
2017-01-01,99.39
2017-02-01,99.68
2017-03-01,101.15
2017-04-01,99.24
2017-05-01,99.87
2017-06-01,100.09
2017-07-01,100.39
2017-08-01,101.16
2017-09-01,98.02
2017-10-01,100.11
2017-11-01,100.62
2017-12-01,103.95
2018-01-01,103.34
2018-02-01,105.23
2018-03-01,104.85
2018-04-01,107.46
2018-05-01,105.39
