Date,U21STI
2000-12-01,10329000000.00
2001-01-01,10425000000.00
2001-02-01,10382000000.00
2001-03-01,10035000000.00
2001-04-01,9735000000.00
2001-05-01,9779000000.00
2001-06-01,9870000000.00
2001-07-01,9916000000.00
2001-08-01,9882000000.00
2001-09-01,9905000000.00
2001-10-01,9906000000.00
2001-11-01,9747000000.00
2001-12-01,9304000000.00
2002-01-01,9694000000.00
2002-02-01,9748000000.00
2002-03-01,9796000000.00
2002-04-01,9501000000.00
2002-05-01,9539000000.00
2002-06-01,9415000000.00
2002-07-01,9420000000.00
2002-08-01,9457000000.00
2002-09-01,9627000000.00
2002-10-01,9734000000.00
2002-11-01,9796000000.00
2002-12-01,9502000000.00
2003-01-01,9752000000.00
2003-02-01,10040000000.00
2003-03-01,9885000000.00
2003-04-01,9646000000.00
2003-05-01,9428000000.00
2003-06-01,9232000000.00
2003-07-01,9212000000.00
2003-08-01,9175000000.00
2003-09-01,9252000000.00
2003-10-01,9522000000.00
2003-11-01,9696000000.00
2003-12-01,9605000000.00
2004-01-01,9880000000.00
2004-02-01,10326000000.00
2004-03-01,10591000000.00
2004-04-01,10624000000.00
2004-05-01,10687000000.00
2004-06-01,10504000000.00
2004-07-01,10558000000.00
2004-08-01,10752000000.00
2004-09-01,11098000000.00
2004-10-01,11063000000.00
2004-11-01,11149000000.00
2004-12-01,10865000000.00
2005-01-01,11650000000.00
2005-02-01,11985000000.00
2005-03-01,12240000000.00
2005-04-01,11962000000.00
2005-05-01,11816000000.00
2005-06-01,11630000000.00
2005-07-01,11578000000.00
2005-08-01,11606000000.00
2005-09-01,11614000000.00
2005-10-01,11884000000.00
2005-11-01,11823000000.00
2005-12-01,11800000000.00
2006-01-01,11704000000.00
2006-02-01,12016000000.00
2006-03-01,11871000000.00
2006-04-01,11814000000.00
2006-05-01,11901000000.00
2006-06-01,11951000000.00
2006-07-01,11954000000.00
2006-08-01,12155000000.00
2006-09-01,12182000000.00
2006-10-01,12150000000.00
2006-11-01,11959000000.00
2006-12-01,11710000000.00
2007-01-01,11861000000.00
2007-02-01,12057000000.00
2007-03-01,11963000000.00
2007-04-01,11612000000.00
2007-05-01,11510000000.00
2007-06-01,11489000000.00
2007-07-01,11614000000.00
2007-08-01,11684000000.00
2007-09-01,11649000000.00
2007-10-01,11711000000.00
2007-11-01,11587000000.00
2007-12-01,11473000000.00
2008-01-01,11518000000.00
2008-02-01,11209000000.00
2008-03-01,10818000000.00
2008-04-01,10344000000.00
2008-05-01,10237000000.00
2008-06-01,10337000000.00
2008-07-01,10479000000.00
2008-08-01,10578000000.00
2008-09-01,10725000000.00
2008-10-01,10738000000.00
2008-11-01,10391000000.00
2008-12-01,9997000000.00
2009-01-01,10068000000.00
2009-02-01,9747000000.00
2009-03-01,9364000000.00
2009-04-01,8889000000.00
2009-05-01,8480000000.00
2009-06-01,8270000000.00
2009-07-01,8234000000.00
2009-08-01,8269000000.00
2009-09-01,8172000000.00
2009-10-01,8032000000.00
2009-11-01,7841000000.00
2009-12-01,7768000000.00
2010-01-01,8027000000.00
2010-02-01,8317000000.00
2010-03-01,8305000000.00
2010-04-01,8082000000.00
2010-05-01,8138000000.00
2010-06-01,8206000000.00
2010-07-01,8168000000.00
2010-08-01,8225000000.00
2010-09-01,8391000000.00
2010-10-01,8350000000.00
2010-11-01,8223000000.00
2010-12-01,8195000000.00
2011-01-01,8520000000.00
2011-02-01,8742000000.00
2011-03-01,8554000000.00
2011-04-01,8266000000.00
2011-05-01,8245000000.00
2011-06-01,8078000000.00
2011-07-01,8085000000.00
2011-08-01,8241000000.00
2011-09-01,8287000000.00
2011-10-01,8415000000.00
2011-11-01,8519000000.00
2011-12-01,8416000000.00
2012-01-01,8578000000.00
2012-02-01,8689000000.00
2012-03-01,8490000000.00
2012-04-01,8316000000.00
2012-05-01,8275000000.00
2012-06-01,8360000000.00
2012-07-01,8426000000.00
2012-08-01,8587000000.00
2012-09-01,8765000000.00
2012-10-01,8872000000.00
2012-11-01,8893000000.00
2012-12-01,8937000000.00
2013-01-01,9289000000.00
2013-02-01,9603000000.00
2013-03-01,9623000000.00
2013-04-01,9410000000.00
2013-05-01,9495000000.00
2013-06-01,9431000000.00
2013-07-01,9482000000.00
2013-08-01,9579000000.00
2013-09-01,9553000000.00
2013-10-01,9649000000.00
2013-11-01,9989000000.00
2013-12-01,9804000000.00
2014-01-01,10290000000.00
2014-02-01,10577000000.00
2014-03-01,10526000000.00
2014-04-01,10301000000.00
2014-05-01,10260000000.00
2014-06-01,10180000000.00
2014-07-01,10356000000.00
2014-08-01,10475000000.00
2014-09-01,10495000000.00
2014-10-01,10581000000.00
2014-11-01,10780000000.00
2014-12-01,10763000000.00
2015-01-01,11276000000.00
2015-02-01,11520000000.00
2015-03-01,11489000000.00
2015-04-01,11243000000.00
2015-05-01,11105000000.00
2015-06-01,11038000000.00
2015-07-01,11080000000.00
2015-08-01,11012000000.00
2015-09-01,10995000000.00
2015-10-01,11068000000.00
2015-11-01,11124000000.00
2015-12-01,10879000000.00
2016-01-01,11318000000.00
2016-02-01,11349000000.00
2016-03-01,11017000000.00
2016-04-01,10757000000.00
2016-05-01,10775000000.00
2016-06-01,10757000000.00
2016-07-01,10828000000.00
2016-08-01,10988000000.00
2016-09-01,11016000000.00
2016-10-01,11079000000.00
2016-11-01,11219000000.00
2016-12-01,11251000000.00
2017-01-01,11766000000.00
2017-02-01,11813000000.00
2017-03-01,11735000000.00
2017-04-01,11497000000.00
2017-05-01,11513000000.00
2017-06-01,11411000000.00
2017-07-01,11539000000.00
2017-08-01,11614000000.00
2017-09-01,11577000000.00
2017-10-01,11694000000.00
2017-11-01,11851000000.00
2017-12-01,11864000000.00
2018-01-01,12255000000.00
2018-02-01,12455000000.00
2018-03-01,12380000000.00
2018-04-01,12066000000.00
