Date,S4235SM144NCEN
2008-11-01,12550000000.00
2008-12-01,11777000000.00
2009-01-01,11203000000.00
2009-02-01,10113000000.00
2009-03-01,10196000000.00
2009-04-01,9700000000.00
2009-05-01,8693000000.00
2009-06-01,9341000000.00
2009-07-01,9276000000.00
2009-08-01,9021000000.00
2009-09-01,9213000000.00
2009-10-01,9434000000.00
2009-11-01,8357000000.00
2009-12-01,8489000000.00
2010-01-01,9617000000.00
2010-02-01,9274000000.00
2010-03-01,11342000000.00
2010-04-01,11561000000.00
2010-05-01,11877000000.00
2010-06-01,12775000000.00
2010-07-01,12068000000.00
2010-08-01,12497000000.00
2010-09-01,12383000000.00
2010-10-01,12019000000.00
2010-11-01,11546000000.00
2010-12-01,11405000000.00
2011-01-01,12792000000.00
2011-02-01,12087000000.00
2011-03-01,15348000000.00
2011-04-01,13870000000.00
2011-05-01,14796000000.00
2011-06-01,15102000000.00
2011-07-01,14656000000.00
2011-08-01,16051000000.00
2011-09-01,15128000000.00
2011-10-01,14586000000.00
2011-11-01,14077000000.00
2011-12-01,14008000000.00
2012-01-01,15560000000.00
2012-02-01,15066000000.00
2012-03-01,16307000000.00
2012-04-01,15432000000.00
2012-05-01,16433000000.00
2012-06-01,15628000000.00
2012-07-01,14714000000.00
2012-08-01,15507000000.00
2012-09-01,13890000000.00
2012-10-01,15264000000.00
2012-11-01,13970000000.00
2012-12-01,12830000000.00
2013-01-01,15014000000.00
2013-02-01,13832000000.00
2013-03-01,14755000000.00
2013-04-01,15377000000.00
2013-05-01,15200000000.00
2013-06-01,14126000000.00
2013-07-01,14539000000.00
2013-08-01,14720000000.00
2013-09-01,14167000000.00
2013-10-01,15827000000.00
2013-11-01,13352000000.00
2013-12-01,12855000000.00
2014-01-01,14563000000.00
2014-02-01,13508000000.00
2014-03-01,15019000000.00
2014-04-01,15170000000.00
2014-05-01,15595000000.00
2014-06-01,15413000000.00
2014-07-01,16465000000.00
2014-08-01,16177000000.00
2014-09-01,16631000000.00
2014-10-01,17277000000.00
2014-11-01,14282000000.00
2014-12-01,14575000000.00
2015-01-01,14575000000.00
2015-02-01,13301000000.00
2015-03-01,14603000000.00
2015-04-01,13701000000.00
2015-05-01,13278000000.00
2015-06-01,13974000000.00
2015-07-01,12988000000.00
2015-08-01,12749000000.00
2015-09-01,12826000000.00
2015-10-01,12476000000.00
2015-11-01,11220000000.00
2015-12-01,11039000000.00
2016-01-01,10976000000.00
2016-02-01,10827000000.00
2016-03-01,12117000000.00
2016-04-01,11190000000.00
2016-05-01,11402000000.00
2016-06-01,11925000000.00
2016-07-01,10884000000.00
2016-08-01,12285000000.00
2016-09-01,11699000000.00
2016-10-01,11589000000.00
2016-11-01,11449000000.00
2016-12-01,11076000000.00
2017-01-01,12058000000.00
2017-02-01,11909000000.00
2017-03-01,14224000000.00
2017-04-01,12882000000.00
2017-05-01,13904000000.00
2017-06-01,14083000000.00
2017-07-01,12575000000.00
2017-08-01,14369000000.00
2017-09-01,13791000000.00
2017-10-01,14227000000.00
2017-11-01,13088000000.00
2017-12-01,12640000000.00
2018-01-01,14410000000.00
2018-02-01,14119000000.00
2018-03-01,16266000000.00
2018-04-01,16045000000.00
