Date,IZ21
2005-12-01,100.00
2006-01-01,105.30
2006-02-01,100.10
2006-03-01,99.60
2006-04-01,108.70
2006-05-01,113.80
2006-06-01,112.30
2006-07-01,116.70
2006-08-01,117.80
2006-09-01,106.40
2006-10-01,94.30
2006-11-01,96.00
2006-12-01,100.80
2007-01-01,92.60
2007-02-01,95.80
2007-03-01,101.10
2007-04-01,107.00
2007-05-01,110.00
2007-06-01,115.00
2007-07-01,121.20
2007-08-01,119.60
2007-09-01,122.40
2007-10-01,129.30
2007-11-01,144.80
2007-12-01,143.40
2008-01-01,148.40
2008-02-01,150.60
2008-03-01,164.30
2008-04-01,178.30
2008-05-01,195.20
2008-06-01,212.80
2008-07-01,221.10
2008-08-01,198.40
2008-09-01,172.40
2008-10-01,134.70
2008-11-01,96.60
2008-12-01,77.20
2009-01-01,72.80
2009-02-01,73.80
2009-03-01,79.80
2009-04-01,85.40
2009-05-01,94.20
2009-06-01,108.30
2009-07-01,105.40
2009-08-01,111.70
2009-09-01,110.80
2009-10-01,115.60
2009-11-01,123.00
2009-12-01,122.20
2010-01-01,127.50
2010-02-01,126.70
2010-03-01,128.80
2010-04-01,132.00
2010-05-01,124.60
2010-06-01,120.30
2010-07-01,121.80
2010-08-01,123.20
2010-09-01,121.60
2010-10-01,126.70
2010-11-01,132.00
2010-12-01,139.80
2011-01-01,146.30
2011-02-01,154.50
2011-03-01,166.70
2011-04-01,181.30
2011-05-01,180.20
2011-06-01,176.20
2011-07-01,174.60
2011-08-01,168.70
2011-09-01,168.30
2011-10-01,167.40
2011-11-01,174.20
2011-12-01,174.10
2012-01-01,172.80
2012-02-01,175.70
2012-03-01,182.20
2012-04-01,179.10
2012-05-01,170.00
2012-06-01,155.60
2012-07-01,150.70
2012-08-01,160.00
2012-09-01,166.80
2012-10-01,166.90
2012-11-01,164.40
2012-12-01,161.30
2013-01-01,164.10
2013-02-01,170.50
2013-03-01,170.20
2013-04-01,166.40
2013-05-01,164.80
2013-06-01,163.30
2013-07-01,166.00
2013-08-01,170.40
2013-09-01,173.00
2013-10-01,166.90
2013-11-01,159.00
2013-12-01,159.80
2014-01-01,162.20
2014-02-01,172.70
2014-03-01,174.20
2014-04-01,170.90
2014-05-01,171.80
2014-06-01,174.80
2014-07-01,172.80
2014-08-01,164.90
2014-09-01,158.40
2014-10-01,148.60
2014-11-01,134.20
2014-12-01,111.50
2015-01-01,89.00
2015-02-01,86.80
2015-03-01,86.90
2015-04-01,89.60
2015-05-01,100.50
2015-06-01,103.10
2015-07-01,95.60
2015-08-01,82.30
2015-09-01,75.30
2015-10-01,76.40
2015-11-01,71.90
2015-12-01,63.60
2016-01-01,53.90
2016-02-01,50.30
2016-03-01,56.10
2016-04-01,62.20
2016-05-01,70.50
2016-06-01,77.60
2016-07-01,76.20
2016-08-01,73.70
2016-09-01,73.90
2016-10-01,79.40
2016-11-01,77.30
2016-12-01,83.30
2017-01-01,87.70
2017-02-01,88.90
2017-03-01,85.40
2017-04-01,85.10
2017-05-01,85.30
2017-06-01,81.20
2017-07-01,81.50
2017-08-01,84.00
2017-09-01,87.90
2017-10-01,90.40
2017-11-01,99.00
2017-12-01,102.70
2018-01-01,107.50
2018-02-01,104.10
2018-03-01,101.40
2018-04-01,106.60
2018-05-01,112.30
