Date,IPB51200N
1947-01-01,23.39
1947-02-01,23.39
1947-03-01,23.12
1947-04-01,22.13
1947-05-01,22.08
1947-06-01,22.76
1947-07-01,22.62
1947-08-01,24.87
1947-09-01,25.19
1947-10-01,25.41
1947-11-01,24.65
1947-12-01,23.70
1948-01-01,23.93
1948-02-01,24.38
1948-03-01,23.52
1948-04-01,23.39
1948-05-01,23.34
1948-06-01,24.20
1948-07-01,23.48
1948-08-01,25.14
1948-09-01,25.96
1948-10-01,25.64
1948-11-01,24.51
1948-12-01,23.48
1949-01-01,23.70
1949-02-01,24.02
1949-03-01,23.97
1949-04-01,23.21
1949-05-01,23.25
1949-06-01,24.02
1949-07-01,23.70
1949-08-01,26.05
1949-09-01,26.32
1949-10-01,26.45
1949-11-01,24.96
1949-12-01,24.15
1950-01-01,24.87
1950-02-01,25.05
1950-03-01,25.14
1950-04-01,24.87
1950-05-01,24.78
1950-06-01,25.91
1950-07-01,25.91
1950-08-01,29.24
1950-09-01,28.88
1950-10-01,28.70
1950-11-01,27.31
1950-12-01,27.31
1951-01-01,28.03
1951-02-01,28.52
1951-03-01,27.71
1951-04-01,26.54
1951-05-01,26.23
1951-06-01,27.26
1951-07-01,26.18
1951-08-01,28.07
1951-09-01,28.52
1951-10-01,27.98
1951-11-01,27.35
1951-12-01,26.68
1952-01-01,27.26
1952-02-01,28.07
1952-03-01,28.03
1952-04-01,26.81
1952-05-01,26.68
1952-06-01,28.75
1952-07-01,27.80
1952-08-01,29.97
1952-09-01,30.51
1952-10-01,30.37
1952-11-01,29.61
1952-12-01,28.57
1953-01-01,28.84
1953-02-01,29.52
1953-03-01,29.34
1953-04-01,28.48
1953-05-01,28.79
1953-06-01,29.56
1953-07-01,28.52
1953-08-01,30.42
1953-09-01,30.73
1953-10-01,30.55
1953-11-01,29.29
1953-12-01,27.80
1954-01-01,28.70
1954-02-01,29.29
1954-03-01,29.29
1954-04-01,28.48
1954-05-01,28.61
1954-06-01,29.47
1954-07-01,28.88
1954-08-01,31.00
1954-09-01,31.68
1954-10-01,31.09
1954-11-01,30.28
1954-12-01,29.65
1955-01-01,30.42
1955-02-01,30.91
1955-03-01,31.32
1955-04-01,30.91
1955-05-01,31.14
1955-06-01,31.90
1955-07-01,30.91
1955-08-01,33.30
1955-09-01,33.89
1955-10-01,33.98
1955-11-01,32.85
1955-12-01,32.17
1956-01-01,33.08
1956-02-01,33.71
1956-03-01,33.44
1956-04-01,33.03
1956-05-01,32.94
1956-06-01,33.98
1956-07-01,33.17
1956-08-01,35.82
1956-09-01,36.36
1956-10-01,35.69
