Date,IPB52100N
1947-01-01,5.47
1947-02-01,5.56
1947-03-01,5.63
1947-04-01,5.60
1947-05-01,5.56
1947-06-01,5.65
1947-07-01,5.34
1947-08-01,5.41
1947-09-01,5.65
1947-10-01,5.79
1947-11-01,5.77
1947-12-01,5.97
1948-01-01,5.94
1948-02-01,5.93
1948-03-01,6.02
1948-04-01,5.87
1948-05-01,5.79
1948-06-01,5.88
1948-07-01,5.71
1948-08-01,5.69
1948-09-01,5.79
1948-10-01,5.81
1948-11-01,5.77
1948-12-01,5.85
1949-01-01,5.65
1949-02-01,5.63
1949-03-01,5.56
1949-04-01,5.38
1949-05-01,5.22
1949-06-01,5.13
1949-07-01,4.88
1949-08-01,4.82
1949-09-01,4.86
1949-10-01,4.76
1949-11-01,4.61
1949-12-01,4.74
1950-01-01,4.77
1950-02-01,4.92
1950-03-01,5.01
1950-04-01,5.10
1950-05-01,5.28
1950-06-01,5.48
1950-07-01,5.47
1950-08-01,5.79
1950-09-01,5.68
1950-10-01,5.93
1950-11-01,5.96
1950-12-01,6.19
1951-01-01,6.22
1951-02-01,6.31
1951-03-01,6.45
1951-04-01,6.59
1951-05-01,6.59
1951-06-01,6.67
1951-07-01,6.49
1951-08-01,6.58
1951-09-01,6.77
1951-10-01,6.99
1951-11-01,7.10
1951-12-01,7.36
1952-01-01,7.50
1952-02-01,7.58
1952-03-01,7.73
1952-04-01,7.69
1952-05-01,7.67
1952-06-01,7.72
1952-07-01,7.08
1952-08-01,7.21
1952-09-01,7.42
1952-10-01,7.58
1952-11-01,7.66
1952-12-01,7.93
1953-01-01,7.98
1953-02-01,7.97
1953-03-01,8.13
1953-04-01,8.15
1953-05-01,8.06
1953-06-01,8.01
1953-07-01,7.82
1953-08-01,7.78
1953-09-01,7.72
1953-10-01,7.78
1953-11-01,7.48
1953-12-01,7.56
1954-01-01,7.24
1954-02-01,7.21
1954-03-01,7.19
1954-04-01,7.11
1954-05-01,7.07
1954-06-01,6.98
1954-07-01,6.65
1954-08-01,6.59
1954-09-01,6.61
1954-10-01,6.65
1954-11-01,6.73
1954-12-01,6.95
1955-01-01,6.87
1955-02-01,7.04
1955-03-01,7.19
1955-04-01,7.50
1955-05-01,7.56
1955-06-01,7.64
1955-07-01,7.32
1955-08-01,7.35
1955-09-01,7.50
1955-10-01,7.91
1955-11-01,7.88
1955-12-01,8.26
1956-01-01,8.19
1956-02-01,8.37
1956-03-01,8.55
1956-04-01,8.86
1956-05-01,8.77
1956-06-01,8.83
1956-07-01,8.46
1956-08-01,8.55
1956-09-01,8.69
1956-10-01,8.83
1956-11-01,8.90
1956-12-01,9.26
1957-01-01,9.21
1957-02-01,9.49
1957-03-01,9.52
1957-04-01,9.40
1957-05-01,9.20
1957-06-01,9.29
1957-07-01,8.92
1957-08-01,8.89
1957-09-01,8.89
1957-10-01,8.71
1957-11-01,8.41
1957-12-01,8.38
1958-01-01,8.06
1958-02-01,7.82
1958-03-01,7.75
1958-04-01,7.64
1958-05-01,7.42
1958-06-01,7.47
1958-07-01,7.21
1958-08-01,7.29
1958-09-01,7.50
1958-10-01,7.61
1958-11-01,7.67
1958-12-01,7.95
1959-01-01,7.92
1959-02-01,8.10
1959-03-01,8.29
1959-04-01,8.58
1959-05-01,8.83
1959-06-01,9.09
1959-07-01,8.78
1959-08-01,8.55
1959-09-01,8.71
1959-10-01,8.64
1959-11-01,8.43
1959-12-01,8.80
1960-01-01,8.89
1960-02-01,9.03
1960-03-01,9.15
1960-04-01,9.12
1960-05-01,9.15
1960-06-01,9.11
1960-07-01,8.66
1960-08-01,8.47
1960-09-01,8.58
1960-10-01,8.47
1960-11-01,8.38
1960-12-01,8.41
1961-01-01,8.24
1961-02-01,8.26
1961-03-01,8.37
1961-04-01,8.52
1961-05-01,8.52
1961-06-01,8.66
1961-07-01,8.38
1961-08-01,8.32
1961-09-01,8.64
1961-10-01,8.63
1961-11-01,8.77
1961-12-01,9.03
1962-01-01,8.72
1962-02-01,8.97
1962-03-01,9.21
1962-04-01,9.32
1962-05-01,9.34
1962-06-01,9.52
1962-07-01,9.23
1962-08-01,9.20
1962-09-01,9.40
1962-10-01,9.43
1962-11-01,9.34
1962-12-01,9.54
1963-01-01,9.21
1963-02-01,9.66
1963-03-01,9.70
1963-04-01,9.69
1963-05-01,9.60
1963-06-01,9.83
1963-07-01,9.37
1963-08-01,9.38
1963-09-01,9.89
1963-10-01,10.12
