Date,IZ3343
2005-12-01,100.00
2006-01-01,99.00
2006-02-01,98.60
2006-03-01,98.40
2006-04-01,97.80
2006-05-01,97.50
2006-06-01,97.30
2006-07-01,96.80
2006-08-01,96.80
2006-09-01,96.90
2006-10-01,96.70
2006-11-01,96.40
2006-12-01,96.00
2007-01-01,94.30
2007-02-01,94.20
2007-03-01,94.20
2007-04-01,93.80
2007-05-01,93.50
2007-06-01,93.30
2007-07-01,92.60
2007-08-01,92.50
2007-09-01,92.40
2007-10-01,92.30
2007-11-01,92.00
2007-12-01,92.30
2008-01-01,92.20
2008-02-01,92.20
2008-03-01,92.20
2008-04-01,90.90
2008-05-01,91.50
2008-06-01,91.40
2008-07-01,91.00
2008-08-01,90.90
2008-09-01,91.30
2008-10-01,90.90
2008-11-01,89.90
2008-12-01,89.00
2009-01-01,87.70
2009-02-01,87.50
2009-03-01,86.00
2009-04-01,85.60
2009-05-01,85.80
2009-06-01,85.80
2009-07-01,85.40
2009-08-01,86.10
2009-09-01,86.30
2009-10-01,86.50
2009-11-01,86.10
2009-12-01,86.00
2010-01-01,85.70
2010-02-01,85.30
2010-03-01,85.30
2010-04-01,85.30
2010-05-01,85.40
2010-06-01,84.70
2010-07-01,81.10
2010-08-01,78.90
2010-09-01,78.70
2010-10-01,78.50
2010-11-01,78.30
2010-12-01,76.90
2011-01-01,77.00
2011-02-01,77.10
2011-03-01,77.00
2011-04-01,76.20
2011-05-01,76.10
2011-06-01,75.00
2011-07-01,74.80
2011-08-01,74.40
2011-09-01,74.10
2011-10-01,73.50
2011-11-01,72.30
2011-12-01,73.00
2012-01-01,73.40
2012-02-01,73.20
2012-03-01,73.20
2012-04-01,73.00
2012-05-01,72.90
2012-06-01,72.80
2012-07-01,73.10
2012-08-01,73.30
2012-09-01,73.00
2012-10-01,73.30
2012-11-01,71.70
2012-12-01,71.60
2013-01-01,71.30
2013-02-01,71.40
2013-03-01,70.50
2013-04-01,70.40
2013-05-01,70.20
2013-06-01,70.20
2013-07-01,69.80
2013-08-01,69.70
2013-09-01,68.70
2013-10-01,68.60
2013-11-01,68.60
2013-12-01,68.60
2014-01-01,68.50
2014-02-01,68.50
2014-03-01,68.60
2014-04-01,68.40
2014-05-01,68.20
2014-06-01,67.70
2014-07-01,67.00
2014-08-01,66.90
2014-09-01,67.00
2014-10-01,66.20
2014-11-01,66.20
2014-12-01,65.80
2015-01-01,65.00
2015-02-01,65.00
2015-03-01,65.00
2015-04-01,65.10
2015-05-01,65.10
2015-06-01,64.90
2015-07-01,65.00
2015-08-01,64.90
2015-09-01,64.80
2015-10-01,64.60
2015-11-01,64.50
2015-12-01,64.30
2016-01-01,64.20
2016-02-01,63.30
2016-03-01,63.30
2016-04-01,63.10
2016-05-01,63.00
2016-06-01,63.00
2016-07-01,62.80
2016-08-01,62.70
2016-09-01,62.70
2016-10-01,62.70
2016-11-01,62.70
2016-12-01,62.70
2017-01-01,62.60
2017-02-01,62.50
2017-03-01,62.50
2017-04-01,62.60
2017-05-01,62.60
2017-06-01,62.60
2017-07-01,62.60
2017-08-01,62.60
2017-09-01,62.60
2017-10-01,62.30
2017-11-01,62.20
2017-12-01,62.10
2018-01-01,62.00
2018-02-01,61.90
2018-03-01,61.70
2018-04-01,61.80
2018-05-01,61.60
