Date,IZ321
2005-12-01,100.00
2006-01-01,102.00
2006-02-01,101.50
2006-03-01,100.70
2006-04-01,100.00
2006-05-01,102.50
2006-06-01,98.20
2006-07-01,97.50
2006-08-01,95.20
2006-09-01,96.00
2006-10-01,91.40
2006-11-01,90.00
2006-12-01,89.90
2007-01-01,90.80
2007-02-01,89.80
2007-03-01,89.90
2007-04-01,90.20
2007-05-01,89.80
2007-06-01,92.30
2007-07-01,95.70
2007-08-01,95.30
2007-09-01,95.30
2007-10-01,93.30
2007-11-01,92.90
2007-12-01,93.30
2008-01-01,92.90
2008-02-01,90.20
2008-03-01,90.70
2008-04-01,91.00
2008-05-01,93.30
2008-06-01,96.80
2008-07-01,98.00
2008-08-01,99.10
2008-09-01,99.80
2008-10-01,95.50
2008-11-01,93.70
2008-12-01,92.80
2009-01-01,91.40
2009-02-01,90.30
2009-03-01,89.90
2009-04-01,89.10
2009-05-01,88.20
2009-06-01,90.00
2009-07-01,93.30
2009-08-01,94.80
2009-09-01,94.40
2009-10-01,94.00
2009-11-01,93.80
2009-12-01,96.10
2010-01-01,98.40
2010-02-01,101.50
2010-03-01,105.60
2010-04-01,108.90
2010-05-01,113.70
2010-06-01,110.90
2010-07-01,103.40
2010-08-01,102.20
2010-09-01,101.90
2010-10-01,102.50
2010-11-01,104.30
2010-12-01,104.80
2011-01-01,108.40
2011-02-01,108.60
2011-03-01,110.80
2011-04-01,111.20
2011-05-01,110.10
2011-06-01,107.20
2011-07-01,108.20
2011-08-01,108.50
2011-09-01,109.30
2011-10-01,107.70
2011-11-01,107.10
2011-12-01,107.40
2012-01-01,108.10
2012-02-01,108.90
2012-03-01,112.10
2012-04-01,113.00
2012-05-01,114.60
2012-06-01,116.30
2012-07-01,117.50
2012-08-01,118.70
2012-09-01,119.80
2012-10-01,119.90
2012-11-01,120.40
2012-12-01,123.40
2013-01-01,127.50
2013-02-01,128.60
2013-03-01,130.00
2013-04-01,133.10
2013-05-01,129.30
2013-06-01,123.00
2013-07-01,119.80
2013-08-01,118.90
2013-09-01,120.90
2013-10-01,121.60
2013-11-01,122.30
2013-12-01,122.10
2014-01-01,122.20
2014-02-01,122.90
2014-03-01,122.80
2014-04-01,121.50
2014-05-01,120.50
2014-06-01,120.70
2014-07-01,121.80
2014-08-01,121.50
2014-09-01,122.10
2014-10-01,120.80
2014-11-01,119.70
2014-12-01,119.80
2015-01-01,120.20
2015-02-01,118.70
2015-03-01,116.50
2015-04-01,115.00
2015-05-01,112.70
2015-06-01,114.10
2015-07-01,115.50
2015-08-01,112.90
2015-09-01,110.00
2015-10-01,109.40
2015-11-01,111.40
2015-12-01,110.80
2016-01-01,110.90
2016-02-01,110.50
2016-03-01,111.60
2016-04-01,113.70
2016-05-01,114.80
2016-06-01,115.60
2016-07-01,115.80
2016-08-01,116.30
2016-09-01,115.70
2016-10-01,115.70
2016-11-01,114.80
2016-12-01,116.10
2017-01-01,117.90
2017-02-01,120.20
2017-03-01,122.50
2017-04-01,127.30
2017-05-01,128.80
2017-06-01,126.50
2017-07-01,128.60
2017-08-01,132.40
2017-09-01,131.30
2017-10-01,135.20
2017-11-01,135.90
2017-12-01,133.90
2018-01-01,132.40
2018-02-01,135.80
2018-03-01,141.40
2018-04-01,143.10
2018-05-01,147.60
