Date,IY311
2005-12-01,100.00
2006-01-01,99.60
2006-02-01,99.60
2006-03-01,99.00
2006-04-01,98.20
2006-05-01,98.90
2006-06-01,99.90
2006-07-01,101.40
2006-08-01,103.60
2006-09-01,104.30
2006-10-01,104.30
2006-11-01,104.90
2006-12-01,106.60
2007-01-01,109.10
2007-02-01,111.80
2007-03-01,113.10
2007-04-01,113.60
2007-05-01,114.70
2007-06-01,116.90
2007-07-01,118.10
2007-08-01,119.60
2007-09-01,120.40
2007-10-01,121.00
2007-11-01,123.10
2007-12-01,125.00
2008-01-01,126.60
2008-02-01,129.20
2008-03-01,133.60
2008-04-01,136.50
2008-05-01,139.30
2008-06-01,141.90
2008-07-01,144.70
2008-08-01,144.40
2008-09-01,143.20
2008-10-01,140.60
2008-11-01,133.90
2008-12-01,129.00
2009-01-01,129.50
2009-02-01,129.80
2009-03-01,129.80
2009-04-01,129.70
2009-05-01,132.40
2009-06-01,135.70
2009-07-01,135.40
2009-08-01,135.10
2009-09-01,136.60
2009-10-01,135.00
2009-11-01,136.40
2009-12-01,137.10
2010-01-01,137.80
2010-02-01,138.10
2010-03-01,138.80
2010-04-01,140.40
2010-05-01,141.60
2010-06-01,142.10
2010-07-01,142.60
2010-08-01,143.30
2010-09-01,144.80
2010-10-01,146.90
2010-11-01,149.80
2010-12-01,152.20
2011-01-01,153.20
2011-02-01,154.80
2011-03-01,157.40
2011-04-01,159.30
2011-05-01,160.20
2011-06-01,160.90
2011-07-01,161.80
2011-08-01,163.00
2011-09-01,165.50
2011-10-01,165.10
2011-11-01,164.30
2011-12-01,162.80
2012-01-01,162.70
2012-02-01,163.50
2012-03-01,165.90
2012-04-01,167.90
2012-05-01,168.60
2012-06-01,167.90
2012-07-01,167.50
2012-08-01,170.20
2012-09-01,172.00
2012-10-01,174.60
2012-11-01,175.70
2012-12-01,175.20
2013-01-01,175.20
2013-02-01,175.60
2013-03-01,174.80
2013-04-01,174.00
2013-05-01,172.50
2013-06-01,173.40
2013-07-01,174.20
2013-08-01,173.90
2013-09-01,173.60
2013-10-01,173.60
2013-11-01,172.50
2013-12-01,173.40
2014-01-01,173.20
2014-02-01,174.30
2014-03-01,177.00
2014-04-01,181.60
2014-05-01,182.90
2014-06-01,183.80
2014-07-01,185.60
2014-08-01,183.90
2014-09-01,182.00
2014-10-01,181.00
2014-11-01,178.30
2014-12-01,175.60
2015-01-01,171.30
2015-02-01,168.50
2015-03-01,164.40
2015-04-01,161.00
2015-05-01,159.50
2015-06-01,156.80
2015-07-01,154.80
2015-08-01,154.00
2015-09-01,153.30
2015-10-01,151.50
2015-11-01,150.90
2015-12-01,149.40
2016-01-01,147.80
2016-02-01,147.80
2016-03-01,147.80
2016-04-01,148.40
2016-05-01,150.60
2016-06-01,152.40
2016-07-01,153.70
2016-08-01,153.00
2016-09-01,152.30
2016-10-01,152.10
2016-11-01,152.50
2016-12-01,152.90
2017-01-01,153.70
2017-02-01,153.60
2017-03-01,154.80
2017-04-01,155.30
2017-05-01,156.00
2017-06-01,156.80
2017-07-01,157.90
2017-08-01,158.80
2017-09-01,158.00
2017-10-01,158.20
2017-11-01,157.90
2017-12-01,158.20
2018-01-01,157.00
2018-02-01,158.30
2018-03-01,159.10
2018-04-01,158.90
2018-05-01,159.30
