Date,IZ3251
2005-12-01,100.00
2006-01-01,102.00
2006-02-01,103.40
2006-03-01,105.40
2006-04-01,104.50
2006-05-01,105.50
2006-06-01,106.90
2006-07-01,110.00
2006-08-01,111.20
2006-09-01,112.30
2006-10-01,113.60
2006-11-01,115.90
2006-12-01,118.30
2007-01-01,119.90
2007-02-01,120.90
2007-03-01,122.30
2007-04-01,124.40
2007-05-01,126.60
2007-06-01,129.30
2007-07-01,133.80
2007-08-01,134.80
2007-09-01,133.60
2007-10-01,133.80
2007-11-01,136.70
2007-12-01,138.00
2008-01-01,147.40
2008-02-01,151.00
2008-03-01,152.40
2008-04-01,150.90
2008-05-01,151.40
2008-06-01,153.80
2008-07-01,154.50
2008-08-01,154.90
2008-09-01,159.50
2008-10-01,158.80
2008-11-01,154.50
2008-12-01,149.50
2009-01-01,144.50
2009-02-01,143.90
2009-03-01,142.20
2009-04-01,138.70
2009-05-01,140.30
2009-06-01,142.40
2009-07-01,141.60
2009-08-01,143.30
2009-09-01,142.20
2009-10-01,142.60
2009-11-01,144.80
2009-12-01,144.80
2010-01-01,147.40
2010-02-01,145.10
2010-03-01,144.60
2010-04-01,145.60
2010-05-01,146.20
2010-06-01,145.40
2010-07-01,143.90
2010-08-01,144.80
2010-09-01,145.50
2010-10-01,147.20
2010-11-01,151.20
2010-12-01,153.70
2011-01-01,159.20
2011-02-01,162.00
2011-03-01,163.80
2011-04-01,167.60
2011-05-01,170.90
2011-06-01,171.60
2011-07-01,171.50
2011-08-01,172.40
2011-09-01,172.30
2011-10-01,171.70
2011-11-01,169.40
2011-12-01,167.50
2012-01-01,166.30
2012-02-01,168.30
2012-03-01,171.30
2012-04-01,172.30
2012-05-01,171.20
2012-06-01,168.00
2012-07-01,166.30
2012-08-01,166.70
2012-09-01,166.60
2012-10-01,163.80
2012-11-01,164.10
2012-12-01,163.50
2013-01-01,161.70
2013-02-01,162.90
2013-03-01,163.60
2013-04-01,161.80
2013-05-01,161.50
2013-06-01,161.90
2013-07-01,160.00
2013-08-01,158.00
2013-09-01,156.80
2013-10-01,156.30
2013-11-01,156.80
2013-12-01,158.00
2014-01-01,158.90
2014-02-01,158.70
2014-03-01,158.90
2014-04-01,157.40
2014-05-01,156.00
2014-06-01,155.10
2014-07-01,153.40
2014-08-01,154.40
2014-09-01,153.50
2014-10-01,157.20
2014-11-01,156.80
2014-12-01,155.00
2015-01-01,150.00
2015-02-01,147.90
2015-03-01,147.00
2015-04-01,147.00
2015-05-01,147.90
2015-06-01,148.00
2015-07-01,149.30
2015-08-01,146.40
2015-09-01,143.20
2015-10-01,138.60
2015-11-01,138.50
2015-12-01,138.40
2016-01-01,135.30
2016-02-01,134.90
2016-03-01,133.10
2016-04-01,132.60
2016-05-01,133.50
2016-06-01,134.60
2016-07-01,137.10
2016-08-01,134.40
2016-09-01,133.70
2016-10-01,134.40
2016-11-01,135.80
2016-12-01,136.50
2017-01-01,137.00
2017-02-01,138.60
2017-03-01,141.00
2017-04-01,141.50
2017-05-01,141.00
2017-06-01,141.60
2017-07-01,141.00
2017-08-01,140.30
2017-09-01,141.90
2017-10-01,143.70
2017-11-01,146.10
2017-12-01,147.20
2018-01-01,150.00
2018-02-01,150.30
2018-03-01,150.80
2018-04-01,154.70
2018-05-01,155.40
