Date,IPB54000N
1939-01-01,9.44
1939-02-01,9.51
1939-03-01,9.44
1939-04-01,9.38
1939-05-01,9.47
1939-06-01,9.67
1939-07-01,9.77
1939-08-01,10.06
1939-09-01,10.64
1939-10-01,11.43
1939-11-01,11.52
1939-12-01,11.49
1940-01-01,11.04
1940-02-01,10.74
1940-03-01,10.55
1940-04-01,10.55
1940-05-01,11.04
1940-06-01,11.36
1940-07-01,11.07
1940-08-01,11.23
1940-09-01,11.49
1940-10-01,11.72
1940-11-01,11.85
1940-12-01,12.11
1941-01-01,12.40
1941-02-01,12.63
1941-03-01,12.89
1941-04-01,13.09
1941-05-01,13.41
1941-06-01,13.64
1941-07-01,13.67
1941-08-01,13.90
1941-09-01,13.90
1941-10-01,14.00
1941-11-01,14.10
1941-12-01,13.90
1942-01-01,14.10
1942-02-01,14.16
1942-03-01,14.00
1942-04-01,13.84
1942-05-01,13.61
1942-06-01,13.15
1942-07-01,13.09
1942-08-01,13.31
1942-09-01,13.44
1942-10-01,14.00
1942-11-01,13.97
1942-12-01,13.80
1943-01-01,13.97
1943-02-01,14.26
1943-03-01,14.19
1943-04-01,14.29
1943-05-01,14.36
1943-06-01,14.32
1943-07-01,14.32
1943-08-01,14.78
1943-09-01,14.88
1943-10-01,14.97
1943-11-01,15.17
1943-12-01,15.20
1944-01-01,15.17
1944-02-01,15.24
1944-03-01,15.33
1944-04-01,15.24
1944-05-01,15.10
1944-06-01,15.20
1944-07-01,14.94
1944-08-01,15.33
1944-09-01,15.20
1944-10-01,15.40
1944-11-01,15.53
1944-12-01,15.63
1945-01-01,15.69
1945-02-01,15.85
1945-03-01,15.89
1945-04-01,15.76
1945-05-01,15.76
1945-06-01,15.76
1945-07-01,15.53
1945-08-01,14.88
1945-09-01,13.84
1945-10-01,13.41
1945-11-01,13.84
1945-12-01,13.80
1946-01-01,13.67
1946-02-01,13.57
1946-03-01,15.17
1946-04-01,15.14
1946-05-01,14.42
1946-06-01,15.24
1946-07-01,15.14
1946-08-01,15.56
1946-09-01,15.76
1946-10-01,15.82
1946-11-01,15.89
1946-12-01,16.18
1947-01-01,15.98
1947-02-01,16.57
1947-03-01,16.93
1947-04-01,17.09
1947-05-01,17.19
1947-06-01,17.06
1947-07-01,16.02
1947-08-01,17.09
1947-09-01,17.45
1947-10-01,17.87
1947-11-01,17.90
1947-12-01,17.55
1948-01-01,17.42
1948-02-01,17.64
1948-03-01,17.97
1948-04-01,17.94
1948-05-01,17.97
1948-06-01,17.94
1948-07-01,17.29
1948-08-01,18.43
1948-09-01,18.43
1948-10-01,19.11
1948-11-01,18.39
1948-12-01,17.87
1949-01-01,16.86
1949-02-01,16.83
1949-03-01,17.06
1949-04-01,17.03
1949-05-01,16.86
1949-06-01,16.90
1949-07-01,15.92
1949-08-01,16.96
1949-09-01,17.71
1949-10-01,17.87
1949-11-01,17.71
1949-12-01,17.61
1950-01-01,17.09
1950-02-01,17.94
1950-03-01,18.59
1950-04-01,19.50
1950-05-01,19.53
1950-06-01,20.12
1950-07-01,19.43
1950-08-01,20.96
1950-09-01,21.36
1950-10-01,21.91
1950-11-01,21.39
1950-12-01,20.90
1951-01-01,20.57
1951-02-01,20.80
1951-03-01,21.52
1951-04-01,21.94
1951-05-01,21.52
1951-06-01,21.36
1951-07-01,19.76
1951-08-01,20.67
1951-09-01,21.06
1951-10-01,21.06
1951-11-01,20.44
1951-12-01,19.86
1952-01-01,19.63
1952-02-01,20.18
1952-03-01,20.57
1952-04-01,20.51
1952-05-01,20.12
1952-06-01,20.31
1952-07-01,19.11
1952-08-01,20.90
1952-09-01,21.78
1952-10-01,22.36
1952-11-01,22.07
1952-12-01,21.39
1953-01-01,21.06
1953-02-01,21.91
1953-03-01,22.59
1953-04-01,22.89
1953-05-01,22.53
1953-06-01,22.59
1953-07-01,21.42
1953-08-01,22.43
1953-09-01,22.69
1953-10-01,22.95
1953-11-01,22.17
1953-12-01,21.03
1954-01-01,20.57
1954-02-01,21.09
1954-03-01,21.55
1954-04-01,21.91
1954-05-01,22.10
1954-06-01,22.27
1954-07-01,20.70
1954-08-01,21.94
1954-09-01,23.41
1954-10-01,23.99
1954-11-01,23.21
1954-12-01,22.53
1955-01-01,22.56
1955-02-01,23.31
1955-03-01,24.51
1955-04-01,24.94
1955-05-01,25.23
1955-06-01,26.08
1955-07-01,24.32
1955-08-01,25.75
1955-09-01,26.76
1955-10-01,26.92
1955-11-01,26.08
1955-12-01,24.87
1956-01-01,25.00
1956-02-01,25.46
1956-03-01,26.08
1956-04-01,26.60
1956-05-01,26.50
1956-06-01,26.76
1956-07-01,24.45
1956-08-01,26.66
1956-09-01,27.64
1956-10-01,27.64
1956-11-01,26.43
1956-12-01,25.46
1957-01-01,25.03
1957-02-01,25.88
1957-03-01,26.14
1957-04-01,26.43
1957-05-01,26.69
1957-06-01,27.21
1957-07-01,25.65
1957-08-01,27.02
1957-09-01,27.48
1957-10-01,27.12
1957-11-01,25.72
1957-12-01,24.25
1958-01-01,23.80
1958-02-01,23.76
1958-03-01,24.25
1958-04-01,24.61
1958-05-01,25.16
1958-06-01,26.37
1958-07-01,24.81
1958-08-01,26.95
1958-09-01,27.64
1958-10-01,27.70
1958-11-01,27.12
1958-12-01,25.52
1959-01-01,25.85
1959-02-01,26.73
1959-03-01,27.70
1959-04-01,29.01
1959-05-01,29.46
1959-06-01,30.27
1959-07-01,28.16
1959-08-01,28.68
1959-09-01,29.10
1959-10-01,28.91
1959-11-01,28.13
1959-12-01,27.77
1960-01-01,27.48
1960-02-01,27.80
1960-03-01,28.03
1960-04-01,29.20
1960-05-01,29.46
1960-06-01,29.66
1960-07-01,28.32
1960-08-01,29.27
1960-09-01,29.46
1960-10-01,29.33
1960-11-01,27.90
1960-12-01,26.01
1961-01-01,25.85
1961-02-01,26.27
1961-03-01,27.28
1961-04-01,28.68
1961-05-01,29.17
1961-06-01,30.21
1961-07-01,29.17
1961-08-01,30.80
1961-09-01,31.32
1961-10-01,31.41
1961-11-01,29.95
1961-12-01,28.61
1962-01-01,27.64
1962-02-01,28.97
1962-03-01,29.82
1962-04-01,30.73
1962-05-01,31.41
1962-06-01,32.13
1962-07-01,30.57
1962-08-01,32.36
1962-09-01,33.14
1962-10-01,32.59
1962-11-01,31.22
1962-12-01,29.59
1963-01-01,29.14
1963-02-01,30.18
1963-03-01,30.89
1963-04-01,32.42
1963-05-01,33.30
1963-06-01,33.89
1963-07-01,32.36
1963-08-01,33.89
1963-09-01,34.47
1963-10-01,34.54
1963-11-01,33.66
1963-12-01,31.87
1964-01-01,31.58
1964-02-01,32.98
1964-03-01,33.86
1964-04-01,34.73
1964-05-01,35.29
1964-06-01,36.00
1964-07-01,34.67
1964-08-01,35.91
1964-09-01,36.36
1964-10-01,36.07
1964-11-01,35.26
1964-12-01,33.73
1965-01-01,33.46
1965-02-01,34.90
1965-03-01,36.04
1965-04-01,36.33
1965-05-01,36.95
1965-06-01,37.92
1965-07-01,36.72
1965-08-01,38.32
1965-09-01,38.80
1965-10-01,38.87
1965-11-01,37.83
1965-12-01,36.88
1966-01-01,36.20
1966-02-01,37.34
1966-03-01,38.71
1966-04-01,39.10
1966-05-01,39.65
1966-06-01,40.63
1966-07-01,39.26
1966-08-01,40.40
1966-09-01,41.18
1966-10-01,40.72
1966-11-01,39.36
1966-12-01,37.66
1967-01-01,37.79
1967-02-01,38.62
1967-03-01,39.47
1967-04-01,40.17
1967-05-01,40.37
1967-06-01,41.58
1967-07-01,40.15
1967-08-01,42.54
1967-09-01,43.41
1967-10-01,43.21
1967-11-01,42.08
1967-12-01,40.11
1968-01-01,39.31
1968-02-01,40.87
1968-03-01,41.74
1968-04-01,42.67
1968-05-01,43.18
1968-06-01,44.34
1968-07-01,42.70
1968-08-01,44.75
1968-09-01,45.33
1968-10-01,45.18
1968-11-01,44.55
1968-12-01,43.00
1969-01-01,42.13
1969-02-01,43.57
1969-03-01,45.20
1969-04-01,45.39
1969-05-01,45.67
1969-06-01,47.08
1969-07-01,45.16
1969-08-01,46.90
1969-09-01,47.62
1969-10-01,47.48
1969-11-01,45.76
1969-12-01,43.77
1970-01-01,41.92
1970-02-01,43.02
1970-03-01,44.04
1970-04-01,44.89
1970-05-01,45.06
1970-06-01,46.10
1970-07-01,44.92
1970-08-01,46.19
1970-09-01,47.13
1970-10-01,46.47
1970-11-01,44.84
1970-12-01,42.92
1971-01-01,41.89
1971-02-01,43.66
1971-03-01,44.02
1971-04-01,45.24
1971-05-01,45.59
1971-06-01,46.96
1971-07-01,46.31
1971-08-01,47.17
1971-09-01,49.29
1971-10-01,49.34
1971-11-01,48.20
1971-12-01,46.29
1972-01-01,46.28
1972-02-01,48.20
1972-03-01,49.55
1972-04-01,50.20
1972-05-01,50.88
1972-06-01,52.82
1972-07-01,51.59
1972-08-01,53.36
1972-09-01,54.28
1972-10-01,54.61
1972-11-01,53.96
1972-12-01,52.76
1973-01-01,51.61
1973-02-01,53.48
1973-03-01,54.21
1973-04-01,54.37
1973-05-01,54.94
1973-06-01,56.44
1973-07-01,55.16
1973-08-01,56.44
1973-09-01,57.28
1973-10-01,56.90
1973-11-01,56.08
1973-12-01,54.73
1974-01-01,53.35
1974-02-01,54.14
1974-03-01,55.01
1974-04-01,54.75
1974-05-01,55.71
1974-06-01,57.15
1974-07-01,55.00
1974-08-01,55.82
1974-09-01,56.21
1974-10-01,54.99
1974-11-01,52.71
1974-12-01,50.23
1975-01-01,48.05
1975-02-01,47.99
1975-03-01,47.44
1975-04-01,47.78
1975-05-01,47.69
1975-06-01,48.85
1975-07-01,48.06
1975-08-01,49.77
1975-09-01,50.58
1975-10-01,50.19
1975-11-01,49.58
1975-12-01,49.17
1976-01-01,48.63
1976-02-01,50.01
1976-03-01,50.41
1976-04-01,50.62
1976-05-01,51.55
1976-06-01,52.69
1976-07-01,52.35
1976-08-01,53.27
1976-09-01,54.57
1976-10-01,54.26
1976-11-01,53.67
1976-12-01,53.43
1977-01-01,51.83
1977-02-01,53.61
1977-03-01,54.69
1977-04-01,55.61
1977-05-01,56.44
1977-06-01,58.37
1977-07-01,56.91
1977-08-01,58.56
1977-09-01,59.16
1977-10-01,58.56
1977-11-01,57.78
1977-12-01,57.62
