Date,CEU9091912001
1939-01-01,315200.00
1939-02-01,313100.00
1939-03-01,311100.00
1939-04-01,313100.00
1939-05-01,312100.00
1939-06-01,316200.00
1939-07-01,320200.00
1939-08-01,320200.00
1939-09-01,321200.00
1939-10-01,317200.00
1939-11-01,318200.00
1939-12-01,367500.00
1940-01-01,319200.00
1940-02-01,320200.00
1940-03-01,320200.00
1940-04-01,318200.00
1940-05-01,321200.00
1940-06-01,325200.00
1940-07-01,326200.00
1940-08-01,327200.00
1940-09-01,328300.00
1940-10-01,324200.00
1940-11-01,327200.00
1940-12-01,384600.00
1941-01-01,329300.00
1941-02-01,328300.00
1941-03-01,329300.00
1941-04-01,330300.00
1941-05-01,332300.00
1941-06-01,336300.00
1941-07-01,339300.00
1941-08-01,340300.00
1941-09-01,341300.00
1941-10-01,336300.00
1941-11-01,341300.00
1941-12-01,397700.00
1942-01-01,344400.00
1942-02-01,340300.00
1942-03-01,341300.00
1942-04-01,338300.00
1942-05-01,340300.00
1942-06-01,339300.00
1942-07-01,341300.00
1942-08-01,340300.00
1942-09-01,339300.00
1942-10-01,337300.00
1942-11-01,347400.00
1942-12-01,426900.00
1943-01-01,345400.00
1943-02-01,342300.00
1943-03-01,341300.00
1943-04-01,335300.00
1943-05-01,336300.00
1943-06-01,340300.00
1943-07-01,343400.00
1943-08-01,350400.00
1943-09-01,354400.00
1943-10-01,363500.00
1943-11-01,371500.00
1943-12-01,594100.00
1944-01-01,368500.00
1944-02-01,369500.00
1944-03-01,368500.00
1944-04-01,373600.00
1944-05-01,370500.00
1944-06-01,376600.00
1944-07-01,386700.00
1944-08-01,391700.00
1944-09-01,394700.00
1944-10-01,398700.00
1944-11-01,406800.00
1944-12-01,681700.00
1945-01-01,405800.00
1945-02-01,408800.00
1945-03-01,411800.00
1945-04-01,415900.00
1945-05-01,415900.00
1945-06-01,417900.00
1945-07-01,424900.00
1945-08-01,425900.00
1945-09-01,426900.00
1945-10-01,428900.00
1945-11-01,435000.00
1945-12-01,654500.00
1946-01-01,439000.00
1946-02-01,445100.00
1946-03-01,449100.00
1946-04-01,457100.00
1946-05-01,455100.00
1946-06-01,456100.00
1946-07-01,456100.00
1946-08-01,453100.00
1946-09-01,450100.00
1946-10-01,448100.00
1946-11-01,449100.00
1946-12-01,711900.00
1947-01-01,444000.00
1947-02-01,445100.00
1947-03-01,447100.00
1947-04-01,450100.00
1947-05-01,449100.00
1947-06-01,447100.00
1947-07-01,446100.00
1947-08-01,443000.00
1947-09-01,443000.00
1947-10-01,447100.00
1947-11-01,455100.00
1947-12-01,730000.00
1948-01-01,451100.00
1948-02-01,457100.00
1948-03-01,464200.00
1948-04-01,467200.00
1948-05-01,466200.00
1948-06-01,476300.00
1948-07-01,478300.00
1948-08-01,480300.00
1948-09-01,481300.00
1948-10-01,477300.00
1948-11-01,493400.00
1948-12-01,780400.00
1949-01-01,493400.00
1949-02-01,493400.00
1949-03-01,494400.00
1949-04-01,497400.00
1949-05-01,500400.00
1949-06-01,503500.00
1949-07-01,506500.00
1949-08-01,505500.00
1949-09-01,503500.00
1949-10-01,501400.00
1949-11-01,507500.00
1949-12-01,816600.00
1950-01-01,498200.00
1950-02-01,498700.00
1950-03-01,498200.00
1950-04-01,496200.00
1950-05-01,491800.00
1950-06-01,486100.00
1950-07-01,481300.00
1950-08-01,479200.00
1950-09-01,478000.00
1950-10-01,476300.00
1950-11-01,487300.00
1950-12-01,821300.00
1951-01-01,481300.00
1951-02-01,483300.00
1951-03-01,482800.00
1951-04-01,486500.00
1951-05-01,485500.00
1951-06-01,483700.00
1951-07-01,489800.00
1951-08-01,490300.00
1951-09-01,490000.00
1951-10-01,490500.00
1951-11-01,501900.00
1951-12-01,889200.00
1952-01-01,498100.00
1952-02-01,503400.00
1952-03-01,504700.00
1952-04-01,506400.00
1952-05-01,507100.00
1952-06-01,509100.00
1952-07-01,510200.00
1952-08-01,510200.00
1952-09-01,510300.00
1952-10-01,510700.00
1952-11-01,513600.00
1952-12-01,920000.00
1953-01-01,506000.00
1953-02-01,507500.00
1953-03-01,509300.00
1953-04-01,511000.00
1953-05-01,511000.00
1953-06-01,507800.00
1953-07-01,502000.00
1953-08-01,498400.00
1953-09-01,500800.00
1953-10-01,501300.00
1953-11-01,508700.00
1953-12-01,798200.00
1954-01-01,507900.00
1954-02-01,505700.00
1954-03-01,504300.00
1954-04-01,506100.00
1954-05-01,505900.00
1954-06-01,508300.00
1954-07-01,510900.00
1954-08-01,509200.00
1954-09-01,506800.00
1954-10-01,505300.00
1954-11-01,509700.00
1954-12-01,814000.00
1955-01-01,508300.00
1955-02-01,507200.00
1955-03-01,505600.00
1955-04-01,508100.00
1955-05-01,507300.00
1955-06-01,512800.00
1955-07-01,514100.00
1955-08-01,513700.00
1955-09-01,509600.00
1955-10-01,509800.00
1955-11-01,511900.00
1955-12-01,796000.00
1956-01-01,512200.00
1956-02-01,514100.00
1956-03-01,512900.00
1956-04-01,512900.00
1956-05-01,513400.00
1956-06-01,509600.00
1956-07-01,513600.00
1956-08-01,513300.00
1956-09-01,514900.00
1956-10-01,517500.00
1956-11-01,522500.00
1956-12-01,810900.00
1957-01-01,522700.00
1957-02-01,524000.00
1957-03-01,525500.00
1957-04-01,525400.00
1957-05-01,525900.00
1957-06-01,522300.00
1957-07-01,525000.00
1957-08-01,525500.00
1957-09-01,527300.00
1957-10-01,530200.00
1957-11-01,537500.00
1957-12-01,870600.00
1958-01-01,536600.00
1958-02-01,536500.00
1958-03-01,534800.00
1958-04-01,534200.00
1958-05-01,531800.00
1958-06-01,539600.00
1958-07-01,542600.00
1958-08-01,545300.00
1958-09-01,542700.00
1958-10-01,542500.00
1958-11-01,546400.00
1958-12-01,866900.00
1959-01-01,545200.00
1959-02-01,544500.00
1959-03-01,545800.00
1959-04-01,546700.00
1959-05-01,548000.00
1959-06-01,552600.00
1959-07-01,554700.00
1959-08-01,556700.00
1959-09-01,556000.00
1959-10-01,556600.00
1959-11-01,563000.00
1959-12-01,871100.00
1960-01-01,559000.00
1960-02-01,558400.00
1960-03-01,557200.00
1960-04-01,558400.00
1960-05-01,558700.00
1960-06-01,565600.00
1960-07-01,570400.00
1960-08-01,572100.00
1960-09-01,571500.00
1960-10-01,570600.00
1960-11-01,575700.00
1960-12-01,870800.00
1961-01-01,570800.00
1961-02-01,569800.00
1961-03-01,571800.00
1961-04-01,576200.00
1961-05-01,577700.00
1961-06-01,585100.00
1961-07-01,590800.00
1961-08-01,591100.00
1961-09-01,588200.00
1961-10-01,583100.00
1961-11-01,589700.00
1961-12-01,815300.00
1962-01-01,583000.00
1962-02-01,582200.00
1962-03-01,582700.00
1962-04-01,584200.00
1962-05-01,586200.00
1962-06-01,591100.00
1962-07-01,594000.00
1962-08-01,593300.00
1962-09-01,591200.00
1962-10-01,587900.00
1962-11-01,591900.00
1962-12-01,747800.00
1963-01-01,586500.00
1963-02-01,584600.00
1963-03-01,586200.00
1963-04-01,587300.00
1963-05-01,586800.00
1963-06-01,589700.00
1963-07-01,592800.00
1963-08-01,592800.00
1963-09-01,590300.00
1963-10-01,592600.00
1963-11-01,597400.00
1963-12-01,743100.00
1964-01-01,592300.00
1964-02-01,589600.00
1964-03-01,589900.00
1964-04-01,590900.00
1964-05-01,589100.00
1964-06-01,587700.00
1964-07-01,590600.00
1964-08-01,595700.00
1964-09-01,586900.00
1964-10-01,595900.00
1964-11-01,600100.00
1964-12-01,739800.00
1965-01-01,596800.00
1965-02-01,593900.00
1965-03-01,596200.00
1965-04-01,599000.00
1965-05-01,598600.00
1965-06-01,598000.00
1965-07-01,608300.00
1965-08-01,612700.00
1965-09-01,607000.00
1965-10-01,612200.00
1965-11-01,622100.00
1965-12-01,776800.00
1966-01-01,628700.00
1966-02-01,636800.00
1966-03-01,643900.00
1966-04-01,657300.00
1966-05-01,664800.00
1966-06-01,678300.00
1966-07-01,687800.00
1966-08-01,694200.00
1966-09-01,686700.00
1966-10-01,694400.00
1966-11-01,711200.00
1966-12-01,843600.00
1967-01-01,702000.00
1967-02-01,694200.00
1967-03-01,697900.00
1967-04-01,701700.00
1967-05-01,702600.00
1967-06-01,719300.00
1967-07-01,718600.00
1967-08-01,720100.00
1967-09-01,706200.00
1967-10-01,707600.00
1967-11-01,713700.00
1967-12-01,840500.00
1968-01-01,718700.00
