Date,IZ33149
2005-12-01,100.00
2006-01-01,106.00
2006-02-01,117.20
2006-03-01,121.40
2006-04-01,130.50
2006-05-01,157.10
2006-06-01,168.90
2006-07-01,155.90
2006-08-01,166.50
2006-09-01,175.90
2006-10-01,174.60
2006-11-01,187.00
2006-12-01,195.30
2007-01-01,210.60
2007-02-01,211.60
2007-03-01,221.70
2007-04-01,234.50
2007-05-01,246.90
2007-06-01,248.70
2007-07-01,227.90
2007-08-01,218.20
2007-09-01,204.60
2007-10-01,207.20
2007-11-01,215.50
2007-12-01,215.20
2008-01-01,207.50
2008-02-01,219.10
2008-03-01,253.20
2008-04-01,251.00
2008-05-01,245.80
2008-06-01,253.40
2008-07-01,244.80
2008-08-01,215.90
2008-09-01,181.00
2008-10-01,164.40
2008-11-01,136.00
2008-12-01,124.00
2009-01-01,116.90
2009-02-01,121.60
2009-03-01,120.50
2009-04-01,121.70
2009-05-01,132.10
2009-06-01,142.00
2009-07-01,151.30
2009-08-01,159.10
2009-09-01,173.70
2009-10-01,176.30
2009-11-01,180.80
2009-12-01,198.40
2010-01-01,201.40
2010-02-01,208.40
2010-03-01,207.50
2010-04-01,224.00
2010-05-01,238.20
2010-06-01,213.90
2010-07-01,199.60
2010-08-01,202.00
2010-09-01,208.80
2010-10-01,220.20
2010-11-01,234.30
2010-12-01,236.40
2011-01-01,240.50
2011-02-01,250.70
2011-03-01,261.20
2011-04-01,256.10
2011-05-01,257.50
2011-06-01,248.30
2011-07-01,242.80
2011-08-01,256.60
2011-09-01,252.10
2011-10-01,229.30
2011-11-01,223.70
2011-12-01,222.70
2012-01-01,215.40
2012-02-01,228.00
2012-03-01,235.90
2012-04-01,226.30
2012-05-01,219.90
2012-06-01,210.60
2012-07-01,206.00
2012-08-01,203.20
2012-09-01,206.10
2012-10-01,219.30
2012-11-01,216.20
2012-12-01,213.20
2013-01-01,222.50
2013-02-01,222.40
2013-03-01,225.30
2013-04-01,218.30
2013-05-01,209.00
2013-06-01,202.70
2013-07-01,194.70
2013-08-01,196.70
2013-09-01,199.60
2013-10-01,197.10
2013-11-01,199.60
2013-12-01,197.00
2014-01-01,196.40
2014-02-01,196.30
2014-03-01,196.60
2014-04-01,196.90
2014-05-01,197.90
2014-06-01,201.30
2014-07-01,215.90
2014-08-01,211.40
2014-09-01,203.60
2014-10-01,193.30
2014-11-01,188.50
2014-12-01,190.80
2015-01-01,191.80
2015-02-01,191.40
2015-03-01,191.00
2015-04-01,187.50
2015-05-01,186.30
2015-06-01,186.40
2015-07-01,177.60
2015-08-01,169.50
2015-09-01,172.20
2015-10-01,173.00
2015-11-01,170.70
2015-12-01,160.50
2016-01-01,160.40
2016-02-01,160.10
2016-03-01,165.80
2016-04-01,165.80
2016-05-01,170.80
2016-06-01,167.20
2016-07-01,173.90
2016-08-01,180.60
2016-09-01,178.20
2016-10-01,172.80
2016-11-01,172.60
2016-12-01,170.40
2017-01-01,172.10
2017-02-01,174.90
2017-03-01,176.90
2017-04-01,177.40
2017-05-01,177.30
2017-06-01,179.40
2017-07-01,177.30
2017-08-01,183.30
2017-09-01,185.10
2017-10-01,185.40
2017-11-01,187.10
2017-12-01,187.70
2018-01-01,195.60
2018-02-01,196.30
2018-03-01,199.20
2018-04-01,199.30
2018-05-01,201.30
