Date,IZ324
2005-12-01,100.00
2006-01-01,102.70
2006-02-01,102.50
2006-03-01,99.90
2006-04-01,112.50
2006-05-01,123.70
2006-06-01,120.20
2006-07-01,121.10
2006-08-01,123.60
2006-09-01,106.90
2006-10-01,95.80
2006-11-01,95.90
2006-12-01,98.30
2007-01-01,94.90
2007-02-01,91.90
2007-03-01,107.40
2007-04-01,113.40
2007-05-01,115.30
2007-06-01,119.30
2007-07-01,122.00
2007-08-01,114.80
2007-09-01,119.30
2007-10-01,124.70
2007-11-01,142.50
2007-12-01,137.80
2008-01-01,146.70
2008-02-01,133.50
2008-03-01,151.00
2008-04-01,160.70
2008-05-01,176.60
2008-06-01,194.20
2008-07-01,196.20
2008-08-01,174.10
2008-09-01,165.60
2008-10-01,137.30
2008-11-01,101.30
2008-12-01,70.30
2009-01-01,69.30
2009-02-01,74.30
2009-03-01,79.60
2009-04-01,86.90
2009-05-01,93.10
2009-06-01,111.50
2009-07-01,108.30
2009-08-01,119.90
2009-09-01,116.60
2009-10-01,114.80
2009-11-01,121.90
2009-12-01,123.40
2010-01-01,129.70
2010-02-01,128.70
2010-03-01,128.90
2010-04-01,133.00
2010-05-01,128.80
2010-06-01,123.10
2010-07-01,122.90
2010-08-01,123.40
2010-09-01,120.80
2010-10-01,125.70
2010-11-01,134.60
2010-12-01,140.50
2011-01-01,142.90
2011-02-01,150.40
2011-03-01,176.10
2011-04-01,182.20
2011-05-01,180.10
2011-06-01,175.60
2011-07-01,183.70
2011-08-01,188.70
2011-09-01,181.60
2011-10-01,180.20
2011-11-01,182.20
2011-12-01,178.90
2012-01-01,182.50
2012-02-01,169.70
2012-03-01,181.90
2012-04-01,185.90
2012-05-01,171.00
2012-06-01,157.30
2012-07-01,161.60
2012-08-01,170.70
2012-09-01,175.10
2012-10-01,175.70
2012-11-01,167.10
2012-12-01,160.60
2013-01-01,164.00
2013-02-01,168.50
2013-03-01,169.40
2013-04-01,164.80
2013-05-01,157.40
2013-06-01,157.10
2013-07-01,159.90
2013-08-01,164.40
2013-09-01,163.10
2013-10-01,160.20
2013-11-01,157.00
2013-12-01,159.70
2014-01-01,156.80
2014-02-01,164.70
2014-03-01,166.90
2014-04-01,158.00
2014-05-01,164.70
2014-06-01,165.80
2014-07-01,161.80
2014-08-01,159.80
2014-09-01,156.10
2014-10-01,140.50
2014-11-01,129.20
2014-12-01,118.00
2015-01-01,93.90
2015-02-01,93.80
2015-03-01,99.40
2015-04-01,96.40
2015-05-01,104.00
2015-06-01,102.50
2015-07-01,99.80
2015-08-01,90.10
2015-09-01,82.10
2015-10-01,77.70
2015-11-01,79.00
2015-12-01,74.30
2016-01-01,60.50
2016-02-01,56.10
2016-03-01,56.70
2016-04-01,61.20
2016-05-01,68.30
2016-06-01,76.40
2016-07-01,73.90
2016-08-01,70.70
2016-09-01,73.80
2016-10-01,77.50
2016-11-01,80.30
2016-12-01,80.00
2017-01-01,86.50
2017-02-01,83.70
2017-03-01,83.80
2017-04-01,83.20
2017-05-01,80.50
2017-06-01,81.40
2017-07-01,78.00
2017-08-01,83.10
2017-09-01,90.10
2017-10-01,84.30
2017-11-01,93.30
2017-12-01,94.70
2018-01-01,93.60
2018-02-01,96.80
2018-03-01,93.90
2018-04-01,95.20
2018-05-01,98.60
