Date,IY33392
2005-12-01,100.00
2006-01-01,100.60
2006-02-01,100.90
2006-03-01,101.10
2006-04-01,101.30
2006-05-01,101.40
2006-06-01,101.40
2006-07-01,101.80
2006-08-01,102.30
2006-09-01,102.40
2006-10-01,102.10
2006-11-01,102.00
2006-12-01,102.10
2007-01-01,102.70
2007-02-01,103.30
2007-03-01,103.80
2007-04-01,104.20
2007-05-01,104.30
2007-06-01,104.30
2007-07-01,105.70
2007-08-01,107.30
2007-09-01,107.50
2007-10-01,108.10
2007-11-01,107.90
2007-12-01,108.50
2008-01-01,109.20
2008-02-01,109.60
2008-03-01,110.30
2008-04-01,110.40
2008-05-01,110.90
2008-06-01,111.00
2008-07-01,111.60
2008-08-01,111.10
2008-09-01,111.50
2008-10-01,111.10
2008-11-01,109.90
2008-12-01,109.70
2009-01-01,110.70
2009-02-01,110.60
2009-03-01,110.60
2009-04-01,109.30
2009-05-01,109.30
2009-06-01,109.30
2009-07-01,109.00
2009-08-01,109.10
2009-09-01,109.10
2009-10-01,109.30
2009-11-01,109.30
2009-12-01,109.30
2010-01-01,109.30
2010-02-01,109.30
2010-03-01,109.30
2010-04-01,109.90
2010-05-01,109.90
2010-06-01,109.90
2010-07-01,109.90
2010-08-01,110.00
2010-09-01,109.90
2010-10-01,109.90
2010-11-01,110.00
2010-12-01,109.80
2011-01-01,110.90
2011-02-01,111.30
2011-03-01,111.50
2011-04-01,112.60
2011-05-01,112.70
2011-06-01,112.70
2011-07-01,113.10
2011-08-01,113.10
2011-09-01,113.10
2011-10-01,113.30
2011-11-01,113.30
2011-12-01,113.40
2012-01-01,114.10
2012-02-01,114.60
2012-03-01,114.60
2012-04-01,114.70
2012-05-01,114.60
2012-06-01,115.40
2012-07-01,115.60
2012-08-01,115.80
2012-09-01,116.60
2012-10-01,117.40
2012-11-01,118.10
2012-12-01,118.30
2013-01-01,119.10
2013-02-01,119.10
2013-03-01,119.10
2013-04-01,119.30
2013-05-01,119.50
2013-06-01,119.50
2013-07-01,119.50
2013-08-01,119.60
2013-09-01,119.60
2013-10-01,120.00
2013-11-01,120.00
2013-12-01,119.90
2014-01-01,120.20
2014-02-01,120.30
2014-03-01,120.30
2014-04-01,120.30
2014-05-01,122.00
2014-06-01,122.00
2014-07-01,122.00
2014-08-01,122.00
2014-09-01,122.30
2014-10-01,122.10
2014-11-01,124.70
2014-12-01,125.60
2015-01-01,125.90
2015-02-01,126.40
2015-03-01,126.40
2015-04-01,126.40
2015-05-01,126.60
2015-06-01,126.30
2015-07-01,126.20
2015-08-01,126.20
2015-09-01,126.00
2015-10-01,126.00
2015-11-01,126.00
2015-12-01,126.00
2016-01-01,126.00
2016-02-01,126.00
2016-03-01,126.00
2016-04-01,126.00
2016-05-01,126.00
2016-06-01,125.70
2016-07-01,125.70
2016-08-01,125.70
2016-09-01,125.90
2016-10-01,125.90
2016-11-01,126.10
2016-12-01,126.20
2017-01-01,126.20
2017-02-01,126.80
2017-03-01,126.80
2017-04-01,126.80
2017-05-01,127.10
2017-06-01,127.10
2017-07-01,127.40
2017-08-01,128.60
2017-09-01,128.60
2017-10-01,128.60
2017-11-01,128.60
2017-12-01,128.60
2018-01-01,128.60
2018-02-01,128.50
2018-03-01,128.80
2018-04-01,128.90
2018-05-01,129.90
