Date,IY21
2005-12-01,100.00
2006-01-01,107.80
2006-02-01,109.70
2006-03-01,103.30
2006-04-01,107.90
2006-05-01,106.60
2006-06-01,106.70
2006-07-01,101.00
2006-08-01,101.50
2006-09-01,93.70
2006-10-01,86.30
2006-11-01,101.20
2006-12-01,102.20
2007-01-01,95.70
2007-02-01,101.00
2007-03-01,99.80
2007-04-01,100.90
2007-05-01,100.60
2007-06-01,98.60
2007-07-01,94.50
2007-08-01,93.50
2007-09-01,92.80
2007-10-01,98.70
2007-11-01,99.20
2007-12-01,102.50
2008-01-01,103.30
2008-02-01,103.90
2008-03-01,108.10
2008-04-01,108.90
2008-05-01,113.10
2008-06-01,115.10
2008-07-01,112.20
2008-08-01,104.60
2008-09-01,99.40
2008-10-01,94.50
2008-11-01,86.30
2008-12-01,81.50
2009-01-01,76.40
2009-02-01,75.20
2009-03-01,74.20
2009-04-01,75.40
2009-05-01,75.30
2009-06-01,76.80
2009-07-01,75.00
2009-08-01,78.30
2009-09-01,78.10
2009-10-01,87.50
2009-11-01,84.80
2009-12-01,89.40
2010-01-01,92.50
2010-02-01,91.00
2010-03-01,90.60
2010-04-01,96.80
2010-05-01,109.70
2010-06-01,110.40
2010-07-01,106.70
2010-08-01,109.90
2010-09-01,112.90
2010-10-01,113.40
2010-11-01,116.30
2010-12-01,112.90
2011-01-01,120.70
2011-02-01,116.00
2011-03-01,117.80
2011-04-01,121.20
2011-05-01,125.80
2011-06-01,122.90
2011-07-01,126.00
2011-08-01,126.30
2011-09-01,125.40
2011-10-01,120.20
2011-11-01,119.90
2011-12-01,119.50
2012-01-01,114.00
2012-02-01,108.50
2012-03-01,103.00
2012-04-01,100.20
2012-05-01,98.70
2012-06-01,94.00
2012-07-01,94.90
2012-08-01,96.10
2012-09-01,94.20
2012-10-01,93.30
2012-11-01,94.40
2012-12-01,94.50
2013-01-01,93.10
2013-02-01,93.80
2013-03-01,93.50
2013-04-01,93.60
2013-05-01,94.60
2013-06-01,92.70
2013-07-01,88.00
2013-08-01,85.80
2013-09-01,86.80
2013-10-01,88.40
2013-11-01,88.70
2013-12-01,92.10
2014-01-01,107.40
2014-02-01,126.20
2014-03-01,145.20
2014-04-01,95.10
2014-05-01,94.80
2014-06-01,94.90
2014-07-01,91.30
2014-08-01,88.80
2014-09-01,88.30
2014-10-01,86.70
2014-11-01,89.00
2014-12-01,90.00
2015-01-01,80.30
2015-02-01,75.40
2015-03-01,79.10
2015-04-01,73.50
2015-05-01,74.90
2015-06-01,73.00
2015-07-01,73.70
2015-08-01,72.60
2015-09-01,70.30
2015-10-01,65.40
2015-11-01,60.80
2015-12-01,61.30
2016-01-01,64.30
2016-02-01,59.30
2016-03-01,54.80
2016-04-01,58.30
2016-05-01,61.50
2016-06-01,65.60
2016-07-01,69.20
2016-08-01,68.10
2016-09-01,69.50
2016-10-01,68.70
2016-11-01,66.50
2016-12-01,80.00
2017-01-01,83.70
2017-02-01,81.30
2017-03-01,75.30
2017-04-01,78.20
2017-05-01,81.30
2017-06-01,80.10
2017-07-01,85.80
2017-08-01,83.30
2017-09-01,85.80
2017-10-01,87.60
2017-11-01,89.70
2017-12-01,91.70
2018-01-01,93.00
2018-02-01,87.70
2018-03-01,87.00
2018-04-01,88.30
2018-05-01,89.00
