Date,U25STI
1992-01-01,35997000000.00
1992-02-01,36602000000.00
1992-03-01,36441000000.00
1992-04-01,36686000000.00
1992-05-01,36522000000.00
1992-06-01,36030000000.00
1992-07-01,36422000000.00
1992-08-01,36744000000.00
1992-09-01,36602000000.00
1992-10-01,37030000000.00
1992-11-01,37156000000.00
1992-12-01,37093000000.00
1993-01-01,37758000000.00
1993-02-01,38045000000.00
1993-03-01,38206000000.00
1993-04-01,38315000000.00
1993-05-01,38374000000.00
1993-06-01,37927000000.00
1993-07-01,37890000000.00
1993-08-01,38188000000.00
1993-09-01,37810000000.00
1993-10-01,37788000000.00
1993-11-01,37874000000.00
1993-12-01,37360000000.00
1994-01-01,37244000000.00
1994-02-01,38078000000.00
1994-03-01,37825000000.00
1994-04-01,38092000000.00
1994-05-01,38176000000.00
1994-06-01,37618000000.00
1994-07-01,38132000000.00
1994-08-01,38098000000.00
1994-09-01,37747000000.00
1994-10-01,37912000000.00
1994-11-01,38186000000.00
1994-12-01,38383000000.00
1995-01-01,38930000000.00
1995-02-01,39808000000.00
1995-03-01,39964000000.00
1995-04-01,40726000000.00
1995-05-01,41339000000.00
1995-06-01,41270000000.00
1995-07-01,41630000000.00
1995-08-01,41741000000.00
1995-09-01,41756000000.00
1995-10-01,41504000000.00
1995-11-01,41329000000.00
1995-12-01,41489000000.00
1996-01-01,41875000000.00
1996-02-01,42564000000.00
1996-03-01,42987000000.00
1996-04-01,43202000000.00
1996-05-01,43186000000.00
1996-06-01,42676000000.00
1996-07-01,42581000000.00
1996-08-01,42653000000.00
1996-09-01,42679000000.00
1996-10-01,42681000000.00
1996-11-01,42669000000.00
1996-12-01,42782000000.00
1997-01-01,42928000000.00
1997-02-01,43760000000.00
1997-03-01,43602000000.00
1997-04-01,44023000000.00
1997-05-01,44070000000.00
1997-06-01,43697000000.00
1997-07-01,43822000000.00
1997-08-01,43668000000.00
1997-09-01,43967000000.00
1997-10-01,44461000000.00
1997-11-01,44939000000.00
1997-12-01,44691000000.00
1998-01-01,45373000000.00
1998-02-01,46497000000.00
1998-03-01,46293000000.00
1998-04-01,46547000000.00
1998-05-01,46582000000.00
1998-06-01,46058000000.00
1998-07-01,46406000000.00
1998-08-01,46305000000.00
1998-09-01,45527000000.00
1998-10-01,45467000000.00
1998-11-01,46035000000.00
1998-12-01,44943000000.00
1999-01-01,45661000000.00
1999-02-01,46467000000.00
1999-03-01,45970000000.00
1999-04-01,46630000000.00
1999-05-01,47479000000.00
1999-06-01,46653000000.00
1999-07-01,47186000000.00
1999-08-01,46970000000.00
1999-09-01,46465000000.00
1999-10-01,47059000000.00
1999-11-01,47926000000.00
1999-12-01,47806000000.00
2000-01-01,48238000000.00
2000-02-01,49176000000.00
2000-03-01,49002000000.00
2000-04-01,49723000000.00
2000-05-01,50000000000.00
2000-06-01,50098000000.00
2000-07-01,51591000000.00
2000-08-01,51485000000.00
2000-09-01,51427000000.00
2000-10-01,51760000000.00
2000-11-01,52152000000.00
2000-12-01,51623000000.00
2001-01-01,52259000000.00
2001-02-01,52312000000.00
2001-03-01,52061000000.00
2001-04-01,51978000000.00
2001-05-01,51683000000.00
2001-06-01,50315000000.00
2001-07-01,50539000000.00
2001-08-01,49722000000.00
2001-09-01,49344000000.00
2001-10-01,49583000000.00
2001-11-01,48959000000.00
2001-12-01,47959000000.00
2002-01-01,48247000000.00
2002-02-01,48695000000.00
2002-03-01,48216000000.00
2002-04-01,48579000000.00
2002-05-01,48523000000.00
2002-06-01,47800000000.00
2002-07-01,48837000000.00
2002-08-01,49227000000.00
2002-09-01,48982000000.00
2002-10-01,49126000000.00
2002-11-01,49621000000.00
2002-12-01,48328000000.00
2003-01-01,48491000000.00
2003-02-01,50115000000.00
2003-03-01,49654000000.00
2003-04-01,49810000000.00
2003-05-01,49999000000.00
2003-06-01,49565000000.00
2003-07-01,50325000000.00
2003-08-01,50117000000.00
2003-09-01,49185000000.00
2003-10-01,49103000000.00
2003-11-01,49663000000.00
2003-12-01,48295000000.00
2004-01-01,48718000000.00
2004-02-01,50678000000.00
2004-03-01,51314000000.00
2004-04-01,52229000000.00
2004-05-01,52685000000.00
2004-06-01,52843000000.00
2004-07-01,53425000000.00
2004-08-01,53834000000.00
2004-09-01,52468000000.00
2004-10-01,52574000000.00
2004-11-01,53699000000.00
2004-12-01,54024000000.00
2005-01-01,54963000000.00
2005-02-01,56222000000.00
2005-03-01,56618000000.00
2005-04-01,56588000000.00
2005-05-01,56806000000.00
2005-06-01,57210000000.00
2005-07-01,57123000000.00
2005-08-01,56781000000.00
2005-09-01,56479000000.00
2005-10-01,56647000000.00
2005-11-01,57109000000.00
2005-12-01,58573000000.00
2006-01-01,61250000000.00
2006-02-01,61846000000.00
2006-03-01,62986000000.00
2006-04-01,62956000000.00
2006-05-01,63587000000.00
2006-06-01,64876000000.00
2006-07-01,65548000000.00
2006-08-01,66062000000.00
2006-09-01,66515000000.00
2006-10-01,66744000000.00
2006-11-01,67019000000.00
2006-12-01,65719000000.00
2007-01-01,67088000000.00
2007-02-01,67943000000.00
2007-03-01,68059000000.00
2007-04-01,68562000000.00
2007-05-01,69602000000.00
2007-06-01,70072000000.00
2007-07-01,70915000000.00
2007-08-01,70674000000.00
2007-09-01,70287000000.00
2007-10-01,70264000000.00
2007-11-01,71280000000.00
2007-12-01,69920000000.00
2008-01-01,73023000000.00
2008-02-01,74328000000.00
2008-03-01,73650000000.00
2008-04-01,73794000000.00
2008-05-01,74428000000.00
2008-06-01,74151000000.00
2008-07-01,75391000000.00
2008-08-01,76041000000.00
2008-09-01,73821000000.00
2008-10-01,73747000000.00
2008-11-01,73237000000.00
2008-12-01,70147000000.00
2009-01-01,70972000000.00
2009-02-01,70799000000.00
2009-03-01,70877000000.00
2009-04-01,69637000000.00
2009-05-01,69581000000.00
2009-06-01,68371000000.00
2009-07-01,68504000000.00
2009-08-01,68430000000.00
2009-09-01,67670000000.00
2009-10-01,67601000000.00
2009-11-01,67665000000.00
2009-12-01,65515000000.00
2010-01-01,67509000000.00
2010-02-01,68696000000.00
2010-03-01,69670000000.00
2010-04-01,70348000000.00
2010-05-01,71418000000.00
2010-06-01,71151000000.00
2010-07-01,71999000000.00
2010-08-01,72156000000.00
2010-09-01,71624000000.00
2010-10-01,72904000000.00
2010-11-01,72715000000.00
2010-12-01,73475000000.00
2011-01-01,76801000000.00
2011-02-01,78631000000.00
2011-03-01,78261000000.00
2011-04-01,79735000000.00
2011-05-01,81451000000.00
2011-06-01,81552000000.00
2011-07-01,82427000000.00
2011-08-01,82575000000.00
2011-09-01,82038000000.00
2011-10-01,82616000000.00
2011-11-01,82029000000.00
2011-12-01,79943000000.00
2012-01-01,82188000000.00
2012-02-01,82615000000.00
2012-03-01,82057000000.00
2012-04-01,82120000000.00
2012-05-01,82094000000.00
2012-06-01,81097000000.00
2012-07-01,81819000000.00
2012-08-01,81164000000.00
2012-09-01,80875000000.00
2012-10-01,79609000000.00
2012-11-01,79545000000.00
2012-12-01,79244000000.00
2013-01-01,83092000000.00
2013-02-01,84983000000.00
2013-03-01,85904000000.00
2013-04-01,86365000000.00
2013-05-01,85546000000.00
2013-06-01,84541000000.00
2013-07-01,84414000000.00
2013-08-01,83997000000.00
2013-09-01,82520000000.00
2013-10-01,81357000000.00
2013-11-01,80984000000.00
2013-12-01,79556000000.00
2014-01-01,82550000000.00
2014-02-01,84298000000.00
2014-03-01,84889000000.00
2014-04-01,84747000000.00
2014-05-01,85163000000.00
2014-06-01,83299000000.00
2014-07-01,83292000000.00
2014-08-01,82859000000.00
2014-09-01,82139000000.00
2014-10-01,81601000000.00
2014-11-01,81368000000.00
2014-12-01,79795000000.00
2015-01-01,81894000000.00
2015-02-01,82596000000.00
2015-03-01,82860000000.00
2015-04-01,82933000000.00
2015-05-01,82482000000.00
2015-06-01,81729000000.00
2015-07-01,82700000000.00
2015-08-01,82445000000.00
2015-09-01,81235000000.00
2015-10-01,81187000000.00
2015-11-01,81109000000.00
2015-12-01,79677000000.00
2016-01-01,82023000000.00
2016-02-01,82949000000.00
2016-03-01,83194000000.00
2016-04-01,82977000000.00
2016-05-01,84255000000.00
2016-06-01,83583000000.00
2016-07-01,84404000000.00
2016-08-01,84324000000.00
2016-09-01,83137000000.00
2016-10-01,83368000000.00
2016-11-01,83366000000.00
2016-12-01,82135000000.00
2017-01-01,84869000000.00
2017-02-01,85626000000.00
2017-03-01,86544000000.00
2017-04-01,86268000000.00
2017-05-01,86750000000.00
2017-06-01,85677000000.00
2017-07-01,86383000000.00
2017-08-01,85873000000.00
2017-09-01,84453000000.00
2017-10-01,85715000000.00
2017-11-01,85780000000.00
2017-12-01,84755000000.00
2018-01-01,87521000000.00
2018-02-01,87957000000.00
2018-03-01,88471000000.00
2018-04-01,88806000000.00
