Date,IPB52110N
1954-01-01,23.35
1954-02-01,22.12
1954-03-01,22.41
1954-04-01,21.51
1954-05-01,20.57
1954-06-01,19.43
1954-07-01,17.18
1954-08-01,17.24
1954-09-01,17.01
1954-10-01,16.60
1954-11-01,17.30
1954-12-01,18.50
1955-01-01,18.67
1955-02-01,17.85
1955-03-01,19.87
1955-04-01,22.76
1955-05-01,23.52
1955-06-01,22.18
1955-07-01,20.86
1955-08-01,20.40
1955-09-01,20.51
1955-10-01,22.00
1955-11-01,22.59
1955-12-01,22.76
1956-01-01,22.41
1956-02-01,24.25
1956-03-01,25.72
1956-04-01,26.45
1956-05-01,26.01
1956-06-01,26.50
1956-07-01,24.66
1956-08-01,24.96
1956-09-01,23.64
1956-10-01,26.07
1956-11-01,27.85
1956-12-01,29.28
1957-01-01,30.30
1957-02-01,32.79
1957-03-01,33.96
1957-04-01,33.61
1957-05-01,32.79
1957-06-01,34.01
1957-07-01,30.95
1957-08-01,32.00
1957-09-01,29.69
1957-10-01,29.75
1957-11-01,29.40
1957-12-01,27.50
1958-01-01,26.74
1958-02-01,25.48
1958-03-01,25.83
1958-04-01,24.43
1958-05-01,23.23
1958-06-01,22.65
1958-07-01,21.04
1958-08-01,21.33
1958-09-01,20.51
1958-10-01,22.06
1958-11-01,25.54
1958-12-01,25.48
1959-01-01,25.19
1959-02-01,27.03
1959-03-01,27.44
1959-04-01,28.75
1959-05-01,28.81
1959-06-01,29.05
1959-07-01,28.02
1959-08-01,25.01
1959-09-01,23.87
1959-10-01,24.55
1959-11-01,21.62
1959-12-01,23.23
1960-01-01,28.08
1960-02-01,30.48
1960-03-01,30.54
1960-04-01,30.48
1960-05-01,30.04
1960-06-01,28.87
1960-07-01,24.96
1960-08-01,23.00
1960-09-01,24.20
1960-10-01,25.01
1960-11-01,24.43
1960-12-01,25.13
1961-01-01,23.41
1961-02-01,23.52
1961-03-01,25.48
1961-04-01,25.77
1961-05-01,25.19
1961-06-01,26.68
1961-07-01,23.23
1961-08-01,22.18
1961-09-01,25.01
1961-10-01,24.90
1961-11-01,26.80
1961-12-01,26.97
1962-01-01,24.72
1962-02-01,26.80
1962-03-01,28.64
1962-04-01,28.02
1962-05-01,27.50
1962-06-01,28.64
1962-07-01,26.62
1962-08-01,24.96
1962-09-01,25.89
1962-10-01,28.52
1962-11-01,27.26
1962-12-01,27.56
1963-01-01,25.04
1963-02-01,27.88
1963-03-01,30.33
1963-04-01,29.34
1963-05-01,27.29
1963-06-01,30.36
1963-07-01,29.49
1963-08-01,26.77
1963-09-01,30.68
1963-10-01,31.97
1963-11-01,30.86
1963-12-01,30.71
1964-01-01,30.80
1964-02-01,33.55
1964-03-01,33.93
1964-04-01,34.98
1964-05-01,35.24
1964-06-01,34.95
1964-07-01,29.78
1964-08-01,29.11
1964-09-01,30.42
1964-10-01,28.32
1964-11-01,33.49
1964-12-01,36.06
1965-01-01,37.11
1965-02-01,38.89
1965-03-01,39.39
1965-04-01,40.12
1965-05-01,41.12
1965-06-01,42.34
1965-07-01,37.43
1965-08-01,36.29
1965-09-01,41.17
1965-10-01,45.76
1965-11-01,44.71
1965-12-01,46.35
1966-01-01,49.09
1966-02-01,49.06
1966-03-01,51.17
1966-04-01,50.76
1966-05-01,51.55
1966-06-01,52.69
1966-07-01,50.44
1966-08-01,44.86
1966-09-01,50.12
1966-10-01,54.94
1966-11-01,53.42
1966-12-01,54.85
1967-01-01,53.36
1967-02-01,54.50
1967-03-01,54.19
1967-04-01,54.82
1967-05-01,52.89
1967-06-01,52.38
1967-07-01,45.85
1967-08-01,47.56
1967-09-01,49.67
1967-10-01,50.43
1967-11-01,53.21
1967-12-01,55.93
1968-01-01,55.26
1968-02-01,58.48
1968-03-01,60.52
1968-04-01,58.50
1968-05-01,60.79
1968-06-01,62.27
1968-07-01,55.13
1968-08-01,52.34
1968-09-01,59.14
1968-10-01,58.90
1968-11-01,58.63
1968-12-01,56.89
1969-01-01,56.08
1969-02-01,58.09
1969-03-01,59.55
1969-04-01,57.56
1969-05-01,55.59
1969-06-01,57.65
1969-07-01,52.76
1969-08-01,53.08
1969-09-01,59.17
1969-10-01,60.20
1969-11-01,60.42
1969-12-01,56.91
1970-01-01,54.17
1970-02-01,55.77
1970-03-01,55.03
1970-04-01,51.97
1970-05-01,53.16
1970-06-01,53.15
1970-07-01,46.22
1970-08-01,49.16
1970-09-01,48.10
1970-10-01,43.93
1970-11-01,44.06
1970-12-01,47.69
1971-01-01,47.66
1971-02-01,50.43
1971-03-01,49.37
1971-04-01,49.27
1971-05-01,48.68
1971-06-01,51.22
1971-07-01,39.49
1971-08-01,46.00
1971-09-01,50.38
1971-10-01,53.73
1971-11-01,49.84
1971-12-01,46.74
1972-01-01,52.58
1972-02-01,54.10
1972-03-01,54.39
1972-04-01,56.84
1972-05-01,53.82
1972-06-01,52.99
1972-07-01,42.38
1972-08-01,45.90
1972-09-01,52.81
1972-10-01,56.38
1972-11-01,57.87
1972-12-01,55.96
1973-01-01,60.07
1973-02-01,63.78
1973-03-01,64.10
1973-04-01,64.24
1973-05-01,64.42
1973-06-01,66.58
1973-07-01,60.29
1973-08-01,55.34
1973-09-01,63.93
1973-10-01,67.61
1973-11-01,67.89
1973-12-01,60.68
1974-01-01,62.00
1974-02-01,61.02
1974-03-01,61.53
1974-04-01,60.41
1974-05-01,61.89
1974-06-01,63.24
1974-07-01,58.50
1974-08-01,57.29
1974-09-01,65.00
1974-10-01,68.19
1974-11-01,65.92
1974-12-01,54.86
1975-01-01,55.66
1975-02-01,52.41
1975-03-01,54.24
1975-04-01,55.11
1975-05-01,56.74
1975-06-01,57.49
1975-07-01,50.81
1975-08-01,49.74
1975-09-01,54.80
1975-10-01,56.01
1975-11-01,54.84
1975-12-01,53.02
1976-01-01,55.06
1976-02-01,57.41
1976-03-01,58.84
1976-04-01,57.85
1976-05-01,58.62
1976-06-01,60.24
1976-07-01,49.40
1976-08-01,50.96
1976-09-01,52.65
1976-10-01,55.61
1976-11-01,59.25
1976-12-01,57.72
1977-01-01,60.49
1977-02-01,63.00
1977-03-01,67.98
1977-04-01,68.29
1977-05-01,72.02
1977-06-01,76.51
1977-07-01,67.59
1977-08-01,60.76
1977-09-01,68.48
1977-10-01,68.56
1977-11-01,64.11
1977-12-01,61.72
1978-01-01,61.31
1978-02-01,65.73
1978-03-01,72.89
