Date,U13STI
2011-08-01,3453000000.00
2011-09-01,3453000000.00
2011-10-01,3421000000.00
2011-11-01,3379000000.00
2011-12-01,3340000000.00
2012-01-01,3373000000.00
2012-02-01,3378000000.00
2012-03-01,3342000000.00
2012-04-01,3337000000.00
2012-05-01,3313000000.00
2012-06-01,3336000000.00
2012-07-01,3323000000.00
2012-08-01,3314000000.00
2012-09-01,3307000000.00
2012-10-01,3299000000.00
2012-11-01,3266000000.00
2012-12-01,3255000000.00
2013-01-01,3278000000.00
2013-02-01,3285000000.00
2013-03-01,3247000000.00
2013-04-01,3295000000.00
2013-05-01,3289000000.00
2013-06-01,3259000000.00
2013-07-01,3258000000.00
2013-08-01,3238000000.00
2013-09-01,3212000000.00
2013-10-01,3206000000.00
2013-11-01,3171000000.00
2013-12-01,3133000000.00
2014-01-01,3192000000.00
2014-02-01,3193000000.00
2014-03-01,3188000000.00
2014-04-01,3212000000.00
2014-05-01,3213000000.00
2014-06-01,3184000000.00
2014-07-01,3181000000.00
2014-08-01,3173000000.00
2014-09-01,3122000000.00
2014-10-01,3111000000.00
2014-11-01,3101000000.00
2014-12-01,3083000000.00
2015-01-01,3118000000.00
2015-02-01,3121000000.00
2015-03-01,3104000000.00
2015-04-01,3091000000.00
2015-05-01,3124000000.00
2015-06-01,3105000000.00
2015-07-01,3118000000.00
2015-08-01,3132000000.00
2015-09-01,3149000000.00
2015-10-01,3122000000.00
2015-11-01,3098000000.00
2015-12-01,3070000000.00
2016-01-01,3112000000.00
2016-02-01,3126000000.00
2016-03-01,3107000000.00
2016-04-01,3123000000.00
2016-05-01,3151000000.00
2016-06-01,3133000000.00
2016-07-01,3123000000.00
2016-08-01,3109000000.00
2016-09-01,3087000000.00
2016-10-01,3066000000.00
2016-11-01,3016000000.00
2016-12-01,2991000000.00
2017-01-01,3034000000.00
2017-02-01,3013000000.00
2017-03-01,3041000000.00
2017-04-01,3091000000.00
2017-05-01,3099000000.00
2017-06-01,3114000000.00
2017-07-01,3135000000.00
2017-08-01,3138000000.00
2017-09-01,3134000000.00
2017-10-01,3135000000.00
2017-11-01,3119000000.00
2017-12-01,3132000000.00
2018-01-01,3188000000.00
2018-02-01,3191000000.00
2018-03-01,3182000000.00
2018-04-01,3196000000.00
