Date,IPB52131N
1967-01-01,63.70
1967-02-01,65.35
1967-03-01,65.04
1967-04-01,64.08
1967-05-01,64.17
1967-06-01,65.80
1967-07-01,62.54
1967-08-01,62.83
1967-09-01,64.43
1967-10-01,63.38
1967-11-01,63.67
1967-12-01,62.64
1968-01-01,62.96
1968-02-01,63.15
1968-03-01,63.36
1968-04-01,63.02
1968-05-01,62.48
1968-06-01,63.79
1968-07-01,60.95
1968-08-01,61.49
1968-09-01,64.65
1968-10-01,65.45
1968-11-01,64.85
1968-12-01,64.79
1969-01-01,66.18
1969-02-01,68.27
1969-03-01,68.12
1969-04-01,68.96
1969-05-01,67.40
1969-06-01,69.98
1969-07-01,68.01
1969-08-01,66.46
1969-09-01,69.35
1969-10-01,69.38
1969-11-01,65.36
1969-12-01,64.06
1970-01-01,63.68
1970-02-01,67.55
1970-03-01,68.21
1970-04-01,67.97
1970-05-01,66.48
1970-06-01,68.33
1970-07-01,65.28
1970-08-01,64.39
1970-09-01,65.81
1970-10-01,64.27
1970-11-01,62.92
1970-12-01,61.34
1971-01-01,59.82
1971-02-01,62.29
1971-03-01,62.09
1971-04-01,60.95
1971-05-01,59.66
1971-06-01,61.34
1971-07-01,59.20
1971-08-01,59.73
1971-09-01,62.53
1971-10-01,62.71
1971-11-01,62.92
1971-12-01,62.40
1972-01-01,62.70
1972-02-01,63.99
1972-03-01,65.43
1972-04-01,66.23
1972-05-01,66.80
1972-06-01,68.98
1972-07-01,66.78
1972-08-01,67.69
1972-09-01,70.16
1972-10-01,70.73
1972-11-01,72.30
1972-12-01,74.32
1973-01-01,73.01
1973-02-01,74.78
1973-03-01,75.96
1973-04-01,76.73
1973-05-01,77.12
1973-06-01,78.77
1973-07-01,77.09
1973-08-01,78.14
1973-09-01,81.00
1973-10-01,81.34
1973-11-01,81.76
1973-12-01,84.73
1974-01-01,82.55
1974-02-01,82.75
1974-03-01,83.99
1974-04-01,80.41
1974-05-01,83.56
1974-06-01,84.43
1974-07-01,80.47
1974-08-01,82.44
1974-09-01,84.23
1974-10-01,83.39
1974-11-01,82.34
1974-12-01,82.04
1975-01-01,77.65
1975-02-01,75.85
1975-03-01,73.92
1975-04-01,72.00
1975-05-01,69.91
1975-06-01,70.08
1975-07-01,66.94
1975-08-01,67.20
1975-09-01,69.26
1975-10-01,68.73
1975-11-01,69.25
1975-12-01,71.22
1976-01-01,69.44
1976-02-01,69.78
1976-03-01,70.10
1976-04-01,68.51
1976-05-01,70.57
1976-06-01,71.68
1976-07-01,69.96
1976-08-01,71.18
1976-09-01,72.94
1976-10-01,72.40
1976-11-01,74.25
1976-12-01,75.43
1977-01-01,72.51
1977-02-01,74.06
1977-03-01,74.60
1977-04-01,73.94
1977-05-01,75.00
1977-06-01,76.84
1977-07-01,74.69
1977-08-01,76.34
