Date,CAPUTLG3341S
1987-01-01,72.77
1987-02-01,73.64
1987-03-01,71.70
1987-04-01,73.12
1987-05-01,73.40
1987-06-01,73.18
1987-07-01,72.82
1987-08-01,75.58
1987-09-01,74.95
1987-10-01,74.86
1987-11-01,74.79
1987-12-01,75.09
1988-01-01,73.72
1988-02-01,73.20
1988-03-01,74.08
1988-04-01,75.19
1988-05-01,75.35
1988-06-01,76.40
1988-07-01,77.16
1988-08-01,76.80
1988-09-01,77.86
1988-10-01,79.30
1988-11-01,77.76
1988-12-01,77.65
1989-01-01,77.75
1989-02-01,77.18
1989-03-01,76.39
1989-04-01,76.37
1989-05-01,74.14
1989-06-01,73.12
1989-07-01,74.64
1989-08-01,74.81
1989-09-01,73.10
1989-10-01,73.89
1989-11-01,73.75
1989-12-01,73.34
1990-01-01,73.25
1990-02-01,72.12
1990-03-01,71.16
1990-04-01,71.07
1990-05-01,71.51
1990-06-01,71.64
1990-07-01,71.10
1990-08-01,70.69
1990-09-01,70.80
1990-10-01,71.26
1990-11-01,70.66
1990-12-01,70.88
1991-01-01,69.37
1991-02-01,70.64
1991-03-01,71.57
1991-04-01,72.00
1991-05-01,73.09
1991-06-01,75.59
1991-07-01,74.70
1991-08-01,74.94
1991-09-01,76.07
1991-10-01,74.38
1991-11-01,74.03
1991-12-01,76.93
1992-01-01,77.02
1992-02-01,77.29
1992-03-01,78.33
1992-04-01,79.50
1992-05-01,79.89
1992-06-01,79.05
1992-07-01,77.73
1992-08-01,76.96
1992-09-01,77.25
1992-10-01,78.13
1992-11-01,78.90
1992-12-01,79.29
1993-01-01,79.69
1993-02-01,80.40
1993-03-01,81.59
1993-04-01,82.52
1993-05-01,82.00
1993-06-01,79.69
1993-07-01,77.06
1993-08-01,76.14
1993-09-01,77.85
1993-10-01,80.32
1993-11-01,81.03
1993-12-01,78.64
1994-01-01,74.82
1994-02-01,72.08
1994-03-01,71.69
1994-04-01,72.87
1994-05-01,74.08
1994-06-01,74.50
1994-07-01,74.86
1994-08-01,76.18
1994-09-01,78.61
1994-10-01,80.80
1994-11-01,81.04
1994-12-01,78.64
1995-01-01,75.35
1995-02-01,73.44
1995-03-01,74.07
1995-04-01,76.39
1995-05-01,78.74
1995-06-01,80.10
1995-07-01,80.85
1995-08-01,81.82
1995-09-01,83.41
1995-10-01,85.30
1995-11-01,86.96
1995-12-01,87.98
1996-01-01,88.27
1996-02-01,87.67
1996-03-01,86.44
1996-04-01,85.45
1996-05-01,85.45
1996-06-01,86.79
1996-07-01,88.35
1996-08-01,88.97
1996-09-01,87.67
1996-10-01,85.27
1996-11-01,82.86
1996-12-01,81.29
1997-01-01,80.63
1997-02-01,80.63
1997-03-01,81.29
1997-04-01,82.35
1997-05-01,83.18
1997-06-01,83.40
1997-07-01,82.98
1997-08-01,82.00
1997-09-01,80.63
1997-10-01,79.59
1997-11-01,79.60
1997-12-01,80.89
1998-01-01,82.33
1998-02-01,82.32
1998-03-01,80.42
1998-04-01,77.65
1998-05-01,75.38
1998-06-01,74.56
1998-07-01,74.90
1998-08-01,75.80
1998-09-01,76.67
1998-10-01,77.53
1998-11-01,78.51
1998-12-01,79.69
1999-01-01,81.02
1999-02-01,82.23
1999-03-01,83.33
1999-04-01,84.34
1999-05-01,85.10
1999-06-01,85.49
1999-07-01,85.34
1999-08-01,84.43
1999-09-01,82.83
1999-10-01,81.35
1999-11-01,80.98
1999-12-01,82.17
2000-01-01,83.99
2000-02-01,84.94
2000-03-01,84.35
2000-04-01,82.88
2000-05-01,81.55
2000-06-01,80.99
2000-07-01,80.87
2000-08-01,80.54
2000-09-01,79.52
2000-10-01,78.00
2000-11-01,76.26
2000-12-01,74.60
2001-01-01,73.37
2001-02-01,72.91
2001-03-01,73.31
2001-04-01,73.89
2001-05-01,73.65
2001-06-01,72.01
2001-07-01,69.67
2001-08-01,67.72
2001-09-01,66.95
2001-10-01,67.17
2001-11-01,67.94
2001-12-01,68.86
2002-01-01,69.56
2002-02-01,69.65
2002-03-01,69.01
2002-04-01,68.12
2002-05-01,67.74
2002-06-01,68.31
2002-07-01,69.37
2002-08-01,70.14
2002-09-01,70.05
2002-10-01,69.35
2002-11-01,68.51
2002-12-01,67.93
2003-01-01,67.91
2003-02-01,68.62
2003-03-01,70.12
2003-04-01,72.04
2003-05-01,73.72
2003-06-01,74.71
2003-07-01,75.12
2003-08-01,75.24
2003-09-01,75.33
2003-10-01,75.54
2003-11-01,75.98
2003-12-01,76.67
2004-01-01,77.38
2004-02-01,77.78
2004-03-01,77.67
2004-04-01,77.21
2004-05-01,76.76
2004-06-01,76.60
2004-07-01,76.85
2004-08-01,77.59
2004-09-01,78.76
2004-10-01,80.05
2004-11-01,81.05
2004-12-01,81.47
2005-01-01,81.17
2005-02-01,80.02
2005-03-01,78.20
2005-04-01,76.32
2005-05-01,74.99
2005-06-01,74.57
2005-07-01,74.72
2005-08-01,74.92
2005-09-01,74.75
2005-10-01,74.41
2005-11-01,74.21
2005-12-01,74.33
2006-01-01,74.85
2006-02-01,75.64
2006-03-01,76.72
2006-04-01,77.98
2006-05-01,79.10
2006-06-01,79.90
2006-07-01,80.30
2006-08-01,80.30
2006-09-01,79.90
2006-10-01,79.17
2006-11-01,78.22
2006-12-01,77.19
2007-01-01,76.24
2007-02-01,76.01
2007-03-01,75.78
2007-04-01,75.59
2007-05-01,75.38
2007-06-01,75.17
2007-07-01,75.08
2007-08-01,75.22
2007-09-01,75.54
2007-10-01,75.92
2007-11-01,76.19
2007-12-01,76.33
2008-01-01,76.62
2008-02-01,77.31
2008-03-01,78.55
2008-04-01,79.85
2008-05-01,80.43
2008-06-01,79.88
2008-07-01,78.61
2008-08-01,77.33
2008-09-01,76.70
2008-10-01,76.95
2008-11-01,78.19
2008-12-01,80.36
2009-01-01,82.98
2009-02-01,85.36
2009-03-01,87.06
2009-04-01,88.16
2009-05-01,89.06
2009-06-01,90.10
2009-07-01,91.12
2009-08-01,91.75
2009-09-01,91.92
2009-10-01,92.25
2009-11-01,93.81
2009-12-01,97.40
2010-01-01,101.91
2010-02-01,105.26
2010-03-01,105.90
2010-04-01,104.26
2010-05-01,101.95
2010-06-01,100.38
2010-07-01,99.45
2010-08-01,98.37
2010-09-01,96.58
2010-10-01,94.04
2010-11-01,90.97
2010-12-01,87.65
2011-01-01,84.39
2011-02-01,81.71
2011-03-01,79.76
2011-04-01,78.63
2011-05-01,78.38
2011-06-01,78.77
2011-07-01,79.16
2011-08-01,78.77
2011-09-01,77.19
2011-10-01,75.13
2011-11-01,73.51
2011-12-01,73.02
2012-01-01,73.62
2012-02-01,74.93
2012-03-01,74.65
2012-04-01,74.80
2012-05-01,73.45
2012-06-01,71.87
2012-07-01,70.74
2012-08-01,68.31
2012-09-01,66.52
2012-10-01,66.01
2012-11-01,65.03
2012-12-01,63.73
2013-01-01,63.25
2013-02-01,62.60
2013-03-01,61.73
2013-04-01,61.29
2013-05-01,60.83
2013-06-01,60.92
2013-07-01,62.72
2013-08-01,63.44
2013-09-01,64.32
2013-10-01,63.50
2013-11-01,65.06
2013-12-01,63.96
2014-01-01,61.22
2014-02-01,63.42
2014-03-01,65.41
2014-04-01,64.55
2014-05-01,66.35
2014-06-01,68.59
2014-07-01,68.47
2014-08-01,70.53
2014-09-01,69.65
2014-10-01,69.13
2014-11-01,73.04
2014-12-01,71.42
2015-01-01,71.67
2015-02-01,73.39
2015-03-01,73.40
2015-04-01,75.07
2015-05-01,74.22
2015-06-01,74.17
2015-07-01,75.13
2015-08-01,73.52
2015-09-01,71.38
2015-10-01,71.61
2015-11-01,63.60
2015-12-01,64.34
2016-01-01,71.63
2016-02-01,70.54
2016-03-01,71.76
2016-04-01,71.51
2016-05-01,73.95
2016-06-01,74.79
2016-07-01,76.17
2016-08-01,78.04
2016-09-01,80.06
2016-10-01,82.09
2016-11-01,83.56
2016-12-01,85.79
2017-01-01,88.17
2017-02-01,89.66
2017-03-01,91.24
2017-04-01,92.96
2017-05-01,94.03
2017-06-01,96.86
2017-07-01,92.80
2017-08-01,92.46
2017-09-01,94.93
2017-10-01,96.82
2017-11-01,93.38
2017-12-01,95.54
2018-01-01,96.94
2018-02-01,94.97
2018-03-01,95.88
2018-04-01,96.69
2018-05-01,95.37
