Date,IZ33612
2015-12-01,100.00
2016-01-01,100.60
2016-02-01,100.60
2016-03-01,100.60
2016-04-01,100.60
2016-05-01,100.60
2016-06-01,100.60
2016-07-01,100.90
2016-08-01,100.90
2016-09-01,100.90
2016-10-01,100.90
2016-11-01,100.90
2016-12-01,100.90
2017-01-01,102.10
2017-02-01,102.10
2017-03-01,102.10
2017-04-01,102.10
2017-05-01,102.10
2017-06-01,102.10
2017-07-01,102.70
2017-08-01,102.70
2017-09-01,102.70
2017-10-01,102.70
2017-11-01,102.70
2017-12-01,102.70
2018-01-01,104.10
2018-02-01,104.10
2018-03-01,104.10
2018-04-01,104.10
2018-05-01,104.10
