Date,IZ32
2005-12-01,100.00
2006-01-01,101.30
2006-02-01,101.20
2006-03-01,100.80
2006-04-01,103.60
2006-05-01,106.70
2006-06-01,105.80
2006-07-01,106.70
2006-08-01,107.50
2006-09-01,103.90
2006-10-01,101.00
2006-11-01,101.40
2006-12-01,102.40
2007-01-01,102.20
2007-02-01,101.40
2007-03-01,105.40
2007-04-01,107.10
2007-05-01,108.00
2007-06-01,109.60
2007-07-01,111.50
2007-08-01,109.90
2007-09-01,111.00
2007-10-01,112.40
2007-11-01,117.20
2007-12-01,116.70
2008-01-01,121.10
2008-02-01,119.10
2008-03-01,123.70
2008-04-01,126.10
2008-05-01,130.30
2008-06-01,135.20
2008-07-01,137.10
2008-08-01,133.00
2008-09-01,131.90
2008-10-01,125.10
2008-11-01,115.90
2008-12-01,107.50
2009-01-01,105.50
2009-02-01,106.20
2009-03-01,106.80
2009-04-01,108.20
2009-05-01,110.30
2009-06-01,114.50
2009-07-01,112.80
2009-08-01,115.60
2009-09-01,115.10
2009-10-01,115.20
2009-11-01,117.40
2009-12-01,118.30
2010-01-01,120.80
2010-02-01,120.90
2010-03-01,122.00
2010-04-01,123.90
2010-05-01,123.60
2010-06-01,122.00
2010-07-01,121.40
2010-08-01,121.60
2010-09-01,121.40
2010-10-01,122.50
2010-11-01,125.60
2010-12-01,127.40
2011-01-01,129.10
2011-02-01,131.30
2011-03-01,136.50
2011-04-01,139.00
2011-05-01,138.90
2011-06-01,138.20
2011-07-01,140.20
2011-08-01,141.50
2011-09-01,140.10
2011-10-01,140.80
2011-11-01,140.90
2011-12-01,139.80
2012-01-01,140.30
2012-02-01,137.60
2012-03-01,140.90
2012-04-01,142.60
2012-05-01,139.90
2012-06-01,136.50
2012-07-01,136.50
2012-08-01,138.60
2012-09-01,139.80
2012-10-01,140.10
2012-11-01,138.30
2012-12-01,137.00
2013-01-01,138.30
2013-02-01,139.70
2013-03-01,139.60
2013-04-01,139.10
2013-05-01,136.70
2013-06-01,136.30
2013-07-01,136.30
2013-08-01,136.70
2013-09-01,136.30
2013-10-01,135.90
2013-11-01,135.30
2013-12-01,135.90
2014-01-01,136.90
2014-02-01,138.60
2014-03-01,139.20
2014-04-01,137.40
2014-05-01,138.60
2014-06-01,138.90
2014-07-01,137.70
2014-08-01,137.50
2014-09-01,136.50
2014-10-01,133.90
2014-11-01,131.70
2014-12-01,129.20
2015-01-01,123.10
2015-02-01,122.70
2015-03-01,123.50
2015-04-01,122.60
2015-05-01,124.10
2015-06-01,123.80
2015-07-01,123.10
2015-08-01,120.60
2015-09-01,118.40
2015-10-01,116.90
2015-11-01,117.10
2015-12-01,116.00
2016-01-01,113.20
2016-02-01,112.90
2016-03-01,112.30
2016-04-01,113.00
2016-05-01,114.80
2016-06-01,116.30
2016-07-01,116.00
2016-08-01,115.00
2016-09-01,115.30
2016-10-01,116.20
2016-11-01,116.90
2016-12-01,117.10
2017-01-01,119.40
2017-02-01,119.60
2017-03-01,120.40
2017-04-01,120.80
2017-05-01,120.30
2017-06-01,120.20
2017-07-01,119.50
2017-08-01,120.50
2017-09-01,121.90
2017-10-01,121.60
2017-11-01,123.70
2017-12-01,124.20
2018-01-01,124.20
2018-02-01,125.80
2018-03-01,125.70
2018-04-01,126.80
2018-05-01,127.90
