Date,IY32521
2014-12-01,100.00
2015-01-01,96.80
2015-02-01,94.50
2015-03-01,94.20
2015-04-01,94.30
2015-05-01,94.40
2015-06-01,94.00
2015-07-01,92.70
2015-08-01,91.50
2015-09-01,91.30
2015-10-01,89.10
2015-11-01,86.50
2015-12-01,86.10
2016-01-01,85.20
2016-02-01,85.90
2016-03-01,85.80
2016-04-01,86.90
2016-05-01,86.60
2016-06-01,86.50
2016-07-01,88.40
2016-08-01,87.20
2016-09-01,87.70
2016-10-01,88.50
2016-11-01,89.00
2016-12-01,88.20
2017-01-01,87.40
2017-02-01,88.90
2017-03-01,90.60
2017-04-01,91.10
2017-05-01,88.90
2017-06-01,88.40
2017-07-01,88.10
2017-08-01,87.60
2017-09-01,89.30
2017-10-01,91.80
2017-11-01,92.70
2017-12-01,91.30
2018-01-01,91.70
2018-02-01,92.90
2018-03-01,94.90
2018-04-01,95.50
2018-05-01,95.90
