Date,U21SVS
1992-01-01,4240000000.00
1992-02-01,4818000000.00
1992-03-01,5150000000.00
1992-04-01,5195000000.00
1992-05-01,5155000000.00
1992-06-01,5579000000.00
1992-07-01,5018000000.00
1992-08-01,5354000000.00
1992-09-01,5468000000.00
1992-10-01,5359000000.00
1992-11-01,4862000000.00
1992-12-01,4763000000.00
1993-01-01,4747000000.00
1993-02-01,5877000000.00
1993-03-01,5954000000.00
1993-04-01,5952000000.00
1993-05-01,5881000000.00
1993-06-01,6079000000.00
1993-07-01,5575000000.00
1993-08-01,6191000000.00
1993-09-01,6175000000.00
1993-10-01,6278000000.00
1993-11-01,6022000000.00
1993-12-01,5848000000.00
1994-01-01,5753000000.00
1994-02-01,6332000000.00
1994-03-01,6352000000.00
1994-04-01,6377000000.00
1994-05-01,6660000000.00
1994-06-01,6959000000.00
1994-07-01,6452000000.00
1994-08-01,7037000000.00
1994-09-01,6801000000.00
1994-10-01,7048000000.00
1994-11-01,6569000000.00
1994-12-01,6151000000.00
1995-01-01,6153000000.00
1995-02-01,6562000000.00
1995-03-01,6683000000.00
1995-04-01,6498000000.00
1995-05-01,6634000000.00
1995-06-01,6845000000.00
1995-07-01,6383000000.00
1995-08-01,7185000000.00
1995-09-01,7217000000.00
1995-10-01,7168000000.00
1995-11-01,6284000000.00
1995-12-01,5805000000.00
1996-01-01,5621000000.00
1996-02-01,5883000000.00
1996-03-01,6386000000.00
1996-04-01,6719000000.00
1996-05-01,6945000000.00
1996-06-01,7446000000.00
1996-07-01,7114000000.00
1996-08-01,7618000000.00
1996-09-01,7518000000.00
1996-10-01,7696000000.00
1996-11-01,6757000000.00
1996-12-01,6124000000.00
1997-01-01,6386000000.00
1997-02-01,6690000000.00
1997-03-01,7018000000.00
1997-04-01,7415000000.00
1997-05-01,7378000000.00
1997-06-01,7909000000.00
1997-07-01,7842000000.00
1997-08-01,7885000000.00
1997-09-01,8080000000.00
1997-10-01,7899000000.00
1997-11-01,7166000000.00
1997-12-01,6802000000.00
1998-01-01,6749000000.00
1998-02-01,7325000000.00
1998-03-01,7614000000.00
1998-04-01,7628000000.00
1998-05-01,7592000000.00
1998-06-01,8301000000.00
1998-07-01,7803000000.00
1998-08-01,7945000000.00
1998-09-01,7831000000.00
1998-10-01,8009000000.00
1998-11-01,7292000000.00
1998-12-01,7086000000.00
1999-01-01,6651000000.00
1999-02-01,7590000000.00
1999-03-01,7931000000.00
1999-04-01,8298000000.00
1999-05-01,8468000000.00
1999-06-01,8921000000.00
1999-07-01,8725000000.00
1999-08-01,8743000000.00
1999-09-01,8440000000.00
1999-10-01,8388000000.00
1999-11-01,7711000000.00
1999-12-01,7445000000.00
2000-01-01,7359000000.00
2000-02-01,8028000000.00
2000-03-01,8703000000.00
2000-04-01,8030000000.00
2000-05-01,8406000000.00
2000-06-01,8491000000.00
2000-07-01,7637000000.00
2000-08-01,8017000000.00
2000-09-01,7883000000.00
2000-10-01,7850000000.00
2000-11-01,6801000000.00
2000-12-01,6464000000.00
2001-01-01,6088000000.00
2001-02-01,6585000000.00
2001-03-01,6949000000.00
2001-04-01,7282000000.00
2001-05-01,7978000000.00
2001-06-01,8356000000.00
2001-07-01,7774000000.00
