Date,CAPUTLG2123S
1983-10-01,80.27
1983-11-01,80.44
1983-12-01,80.21
1984-01-01,80.88
1984-02-01,82.50
1984-03-01,81.24
1984-04-01,82.13
1984-05-01,83.90
1984-06-01,84.40
1984-07-01,84.22
1984-08-01,84.13
1984-09-01,86.97
1984-10-01,85.41
1984-11-01,85.29
1984-12-01,84.58
1985-01-01,82.84
1985-02-01,84.45
1985-03-01,88.00
1985-04-01,86.26
1985-05-01,86.37
1985-06-01,86.90
1985-07-01,83.46
1985-08-01,83.17
1985-09-01,85.56
1985-10-01,84.05
1985-11-01,83.92
1985-12-01,82.92
1986-01-01,79.98
1986-02-01,82.33
1986-03-01,82.45
1986-04-01,81.83
1986-05-01,82.04
1986-06-01,80.29
1986-07-01,78.02
1986-08-01,80.32
1986-09-01,81.74
1986-10-01,80.16
1986-11-01,80.20
1986-12-01,78.90
1987-01-01,80.53
1987-02-01,81.00
1987-03-01,81.80
1987-04-01,82.26
1987-05-01,82.27
1987-06-01,82.07
1987-07-01,84.42
1987-08-01,88.34
1987-09-01,85.69
1987-10-01,84.90
1987-11-01,87.20
1987-12-01,87.90
1988-01-01,82.47
1988-02-01,87.88
1988-03-01,89.45
1988-04-01,86.98
1988-05-01,88.45
1988-06-01,87.07
1988-07-01,86.82
1988-08-01,83.32
1988-09-01,83.25
1988-10-01,86.79
1988-11-01,84.60
1988-12-01,89.23
1989-01-01,89.12
1989-02-01,82.10
1989-03-01,82.60
1989-04-01,87.35
1989-05-01,84.57
1989-06-01,86.72
1989-07-01,86.86
1989-08-01,84.79
1989-09-01,83.12
1989-10-01,85.67
1989-11-01,83.52
1989-12-01,79.77
1990-01-01,89.62
1990-02-01,86.94
1990-03-01,84.85
1990-04-01,80.64
1990-05-01,82.42
1990-06-01,83.04
1990-07-01,84.53
1990-08-01,82.05
1990-09-01,84.51
1990-10-01,83.84
1990-11-01,85.98
1990-12-01,83.85
1991-01-01,76.31
1991-02-01,81.44
1991-03-01,79.14
1991-04-01,78.99
1991-05-01,77.17
1991-06-01,79.29
1991-07-01,77.98
1991-08-01,80.36
1991-09-01,80.60
1991-10-01,80.37
1991-11-01,76.79
1991-12-01,80.23
1992-01-01,81.84
1992-02-01,80.43
1992-03-01,83.82
1992-04-01,83.91
1992-05-01,84.95
1992-06-01,79.91
1992-07-01,81.88
1992-08-01,83.67
1992-09-01,83.00
1992-10-01,82.23
1992-11-01,82.43
1992-12-01,81.53
1993-01-01,83.05
1993-02-01,79.87
1993-03-01,77.94
1993-04-01,78.81
1993-05-01,81.02
1993-06-01,79.51
1993-07-01,81.91
1993-08-01,81.11
1993-09-01,83.08
1993-10-01,82.87
1993-11-01,84.28
1993-12-01,86.05
1994-01-01,82.67
1994-02-01,81.94
1994-03-01,84.04
1994-04-01,85.29
1994-05-01,86.45
1994-06-01,85.73
1994-07-01,85.46
1994-08-01,85.56
1994-09-01,84.56
1994-10-01,86.06
1994-11-01,87.48
1994-12-01,91.85
1995-01-01,91.01
1995-02-01,88.38
1995-03-01,88.95
1995-04-01,87.94
1995-05-01,87.11
1995-06-01,86.10
1995-07-01,89.49
1995-08-01,86.61
1995-09-01,89.70
1995-10-01,86.05
1995-11-01,84.73
1995-12-01,86.68
1996-01-01,82.46
1996-02-01,85.13
1996-03-01,85.87
1996-04-01,86.44
1996-05-01,86.77
1996-06-01,88.59
1996-07-01,87.91
1996-08-01,87.00
1996-09-01,86.63
1996-10-01,88.76
1996-11-01,87.56
1996-12-01,85.73
1997-01-01,83.37
1997-02-01,88.26
1997-03-01,88.95
1997-04-01,85.55
1997-05-01,86.14
1997-06-01,88.59
1997-07-01,85.63
1997-08-01,87.25
1997-09-01,87.76
1997-10-01,85.37
1997-11-01,85.18
1997-12-01,86.00
1998-01-01,91.06
1998-02-01,84.84
1998-03-01,82.75
1998-04-01,87.16
1998-05-01,86.89
1998-06-01,87.32
1998-07-01,86.76
1998-08-01,87.33
1998-09-01,87.57
1998-10-01,86.09
1998-11-01,91.23
1998-12-01,88.07
1999-01-01,90.39
1999-02-01,86.31
1999-03-01,86.39
1999-04-01,84.31
1999-05-01,85.57
1999-06-01,85.95
1999-07-01,86.82
1999-08-01,87.09
1999-09-01,83.36
1999-10-01,85.58
1999-11-01,86.28
1999-12-01,89.46
2000-01-01,85.94
2000-02-01,89.26
2000-03-01,90.03
2000-04-01,87.90
2000-05-01,83.07
2000-06-01,86.20
2000-07-01,82.94
2000-08-01,83.59
2000-09-01,82.71
2000-10-01,85.14
2000-11-01,81.23
2000-12-01,80.03
2001-01-01,81.94
2001-02-01,85.41
2001-03-01,85.01
2001-04-01,84.64
2001-05-01,86.62
2001-06-01,84.07
2001-07-01,83.75
2001-08-01,83.16
2001-09-01,83.91
2001-10-01,84.98
2001-11-01,84.51
2001-12-01,83.64
2002-01-01,81.40
2002-02-01,81.37
2002-03-01,81.75
2002-04-01,83.21
2002-05-01,84.05
2002-06-01,84.45
2002-07-01,81.26
2002-08-01,84.05
2002-09-01,84.88
2002-10-01,82.45
2002-11-01,81.53
2002-12-01,79.47
2003-01-01,82.62
2003-02-01,78.96
2003-03-01,79.83
2003-04-01,80.38
2003-05-01,82.79
2003-06-01,81.00
2003-07-01,82.75
2003-08-01,84.11
2003-09-01,85.29
2003-10-01,85.89
2003-11-01,87.40
2003-12-01,86.86
2004-01-01,86.26
2004-02-01,84.74
2004-03-01,86.65
2004-04-01,85.15
2004-05-01,85.41
2004-06-01,86.88
2004-07-01,88.45
2004-08-01,88.93
2004-09-01,83.35
2004-10-01,89.45
2004-11-01,90.08
2004-12-01,85.44
2005-01-01,89.17
2005-02-01,88.80
2005-03-01,85.11
2005-04-01,88.91
2005-05-01,87.87
2005-06-01,86.71
2005-07-01,88.15
2005-08-01,86.66
2005-09-01,86.07
2005-10-01,81.07
2005-11-01,83.98
2005-12-01,94.01
2006-01-01,95.51
2006-02-01,92.17
2006-03-01,91.11
2006-04-01,88.29
2006-05-01,89.36
2006-06-01,87.66
2006-07-01,85.87
2006-08-01,84.37
2006-09-01,85.12
2006-10-01,83.20
2006-11-01,81.26
2006-12-01,92.29
2007-01-01,76.61
2007-02-01,86.26
2007-03-01,87.71
2007-04-01,85.75
2007-05-01,83.43
2007-06-01,83.03
2007-07-01,81.88
2007-08-01,81.52
2007-09-01,84.09
2007-10-01,80.46
2007-11-01,82.16
2007-12-01,88.52
2008-01-01,83.09
2008-02-01,82.51
2008-03-01,80.16
2008-04-01,80.43
2008-05-01,78.28
2008-06-01,78.08
2008-07-01,77.70
2008-08-01,74.89
2008-09-01,74.79
2008-10-01,78.63
2008-11-01,72.35
2008-12-01,62.95
2009-01-01,65.50
2009-02-01,65.69
2009-03-01,66.32
2009-04-01,63.12
2009-05-01,64.80
2009-06-01,65.10
2009-07-01,65.52
2009-08-01,68.05
2009-09-01,68.31
2009-10-01,65.80
2009-11-01,68.36
2009-12-01,61.88
2010-01-01,63.26
2010-02-01,64.49
2010-03-01,66.73
2010-04-01,71.85
2010-05-01,72.99
2010-06-01,72.61
2010-07-01,71.02
2010-08-01,72.55
2010-09-01,71.27
2010-10-01,73.56
2010-11-01,72.25
2010-12-01,70.02
2011-01-01,72.35
2011-02-01,70.17
2011-03-01,72.92
2011-04-01,71.35
2011-05-01,74.22
2011-06-01,75.81
2011-07-01,79.29
2011-08-01,76.76
2011-09-01,74.66
2011-10-01,73.74
2011-11-01,77.05
2011-12-01,81.23
2012-01-01,79.84
2012-02-01,78.48
2012-03-01,78.41
2012-04-01,80.10
2012-05-01,79.22
2012-06-01,76.19
2012-07-01,74.90
2012-08-01,76.95
2012-09-01,78.22
2012-10-01,78.95
2012-11-01,79.72
2012-12-01,78.89
2013-01-01,78.30
2013-02-01,81.62
2013-03-01,79.38
2013-04-01,80.25
2013-05-01,80.00
2013-06-01,81.71
2013-07-01,81.37
2013-08-01,82.18
2013-09-01,85.75
2013-10-01,84.76
2013-11-01,82.68
2013-12-01,83.02
2014-01-01,82.76
2014-02-01,83.30
2014-03-01,86.59
2014-04-01,85.96
2014-05-01,87.13
2014-06-01,88.33
2014-07-01,89.03
2014-08-01,89.90
2014-09-01,89.99
2014-10-01,87.22
2014-11-01,87.64
2014-12-01,92.94
2015-01-01,94.49
2015-02-01,84.36
2015-03-01,87.82
2015-04-01,89.05
2015-05-01,88.15
2015-06-01,90.98
2015-07-01,90.80
2015-08-01,90.34
2015-09-01,88.10
2015-10-01,88.75
2015-11-01,89.94
2015-12-01,92.72
2016-01-01,92.57
2016-02-01,92.81
2016-03-01,89.75
2016-04-01,88.60
2016-05-01,86.93
2016-06-01,82.98
2016-07-01,83.82
2016-08-01,83.82
2016-09-01,84.33
2016-10-01,83.43
2016-11-01,84.49
2016-12-01,83.24
2017-01-01,88.57
2017-02-01,90.86
2017-03-01,87.65
2017-04-01,85.83
2017-05-01,84.77
2017-06-01,84.77
2017-07-01,83.97
2017-08-01,82.69
2017-09-01,82.33
2017-10-01,87.36
2017-11-01,88.28
2017-12-01,89.76
2018-01-01,85.22
2018-02-01,92.31
2018-03-01,90.87
2018-04-01,91.69
2018-05-01,94.13
