Date,IY21223
2015-12-01,100.00
2016-01-01,99.60
2016-02-01,100.80
2016-03-01,105.80
2016-04-01,107.60
2016-05-01,108.90
2016-06-01,107.10
2016-07-01,110.60
2016-08-01,113.70
2016-09-01,117.40
2016-10-01,119.30
2016-11-01,129.60
2016-12-01,138.30
2017-01-01,136.20
2017-02-01,145.50
2017-03-01,144.40
2017-04-01,142.70
2017-05-01,137.70
2017-06-01,135.20
2017-07-01,139.70
2017-08-01,145.00
2017-09-01,156.30
2017-10-01,159.70
2017-11-01,163.70
2017-12-01,163.70
2018-01-01,168.90
2018-02-01,177.90
2018-03-01,174.60
2018-04-01,167.80
2018-05-01,165.70
