Date,CAPUTLG335S
1994-12-01,92.66
1995-01-01,92.00
1995-02-01,91.30
1995-03-01,91.44
1995-04-01,90.44
1995-05-01,91.98
1995-06-01,91.07
1995-07-01,90.03
1995-08-01,91.70
1995-09-01,91.17
1995-10-01,91.47
1995-11-01,91.85
1995-12-01,91.51
1996-01-01,90.53
1996-02-01,91.95
1996-03-01,91.13
1996-04-01,90.15
1996-05-01,89.85
1996-06-01,90.33
1996-07-01,89.82
1996-08-01,90.24
1996-09-01,89.70
1996-10-01,88.56
1996-11-01,88.69
1996-12-01,88.43
1997-01-01,88.09
1997-02-01,88.82
1997-03-01,89.41
1997-04-01,88.67
1997-05-01,89.06
1997-06-01,88.81
1997-07-01,88.38
1997-08-01,88.25
1997-09-01,87.82
1997-10-01,88.09
1997-11-01,88.93
1997-12-01,87.97
1998-01-01,88.77
1998-02-01,88.06
1998-03-01,87.20
1998-04-01,86.26
1998-05-01,87.03
1998-06-01,86.54
1998-07-01,85.34
1998-08-01,85.05
1998-09-01,84.59
1998-10-01,84.81
1998-11-01,84.19
1998-12-01,83.10
1999-01-01,83.99
1999-02-01,83.55
1999-03-01,82.14
1999-04-01,83.09
1999-05-01,82.53
1999-06-01,81.28
1999-07-01,83.49
1999-08-01,83.19
1999-09-01,82.67
1999-10-01,84.93
1999-11-01,85.74
1999-12-01,84.84
2000-01-01,86.22
2000-02-01,86.39
2000-03-01,87.00
2000-04-01,87.49
2000-05-01,86.30
2000-06-01,86.91
2000-07-01,87.06
2000-08-01,85.49
2000-09-01,86.80
2000-10-01,85.26
2000-11-01,84.82
2000-12-01,84.25
2001-01-01,83.52
2001-02-01,81.77
2001-03-01,80.39
2001-04-01,79.63
2001-05-01,77.90
2001-06-01,77.03
2001-07-01,76.03
2001-08-01,76.13
2001-09-01,75.09
2001-10-01,73.41
2001-11-01,72.00
2001-12-01,72.45
2002-01-01,72.34
2002-02-01,72.20
2002-03-01,73.44
2002-04-01,73.49
2002-05-01,73.89
2002-06-01,74.30
2002-07-01,73.32
2002-08-01,73.36
2002-09-01,72.90
2002-10-01,73.53
2002-11-01,74.07
2002-12-01,74.89
2003-01-01,73.99
2003-02-01,74.74
2003-03-01,74.43
2003-04-01,73.66
2003-05-01,74.70
2003-06-01,74.99
2003-07-01,73.51
2003-08-01,74.66
2003-09-01,74.30
2003-10-01,74.61
2003-11-01,75.12
2003-12-01,75.23
2004-01-01,74.92
2004-02-01,75.49
2004-03-01,75.55
2004-04-01,76.44
2004-05-01,76.66
2004-06-01,76.76
2004-07-01,77.06
2004-08-01,77.51
2004-09-01,78.08
2004-10-01,78.24
2004-11-01,79.22
2004-12-01,79.32
2005-01-01,80.11
2005-02-01,79.96
2005-03-01,79.14
2005-04-01,79.17
2005-05-01,79.98
2005-06-01,80.37
2005-07-01,80.32
2005-08-01,81.35
2005-09-01,82.26
2005-10-01,82.91
2005-11-01,82.72
2005-12-01,81.84
2006-01-01,83.20
2006-02-01,82.25
2006-03-01,82.47
2006-04-01,83.08
2006-05-01,82.90
2006-06-01,82.12
2006-07-01,83.48
2006-08-01,83.54
2006-09-01,82.08
2006-10-01,82.37
2006-11-01,82.64
2006-12-01,84.62
2007-01-01,84.55
2007-02-01,86.13
2007-03-01,86.57
2007-04-01,87.65
2007-05-01,87.62
2007-06-01,88.69
2007-07-01,88.93
2007-08-01,88.05
2007-09-01,88.94
2007-10-01,87.64
2007-11-01,88.59
2007-12-01,89.99
2008-01-01,90.71
2008-02-01,89.37
2008-03-01,90.28
2008-04-01,89.20
2008-05-01,88.70
2008-06-01,88.53
2008-07-01,86.96
2008-08-01,85.59
2008-09-01,82.93
2008-10-01,81.54
2008-11-01,79.45
2008-12-01,76.77
2009-01-01,74.57
2009-02-01,71.82
2009-03-01,69.17
2009-04-01,68.14
2009-05-01,67.13
2009-06-01,66.77
2009-07-01,67.03
2009-08-01,68.02
2009-09-01,68.78
2009-10-01,68.66
2009-11-01,68.74
2009-12-01,68.13
2010-01-01,71.28
2010-02-01,71.07
2010-03-01,72.63
2010-04-01,74.09
2010-05-01,73.81
2010-06-01,74.18
2010-07-01,74.28
2010-08-01,75.04
2010-09-01,74.71
2010-10-01,76.10
2010-11-01,76.90
2010-12-01,77.69
2011-01-01,78.24
2011-02-01,79.13
2011-03-01,80.16
2011-04-01,79.39
2011-05-01,79.43
2011-06-01,79.85
2011-07-01,78.99
2011-08-01,79.79
2011-09-01,80.27
2011-10-01,82.08
2011-11-01,80.19
2011-12-01,80.31
2012-01-01,81.09
2012-02-01,81.63
2012-03-01,82.01
2012-04-01,82.43
2012-05-01,82.59
2012-06-01,81.64
2012-07-01,81.55
2012-08-01,81.01
2012-09-01,81.79
2012-10-01,80.92
2012-11-01,81.96
2012-12-01,81.09
2013-01-01,80.55
2013-02-01,81.16
2013-03-01,80.65
2013-04-01,80.52
2013-05-01,80.63
2013-06-01,80.95
2013-07-01,80.90
2013-08-01,81.24
2013-09-01,80.73
2013-10-01,81.18
2013-11-01,81.36
2013-12-01,81.19
2014-01-01,80.57
2014-02-01,80.89
2014-03-01,81.84
2014-04-01,81.12
2014-05-01,82.27
2014-06-01,82.52
2014-07-01,82.26
2014-08-01,82.52
2014-09-01,82.27
2014-10-01,81.65
2014-11-01,82.00
2014-12-01,80.61
2015-01-01,80.54
2015-02-01,80.02
2015-03-01,80.78
2015-04-01,80.16
2015-05-01,79.29
2015-06-01,78.62
2015-07-01,77.45
2015-08-01,77.93
2015-09-01,76.00
2015-10-01,77.58
2015-11-01,76.69
2015-12-01,77.75
2016-01-01,77.65
2016-02-01,78.08
2016-03-01,76.62
2016-04-01,75.60
2016-05-01,76.57
2016-06-01,76.74
2016-07-01,76.29
2016-08-01,76.19
2016-09-01,75.97
2016-10-01,76.16
2016-11-01,76.79
2016-12-01,77.10
2017-01-01,78.17
2017-02-01,77.43
2017-03-01,76.58
2017-04-01,77.86
2017-05-01,77.09
2017-06-01,76.78
2017-07-01,77.27
2017-08-01,75.66
2017-09-01,77.03
2017-10-01,76.50
2017-11-01,76.09
2017-12-01,75.22
2018-01-01,76.28
2018-02-01,76.78
2018-03-01,75.40
2018-04-01,76.99
2018-05-01,75.99
