Date,CEU3133440001
1985-01-01,669300.00
1985-02-01,663500.00
1985-03-01,659500.00
1985-04-01,652100.00
1985-05-01,645600.00
1985-06-01,642000.00
1985-07-01,626800.00
1985-08-01,624300.00
1985-09-01,618100.00
1985-10-01,613100.00
1985-11-01,608400.00
1985-12-01,606200.00
1986-01-01,604500.00
1986-02-01,603600.00
1986-03-01,603300.00
1986-04-01,603200.00
1986-05-01,602400.00
1986-06-01,604500.00
1986-07-01,599300.00
1986-08-01,601800.00
1986-09-01,601100.00
1986-10-01,600200.00
1986-11-01,597600.00
1986-12-01,597300.00
1987-01-01,593200.00
1987-02-01,590700.00
1987-03-01,590400.00
1987-04-01,588500.00
1987-05-01,587400.00
1987-06-01,591100.00
1987-07-01,590700.00
1987-08-01,592800.00
1987-09-01,593600.00
1987-10-01,597800.00
1987-11-01,600000.00
1987-12-01,602400.00
1988-01-01,598700.00
1988-02-01,600500.00
1988-03-01,601900.00
1988-04-01,604500.00
1988-05-01,606900.00
1988-06-01,616200.00
1988-07-01,615300.00
1988-08-01,617300.00
1988-09-01,616600.00
1988-10-01,618600.00
1988-11-01,620700.00
1988-12-01,621900.00
1989-01-01,615600.00
1989-02-01,612900.00
1989-03-01,609300.00
1989-04-01,605900.00
1989-05-01,603400.00
1989-06-01,604600.00
1989-07-01,599900.00
1989-08-01,599900.00
1989-09-01,594100.00
1989-10-01,592200.00
1989-11-01,590500.00
1989-12-01,588400.00
1990-01-01,584300.00
1990-02-01,580500.00
1990-03-01,577900.00
1990-04-01,574500.00
1990-05-01,575600.00
1990-06-01,577300.00
1990-07-01,574400.00
1990-08-01,573100.00
1990-09-01,569800.00
1990-10-01,568900.00
1990-11-01,566600.00
1990-12-01,565400.00
1991-01-01,561700.00
1991-02-01,559900.00
1991-03-01,557200.00
1991-04-01,553400.00
1991-05-01,551600.00
1991-06-01,552000.00
1991-07-01,548100.00
1991-08-01,543200.00
1991-09-01,538100.00
1991-10-01,535100.00
1991-11-01,531600.00
1991-12-01,526800.00
1992-01-01,524200.00
1992-02-01,522600.00
1992-03-01,518400.00
1992-04-01,517700.00
1992-05-01,518200.00
1992-06-01,520800.00
1992-07-01,519900.00
1992-08-01,518100.00
1992-09-01,517000.00
1992-10-01,517400.00
1992-11-01,519700.00
1992-12-01,519100.00
1993-01-01,518300.00
1993-02-01,519300.00
1993-03-01,520600.00
1993-04-01,519000.00
1993-05-01,518800.00
1993-06-01,520800.00
1993-07-01,518000.00
1993-08-01,518200.00
1993-09-01,517700.00
1993-10-01,519000.00
1993-11-01,521400.00
1993-12-01,522100.00
1994-01-01,521800.00
1994-02-01,522800.00
1994-03-01,525400.00
1994-04-01,527000.00
1994-05-01,529500.00
1994-06-01,535800.00
1994-07-01,536600.00
1994-08-01,540300.00
1994-09-01,542400.00
1994-10-01,544500.00
1994-11-01,547400.00
1994-12-01,551100.00
1995-01-01,553300.00
1995-02-01,555000.00
1995-03-01,557700.00
1995-04-01,559800.00
1995-05-01,563000.00
1995-06-01,570300.00
1995-07-01,571900.00
1995-08-01,576000.00
1995-09-01,579800.00
1995-10-01,583900.00
1995-11-01,587800.00
1995-12-01,593800.00
1996-01-01,596200.00
1996-02-01,600500.00
1996-03-01,599800.00
1996-04-01,601600.00
1996-05-01,603100.00
1996-06-01,608500.00
1996-07-01,610300.00
1996-08-01,611400.00
1996-09-01,610000.00
1996-10-01,610500.00
1996-11-01,611900.00
1996-12-01,615800.00
1997-01-01,616700.00
1997-02-01,620600.00
1997-03-01,625300.00
1997-04-01,628000.00
1997-05-01,631700.00
1997-06-01,640200.00
1997-07-01,643800.00
1997-08-01,647900.00
1997-09-01,649000.00
1997-10-01,654300.00
1997-11-01,657700.00
1997-12-01,662100.00
1998-01-01,664300.00
1998-02-01,663500.00
1998-03-01,663300.00
1998-04-01,660000.00
1998-05-01,658200.00
1998-06-01,657200.00
1998-07-01,650700.00
1998-08-01,645000.00
1998-09-01,639600.00
1998-10-01,635500.00
1998-11-01,631300.00
1998-12-01,629200.00
1999-01-01,624800.00
1999-02-01,624100.00
1999-03-01,625100.00
1999-04-01,626100.00
1999-05-01,627800.00
1999-06-01,632200.00
1999-07-01,631700.00
1999-08-01,630900.00
1999-09-01,630900.00
1999-10-01,633400.00
1999-11-01,637200.00
1999-12-01,641700.00
2000-01-01,641400.00
2000-02-01,646100.00
2000-03-01,648900.00
2000-04-01,654200.00
2000-05-01,659200.00
2000-06-01,674000.00
2000-07-01,685300.00
2000-08-01,691300.00
2000-09-01,693600.00
2000-10-01,701900.00
2000-11-01,707200.00
2000-12-01,712300.00
2001-01-01,714500.00
2001-02-01,712800.00
2001-03-01,703800.00
2001-04-01,686200.00
2001-05-01,669700.00
2001-06-01,652500.00
2001-07-01,631900.00
2001-08-01,615800.00
2001-09-01,603900.00
2001-10-01,593600.00
2001-11-01,583300.00
2001-12-01,576700.00
2002-01-01,563100.00
2002-02-01,553200.00
2002-03-01,544100.00
2002-04-01,539600.00
2002-05-01,536300.00
2002-06-01,531300.00
2002-07-01,525100.00
2002-08-01,516200.00
2002-09-01,506000.00
2002-10-01,499600.00
2002-11-01,491400.00
2002-12-01,487800.00
2003-01-01,479900.00
2003-02-01,475100.00
2003-03-01,472000.00
2003-04-01,468100.00
2003-05-01,464200.00
2003-06-01,462300.00
2003-07-01,457700.00
2003-08-01,455800.00
2003-09-01,450900.00
2003-10-01,447800.00
2003-11-01,448800.00
2003-12-01,450200.00
2004-01-01,447000.00
2004-02-01,448600.00
2004-03-01,448700.00
2004-04-01,450500.00
2004-05-01,454000.00
2004-06-01,458400.00
2004-07-01,461200.00
2004-08-01,460300.00
2004-09-01,458200.00
2004-10-01,456300.00
2004-11-01,454600.00
2004-12-01,451600.00
2005-01-01,448600.00
2005-02-01,449300.00
2005-03-01,449700.00
2005-04-01,449700.00
2005-05-01,450700.00
2005-06-01,455100.00
2005-07-01,454800.00
2005-08-01,455100.00
2005-09-01,453600.00
2005-10-01,452200.00
2005-11-01,452100.00
2005-12-01,453100.00
2006-01-01,450400.00
2006-02-01,453600.00
2006-03-01,454700.00
2006-04-01,459100.00
2006-05-01,458400.00
2006-06-01,464700.00
2006-07-01,464400.00
2006-08-01,463200.00
2006-09-01,460000.00
2006-10-01,457000.00
2006-11-01,455500.00
2006-12-01,453300.00
2007-01-01,455400.00
2007-02-01,452400.00
2007-03-01,449800.00
2007-04-01,448300.00
2007-05-01,448400.00
2007-06-01,452800.00
2007-07-01,450700.00
2007-08-01,446200.00
2007-09-01,442100.00
2007-10-01,440200.00
2007-11-01,441300.00
2007-12-01,442300.00
2008-01-01,440700.00
2008-02-01,437000.00
2008-03-01,437300.00
2008-04-01,435900.00
2008-05-01,433200.00
2008-06-01,432700.00
2008-07-01,433800.00
2008-08-01,433800.00
2008-09-01,430900.00
2008-10-01,425800.00
2008-11-01,422800.00
2008-12-01,418000.00
2009-01-01,407700.00
2009-02-01,399700.00
2009-03-01,394400.00
2009-04-01,386100.00
2009-05-01,379400.00
2009-06-01,374600.00
2009-07-01,370600.00
2009-08-01,367800.00
2009-09-01,365400.00
2009-10-01,362600.00
2009-11-01,364700.00
2009-12-01,364700.00
2010-01-01,362100.00
2010-02-01,364100.00
2010-03-01,365600.00
2010-04-01,366400.00
2010-05-01,366600.00
2010-06-01,370000.00
2010-07-01,371500.00
2010-08-01,374200.00
2010-09-01,372000.00
2010-10-01,371900.00
2010-11-01,372400.00
2010-12-01,375700.00
2011-01-01,376500.00
2011-02-01,377800.00
2011-03-01,381200.00
2011-04-01,381100.00
2011-05-01,381100.00
2011-06-01,383500.00
2011-07-01,385800.00
2011-08-01,388200.00
2011-09-01,387000.00
2011-10-01,386600.00
2011-11-01,386100.00
2011-12-01,385600.00
2012-01-01,384500.00
2012-02-01,385400.00
2012-03-01,385300.00
2012-04-01,383900.00
2012-05-01,384200.00
2012-06-01,386200.00
2012-07-01,386500.00
2012-08-01,383500.00
2012-09-01,380200.00
2012-10-01,380200.00
2012-11-01,377200.00
2012-12-01,379800.00
2013-01-01,377500.00
2013-02-01,376200.00
2013-03-01,375200.00
2013-04-01,373800.00
2013-05-01,374000.00
2013-06-01,376800.00
2013-07-01,376100.00
2013-08-01,376600.00
2013-09-01,374900.00
2013-10-01,372400.00
2013-11-01,372700.00
2013-12-01,372400.00
2014-01-01,369500.00
2014-02-01,369000.00
2014-03-01,368000.00
2014-04-01,365900.00
2014-05-01,366600.00
2014-06-01,367200.00
2014-07-01,367000.00
2014-08-01,367400.00
2014-09-01,365800.00
2014-10-01,366700.00
2014-11-01,367200.00
2014-12-01,368200.00
2015-01-01,368400.00
2015-02-01,368600.00
2015-03-01,368300.00
2015-04-01,368400.00
2015-05-01,369100.00
2015-06-01,370700.00
2015-07-01,371300.00
2015-08-01,371700.00
2015-09-01,368600.00
2015-10-01,369000.00
2015-11-01,370100.00
2015-12-01,370100.00
2016-01-01,369500.00
2016-02-01,370100.00
2016-03-01,368600.00
2016-04-01,368000.00
2016-05-01,370300.00
2016-06-01,371100.00
2016-07-01,368300.00
2016-08-01,368500.00
2016-09-01,364100.00
2016-10-01,362500.00
2016-11-01,362800.00
2016-12-01,363800.00
2017-01-01,358800.00
2017-02-01,359000.00
2017-03-01,360700.00
2017-04-01,360000.00
2017-05-01,359900.00
2017-06-01,363300.00
2017-07-01,364000.00
2017-08-01,361900.00
2017-09-01,362000.00
2017-10-01,363400.00
2017-11-01,364700.00
2017-12-01,367600.00
2018-01-01,364200.00
2018-02-01,365800.00
2018-03-01,367400.00
2018-04-01,367700.00
2018-05-01,368500.00
