Date,U15SVS
1992-01-01,4199000000.00
1992-02-01,4916000000.00
1992-03-01,4872000000.00
1992-04-01,4410000000.00
1992-05-01,4461000000.00
1992-06-01,5458000000.00
1992-07-01,5568000000.00
1992-08-01,5704000000.00
1992-09-01,5902000000.00
1992-10-01,6039000000.00
1992-11-01,5626000000.00
1992-12-01,4380000000.00
1993-01-01,4823000000.00
1993-02-01,5461000000.00
1993-03-01,5221000000.00
1993-04-01,4511000000.00
1993-05-01,4671000000.00
1993-06-01,5667000000.00
1993-07-01,5359000000.00
1993-08-01,5973000000.00
1993-09-01,5912000000.00
1993-10-01,6173000000.00
1993-11-01,5562000000.00
1993-12-01,3877000000.00
1994-01-01,4555000000.00
1994-02-01,5339000000.00
1994-03-01,5492000000.00
1994-04-01,4794000000.00
1994-05-01,4897000000.00
1994-06-01,5480000000.00
1994-07-01,5609000000.00
1994-08-01,6100000000.00
1994-09-01,6193000000.00
1994-10-01,6498000000.00
1994-11-01,5605000000.00
1994-12-01,4332000000.00
1995-01-01,4844000000.00
1995-02-01,5564000000.00
1995-03-01,5520000000.00
1995-04-01,4909000000.00
1995-05-01,4832000000.00
1995-06-01,5744000000.00
1995-07-01,5674000000.00
1995-08-01,6106000000.00
1995-09-01,6093000000.00
1995-10-01,6381000000.00
1995-11-01,5388000000.00
1995-12-01,4159000000.00
1996-01-01,4239000000.00
1996-02-01,5360000000.00
1996-03-01,5357000000.00
1996-04-01,4659000000.00
1996-05-01,4702000000.00
1996-06-01,5365000000.00
1996-07-01,5609000000.00
1996-08-01,6029000000.00
1996-09-01,6016000000.00
1996-10-01,6388000000.00
1996-11-01,6056000000.00
1996-12-01,4457000000.00
1997-01-01,4679000000.00
1997-02-01,5802000000.00
1997-03-01,5427000000.00
1997-04-01,5258000000.00
1997-05-01,4995000000.00
1997-06-01,5662000000.00
1997-07-01,5958000000.00
1997-08-01,6442000000.00
1997-09-01,6638000000.00
1997-10-01,6702000000.00
1997-11-01,6025000000.00
1997-12-01,4430000000.00
1998-01-01,4816000000.00
1998-02-01,5805000000.00
1998-03-01,5572000000.00
1998-04-01,5110000000.00
1998-05-01,4825000000.00
1998-06-01,5524000000.00
1998-07-01,5639000000.00
1998-08-01,6134000000.00
1998-09-01,6054000000.00
1998-10-01,5979000000.00
1998-11-01,5310000000.00
1998-12-01,4164000000.00
1999-01-01,4667000000.00
1999-02-01,5568000000.00
1999-03-01,5375000000.00
1999-04-01,5011000000.00
1999-05-01,4719000000.00
1999-06-01,5167000000.00
1999-07-01,5323000000.00
1999-08-01,5767000000.00
1999-09-01,5705000000.00
1999-10-01,5830000000.00
1999-11-01,5151000000.00
1999-12-01,4022000000.00
2000-01-01,4456000000.00
2000-02-01,5374000000.00
2000-03-01,5448000000.00
2000-04-01,4794000000.00
2000-05-01,4580000000.00
2000-06-01,4945000000.00
2000-07-01,4975000000.00
2000-08-01,5742000000.00
2000-09-01,5466000000.00
2000-10-01,5673000000.00
2000-11-01,4927000000.00
2000-12-01,3959000000.00
2001-01-01,4222000000.00
2001-02-01,5164000000.00
2001-03-01,5116000000.00
2001-04-01,4493000000.00
2001-05-01,4275000000.00
2001-06-01,4525000000.00
2001-07-01,4428000000.00
2001-08-01,5280000000.00
2001-09-01,4811000000.00
2001-10-01,4829000000.00
2001-11-01,4149000000.00
2001-12-01,3306000000.00
2002-01-01,3393000000.00
2002-02-01,4051000000.00
2002-03-01,3662000000.00
2002-04-01,3409000000.00
2002-05-01,3284000000.00
2002-06-01,3522000000.00
2002-07-01,3445000000.00
2002-08-01,3770000000.00
2002-09-01,3560000000.00
2002-10-01,3566000000.00
2002-11-01,3499000000.00
2002-12-01,2740000000.00
2003-01-01,2862000000.00
2003-02-01,3306000000.00
2003-03-01,3280000000.00
2003-04-01,2941000000.00
2003-05-01,3013000000.00
2003-06-01,3373000000.00
2003-07-01,3356000000.00
2003-08-01,3619000000.00
2003-09-01,3438000000.00
2003-10-01,3624000000.00
2003-11-01,3300000000.00
2003-12-01,2533000000.00
2004-01-01,2536000000.00
2004-02-01,2927000000.00
2004-03-01,2964000000.00
2004-04-01,2559000000.00
2004-05-01,2638000000.00
2004-06-01,2676000000.00
2004-07-01,2717000000.00
2004-08-01,2863000000.00
2004-09-01,2783000000.00
2004-10-01,3035000000.00
2004-11-01,2832000000.00
2004-12-01,2343000000.00
2005-01-01,2339000000.00
2005-02-01,2626000000.00
2005-03-01,2576000000.00
2005-04-01,2361000000.00
2005-05-01,2466000000.00
2005-06-01,2741000000.00
2005-07-01,2609000000.00
2005-08-01,2735000000.00
2005-09-01,2690000000.00
2005-10-01,2919000000.00
2005-11-01,2943000000.00
2005-12-01,2396000000.00
2006-01-01,2231000000.00
2006-02-01,2531000000.00
2006-03-01,2859000000.00
2006-04-01,2431000000.00
2006-05-01,2677000000.00
2006-06-01,2633000000.00
2006-07-01,2513000000.00
2006-08-01,2602000000.00
2006-09-01,2529000000.00
2006-10-01,2746000000.00
2006-11-01,2506000000.00
2006-12-01,2067000000.00
2007-01-01,1951000000.00
2007-02-01,2186000000.00
2007-03-01,2134000000.00
2007-04-01,1932000000.00
2007-05-01,1929000000.00
2007-06-01,1838000000.00
2007-07-01,1855000000.00
2007-08-01,2126000000.00
2007-09-01,1970000000.00
2007-10-01,2069000000.00
2007-11-01,2055000000.00
2007-12-01,1581000000.00
2008-01-01,1585000000.00
2008-02-01,1728000000.00
