Date,IZ32531
2008-12-01,100.00
2009-01-01,65.60
2009-02-01,63.40
2009-03-01,65.10
2009-04-01,67.30
2009-05-01,82.90
2009-06-01,72.10
2009-07-01,62.30
2009-08-01,59.60
2009-09-01,67.50
2009-10-01,77.90
2009-11-01,80.60
2009-12-01,84.10
2010-01-01,83.40
2010-02-01,89.80
2010-03-01,98.50
2010-04-01,101.60
2010-05-01,103.80
2010-06-01,96.80
2010-07-01,94.80
2010-08-01,94.20
2010-09-01,100.40
2010-10-01,110.30
2010-11-01,118.80
2010-12-01,121.50
2011-01-01,128.60
2011-02-01,131.20
2011-03-01,135.00
2011-04-01,136.30
2011-05-01,137.00
2011-06-01,148.50
2011-07-01,151.50
2011-08-01,151.80
2011-09-01,154.90
2011-10-01,157.90
2011-11-01,162.80
2011-12-01,156.40
2012-01-01,145.40
2012-02-01,141.00
2012-03-01,136.00
2012-04-01,150.40
2012-05-01,170.70
2012-06-01,171.70
2012-07-01,155.60
2012-08-01,159.90
2012-09-01,161.30
2012-10-01,162.50
2012-11-01,160.80
2012-12-01,158.70
2013-01-01,157.60
2013-02-01,157.70
2013-03-01,156.80
2013-04-01,152.80
2013-05-01,148.00
2013-06-01,142.80
2013-07-01,129.40
2013-08-01,122.10
2013-09-01,119.30
2013-10-01,119.80
2013-11-01,120.50
2013-12-01,119.20
2014-01-01,123.30
2014-02-01,124.60
2014-03-01,131.30
2014-04-01,139.10
2014-05-01,140.50
2014-06-01,135.30
2014-07-01,129.60
2014-08-01,127.90
2014-09-01,132.40
2014-10-01,136.00
2014-11-01,136.00
2014-12-01,137.00
2015-01-01,131.90
2015-02-01,127.20
2015-03-01,124.00
2015-04-01,122.20
2015-05-01,122.60
2015-06-01,120.10
2015-07-01,118.40
2015-08-01,116.50
2015-09-01,114.70
2015-10-01,111.80
2015-11-01,108.00
2015-12-01,105.10
2016-01-01,96.00
2016-02-01,96.20
2016-03-01,93.10
2016-04-01,94.40
2016-05-01,94.70
2016-06-01,89.20
2016-07-01,84.50
2016-08-01,85.30
2016-09-01,83.20
2016-10-01,81.30
2016-11-01,81.70
2016-12-01,85.80
2017-01-01,91.50
2017-02-01,95.40
2017-03-01,100.40
2017-04-01,96.70
2017-05-01,94.00
2017-06-01,88.60
2017-07-01,86.00
2017-08-01,82.70
2017-09-01,78.40
2017-10-01,89.80
2017-11-01,93.90
2017-12-01,101.00
2018-01-01,99.90
2018-02-01,102.20
2018-03-01,101.20
2018-04-01,99.80
2018-05-01,93.30
