Date,S4234SM144NCEN
2013-03-01,36065000000.00
2013-04-01,34830000000.00
2013-05-01,34150000000.00
2013-06-01,36807000000.00
2013-07-01,35930000000.00
2013-08-01,36013000000.00
2013-09-01,37266000000.00
2013-10-01,38424000000.00
2013-11-01,33889000000.00
2013-12-01,39305000000.00
2014-01-01,32664000000.00
2014-02-01,29895000000.00
2014-03-01,36527000000.00
2014-04-01,36132000000.00
2014-05-01,34410000000.00
2014-06-01,39067000000.00
2014-07-01,37421000000.00
2014-08-01,34796000000.00
2014-09-01,39591000000.00
2014-10-01,40188000000.00
2014-11-01,35106000000.00
2014-12-01,42098000000.00
2015-01-01,33976000000.00
2015-02-01,30856000000.00
2015-03-01,38928000000.00
2015-04-01,36379000000.00
2015-05-01,33592000000.00
2015-06-01,41031000000.00
2015-07-01,38649000000.00
2015-08-01,35139000000.00
2015-09-01,40542000000.00
2015-10-01,39830000000.00
2015-11-01,36078000000.00
2015-12-01,44274000000.00
2016-01-01,32208000000.00
2016-02-01,32788000000.00
2016-03-01,40991000000.00
2016-04-01,35702000000.00
2016-05-01,35951000000.00
2016-06-01,42711000000.00
2016-07-01,37468000000.00
2016-08-01,38204000000.00
2016-09-01,42142000000.00
2016-10-01,39231000000.00
2016-11-01,38191000000.00
2016-12-01,44747000000.00
2017-01-01,35456000000.00
2017-02-01,33555000000.00
2017-03-01,42619000000.00
2017-04-01,36720000000.00
2017-05-01,39081000000.00
2017-06-01,43763000000.00
2017-07-01,39651000000.00
2017-08-01,42028000000.00
2017-09-01,42718000000.00
2017-10-01,41688000000.00
2017-11-01,41765000000.00
2017-12-01,44382000000.00
2018-01-01,39310000000.00
2018-02-01,35159000000.00
2018-03-01,43630000000.00
2018-04-01,39145000000.00
