Date,IPG211111N
1988-06-01,92.19
1988-07-01,90.59
1988-08-01,91.38
1988-09-01,89.21
1988-10-01,91.93
1988-11-01,93.96
1988-12-01,94.22
1989-01-01,94.52
1989-02-01,94.42
1989-03-01,91.19
1989-04-01,91.90
1989-05-01,91.45
1989-06-01,89.78
1989-07-01,88.01
1989-08-01,88.44
1989-09-01,87.89
1989-10-01,87.73
1989-11-01,90.88
1989-12-01,89.58
1990-01-01,93.26
1990-02-01,92.40
1990-03-01,90.43
1990-04-01,89.54
1990-05-01,88.25
1990-06-01,86.66
1990-07-01,86.70
1990-08-01,87.71
1990-09-01,86.92
1990-10-01,91.01
1990-11-01,90.85
1990-12-01,90.48
1991-01-01,92.88
1991-02-01,92.98
1991-03-01,91.53
1991-04-01,90.71
1991-05-01,88.62
1991-06-01,87.45
1991-07-01,86.86
1991-08-01,86.77
1991-09-01,88.11
1991-10-01,90.17
1991-11-01,91.07
1991-12-01,91.31
1992-01-01,91.52
1992-02-01,89.48
1992-03-01,88.70
1992-04-01,88.80
1992-05-01,87.65
1992-06-01,87.84
1992-07-01,87.54
1992-08-01,85.08
1992-09-01,86.70
1992-10-01,88.58
1992-11-01,88.70
1992-12-01,89.63
1993-01-01,88.47
1993-02-01,88.15
1993-03-01,88.02
1993-04-01,86.58
1993-05-01,85.68
1993-06-01,85.29
1993-07-01,84.12
1993-08-01,85.07
1993-09-01,85.31
1993-10-01,87.02
1993-11-01,89.05
1993-12-01,89.41
1994-01-01,88.73
1994-02-01,88.07
1994-03-01,88.41
1994-04-01,86.73
1994-05-01,87.29
1994-06-01,86.17
1994-07-01,85.58
1994-08-01,86.04
1994-09-01,85.65
1994-10-01,86.19
1994-11-01,88.57
1994-12-01,89.64
1995-01-01,87.50
1995-02-01,87.78
1995-03-01,86.50
1995-04-01,86.48
1995-05-01,86.46
1995-06-01,85.89
1995-07-01,84.90
1995-08-01,84.64
1995-09-01,84.54
1995-10-01,84.05
1995-11-01,87.58
1995-12-01,87.34
1996-01-01,85.94
1996-02-01,86.93
1996-03-01,86.53
1996-04-01,86.35
1996-05-01,85.40
1996-06-01,86.08
1996-07-01,84.87
1996-08-01,85.15
1996-09-01,85.91
1996-10-01,85.55
1996-11-01,86.45
1996-12-01,86.25
1997-01-01,86.11
1997-02-01,87.00
1997-03-01,86.72
1997-04-01,85.98
1997-05-01,86.40
1997-06-01,85.25
1997-07-01,85.27
1997-08-01,84.78
1997-09-01,86.08
1997-10-01,85.96
1997-11-01,85.95
1997-12-01,85.69
1998-01-01,88.14
1998-02-01,87.03
1998-03-01,87.05
1998-04-01,87.33
1998-05-01,86.77
1998-06-01,85.84
1998-07-01,84.68
1998-08-01,85.08
1998-09-01,80.33
1998-10-01,83.69
1998-11-01,83.73
1998-12-01,82.79
1999-01-01,83.84
1999-02-01,83.75
1999-03-01,83.24
1999-04-01,82.67
1999-05-01,81.94
1999-06-01,81.61
1999-07-01,81.67
1999-08-01,81.46
1999-09-01,81.63
1999-10-01,82.68
1999-11-01,83.47
1999-12-01,83.23
2000-01-01,82.69
2000-02-01,82.43
2000-03-01,83.93
2000-04-01,82.47
2000-05-01,82.67
2000-06-01,82.90
2000-07-01,82.35
2000-08-01,83.01
2000-09-01,82.82
2000-10-01,84.00
2000-11-01,83.30
2000-12-01,83.37
2001-01-01,84.08
2001-02-01,83.94
2001-03-01,84.92
2001-04-01,84.62
2001-05-01,84.56
2001-06-01,83.57
2001-07-01,83.35
2001-08-01,83.25
2001-09-01,83.42
2001-10-01,84.01
2001-11-01,83.82
2001-12-01,83.77
2002-01-01,83.04
2002-02-01,82.68
2002-03-01,83.15
2002-04-01,82.84
2002-05-01,83.58
2002-06-01,83.25
2002-07-01,82.74
2002-08-01,82.16
2002-09-01,78.67
2002-10-01,77.91
2002-11-01,81.15
2002-12-01,81.90
2003-01-01,81.98
2003-02-01,82.46
2003-03-01,83.70
2003-04-01,82.73
2003-05-01,81.78
2003-06-01,81.79
2003-07-01,79.91
2003-08-01,81.35
2003-09-01,81.30
2003-10-01,81.36
2003-11-01,80.38
2003-12-01,80.49
2004-01-01,80.60
2004-02-01,80.06
2004-03-01,81.10
2004-04-01,80.72
2004-05-01,79.87
2004-06-01,79.51
2004-07-01,79.85
2004-08-01,78.49
2004-09-01,75.57
2004-10-01,76.62
2004-11-01,78.59
2004-12-01,78.83
2005-01-01,78.62
2005-02-01,79.69
2005-03-01,81.08
2005-04-01,80.32
2005-05-01,79.52
2005-06-01,79.51
2005-07-01,77.31
2005-08-01,76.75
2005-09-01,65.97
2005-10-01,68.85
2005-11-01,73.17
2005-12-01,74.74
2006-01-01,75.60
2006-02-01,75.37
2006-03-01,75.94
2006-04-01,76.11
2006-05-01,76.83
2006-06-01,77.75
2006-07-01,76.82
2006-08-01,76.54
2006-09-01,76.82
2006-10-01,77.51
2006-11-01,77.03
2006-12-01,78.34
2007-01-01,77.00
2007-02-01,77.61
2007-03-01,78.24
2007-04-01,78.23
2007-05-01,79.41
2007-06-01,78.34
2007-07-01,77.63
2007-08-01,77.31
2007-09-01,77.17
2007-10-01,78.19
2007-11-01,79.08
2007-12-01,79.82
2008-01-01,79.65
2008-02-01,80.20
2008-03-01,81.11
2008-04-01,80.83
2008-05-01,80.58
2008-06-01,80.98
2008-07-01,82.02
2008-08-01,80.00
2008-09-01,66.98
2008-10-01,76.30
2008-11-01,80.38
2008-12-01,80.85
2009-01-01,82.05
2009-02-01,83.20
2009-03-01,82.71
2009-04-01,82.61
2009-05-01,83.44
2009-06-01,82.67
2009-07-01,83.30
2009-08-01,83.75
2009-09-01,84.06
2009-10-01,84.16
2009-11-01,82.96
2009-12-01,83.26
2010-01-01,83.25
2010-02-01,85.40
2010-03-01,85.04
2010-04-01,84.16
2010-05-01,84.48
2010-06-01,83.94
2010-07-01,83.87
2010-08-01,85.56
2010-09-01,87.18
2010-10-01,87.89
2010-11-01,87.36
2010-12-01,88.19
2011-01-01,86.58
2011-02-01,85.02
2011-03-01,88.58
2011-04-01,88.43
2011-05-01,89.08
2011-06-01,88.55
2011-07-01,87.30
2011-08-01,89.84
2011-09-01,89.04
2011-10-01,93.04
2011-11-01,94.60
2011-12-01,95.06
2012-01-01,96.45
2012-02-01,96.84
2012-03-01,97.52
2012-04-01,97.35
2012-05-01,98.07
2012-06-01,97.02
2012-07-01,99.42
2012-08-01,98.66
2012-09-01,100.93
2012-10-01,105.16
2012-11-01,106.15
2012-12-01,106.43
2013-01-01,106.07
2013-02-01,106.82
2013-03-01,107.41
2013-04-01,109.60
2013-05-01,108.70
2013-06-01,108.21
2013-07-01,111.01
2013-08-01,111.44
2013-09-01,113.81
2013-10-01,113.41
2013-11-01,115.46
2013-12-01,115.21
2014-01-01,116.60
2014-02-01,118.42
2014-03-01,120.04
2014-04-01,124.32
2014-05-01,124.07
2014-06-01,125.34
2014-07-01,127.20
2014-08-01,128.00
2014-09-01,129.64
2014-10-01,131.79
2014-11-01,132.05
2014-12-01,133.96
2015-01-01,133.19
2015-02-01,135.03
2015-03-01,135.45
2015-04-01,136.75
2015-05-01,134.24
2015-06-01,133.25
2015-07-01,134.04
2015-08-01,133.90
2015-09-01,134.56
2015-10-01,133.49
2015-11-01,132.99
2015-12-01,132.32
2016-01-01,132.13
2016-02-01,132.13
2016-03-01,131.81
2016-04-01,129.77
2016-05-01,129.11
2016-06-01,127.05
2016-07-01,127.32
2016-08-01,127.06
2016-09-01,125.34
2016-10-01,127.03
2016-11-01,128.23
2016-12-01,126.67
2017-01-01,126.75
2017-02-01,129.48
2017-03-01,130.06
2017-04-01,130.04
2017-05-01,130.52
2017-06-01,130.59
2017-07-01,132.33
2017-08-01,132.20
2017-09-01,135.67
2017-10-01,137.55
2017-11-01,142.64
2017-12-01,142.57
2018-01-01,141.45
2018-02-01,144.93
2018-03-01,147.48
2018-04-01,148.65
2018-05-01,150.29
