Date,U16SVS
1992-01-01,749000000.00
1992-02-01,990000000.00
1992-03-01,867000000.00
1992-04-01,808000000.00
1992-05-01,811000000.00
1992-06-01,901000000.00
1992-07-01,802000000.00
1992-08-01,919000000.00
1992-09-01,973000000.00
1992-10-01,949000000.00
1992-11-01,923000000.00
1992-12-01,681000000.00
1993-01-01,756000000.00
1993-02-01,897000000.00
1993-03-01,906000000.00
1993-04-01,825000000.00
1993-05-01,784000000.00
1993-06-01,867000000.00
1993-07-01,765000000.00
1993-08-01,940000000.00
1993-09-01,1018000000.00
1993-10-01,1094000000.00
1993-11-01,965000000.00
1993-12-01,768000000.00
1994-01-01,692000000.00
1994-02-01,815000000.00
1994-03-01,858000000.00
1994-04-01,785000000.00
1994-05-01,776000000.00
1994-06-01,874000000.00
1994-07-01,777000000.00
1994-08-01,934000000.00
1994-09-01,993000000.00
1994-10-01,1066000000.00
1994-11-01,943000000.00
1994-12-01,792000000.00
1995-01-01,653000000.00
1995-02-01,835000000.00
1995-03-01,817000000.00
1995-04-01,706000000.00
1995-05-01,732000000.00
1995-06-01,865000000.00
1995-07-01,731000000.00
1995-08-01,875000000.00
1995-09-01,965000000.00
1995-10-01,1001000000.00
1995-11-01,946000000.00
1995-12-01,796000000.00
1996-01-01,616000000.00
1996-02-01,813000000.00
1996-03-01,840000000.00
1996-04-01,751000000.00
1996-05-01,771000000.00
1996-06-01,775000000.00
1996-07-01,754000000.00
1996-08-01,906000000.00
1996-09-01,960000000.00
1996-10-01,992000000.00
1996-11-01,971000000.00
1996-12-01,883000000.00
1997-01-01,751000000.00
1997-02-01,956000000.00
1997-03-01,971000000.00
1997-04-01,854000000.00
1997-05-01,830000000.00
1997-06-01,942000000.00
1997-07-01,813000000.00
1997-08-01,940000000.00
1997-09-01,947000000.00
1997-10-01,985000000.00
1997-11-01,941000000.00
1997-12-01,947000000.00
1998-01-01,766000000.00
1998-02-01,929000000.00
1998-03-01,903000000.00
1998-04-01,798000000.00
1998-05-01,799000000.00
1998-06-01,854000000.00
1998-07-01,753000000.00
1998-08-01,864000000.00
1998-09-01,877000000.00
1998-10-01,838000000.00
1998-11-01,866000000.00
1998-12-01,939000000.00
1999-01-01,676000000.00
1999-02-01,799000000.00
1999-03-01,797000000.00
1999-04-01,710000000.00
1999-05-01,751000000.00
1999-06-01,783000000.00
1999-07-01,757000000.00
1999-08-01,832000000.00
1999-09-01,858000000.00
1999-10-01,905000000.00
