Date,IZ3346
2005-12-01,100.00
2006-01-01,99.60
2006-02-01,99.20
2006-03-01,97.80
2006-04-01,97.30
2006-05-01,96.30
2006-06-01,94.30
2006-07-01,93.10
2006-08-01,92.00
2006-09-01,88.50
2006-10-01,87.20
2006-11-01,86.90
2006-12-01,86.00
2007-01-01,85.40
2007-02-01,85.70
2007-03-01,84.80
2007-04-01,84.30
2007-05-01,83.90
2007-06-01,83.50
2007-07-01,83.20
2007-08-01,82.20
2007-09-01,83.60
2007-10-01,83.10
2007-11-01,82.90
2007-12-01,84.50
2008-01-01,84.00
2008-02-01,83.60
2008-03-01,77.30
2008-04-01,77.20
2008-05-01,76.10
2008-06-01,73.10
2008-07-01,72.80
2008-08-01,72.30
2008-09-01,68.80
2008-10-01,65.80
2008-11-01,65.80
2008-12-01,65.70
2009-01-01,60.20
2009-02-01,60.60
2009-03-01,60.60
2009-04-01,63.50
2009-05-01,65.30
2009-06-01,67.10
2009-07-01,67.50
2009-08-01,68.30
2009-09-01,68.50
2009-10-01,69.90
2009-11-01,70.50
2009-12-01,70.00
2010-01-01,69.50
2010-02-01,69.50
2010-03-01,69.10
2010-04-01,65.30
2010-05-01,65.60
2010-06-01,65.90
2010-07-01,65.70
2010-08-01,66.50
2010-09-01,67.00
2010-10-01,66.20
2010-11-01,65.30
2010-12-01,64.90
2011-01-01,62.00
2011-02-01,61.90
2011-03-01,61.90
2011-04-01,62.20
2011-05-01,62.20
2011-06-01,59.30
2011-07-01,56.90
2011-08-01,56.90
2011-09-01,57.30
2011-10-01,57.60
2011-11-01,57.30
2011-12-01,57.40
2012-01-01,56.90
2012-02-01,56.90
2012-03-01,56.00
2012-04-01,55.10
2012-05-01,52.00
2012-06-01,51.20
2012-07-01,51.00
2012-08-01,50.70
2012-09-01,50.70
2012-10-01,50.80
2012-11-01,50.70
2012-12-01,50.70
2013-01-01,50.40
2013-02-01,46.10
2013-03-01,46.00
2013-04-01,45.90
2013-05-01,50.60
2013-06-01,50.30
2013-07-01,50.00
2013-08-01,48.00
2013-09-01,47.50
2013-10-01,47.70
2013-11-01,47.70
2013-12-01,47.80
2014-01-01,47.80
2014-02-01,47.20
2014-03-01,47.10
2014-04-01,46.70
2014-05-01,44.70
2014-06-01,44.40
2014-07-01,44.10
2014-08-01,46.20
2014-09-01,46.50
2014-10-01,46.60
2014-11-01,46.10
2014-12-01,45.50
2015-01-01,45.60
2015-02-01,45.60
2015-03-01,44.80
2015-04-01,44.90
2015-05-01,44.20
2015-06-01,43.40
2015-07-01,43.00
2015-08-01,42.60
2015-09-01,42.80
2015-10-01,42.40
2015-11-01,42.10
2015-12-01,41.90
2016-01-01,41.70
2016-02-01,41.70
2016-03-01,41.40
2016-04-01,41.10
2016-05-01,41.00
2016-06-01,40.60
2016-07-01,40.70
2016-08-01,40.60
2016-09-01,40.60
2016-10-01,40.70
2016-11-01,40.60
2016-12-01,40.60
2017-01-01,40.40
2017-02-01,41.60
2017-03-01,41.50
2017-04-01,40.60
2017-05-01,40.80
2017-06-01,41.30
2017-07-01,41.20
2017-08-01,41.00
2017-09-01,41.30
2017-10-01,41.30
2017-11-01,41.70
2017-12-01,41.40
2018-01-01,41.20
2018-02-01,43.10
2018-03-01,43.40
2018-04-01,43.40
2018-05-01,43.20
