Date,IPB53241N
1954-01-01,34.11
1954-02-01,36.24
1954-03-01,37.31
1954-04-01,38.27
1954-05-01,38.80
1954-06-01,39.50
1954-07-01,37.84
1954-08-01,43.23
1954-09-01,41.90
1954-10-01,41.63
1954-11-01,36.94
1954-12-01,34.91
1955-01-01,37.10
1955-02-01,38.59
1955-03-01,39.76
1955-04-01,41.21
1955-05-01,42.11
1955-06-01,43.87
1955-07-01,41.63
1955-08-01,47.08
1955-09-01,47.08
1955-10-01,48.68
1955-11-01,39.76
1955-12-01,38.22
1956-01-01,38.75
1956-02-01,40.83
1956-03-01,42.49
1956-04-01,43.77
1956-05-01,42.97
1956-06-01,44.51
1956-07-01,41.10
1956-08-01,48.04
1956-09-01,47.02
1956-10-01,47.34
1956-11-01,40.19
1956-12-01,37.15
1957-01-01,39.07
1957-02-01,40.62
1957-03-01,42.49
1957-04-01,42.59
1957-05-01,42.38
1957-06-01,43.66
1957-07-01,41.21
1957-08-01,48.84
1957-09-01,47.45
1957-10-01,45.42
1957-11-01,40.41
1957-12-01,35.92
1958-01-01,38.43
1958-02-01,39.55
1958-03-01,40.62
1958-04-01,38.80
1958-05-01,41.05
1958-06-01,43.87
1958-07-01,43.02
1958-08-01,50.76
1958-09-01,49.59
1958-10-01,47.82
1958-11-01,43.07
1958-12-01,38.22
1959-01-01,41.05
1959-02-01,43.71
1959-03-01,44.25
1959-04-01,46.70
1959-05-01,47.93
1959-06-01,48.95
1959-07-01,47.66
1959-08-01,54.39
1959-09-01,53.48
1959-10-01,49.16
1959-11-01,43.07
1959-12-01,41.15
1960-01-01,43.45
1960-02-01,44.68
1960-03-01,45.21
1960-04-01,46.49
1960-05-01,47.34
1960-06-01,49.32
1960-07-01,47.82
1960-08-01,53.70
1960-09-01,52.15
1960-10-01,49.43
1960-11-01,43.66
1960-12-01,41.37
1961-01-01,41.37
1961-02-01,44.68
1961-03-01,47.56
1961-04-01,48.73
1961-05-01,48.25
1961-06-01,52.63
1961-07-01,49.59
1961-08-01,58.61
1961-09-01,56.26
1961-10-01,53.59
1961-11-01,48.25
1961-12-01,45.90
1962-01-01,45.37
1962-02-01,48.68
1962-03-01,50.39
1962-04-01,51.35
1962-05-01,51.83
1962-06-01,55.51
1962-07-01,51.56
1962-08-01,58.45
1962-09-01,58.45
1962-10-01,53.91
1962-11-01,49.69
1962-12-01,45.42
1963-01-01,49.37
1963-02-01,51.93
1963-03-01,53.27
1963-04-01,52.89
1963-05-01,53.86
1963-06-01,55.94
1963-07-01,51.24
1963-08-01,56.79
1963-09-01,56.52
1963-10-01,56.58
1963-11-01,52.89
1963-12-01,49.16
1964-01-01,51.72
1964-02-01,55.99
1964-03-01,56.10
1964-04-01,57.49
1964-05-01,58.02
1964-06-01,59.14
1964-07-01,56.15
1964-08-01,60.74
1964-09-01,60.10
1964-10-01,60.58
1964-11-01,56.26
1964-12-01,54.60
1965-01-01,57.43
1965-02-01,61.86
1965-03-01,57.65
1965-04-01,62.45
1965-05-01,62.98
1965-06-01,64.42
1965-07-01,60.74
1965-08-01,65.33
1965-09-01,64.53
1965-10-01,66.45
1965-11-01,63.89
1965-12-01,60.26
1966-01-01,61.43
1966-02-01,64.96
1966-03-01,66.99
1966-04-01,67.09
1966-05-01,67.20
1966-06-01,69.44
1966-07-01,64.96
1966-08-01,71.04
1966-09-01,71.04
1966-10-01,71.42
1966-11-01,67.41
1966-12-01,63.94
1967-01-01,64.42
1967-02-01,68.99
1967-03-01,69.54
1967-04-01,70.92
1967-05-01,70.66
1967-06-01,73.38
1967-07-01,66.89
1967-08-01,72.38
