Date,CAPUTLG2122S
1993-01-01,82.97
1993-02-01,85.34
1993-03-01,82.83
1993-04-01,84.61
1993-05-01,85.15
1993-06-01,85.45
1993-07-01,85.36
1993-08-01,78.43
1993-09-01,82.41
1993-10-01,86.32
1993-11-01,87.66
1993-12-01,89.39
1994-01-01,87.65
1994-02-01,86.60
1994-03-01,87.69
1994-04-01,85.16
1994-05-01,84.46
1994-06-01,88.27
1994-07-01,86.62
1994-08-01,85.48
1994-09-01,83.92
1994-10-01,85.36
1994-11-01,82.95
1994-12-01,83.27
1995-01-01,86.18
1995-02-01,86.80
1995-03-01,84.80
1995-04-01,87.04
1995-05-01,86.94
1995-06-01,87.63
1995-07-01,90.14
1995-08-01,88.98
1995-09-01,89.07
1995-10-01,89.98
1995-11-01,90.05
1995-12-01,88.76
1996-01-01,85.04
1996-02-01,84.40
1996-03-01,89.65
1996-04-01,88.20
1996-05-01,89.03
1996-06-01,90.56
1996-07-01,90.79
1996-08-01,90.74
1996-09-01,92.67
1996-10-01,90.61
1996-11-01,89.32
1996-12-01,91.52
1997-01-01,92.69
1997-02-01,91.28
1997-03-01,92.03
1997-04-01,90.16
1997-05-01,90.27
1997-06-01,91.69
1997-07-01,91.23
1997-08-01,92.26
1997-09-01,91.42
1997-10-01,93.52
1997-11-01,93.71
1997-12-01,86.70
1998-01-01,87.95
1998-02-01,98.05
1998-03-01,88.64
1998-04-01,86.37
1998-05-01,89.21
1998-06-01,87.97
1998-07-01,88.00
1998-08-01,91.06
1998-09-01,89.00
1998-10-01,88.05
1998-11-01,88.59
1998-12-01,86.69
1999-01-01,87.40
1999-02-01,85.73
1999-03-01,84.18
1999-04-01,84.95
1999-05-01,85.24
1999-06-01,81.66
1999-07-01,81.33
1999-08-01,75.37
1999-09-01,73.08
1999-10-01,77.47
1999-11-01,80.70
1999-12-01,79.47
2000-01-01,82.70
2000-02-01,81.53
2000-03-01,81.64
2000-04-01,81.95
2000-05-01,79.37
2000-06-01,79.52
2000-07-01,79.92
2000-08-01,79.42
2000-09-01,79.70
2000-10-01,75.01
2000-11-01,74.25
2000-12-01,81.07
2001-01-01,77.78
2001-02-01,78.00
2001-03-01,74.05
2001-04-01,79.05
2001-05-01,77.92
2001-06-01,75.31
2001-07-01,74.01
2001-08-01,74.62
2001-09-01,76.70
2001-10-01,79.88
2001-11-01,72.60
2001-12-01,72.99
2002-01-01,67.34
2002-02-01,69.31
2002-03-01,72.13
2002-04-01,72.51
2002-05-01,71.18
2002-06-01,74.82
2002-07-01,73.12
2002-08-01,72.76
2002-09-01,74.68
2002-10-01,74.40
2002-11-01,71.90
2002-12-01,73.58
2003-01-01,71.79
2003-02-01,73.30
2003-03-01,71.06
2003-04-01,67.44
2003-05-01,67.81
2003-06-01,70.84
2003-07-01,69.09
2003-08-01,71.61
2003-09-01,70.80
2003-10-01,69.46
2003-11-01,69.06
2003-12-01,63.61
2004-01-01,69.73
2004-02-01,68.03
2004-03-01,70.32
2004-04-01,67.84
2004-05-01,73.03
2004-06-01,69.93
2004-07-01,70.63
2004-08-01,74.24
2004-09-01,70.47
2004-10-01,73.12
2004-11-01,77.57
2004-12-01,75.22
2005-01-01,75.14
2005-02-01,78.19
2005-03-01,77.96
2005-04-01,80.65
2005-05-01,76.70
2005-06-01,76.89
2005-07-01,78.60
2005-08-01,78.82
2005-09-01,77.41
2005-10-01,79.11
2005-11-01,73.88
2005-12-01,75.83
2006-01-01,76.34
2006-02-01,77.46
2006-03-01,80.01
2006-04-01,78.79
2006-05-01,76.56
2006-06-01,74.75
2006-07-01,78.20
2006-08-01,75.20
2006-09-01,76.47
2006-10-01,80.22
2006-11-01,76.46
2006-12-01,78.53
2007-01-01,77.10
2007-02-01,77.23
2007-03-01,73.40
2007-04-01,77.68
2007-05-01,79.11
2007-06-01,78.40
2007-07-01,76.46
2007-08-01,76.09
2007-09-01,77.15
2007-10-01,73.26
2007-11-01,76.35
2007-12-01,76.70
2008-01-01,75.45
2008-02-01,78.63
2008-03-01,76.71
2008-04-01,76.36
2008-05-01,77.93
2008-06-01,81.62
2008-07-01,81.80
2008-08-01,80.30
2008-09-01,81.91
2008-10-01,76.35
2008-11-01,79.04
2008-12-01,76.94
2009-01-01,70.42
2009-02-01,70.75
2009-03-01,71.41
2009-04-01,67.40
2009-05-01,66.50
2009-06-01,65.41
2009-07-01,64.03
2009-08-01,70.79
2009-09-01,67.26
2009-10-01,69.08
2009-11-01,70.66
2009-12-01,64.02
2010-01-01,75.39
2010-02-01,72.48
2010-03-01,73.06
2010-04-01,71.92
2010-05-01,71.15
2010-06-01,70.70
2010-07-01,75.36
2010-08-01,74.59
2010-09-01,73.36
2010-10-01,76.06
2010-11-01,72.12
2010-12-01,69.56
2011-01-01,76.34
2011-02-01,72.90
2011-03-01,73.15
2011-04-01,73.29
2011-05-01,77.61
2011-06-01,74.30
2011-07-01,72.00
2011-08-01,69.92
2011-09-01,70.68
2011-10-01,70.90
2011-11-01,70.93
2011-12-01,69.69
2012-01-01,72.12
2012-02-01,73.33
2012-03-01,69.15
2012-04-01,73.14
2012-05-01,67.95
2012-06-01,68.66
2012-07-01,68.94
2012-08-01,69.70
2012-09-01,70.74
2012-10-01,73.01
2012-11-01,76.24
2012-12-01,74.75
2013-01-01,72.73
2013-02-01,71.32
2013-03-01,73.31
2013-04-01,70.34
2013-05-01,71.60
2013-06-01,74.44
2013-07-01,72.62
2013-08-01,72.56
2013-09-01,75.11
2013-10-01,73.68
2013-11-01,72.74
2013-12-01,73.89
2014-01-01,74.90
2014-02-01,75.18
2014-03-01,77.55
2014-04-01,76.86
2014-05-01,77.11
2014-06-01,77.72
2014-07-01,80.36
2014-08-01,80.27
2014-09-01,78.52
2014-10-01,72.87
2014-11-01,72.39
2014-12-01,76.95
2015-01-01,73.27
2015-02-01,76.04
2015-03-01,76.48
2015-04-01,73.61
2015-05-01,73.21
2015-06-01,71.23
2015-07-01,76.65
2015-08-01,76.28
2015-09-01,74.83
2015-10-01,75.68
2015-11-01,78.05
2015-12-01,74.90
2016-01-01,75.19
2016-02-01,75.59
2016-03-01,74.50
2016-04-01,75.22
2016-05-01,77.30
2016-06-01,76.19
2016-07-01,73.49
2016-08-01,74.64
2016-09-01,71.99
2016-10-01,80.41
2016-11-01,72.27
2016-12-01,71.72
2017-01-01,73.27
2017-02-01,69.36
2017-03-01,74.11
2017-04-01,81.37
2017-05-01,72.67
2017-06-01,73.46
2017-07-01,71.55
2017-08-01,68.22
2017-09-01,70.70
2017-10-01,71.54
2017-11-01,73.78
2017-12-01,71.15
2018-01-01,70.21
2018-02-01,66.42
2018-03-01,65.92
2018-04-01,71.04
2018-05-01,70.10
