Date,S4248SM144NCEN
2006-07-01,7792000000.00
2006-08-01,9156000000.00
2006-09-01,8037000000.00
2006-10-01,8640000000.00
2006-11-01,9128000000.00
2006-12-01,9545000000.00
2007-01-01,6627000000.00
2007-02-01,6743000000.00
2007-03-01,8195000000.00
2007-04-01,7828000000.00
2007-05-01,9570000000.00
2007-06-01,9484000000.00
2007-07-01,8608000000.00
2007-08-01,9543000000.00
2007-09-01,8123000000.00
2007-10-01,9649000000.00
2007-11-01,9390000000.00
2007-12-01,10065000000.00
2008-01-01,7093000000.00
2008-02-01,7483000000.00
2008-03-01,8365000000.00
2008-04-01,8895000000.00
2008-05-01,9794000000.00
2008-06-01,9977000000.00
2008-07-01,9553000000.00
2008-08-01,9375000000.00
2008-09-01,9225000000.00
2008-10-01,9948000000.00
2008-11-01,8758000000.00
2008-12-01,10839000000.00
2009-01-01,7266000000.00
2009-02-01,7578000000.00
2009-03-01,8688000000.00
2009-04-01,9162000000.00
2009-05-01,9369000000.00
2009-06-01,10167000000.00
2009-07-01,9507000000.00
2009-08-01,8923000000.00
2009-09-01,9272000000.00
2009-10-01,9075000000.00
2009-11-01,8949000000.00
2009-12-01,10843000000.00
2010-01-01,6558000000.00
2010-02-01,7481000000.00
2010-03-01,9475000000.00
2010-04-01,9424000000.00
2010-05-01,9351000000.00
2010-06-01,10552000000.00
2010-07-01,9077000000.00
2010-08-01,9273000000.00
2010-09-01,9420000000.00
2010-10-01,9413000000.00
2010-11-01,9866000000.00
2010-12-01,11455000000.00
2011-01-01,6901000000.00
2011-02-01,8014000000.00
2011-03-01,9832000000.00
2011-04-01,9281000000.00
2011-05-01,9967000000.00
2011-06-01,11344000000.00
2011-07-01,9106000000.00
2011-08-01,10469000000.00
2011-09-01,10085000000.00
2011-10-01,9612000000.00
2011-11-01,10328000000.00
2011-12-01,11483000000.00
2012-01-01,7486000000.00
2012-02-01,8641000000.00
2012-03-01,9709000000.00
2012-04-01,9423000000.00
2012-05-01,11342000000.00
2012-06-01,11274000000.00
2012-07-01,9845000000.00
2012-08-01,11163000000.00
2012-09-01,9532000000.00
2012-10-01,10754000000.00
2012-11-01,10953000000.00
2012-12-01,11922000000.00
2013-01-01,8395000000.00
2013-02-01,8888000000.00
2013-03-01,10110000000.00
2013-04-01,10493000000.00
2013-05-01,12218000000.00
2013-06-01,11385000000.00
2013-07-01,11186000000.00
2013-08-01,11462000000.00
2013-09-01,10494000000.00
2013-10-01,11540000000.00
2013-11-01,11138000000.00
2013-12-01,12709000000.00
2014-01-01,8557000000.00
2014-02-01,9059000000.00
2014-03-01,10055000000.00
2014-04-01,10977000000.00
2014-05-01,11792000000.00
2014-06-01,11904000000.00
2014-07-01,10965000000.00
2014-08-01,10981000000.00
2014-09-01,10828000000.00
2014-10-01,11817000000.00
2014-11-01,10470000000.00
2014-12-01,13310000000.00
2015-01-01,8400000000.00
2015-02-01,9062000000.00
2015-03-01,10722000000.00
2015-04-01,11107000000.00
2015-05-01,11508000000.00
2015-06-01,12904000000.00
2015-07-01,11869000000.00
2015-08-01,11224000000.00
2015-09-01,12022000000.00
2015-10-01,11983000000.00
2015-11-01,11506000000.00
2015-12-01,14183000000.00
2016-01-01,8650000000.00
2016-02-01,10323000000.00
2016-03-01,12110000000.00
2016-04-01,11424000000.00
2016-05-01,12243000000.00
2016-06-01,13686000000.00
2016-07-01,10956000000.00
2016-08-01,12706000000.00
2016-09-01,12279000000.00
2016-10-01,11914000000.00
2016-11-01,13025000000.00
2016-12-01,14431000000.00
2017-01-01,9049000000.00
2017-02-01,10458000000.00
2017-03-01,12489000000.00
2017-04-01,11499000000.00
2017-05-01,13553000000.00
2017-06-01,14740000000.00
2017-07-01,11424000000.00
2017-08-01,13412000000.00
2017-09-01,11917000000.00
2017-10-01,12721000000.00
2017-11-01,13272000000.00
2017-12-01,14278000000.00
2018-01-01,9572000000.00
2018-02-01,10423000000.00
2018-03-01,12667000000.00
2018-04-01,11912000000.00
