Date,IZ3117
2005-12-01,100.00
2006-01-01,99.50
2006-02-01,100.70
2006-03-01,101.80
2006-04-01,101.10
2006-05-01,102.10
2006-06-01,101.70
2006-07-01,102.80
2006-08-01,103.00
2006-09-01,102.90
2006-10-01,102.40
2006-11-01,101.40
2006-12-01,101.50
2007-01-01,104.70
2007-02-01,105.50
2007-03-01,105.40
2007-04-01,105.00
2007-05-01,105.90
2007-06-01,106.90
2007-07-01,109.10
2007-08-01,110.80
2007-09-01,111.60
2007-10-01,110.20
2007-11-01,110.20
2007-12-01,110.50
2008-01-01,110.60
2008-02-01,111.40
2008-03-01,113.60
2008-04-01,114.90
2008-05-01,113.60
2008-06-01,117.20
2008-07-01,117.40
2008-08-01,120.10
2008-09-01,116.60
2008-10-01,114.50
2008-11-01,112.60
2008-12-01,110.10
2009-01-01,110.40
2009-02-01,107.90
2009-03-01,109.20
2009-04-01,106.80
2009-05-01,106.20
2009-06-01,108.20
2009-07-01,107.10
2009-08-01,107.00
2009-09-01,106.80
2009-10-01,107.80
2009-11-01,107.30
2009-12-01,107.40
2010-01-01,105.90
2010-02-01,106.60
2010-03-01,107.90
2010-04-01,110.60
2010-05-01,112.70
2010-06-01,114.30
2010-07-01,116.30
2010-08-01,118.20
2010-09-01,119.90
2010-10-01,123.50
2010-11-01,125.50
2010-12-01,127.80
2011-01-01,129.20
2011-02-01,129.20
2011-03-01,131.40
2011-04-01,135.60
2011-05-01,137.40
2011-06-01,139.40
2011-07-01,142.50
2011-08-01,141.30
2011-09-01,141.10
2011-10-01,140.80
2011-11-01,140.90
2011-12-01,140.00
2012-01-01,142.80
2012-02-01,139.90
2012-03-01,140.30
2012-04-01,140.90
2012-05-01,138.40
2012-06-01,138.40
2012-07-01,135.50
2012-08-01,134.00
2012-09-01,132.20
2012-10-01,132.00
2012-11-01,134.50
2012-12-01,133.80
2013-01-01,134.10
2013-02-01,135.70
2013-03-01,139.10
2013-04-01,142.60
2013-05-01,147.00
2013-06-01,149.30
2013-07-01,151.90
2013-08-01,155.60
2013-09-01,161.90
2013-10-01,166.10
2013-11-01,163.00
2013-12-01,161.80
2014-01-01,167.80
2014-02-01,167.50
2014-03-01,168.40
2014-04-01,166.20
2014-05-01,162.70
2014-06-01,159.20
2014-07-01,160.20
2014-08-01,160.80
2014-09-01,163.40
2014-10-01,164.70
2014-11-01,162.20
2014-12-01,160.00
2015-01-01,157.40
2015-02-01,159.40
2015-03-01,155.10
2015-04-01,153.10
2015-05-01,149.00
2015-06-01,147.00
2015-07-01,144.90
2015-08-01,149.30
2015-09-01,147.10
2015-10-01,147.90
2015-11-01,146.10
2015-12-01,147.40
2016-01-01,151.00
2016-02-01,149.80
2016-03-01,151.00
2016-04-01,152.50
2016-05-01,156.50
2016-06-01,156.40
2016-07-01,157.30
2016-08-01,156.90
2016-09-01,158.50
2016-10-01,159.10
2016-11-01,159.60
2016-12-01,158.80
2017-01-01,159.70
2017-02-01,160.50
2017-03-01,160.20
2017-04-01,160.50
2017-05-01,161.50
2017-06-01,162.80
2017-07-01,161.60
2017-08-01,160.50
2017-09-01,158.90
2017-10-01,159.40
2017-11-01,158.10
2017-12-01,157.10
2018-01-01,157.10
2018-02-01,158.70
2018-03-01,159.60
2018-04-01,159.40
2018-05-01,160.00
