Date,IZ33991
2005-12-01,100.00
2006-01-01,100.40
2006-02-01,102.20
2006-03-01,101.40
2006-04-01,102.50
2006-05-01,104.90
2006-06-01,105.40
2006-07-01,109.30
2006-08-01,109.80
2006-09-01,109.90
2006-10-01,111.30
2006-11-01,111.70
2006-12-01,112.00
2007-01-01,111.40
2007-02-01,112.80
2007-03-01,113.10
2007-04-01,112.50
2007-05-01,112.60
2007-06-01,113.00
2007-07-01,113.30
2007-08-01,116.30
2007-09-01,115.90
2007-10-01,116.20
2007-11-01,117.60
2007-12-01,117.70
2008-01-01,118.40
2008-02-01,120.30
2008-03-01,120.30
2008-04-01,121.80
2008-05-01,121.20
2008-06-01,122.50
2008-07-01,122.60
2008-08-01,122.00
2008-09-01,121.00
2008-10-01,121.20
2008-11-01,119.20
2008-12-01,119.80
2009-01-01,119.30
2009-02-01,117.00
2009-03-01,117.10
2009-04-01,118.40
2009-05-01,119.80
2009-06-01,120.70
2009-07-01,119.90
2009-08-01,119.60
2009-09-01,120.10
2009-10-01,121.80
2009-11-01,122.80
2009-12-01,122.70
2010-01-01,122.30
2010-02-01,122.20
2010-03-01,122.30
2010-04-01,122.80
2010-05-01,123.40
2010-06-01,123.20
2010-07-01,123.60
2010-08-01,123.90
2010-09-01,124.10
2010-10-01,124.40
2010-11-01,126.90
2010-12-01,126.80
2011-01-01,130.40
2011-02-01,132.60
2011-03-01,133.50
2011-04-01,137.50
2011-05-01,137.70
2011-06-01,140.10
2011-07-01,142.60
2011-08-01,143.60
2011-09-01,144.40
2011-10-01,141.50
2011-11-01,143.00
2011-12-01,144.60
2012-01-01,146.10
2012-02-01,146.30
2012-03-01,146.10
2012-04-01,146.20
2012-05-01,145.90
2012-06-01,145.90
2012-07-01,145.60
2012-08-01,142.70
2012-09-01,143.10
2012-10-01,143.50
2012-11-01,143.30
2012-12-01,142.90
2013-01-01,142.80
2013-02-01,142.60
2013-03-01,143.30
2013-04-01,142.70
2013-05-01,142.20
2013-06-01,141.90
2013-07-01,141.00
2013-08-01,141.70
2013-09-01,141.70
2013-10-01,141.90
2013-11-01,142.00
2013-12-01,141.40
2014-01-01,141.80
2014-02-01,142.90
2014-03-01,145.10
2014-04-01,144.00
2014-05-01,144.10
2014-06-01,143.70
2014-07-01,145.00
2014-08-01,144.70
2014-09-01,144.70
2014-10-01,143.40
2014-11-01,143.30
2014-12-01,141.50
2015-01-01,141.50
2015-02-01,142.20
2015-03-01,141.00
2015-04-01,140.10
2015-05-01,140.10
2015-06-01,140.10
2015-07-01,139.30
2015-08-01,138.70
2015-09-01,138.30
2015-10-01,138.20
2015-11-01,138.30
2015-12-01,137.80
2016-01-01,138.10
2016-02-01,138.50
2016-03-01,139.30
2016-04-01,138.50
2016-05-01,139.10
2016-06-01,138.60
2016-07-01,139.70
2016-08-01,139.80
2016-09-01,139.50
2016-10-01,138.80
2016-11-01,138.90
2016-12-01,134.50
2017-01-01,134.50
2017-02-01,134.80
2017-03-01,135.10
2017-04-01,135.30
2017-05-01,135.10
2017-06-01,135.20
2017-07-01,134.50
2017-08-01,135.50
2017-09-01,135.80
2017-10-01,135.10
2017-11-01,135.30
2017-12-01,134.90
2018-01-01,135.40
2018-02-01,135.50
2018-03-01,135.40
2018-04-01,135.50
2018-05-01,135.60
